time,open,high,low,close
1747769400.003,42708,42720,42708,42720
1747769400.004,42720,42732,42720,42732
1747834200,42720,42720,42708,42708
1747834200.001,42708,42708,42696,42696
1747834200.002,42696,42696,42684,42684
1747834200.003,42684,42684,42672,42672
1747834200.004,42672,42672,42660,42660
1747834200.005,42660,42660,42648,42648
1747834200.006,42648,42648,42636,42636
1747834200.007,42636,42636,42624,42624
1747834200.008,42624,42624,42612,42612
1747834200.009,42612,42612,42600,42600
1747834200.01,42600,42600,42588,42588
1747834200.011,42588,42588,42576,42576
1747834200.012,42576,42576,42564,42564
1747834200.013,42564,42564,42552,42552
1747834200.014,42552,42552,42540,42540
1747834200.015,42540,42540,42528,42528
1747834200.016,42528,42528,42516,42516
1747834200.017,42516,42516,42504,42504
1747834200.018,42504,42504,42492,42492
1747834200.019,42492,42492,42480,42480
1747834200.02,42480,42480,42468,42468
1747834200.021,42468,42468,42456,42456
1747834200.022,42456,42456,42444,42444
1747834200.023,42444,42444,42432,42432
1747834200.024,42432,42432,42420,42420
1747834200.025,42420,42420,42408,42408
1747834200.026,42408,42408,42396,42396
1747837800,42408,42420,42408,42420
1747837800.001,42420,42432,42420,42432
1747845000,42420,42420,42408,42408
1747845000.001,42408,42408,42396,42396
1747845000.002,42396,42396,42384,42384
1747845000.003,42384,42384,42372,42372
1747845000.004,42372,42372,42360,42360
1747845000.005,42360,42360,42348,42348
1747845000.006,42348,42348,42336,42336
1747845000.007,42336,42336,42324,42324
1747845000.008,42324,42324,42312,42312
1747845000.009,42312,42312,42300,42300
1747845000.01,42300,42300,42288,42288
1747845000.011,42288,42288,42276,42276
1747845000.012,42276,42276,42264,42264
1747845000.013,42264,42264,42252,42252
1747845000.014,42252,42252,42240,42240
1747845000.015,42240,42240,42228,42228
1747845000.016,42228,42228,42216,42216
1747845000.017,42216,42216,42204,42204
1747845000.018,42204,42204,42192,42192
1747845000.019,42192,42192,42180,42180
1747845000.02,42180,42180,42168,42168
1747845000.021,42168,42168,42156,42156
1747845000.022,42156,42156,42144,42144
1747845000.023,42144,42144,42132,42132
1747845000.024,42132,42132,42120,42120
1747845000.025,42120,42120,42108,42108
1747845000.026,42108,42108,42096,42096
1747845000.027,42096,42096,42084,42084
1747845000.028,42084,42084,42072,42072
1747845000.029,42072,42072,42060,42060
1747845000.03,42060,42060,42048,42048
1747845000.031,42048,42048,42036,42036
1747845000.032,42036,42036,42024,42024
1747845000.033,42024,42024,42012,42012
1747845000.034,42012,42012,42000,42000
1747845000.035,42000,42000,41988,41988
1747845000.036,41988,41988,41976,41976
1747848600,41988,42000,41988,42000
1747848600.001,42000,42012,42000,42012
1747848600.002,42012,42024,42012,42024
1747848600.003,42024,42036,42024,42036
1747848600.004,42036,42048,42036,42048
1747852200,42036,42036,42024,42024
1747852200.001,42024,42024,42012,42012
1747852200.002,42012,42012,42000,42000
1747852200.003,42000,42000,41988,41988
1747852200.004,41988,41988,41976,41976
1747852200.005,41976,41976,41964,41964
1747852200.006,41964,41964,41952,41952
1747852200.007,41952,41952,41940,41940
1747852200.008,41940,41940,41928,41928
1747852200.009,41928,41928,41916,41916
1747852200.01,41916,41916,41904,41904
1747855800,41904,41904,41892,41892
1747920600,41892,41892,41880,41880
1747920600.001,41880,41880,41868,41868
1747920600.002,41868,41868,41856,41856
1747924200,41868,41880,41868,41880
1747927800,41880,41892,41880,41892
1747927800.001,41892,41904,41892,41904
1747927800.002,41904,41916,41904,41916
1747927800.003,41916,41928,41916,41928
1747927800.004,41928,41940,41928,41940
1747927800.005,41940,41952,41940,41952
1747927800.006,41952,41964,41952,41964
1747927800.007,41964,41976,41964,41976
1747927800.008,41976,41988,41976,41988
1747927800.009,41988,42000,41988,42000
1747931400,42000,42012,42000,42012
1747931400.001,42012,42024,42012,42024
1747931400.002,42024,42036,42024,42036
1747931400.003,42036,42048,42036,42048
1747935000,42048,42060,42048,42060
1747935000.001,42060,42072,42060,42072
1747935000.002,42072,42084,42072,42084
1747935000.003,42084,42096,42084,42096
1747935000.004,42096,42108,42096,42108
1747935000.005,42108,42120,42108,42120
1747938600,42120,42132,42120,42132
1747938600.001,42132,42144,42132,42144
1747938600.002,42144,42156,42144,42156
1747938600.003,42156,42168,42156,42168
1747942200,42156,42156,42144,42144
1747942200.001,42144,42144,42132,42132
1747942200.002,42132,42132,42120,42120
1747942200.003,42120,42120,42108,42108
1747942200.004,42108,42108,42096,42096
1747942200.005,42096,42096,42084,42084
1747942200.006,42084,42084,42072,42072
1747942200.007,42072,42072,42060,42060
1747942200.008,42060,42060,42048,42048
1747942200.009,42048,42048,42036,42036
1747942200.01,42036,42036,42024,42024
1747942200.011,42024,42024,42012,42012
1747942200.012,42012,42012,42000,42000
1747942200.013,42000,42000,41988,41988
1747942200.014,41988,41988,41976,41976
1747942200.015,41976,41976,41964,41964
1748007000,41964,41964,41952,41952
1748007000.001,41952,41952,41940,41940
1748007000.002,41940,41940,41928,41928
1748007000.003,41928,41928,41916,41916
1748007000.004,41916,41916,41904,41904
1748007000.005,41904,41904,41892,41892
1748007000.006,41892,41892,41880,41880
1748007000.007,41880,41880,41868,41868
1748007000.008,41868,41868,41856,41856
1748007000.009,41856,41856,41844,41844
1748007000.01,41844,41844,41832,41832
1748007000.011,41832,41832,41820,41820
1748007000.012,41820,41820,41808,41808
1748007000.013,41808,41808,41796,41796
1748007000.014,41796,41796,41784,41784
1748007000.015,41784,41784,41772,41772
1748007000.016,41772,41772,41760,41760
1748007000.017,41760,41760,41748,41748
1748007000.018,41748,41748,41736,41736
1748007000.019,41736,41736,41724,41724
1748007000.02,41724,41724,41712,41712
1748007000.021,41712,41712,41700,41700
1748007000.022,41700,41700,41688,41688
1748007000.023,41688,41688,41676,41676
1748007000.024,41676,41676,41664,41664
1748007000.025,41664,41664,41652,41652
1748007000.026,41652,41652,41640,41640
1748007000.027,41640,41640,41628,41628
1748007000.028,41628,41628,41616,41616
1748010600,41628,41640,41628,41640
1748010600.001,41640,41652,41640,41652
1748017800,41652,41664,41652,41664
1748017800.001,41664,41676,41664,41676
1748017800.002,41676,41688,41676,41688
1748017800.003,41688,41700,41688,41700
1748017800.004,41700,41712,41700,41712
1748017800.005,41712,41724,41712,41724
1748017800.006,41724,41736,41724,41736
1748017800.007,41736,41748,41736,41748
1748017800.008,41748,41760,41748,41760
1748017800.009,41760,41772,41760,41772
1748017800.01,41772,41784,41772,41784
1748017800.011,41784,41796,41784,41796
1748025000,41784,41784,41772,41772
1748025000.001,41772,41772,41760,41760
1748025000.002,41760,41760,41748,41748
1748025000.003,41748,41748,41736,41736
1748025000.004,41736,41736,41724,41724
1748028600,41724,41724,41712,41712
1748028600.001,41712,41712,41700,41700
1748028600.002,41700,41700,41688,41688
1748028600.003,41688,41688,41676,41676
1748028600.004,41676,41676,41664,41664
1748028600.005,41664,41664,41652,41652
1748028600.006,41652,41652,41640,41640
1748352600,41652,41664,41652,41664
1748352600.001,41664,41676,41664,41676
1748352600.002,41676,41688,41676,41688
1748352600.003,41688,41700,41688,41700
1748352600.004,41700,41712,41700,41712
1748352600.005,41712,41724,41712,41724
1748352600.006,41724,41736,41724,41736
1748352600.007,41736,41748,41736,41748
1748352600.008,41748,41760,41748,41760
1748352600.009,41760,41772,41760,41772
1748352600.01,41772,41784,41772,41784
1748352600.011,41784,41796,41784,41796
1748352600.012,41796,41808,41796,41808
1748352600.013,41808,41820,41808,41820
1748352600.014,41820,41832,41820,41832
1748352600.015,41832,41844,41832,41844
1748352600.016,41844,41856,41844,41856
1748352600.017,41856,41868,41856,41868
1748352600.018,41868,41880,41868,41880
1748352600.019,41880,41892,41880,41892
1748352600.02,41892,41904,41892,41904
1748352600.021,41904,41916,41904,41916
1748352600.022,41916,41928,41916,41928
1748352600.023,41928,41940,41928,41940
1748352600.024,41940,41952,41940,41952
1748352600.025,41952,41964,41952,41964
1748352600.026,41964,41976,41964,41976
1748352600.027,41976,41988,41976,41988
1748352600.028,41988,42000,41988,42000
1748352600.029,42000,42012,42000,42012
1748352600.03,42012,42024,42012,42024
1748352600.031,42024,42036,42024,42036
1748352600.032,42036,42048,42036,42048
1748352600.033,42048,42060,42048,42060
1748352600.034,42060,42072,42060,42072
1748352600.035,42072,42084,42072,42084
1748352600.036,42084,42096,42084,42096
1748352600.037,42096,42108,42096,42108
1748352600.038,42108,42120,42108,42120
1748352600.039,42120,42132,42120,42132
1748352600.04,42132,42144,42132,42144
1748356200,42144,42156,42144,42156
1748356200.001,42156,42168,42156,42168
1748356200.002,42168,42180,42168,42180
1748356200.003,42180,42192,42180,42192
1748356200.004,42192,42204,42192,42204
1748356200.005,42204,42216,42204,42216
1748356200.006,42216,42228,42216,42228
1748359800,42228,42240,42228,42240
1748359800.001,42240,42252,42240,42252
1748359800.002,42252,42264,42252,42264
1748359800.003,42264,42276,42264,42276
1748359800.004,42276,42288,42276,42288
1748359800.005,42288,42300,42288,42300
1748363400,42300,42312,42300,42312
1748363400.001,42312,42324,42312,42324
1748367000,42324,42336,42324,42336
1748367000.001,42336,42348,42336,42348
1748367000.002,42348,42360,42348,42360
1748367000.003,42360,42372,42360,42372
1748374200,42372,42384,42372,42384
1748374200.001,42384,42396,42384,42396
1748374200.002,42396,42408,42396,42408
1748374200.003,42408,42420,42408,42420
1748374200.004,42420,42432,42420,42432
1748374200.005,42432,42444,42432,42444
1748374200.006,42444,42456,42444,42456
1748439000,42444,42444,42432,42432
1748439000.001,42432,42432,42420,42420
1748439000.002,42420,42420,42408,42408
1748439000.003,42408,42408,42396,42396
1748439000.004,42396,42396,42384,42384
1748439000.005,42384,42384,42372,42372
1748442600,42372,42372,42360,42360
1748442600.001,42360,42360,42348,42348
1748442600.002,42348,42348,42336,42336
1748442600.003,42336,42336,42324,42324
1748442600.004,42324,42324,42312,42312
1748442600.005,42312,42312,42300,42300
1748442600.006,42300,42300,42288,42288
1748442600.007,42288,42288,42276,42276
1748442600.008,42276,42276,42264,42264
1748446200,42276,42288,42276,42288
1748449800,42288,42300,42288,42300
1748449800.001,42300,42312,42300,42312
1748457000,42300,42300,42288,42288
1748457000.001,42288,42288,42276,42276
1748457000.002,42276,42276,42264,42264
1748457000.003,42264,42264,42252,42252
1748457000.004,42252,42252,42240,42240
1748460600,42240,42240,42228,42228
1748460600.001,42228,42228,42216,42216
1748532600,42216,42216,42204,42204
1748532600.001,42204,42204,42192,42192
1748532600.002,42192,42192,42180,42180
1748532600.003,42180,42180,42168,42168
1748532600.004,42168,42168,42156,42156
1748532600.005,42156,42156,42144,42144
1748532600.006,42144,42144,42132,42132
1748532600.007,42132,42132,42120,42120
1748532600.008,42120,42120,42108,42108
1748532600.009,42108,42108,42096,42096
1748536200,42108,42120,42108,42120
1748536200.001,42120,42132,42120,42132
1748536200.002,42132,42144,42132,42144
1748536200.003,42144,42156,42144,42156
1748536200.004,42156,42168,42156,42168
1748539800,42156,42156,42144,42144
1748543400,42156,42168,42156,42168
1748543400.001,42168,42180,42168,42180
1748543400.002,42180,42192,42180,42192
1748547000,42192,42204,42192,42204
1748547000.001,42204,42216,42204,42216
1748547000.002,42216,42228,42216,42228
1748547000.003,42228,42240,42228,42240
1748611800,42240,42252,42240,42252
1748611800.001,42252,42264,42252,42264
1748611800.002,42264,42276,42264,42276
1748611800.003,42276,42288,42276,42288
1748611800.004,42288,42300,42288,42300
1748611800.005,42300,42312,42300,42312
1748615400,42300,42300,42288,42288
1748615400.001,42288,42288,42276,42276
1748619000,42276,42276,42264,42264
1748619000.001,42264,42264,42252,42252
1748619000.002,42252,42252,42240,42240
1748619000.003,42240,42240,42228,42228
1748619000.004,42228,42228,42216,42216
1748619000.005,42216,42216,42204,42204
1748619000.006,42204,42204,42192,42192
1748619000.007,42192,42192,42180,42180
1748619000.008,42180,42180,42168,42168
1748619000.009,42168,42168,42156,42156
1748619000.01,42156,42156,42144,42144
1748619000.011,42144,42144,42132,42132
1748619000.012,42132,42132,42120,42120
1748619000.013,42120,42120,42108,42108
1748619000.014,42108,42108,42096,42096
1748619000.015,42096,42096,42084,42084
1748619000.016,42084,42084,42072,42072
1748622600,42084,42096,42084,42096
1748622600.001,42096,42108,42096,42108
1748622600.002,42108,42120,42108,42120
1748622600.003,42120,42132,42120,42132
1748626200,42132,42144,42132,42144
1748626200.001,42144,42156,42144,42156
1748626200.002,42156,42168,42156,42168
1748626200.003,42168,42180,42168,42180
1748626200.004,42180,42192,42180,42192
1748626200.005,42192,42204,42192,42204
1748626200.006,42204,42216,42204,42216
1748626200.007,42216,42228,42216,42228
1748626200.008,42228,42240,42228,42240
1748626200.009,42240,42252,42240,42252
1748626200.01,42252,42264,42252,42264
1748626200.011,42264,42276,42264,42276
1748629800,42276,42288,42276,42288
1748629800.001,42288,42300,42288,42300
1748629800.002,42300,42312,42300,42312
1748629800.003,42312,42324,42312,42324
1748629800.004,42324,42336,42324,42336
1748629800.005,42336,42348,42336,42348
1748629800.006,42348,42360,42348,42360
1748629800.007,42360,42372,42360,42372
1748629800.008,42372,42384,42372,42384
1748629800.009,42384,42396,42384,42396
1748629800.01,42396,42408,42396,42408
1748633400,42396,42396,42384,42384
1748633400.001,42384,42384,42372,42372
1748633400.002,42372,42372,42360,42360
1748633400.003,42360,42360,42348,42348
1748633400.004,42348,42348,42336,42336
1748633400.005,42336,42336,42324,42324
1748633400.006,42324,42324,42312,42312
1748871000,42312,42312,42300,42300
1748871000.001,42300,42300,42288,42288
1748871000.002,42288,42288,42276,42276
1748871000.003,42276,42276,42264,42264
1748871000.004,42264,42264,42252,42252
1748871000.005,42252,42252,42240,42240
1748871000.006,42240,42240,42228,42228
1748871000.007,42228,42228,42216,42216
1748871000.008,42216,42216,42204,42204
1748871000.009,42204,42204,42192,42192
1748871000.01,42192,42192,42180,42180
1748871000.011,42180,42180,42168,42168
1748871000.012,42168,42168,42156,42156
1748871000.013,42156,42156,42144,42144
1748874600,42144,42144,42132,42132
1748874600.001,42132,42132,42120,42120
1748874600.002,42120,42120,42108,42108
1748874600.003,42108,42108,42096,42096
1748881800,42108,42120,42108,42120
1748885400,42120,42132,42120,42132
1748885400.001,42132,42144,42132,42144
1748885400.002,42144,42156,42144,42156
1748885400.003,42156,42168,42156,42168
1748885400.004,42168,42180,42168,42180
1748885400.005,42180,42192,42180,42192
1748885400.006,42192,42204,42192,42204
1748885400.007,42204,42216,42204,42216
1748885400.008,42216,42228,42216,42228
1748885400.009,42228,42240,42228,42240
1748885400.01,42240,42252,42240,42252
1748885400.011,42252,42264,42252,42264
1748885400.012,42264,42276,42264,42276
1748889000,42276,42288,42276,42288
1748889000.001,42288,42300,42288,42300
1748889000.002,42300,42312,42300,42312
1748889000.003,42312,42324,42312,42324
1748889000.004,42324,42336,42324,42336
1748892600,42336,42348,42336,42348
1748892600.001,42348,42360,42348,42360
1748892600.002,42360,42372,42360,42372
1748892600.003,42372,42384,42372,42384
1748957400,42384,42396,42384,42396
1748961000,42396,42408,42396,42408
1748961000.001,42408,42420,42408,42420
1748961000.002,42420,42432,42420,42432
1748961000.003,42432,42444,42432,42444
1748961000.004,42444,42456,42444,42456
1748961000.005,42456,42468,42456,42468
1748961000.006,42468,42480,42468,42480
1748964600,42480,42492,42480,42492
1748964600.001,42492,42504,42492,42504
1748964600.002,42504,42516,42504,42516
1748964600.003,42516,42528,42516,42528
1748964600.004,42528,42540,42528,42540
1748964600.005,42540,42552,42540,42552
1748968200,42552,42564,42552,42564
1748968200.001,42564,42576,42564,42576
1748968200.002,42576,42588,42576,42588
1748971800,42588,42600,42588,42600
1748979000,42588,42588,42576,42576
1749043800,42588,42600,42588,42600
1749043800.001,42600,42612,42600,42612
1749043800.002,42612,42624,42612,42624
1749043800.003,42624,42636,42624,42636
1749051000,42624,42624,42612,42612
1749051000.001,42612,42612,42600,42600
1749051000.002,42600,42600,42588,42588
1749051000.003,42588,42588,42576,42576
1749051000.004,42576,42576,42564,42564
1749051000.005,42564,42564,42552,42552
1749054600,42564,42576,42564,42576
1749054600.001,42576,42588,42576,42588
1749054600.002,42588,42600,42588,42600
1749054600.003,42600,42612,42600,42612
1749058200,42612,42624,42612,42624
1749061800,42612,42612,42600,42600
1749061800.001,42600,42600,42588,42588
1749061800.002,42588,42588,42576,42576
1749065400,42576,42576,42564,42564
1749065400.001,42564,42564,42552,42552
1749065400.002,42552,42552,42540,42540
1749065400.003,42540,42540,42528,42528
1749065400.004,42528,42528,42516,42516
1749065400.005,42516,42516,42504,42504
1749065400.006,42504,42504,42492,42492
1749130200,42492,42492,42480,42480
1749130200.001,42480,42480,42468,42468
1749130200.002,42468,42468,42456,42456
1749133800,42468,42480,42468,42480
1749133800.001,42480,42492,42480,42492
1749133800.002,42492,42504,42492,42504
1749133800.003,42504,42516,42504,42516
1749133800.004,42516,42528,42516,42528
1749133800.005,42528,42540,42528,42540
1749133800.006,42540,42552,42540,42552
1749133800.007,42552,42564,42552,42564
1749133800.008,42564,42576,42564,42576
1749133800.009,42576,42588,42576,42588
1749133800.01,42588,42600,42588,42600
1749133800.011,42600,42612,42600,42612
1749137400,42612,42624,42612,42624
1749141000,42612,42612,42600,42600
1749141000.001,42600,42600,42588,42588
1749141000.002,42588,42588,42576,42576
1749144600,42576,42576,42564,42564
1749144600.001,42564,42564,42552,42552
1749144600.002,42552,42552,42540,42540
1749144600.003,42540,42540,42528,42528
1749144600.004,42528,42528,42516,42516
1749148200,42516,42516,42504,42504
1749148200.001,42504,42504,42492,42492
1749148200.002,42492,42492,42480,42480
1749148200.003,42480,42480,42468,42468
1749148200.004,42468,42468,42456,42456
1749148200.005,42456,42456,42444,42444
1749148200.006,42444,42444,42432,42432
1749148200.007,42432,42432,42420,42420
1749148200.008,42420,42420,42408,42408
1749148200.009,42408,42408,42396,42396
1749148200.01,42396,42396,42384,42384
1749148200.011,42384,42384,42372,42372
1749148200.012,42372,42372,42360,42360
1749148200.013,42360,42360,42348,42348
1749148200.014,42348,42348,42336,42336
1749148200.015,42336,42336,42324,42324
1749151800,42336,42348,42336,42348
1749151800.001,42348,42360,42348,42360
1749151800.002,42360,42372,42360,42372
1749151800.003,42372,42384,42372,42384
1749151800.004,42384,42396,42384,42396
1749151800.005,42396,42408,42396,42408
1749151800.006,42408,42420,42408,42420
1749216600,42420,42432,42420,42432
1749216600.001,42432,42444,42432,42444
1749216600.002,42444,42456,42444,42456
1749216600.003,42456,42468,42456,42468
1749216600.004,42468,42480,42468,42480
1749216600.005,42480,42492,42480,42492
1749216600.006,42492,42504,42492,42504
1749216600.007,42504,42516,42504,42516
1749216600.008,42516,42528,42516,42528
1749216600.009,42528,42540,42528,42540
1749216600.01,42540,42552,42540,42552
1749216600.011,42552,42564,42552,42564
1749216600.012,42564,42576,42564,42576
1749216600.013,42576,42588,42576,42588
1749216600.014,42588,42600,42588,42600
1749216600.015,42600,42612,42600,42612
1749216600.016,42612,42624,42612,42624
1749216600.017,42624,42636,42624,42636
1749216600.018,42636,42648,42636,42648
1749216600.019,42648,42660,42648,42660
1749216600.02,42660,42672,42660,42672
1749216600.021,42672,42684,42672,42684
1749216600.022,42684,42696,42684,42696
1749216600.023,42696,42708,42696,42708
1749216600.024,42708,42720,42708,42720
1749216600.025,42720,42732,42720,42732
1749216600.026,42732,42744,42732,42744
1749216600.027,42744,42756,42744,42756
1749216600.028,42756,42768,42756,42768
1749216600.029,42768,42780,42768,42780
1749216600.03,42780,42792,42780,42792
1749216600.031,42792,42804,42792,42804
1749216600.032,42804,42816,42804,42816
1749216600.033,42816,42828,42816,42828
1749216600.034,42828,42840,42828,42840
1749216600.035,42840,42852,42840,42852
1749216600.036,42852,42864,42852,42864
1749220200,42852,42852,42840,42840
1749220200.001,42840,42840,42828,42828
1749220200.002,42828,42828,42816,42816
1749220200.003,42816,42816,42804,42804
1749220200.004,42804,42804,42792,42792
1749220200.005,42792,42792,42780,42780
1749220200.006,42780,42780,42768,42768
1749220200.007,42768,42768,42756,42756
1749220200.008,42756,42756,42744,42744
1749220200.009,42744,42744,42732,42732
1749227400,42732,42754,42720,42720
1749227400.001,42720,42720,42708,42708
1749227400.002,42708,42708,42696,42696
1749231000,42708,42720,42708,42720
1749231000.001,42720,42732,42720,42732
1749231000.002,42732,42744,42732,42744
1749231000.003,42744,42756,42744,42756
1749231000.004,42756,42768,42756,42768
1749231000.005,42768,42780,42768,42780
1749234600,42780,42792,42780,42792
1749234600.001,42792,42804,42792,42804
1749238200,42804,42816,42804,42816
1749475800,42804,42804,42792,42792
1749475800.001,42792,42792,42780,42780
1749475800.002,42780,42780,42768,42768
1749475800.003,42768,42768,42756,42756
1749475800.004,42756,42756,42744,42744
1749475800.005,42744,42744,42732,42732
1749475800.006,42732,42732,42720,42720
1749475800.007,42720,42720,42708,42708
1749475800.008,42708,42708,42696,42696
1749483000,42708,42720,42691,42720
1749483000.001,42720,42732,42720,42732
1749483000.002,42732,42744,42732,42744
1749483000.003,42744,42756,42744,42756
1749483000.004,42756,42768,42756,42768
1749483000.005,42768,42780,42768,42780
1749483000.006,42780,42792,42780,42792
1749486600,42792,42804,42792,42804
1749486600.001,42804,42816,42804,42816
1749486600.002,42816,42828,42816,42828
1749486600.003,42828,42840,42828,42840
1749486600.004,42840,42852,42840,42852
1749486600.005,42852,42864,42852,42864
1749486600.006,42864,42876,42864,42876
1749486600.007,42876,42888,42876,42888
1749486600.008,42888,42900,42888,42900
1749493800,42888,42911,42876,42876
1749497400,42876,42876,42864,42864
1749497400.001,42864,42864,42852,42852
1749497400.002,42852,42852,42840,42840
1749497400.003,42840,42840,42828,42828
1749497400.004,42828,42828,42816,42816
1749497400.005,42816,42816,42804,42804
1749497400.006,42804,42804,42792,42792
1749562200,42804,42816,42804,42816
1749565800,42816,42828,42816,42828
1749565800.001,42828,42840,42828,42840
1749569400,42840,42852,42840,42852
1749569400.001,42852,42864,42852,42864
1749573000,42864,42876,42864,42876
1749573000.001,42876,42888,42876,42888
1749573000.002,42888,42900,42888,42900
1749573000.003,42900,42912,42900,42912
1749576600,42900,42900,42888,42888
1749576600.001,42888,42888,42876,42876
1749576600.002,42876,42876,42864,42864
1749576600.003,42864,42864,42852,42852
1749576600.004,42852,42852,42840,42840
1749576600.005,42840,42840,42828,42828
1749576600.006,42828,42828,42816,42816
1749576600.007,42816,42816,42804,42804
1749576600.008,42804,42804,42792,42792
1749580200,42804,42816,42804,42816
1749580200.001,42816,42828,42816,42828
1749580200.002,42828,42840,42828,42840
1749580200.003,42840,42852,42840,42852
1749580200.004,42852,42864,42852,42864
1749580200.005,42864,42876,42864,42876
1749648600,42876,42888,42859,42888
1749648600.001,42888,42900,42888,42900
1749648600.002,42900,42912,42900,42912
1749648600.003,42912,42924,42912,42924
1749648600.004,42924,42936,42924,42936
1749648600.005,42936,42948,42936,42948
1749648600.006,42948,42960,42948,42960
1749648600.007,42960,42972,42960,42972
1749648600.008,42972,42984,42972,42984
1749648600.009,42984,42996,42984,42996
1749648600.01,42996,43008,42996,43008
1749648600.011,43008,43020,43008,43020
1749648600.012,43020,43032,43020,43032
1749652200,43032,43044,43032,43044
1749659400,43044,43056,43028,43056
1749659400.001,43056,43068,43056,43068
1749659400.002,43068,43080,43068,43080
1749659400.003,43080,43092,43080,43092
1749659400.004,43092,43104,43092,43104
1749659400.005,43104,43116,43104,43116
1749659400.006,43116,43128,43116,43128
1749659400.007,43128,43140,43128,43140
1749663000,43128,43128,43116,43116
1749663000.001,43116,43116,43104,43104
1749663000.002,43104,43104,43092,43092
1749663000.003,43092,43092,43080,43080
1749663000.004,43080,43080,43068,43068
1749663000.005,43068,43068,43056,43056
1749663000.006,43056,43056,43044,43044
1749663000.007,43044,43044,43032,43032
1749663000.008,43032,43032,43020,43020
1749663000.009,43020,43020,43008,43008
1749663000.01,43008,43008,42996,42996
1749663000.011,42996,42996,42984,42984
1749663000.012,42984,42984,42972,42972
1749663000.013,42972,42972,42960,42960
1749663000.014,42960,42960,42948,42948
1749663000.015,42948,42948,42936,42936
1749663000.016,42936,42936,42924,42924
1749663000.017,42924,42924,42912,42912
1749663000.018,42912,42912,42900,42900
1749663000.019,42900,42900,42888,42888
1749663000.02,42888,42888,42876,42876
1749663000.021,42876,42876,42864,42864
1749666600,42864,42864,42852,42852
1749670200,42864,42876,42864,42876
1749670200.001,42876,42888,42876,42888
1749670200.002,42888,42900,42888,42900
1749738600,42888,42888,42876,42876
1749742200,42888,42900,42888,42900
1749745800,42900,42912,42900,42912
1749745800.001,42912,42924,42912,42924
1749745800.002,42924,42936,42924,42936
1749753000,42936,42948,42936,42948
1749753000.001,42948,42960,42948,42960
1749756600,42960,42972,42960,42972
1749821400,42960,42960,42948,42948
1749821400.001,42948,42948,42936,42936
1749821400.002,42936,42936,42924,42924
1749821400.003,42924,42924,42912,42912
1749821400.004,42912,42912,42900,42900
1749821400.005,42900,42900,42888,42888
1749821400.006,42888,42888,42876,42876
1749821400.007,42876,42876,42864,42864
1749821400.008,42864,42864,42852,42852
1749821400.009,42852,42852,42840,42840
1749821400.01,42840,42840,42828,42828
1749821400.011,42828,42828,42816,42816
1749821400.012,42816,42816,42804,42804
1749821400.013,42804,42804,42792,42792
1749821400.014,42792,42792,42780,42780
1749821400.015,42780,42780,42768,42768
1749821400.016,42768,42768,42756,42756
1749821400.017,42756,42756,42744,42744
1749821400.018,42744,42744,42732,42732
1749821400.019,42732,42732,42720,42720
1749821400.02,42720,42720,42708,42708
1749821400.021,42708,42708,42696,42696
1749821400.022,42696,42696,42684,42684
1749821400.023,42684,42684,42672,42672
1749821400.024,42672,42672,42660,42660
1749821400.025,42660,42660,42648,42648
1749821400.026,42648,42648,42636,42636
1749821400.027,42636,42636,42624,42624
