time,open,high,low,close,Volume
1672624800,1.0703999999999998,1.0703999999999998,1.0697999999999999,1.0697999999999999,209
1672642800,1.0697999999999999,1.0697999999999999,1.0692,1.0692,1006.3333333333334
1672642800.001,1.0692,1.0692,1.0686,1.0686,1006.3333333333334
1672642800.002,1.0686,1.0686,1.068,1.068,1006.3333333333334
1672668000,1.0679999999999998,1.0679999999999998,1.0674,1.0674,12489
1672671600,1.0674,1.0674,1.0668,1.0668,849
1672671600.001,1.0668,1.0668,1.0662,1.0662,849
1672675200,1.0661999999999998,1.0661999999999998,1.0655999999999999,1.0655999999999999,2880
1672700400,1.0661999999999998,1.0667999999999997,1.06528,1.0667999999999997,4481.5
1672700400.001,1.0668,1.0674,1.0668,1.0674,4481.5
1672707600,1.0668,1.0668,1.0662,1.0662,10056
1672711200,1.0668,1.0674,1.0668,1.0674,4242
1672725600,1.0668,1.0668,1.0662,1.0662,7202.5
1672725600.001,1.0661999999999998,1.0661999999999998,1.0655999999999999,1.0655999999999999,7202.5
1672729200,1.0655999999999999,1.0655999999999999,1.065,1.065,1562.8
1672729200.001,1.065,1.065,1.0644,1.0644,1562.8
1672729200.002,1.0644,1.0644,1.0638,1.0638,1562.8
1672729200.003,1.0637999999999999,1.0637999999999999,1.0632,1.0632,1562.8
1672729200.004,1.0632,1.0632,1.0626,1.0626,1562.8
1672732800,1.0626,1.0626,1.062,1.062,1270.3333333333333
1672732800.001,1.0619999999999998,1.0619999999999998,1.0614,1.0614,1270.3333333333333
1672732800.002,1.0614,1.0614,1.0608,1.0608,1270.3333333333333
1672732800.003,1.0608,1.0608,1.0602,1.0602,1270.3333333333333
1672732800.004,1.0601999999999998,1.0601999999999998,1.0595999999999999,1.0595999999999999,1270.3333333333333
1672732800.005,1.0595999999999999,1.0595999999999999,1.059,1.059,1270.3333333333333
1672732800.006,1.059,1.059,1.0584,1.0584,1270.3333333333333
1672732800.007,1.0584,1.0584,1.0578,1.0578,1270.3333333333333
