time,open,high,low,close
1736353800,42750,42750,42735,42735
1736353800.001,42735,42735,42720,42720
1736353800.002,42720,42720,42705,42705
1736353800.003,42705,42705,42690,42690
1736353800.004,42690,42690,42675,42675
1736353800.005,42675,42675,42660,42660
1736353800.006,42660,42660,42645,42645
1736357400,42660,42675,42660,42675
1736357400.001,42675,42690,42675,42690
1736357400.002,42690,42705,42690,42705
1736357400.003,42705,42720,42705,42720
1736357400.004,42720,42735,42720,42735
1736357400.005,42735,42750,42735,42750
1736357400.006,42750,42765,42750,42765
1736357400.007,42765,42780,42765,42780
1736357400.008,42780,42795,42780,42795
1736357400.009,42795,42810,42795,42810
1736361000,42810,42825,42810,42825
1736361000.001,42825,42840,42825,42840
1736361000.002,42840,42855,42840,42855
1736361000.003,42855,42870,42855,42870
1736361000.004,42870,42885,42870,42885
1736361000.005,42885,42900,42885,42900
1736364600,42885,42885,42870,42870
1736519400,42870,42870,42855,42855
1736519400.001,42855,42855,42840,42840
1736519400.002,42840,42840,42825,42825
1736519400.003,42825,42825,42810,42810
1736519400.004,42810,42810,42795,42795
1736519400.005,42795,42795,42780,42780
1736519400.006,42780,42780,42765,42765
1736519400.007,42765,42765,42750,42750
1736519400.008,42750,42750,42735,42735
1736519400.009,42735,42735,42720,42720
1736519400.01,42720,42720,42705,42705
1736519400.011,42705,42705,42690,42690
1736519400.012,42690,42690,42675,42675
1736519400.013,42675,42675,42660,42660
1736519400.014,42660,42660,42645,42645
1736519400.015,42645,42645,42630,42630
1736519400.016,42630,42630,42615,42615
1736519400.017,42615,42615,42600,42600
1736519400.018,42600,42600,42585,42585
1736519400.019,42585,42585,42570,42570
1736519400.02,42570,42570,42555,42555
1736519400.021,42555,42555,42540,42540
1736519400.022,42540,42540,42525,42525
1736519400.023,42525,42525,42510,42510
1736519400.024,42510,42510,42495,42495
1736519400.025,42495,42495,42480,42480
1736519400.026,42480,42480,42465,42465
1736519400.027,42465,42465,42450,42450
1736519400.028,42450,42450,42435,42435
1736519400.029,42435,42435,42420,42420
1736519400.03,42420,42420,42405,42405
1736519400.031,42405,42405,42390,42390
1736519400.032,42390,42390,42375,42375
1736519400.033,42375,42375,42360,42360
1736519400.034,42360,42360,42345,42345
1736519400.035,42345,42345,42330,42330
1736523000,42330,42330,42315,42315
1736523000.001,42315,42315,42300,42300
1736523000.002,42300,42300,42285,42285
1736523000.003,42285,42285,42270,42270
1736523000.004,42270,42270,42255,42255
1736523000.005,42255,42255,42240,42240
1736523000.006,42240,42240,42225,42225
1736523000.007,42225,42225,42210,42210
1736526600,42210,42210,42195,42195
1736526600.001,42195,42195,42180,42180
1736530200,42195,42210,42195,42210
1736530200.001,42210,42225,42210,42225
1736530200.002,42225,42240,42225,42240
1736530200.003,42240,42255,42240,42255
1736530200.004,42255,42270,42255,42270
1736530200.005,42270,42285,42270,42285
1736530200.006,42285,42300,42285,42300
1736530200.007,42300,42315,42300,42315
1736530200.008,42315,42330,42315,42330
1736530200.009,42330,42345,42330,42345
1736530200.01,42345,42360,42345,42360
1736530200.011,42360,42375,42360,42375
1736533800,42360,42360,42345,42345
1736533800.001,42345,42345,42330,42330
1736533800.002,42330,42330,42315,42315
1736533800.003,42315,42315,42300,42300
1736537400,42300,42300,42285,42285
1736537400.001,42285,42285,42270,42270
1736537400.002,42270,42270,42255,42255
1736537400.003,42255,42255,42240,42240
1736537400.004,42240,42240,42225,42225
1736537400.005,42225,42225,42210,42210
1736537400.006,42210,42210,42195,42195
1736537400.007,42195,42195,42180,42180
1736537400.008,42180,42180,42165,42165
1736541000,42165,42165,42150,42150
1736778600,42165,42180,42165,42180
1736778600.001,42180,42195,42180,42195
1736778600.002,42195,42210,42195,42210
1736778600.003,42210,42225,42210,42225
1736778600.004,42225,42240,42225,42240
1736778600.005,42240,42255,42240,42255
1736782200,42255,42270,42255,42270
1736782200.001,42270,42285,42270,42285
1736785800,42285,42300,42285,42300
1736785800.001,42300,42315,42300,42315
1736789400,42315,42330,42315,42330
1736789400.001,42330,42345,42330,42345
1736789400.002,42345,42360,42345,42360
1736789400.003,42360,42375,42360,42375
1736789400.004,42375,42390,42375,42390
1736789400.005,42390,42405,42390,42405
1736793000,42405,42420,42405,42420
1736793000.001,42420,42435,42420,42435
1736793000.002,42435,42450,42435,42450
1736793000.003,42450,42465,42450,42465
1736800200,42465,42480,42465,42480
1736800200.001,42480,42495,42480,42495
1736800200.002,42495,42510,42495,42510
1736800200.003,42510,42525,42510,42525
1736865000,42525,42540,42525,42540
1736865000.001,42540,42555,42540,42555
1736865000.002,42555,42570,42555,42570
1736865000.003,42570,42585,42570,42585
1736865000.004,42585,42600,42585,42600
1736865000.005,42600,42615,42600,42615
1736865000.006,42615,42630,42615,42630
1736865000.007,42630,42645,42630,42645
1736865000.008,42645,42660,42645,42660
1736865000.009,42660,42675,42660,42675
1736868600,42660,42660,42645,42645
1736868600.001,42645,42645,42630,42630
1736868600.002,42630,42630,42615,42615
1736868600.003,42615,42615,42600,42600
1736868600.004,42600,42600,42585,42585
1736868600.005,42585,42585,42570,42570
1736868600.006,42570,42570,42555,42555
1736868600.007,42555,42555,42540,42540
1736872200,42540,42540,42525,42525
1736872200.001,42525,42525,42510,42510
1736872200.002,42510,42510,42495,42495
1736872200.003,42495,42495,42480,42480
1736875800,42495,42510,42495,42510
1736875800.001,42510,42525,42510,42525
1736875800.002,42525,42540,42525,42540
1736875800.003,42540,42555,42540,42555
1736875800.004,42555,42570,42555,42570
1736875800.005,42570,42585,42570,42585
1736875800.006,42585,42600,42585,42600
1736879400,42600,42615,42600,42615
1736879400.001,42615,42630,42615,42630
1736879400.002,42630,42645,42630,42645
1736879400.003,42645,42660,42645,42660
1736879400.004,42660,42675,42660,42675
1736879400.005,42675,42690,42675,42690
1736879400.006,42690,42705,42690,42705
1736879400.007,42705,42720,42705,42720
1736883000,42705,42705,42690,42690
1736883000.001,42690,42690,42675,42675
1736883000.002,42675,42675,42660,42660
1736883000.003,42660,42660,42645,42645
1736883000.004,42645,42645,42630,42630
1736886600,42645,42660,42645,42660
1736886600.001,42660,42675,42660,42675
1736886600.002,42675,42690,42675,42690
1736886600.003,42690,42705,42690,42705
1736886600.004,42705,42720,42705,42720
1736886600.005,42720,42735,42720,42735
1736886600.006,42735,42750,42735,42750
1736886600.007,42750,42765,42750,42765
1736886600.008,42765,42780,42765,42780
1736886600.009,42780,42795,42780,42795
1736951400,42795,42810,42795,42810
1736951400.001,42810,42825,42810,42825
1736951400.002,42825,42840,42825,42840
1736951400.003,42840,42855,42840,42855
1736951400.004,42855,42870,42855,42870
1736951400.005,42870,42885,42870,42885
1736951400.006,42885,42900,42885,42900
1736951400.007,42900,42915,42900,42915
1736951400.008,42915,42930,42915,42930
1736951400.009,42930,42945,42930,42945
1736951400.01,42945,42960,42945,42960
1736951400.011,42960,42975,42960,42975
1736951400.012,42975,42990,42975,42990
1736951400.013,42990,43005,42990,43005
1736951400.014,43005,43020,43005,43020
1736951400.015,43020,43035,43020,43035
1736951400.016,43035,43050,43035,43050
1736951400.017,43050,43065,43050,43065
1736951400.018,43065,43080,43065,43080
1736951400.019,43080,43095,43080,43095
1736951400.02,43095,43110,43095,43110
1736951400.021,43110,43125,43110,43125
1736951400.022,43125,43140,43125,43140
1736951400.023,43140,43155,43140,43155
1736951400.024,43155,43170,43155,43170
1736951400.025,43170,43185,43170,43185
1736951400.026,43185,43200,43185,43200
1736951400.027,43200,43215,43200,43215
1736951400.028,43215,43230,43215,43230
1736951400.029,43230,43245,43230,43245
1736951400.03,43245,43260,43245,43260
1736951400.031,43260,43275,43260,43275
1736951400.032,43275,43290,43275,43290
1736951400.033,43290,43305,43290,43305
1736951400.034,43305,43320,43305,43320
1736951400.035,43320,43335,43320,43335
1736951400.036,43335,43350,43335,43350
1736951400.037,43350,43365,43350,43365
1736951400.038,43365,43380,43365,43380
1736951400.039,43380,43395,43380,43395
1736951400.04,43395,43410,43395,43410
1736951400.041,43410,43425,43410,43425
1736951400.042,43425,43440,43425,43440
1736955000,43425,43425,43410,43410
1736955000.001,43410,43410,43395,43395
1736955000.002,43395,43395,43380,43380
1736962200,43395,43410,43377,43410
1736962200.001,43410,43425,43410,43425
1736962200.002,43425,43440,43425,43440
1736965800,43440,43455,43440,43455
1736965800.001,43455,43470,43455,43470
1736965800.002,43470,43485,43470,43485
1736969400,43485,43500,43485,43500
1736969400.001,43500,43515,43500,43515
1736969400.002,43515,43530,43515,43530
1736973000,43515,43515,43500,43500
1736973000.001,43500,43500,43485,43485
1736973000.002,43485,43485,43470,43470
1737037800,43470,43470,43455,43455
1737037800.001,43455,43455,43440,43440
1737037800.002,43440,43440,43425,43425
1737037800.003,43425,43425,43410,43410
1737037800.004,43410,43410,43395,43395
1737037800.005,43395,43395,43380,43380
1737037800.006,43380,43380,43365,43365
1737037800.007,43365,43365,43350,43350
1737041400,43365,43380,43365,43380
1737041400.001,43380,43395,43380,43395
1737041400.002,43395,43410,43395,43410
1737041400.003,43410,43425,43410,43425
1737045000,43425,43440,43425,43440
1737045000.001,43440,43455,43440,43455
1737045000.002,43455,43470,43455,43470
1737045000.003,43470,43485,43470,43485
1737048600,43470,43470,43455,43455
1737048600.001,43455,43455,43440,43440
1737048600.002,43440,43440,43425,43425
1737048600.003,43425,43425,43410,43410
1737052200,43410,43410,43395,43395
1737059400,43395,43395,43380,43380
1737059400.001,43380,43380,43365,43365
1737059400.002,43365,43365,43350,43350
1737059400.003,43350,43350,43335,43335
1737059400.004,43335,43335,43320,43320
1737059400.005,43320,43320,43305,43305
1737124200,43320,43335,43320,43335
1737124200.001,43335,43350,43335,43350
1737124200.002,43350,43365,43350,43365
1737124200.003,43365,43380,43365,43380
1737124200.004,43380,43395,43380,43395
1737124200.005,43395,43410,43395,43410
1737124200.006,43410,43425,43410,43425
1737124200.007,43425,43440,43425,43440
1737124200.008,43440,43455,43440,43455
1737124200.009,43455,43470,43455,43470
1737124200.01,43470,43485,43470,43485
1737124200.011,43485,43500,43485,43500
1737124200.012,43500,43515,43500,43515
1737124200.013,43515,43530,43515,43530
1737124200.014,43530,43545,43530,43545
1737124200.015,43545,43560,43545,43560
1737124200.016,43560,43575,43560,43575
1737124200.017,43575,43590,43575,43590
1737124200.018,43590,43605,43590,43605
1737124200.019,43605,43620,43605,43620
1737124200.02,43620,43635,43620,43635
1737124200.021,43635,43650,43635,43650
1737124200.022,43650,43665,43650,43665
1737124200.023,43665,43680,43665,43680
1737124200.024,43680,43695,43680,43695
1737124200.025,43695,43710,43695,43710
1737124200.026,43710,43725,43710,43725
1737127800,43725,43740,43725,43740
1737127800.001,43740,43755,43740,43755
1737127800.002,43755,43770,43755,43770
1737127800.003,43770,43785,43770,43785
1737127800.004,43785,43800,43785,43800
1737131400,43800,43815,43800,43815
1737131400.001,43815,43830,43815,43830
1737138600,43815,43815,43800,43800
1737138600.001,43800,43800,43785,43785
1737138600.002,43785,43785,43770,43770
1737138600.003,43770,43770,43755,43755
1737142200,43755,43755,43740,43740
1737145800,43740,43740,43725,43725
1737145800.001,43725,43725,43710,43710
1737145800.002,43710,43710,43695,43695
1737145800.003,43695,43695,43680,43680
1737469800,43695,43710,43695,43710
1737469800.001,43710,43725,43710,43725
1737469800.002,43725,43740,43725,43740
1737469800.003,43740,43755,43740,43755
1737469800.004,43755,43770,43755,43770
1737469800.005,43770,43785,43770,43785
1737469800.006,43785,43800,43785,43800
1737469800.007,43800,43815,43800,43815
1737469800.008,43815,43830,43815,43830
1737469800.009,43830,43845,43830,43845
1737469800.01,43845,43860,43845,43860
1737469800.011,43860,43875,43860,43875
1737469800.012,43875,43890,43875,43890
1737469800.013,43890,43905,43890,43905
1737469800.014,43905,43920,43905,43920
1737469800.015,43920,43935,43920,43935
1737469800.016,43935,43950,43935,43950
1737469800.017,43950,43965,43950,43965
1737469800.018,43965,43980,43965,43980
1737473400,43980,43995,43980,43995
1737473400.001,43995,44010,43995,44010
1737473400.002,44010,44025,44010,44025
1737473400.003,44025,44040,44025,44040
1737473400.004,44040,44055,44040,44055
1737473400.005,44055,44070,44055,44070
1737473400.006,44070,44085,44070,44085
1737473400.007,44085,44100,44085,44100
1737473400.008,44100,44115,44100,44115
1737473400.009,44115,44130,44115,44130
1737480600,44130,44145,44130,44145
1737480600.001,44145,44160,44145,44160
1737487800,44160,44175,44160,44175
1737487800.001,44175,44190,44175,44190
1737487800.002,44190,44205,44190,44205
1737491400,44205,44220,44205,44220
1737491400.001,44220,44235,44220,44235
1737556200,44235,44250,44235,44250
1737556200.001,44250,44265,44250,44265
1737556200.002,44265,44280,44265,44280
1737556200.003,44280,44295,44280,44295
1737556200.004,44295,44310,44295,44310
1737556200.005,44310,44325,44310,44325
1737556200.006,44325,44340,44325,44340
1737556200.007,44340,44355,44340,44355
1737567000,44355,44370,44329,44370
1737642600,44370,44385,44341,44385
1737642600.001,44385,44400,44385,44400
1737642600.002,44400,44415,44400,44415
1737646200,44415,44430,44415,44430
1737646200.001,44430,44445,44430,44445
1737646200.002,44445,44460,44445,44460
1737646200.003,44460,44475,44460,44475
1737646200.004,44475,44490,44475,44490
1737646200.005,44490,44505,44490,44505
1737646200.006,44505,44520,44505,44520
1737646200.007,44520,44535,44520,44535
1737646200.008,44535,44550,44535,44550
1737646200.009,44550,44565,44550,44565
1737646200.01,44565,44580,44565,44580
1737646200.011,44580,44595,44580,44595
1737649800,44595,44610,44595,44610
1737649800.001,44610,44625,44610,44625
1737653400,44625,44640,44625,44640
1737653400.001,44640,44655,44640,44655
1737653400.002,44655,44670,44655,44670
1737653400.003,44670,44685,44670,44685
1737653400.004,44685,44700,44685,44700
1737653400.005,44700,44715,44700,44715
1737664200,44715,44730,44694,44730
1737729000,44715,44715,44700,44700
1737729000.001,44700,44700,44685,44685
1737729000.002,44685,44685,44670,44670
1737732600,44685,44700,44685,44700
1737739800,44685,44685,44670,44670
1737739800.001,44670,44670,44655,44655
1737743400,44655,44655,44640,44640
1737743400.001,44640,44640,44625,44625
1737743400.002,44625,44625,44610,44610
1737743400.003,44610,44610,44595,44595
1737747000,44595,44595,44580,44580
1737747000.001,44580,44580,44565,44565
1737991800,44565,44565,44550,44550
1737991800.001,44550,44550,44535,44535
1737995400,44550,44565,44550,44565
1737995400.001,44565,44580,44565,44580
1737995400.002,44580,44595,44580,44595
1737995400.003,44595,44610,44595,44610
1737995400.004,44610,44625,44610,44625
1737995400.005,44625,44640,44625,44640
1737995400.006,44640,44655,44640,44655
1737995400.007,44655,44670,44655,44670
1737995400.008,44670,44685,44670,44685
1737995400.009,44685,44700,44685,44700
1737995400.01,44700,44715,44700,44715
1737995400.011,44715,44730,44715,44730
1737999000,44715,44715,44700,44700
1737999000.001,44700,44700,44685,44685
1738002600,44700,44715,44700,44715
1738002600.001,44715,44730,44715,44730
1738002600.002,44730,44745,44730,44745
1738002600.003,44745,44760,44745,44760
1738002600.004,44760,44775,44760,44775
1738002600.005,44775,44790,44775,44790
1738002600.006,44790,44805,44790,44805
1738002600.007,44805,44820,44805,44820
1738002600.008,44820,44835,44820,44835
1738002600.009,44835,44850,44835,44850
1738002600.01,44850,44865,44850,44865
1738002600.011,44865,44880,44865,44880
1738002600.012,44880,44895,44880,44895
1738006200,44880,44880,44865,44865
1738006200.001,44865,44865,44850,44850
1738006200.002,44850,44850,44835,44835
1738006200.003,44835,44835,44820,44820
1738006200.004,44820,44820,44805,44805
1738009800,44820,44835,44820,44835
1738009800.001,44835,44850,44835,44850
1738009800.002,44850,44865,44850,44865
1738009800.003,44865,44880,44865,44880
1738009800.004,44880,44895,44880,44895
1738074600,44895,44910,44895,44910
1738074600.001,44910,44925,44910,44925
1738074600.002,44925,44940,44925,44940
1738074600.003,44940,44955,44940,44955
1738074600.004,44955,44970,44955,44970
1738074600.005,44970,44985,44970,44985
1738074600.006,44985,45000,44985,45000
1738074600.007,45000,45015,45000,45015
1738074600.008,45015,45030,45015,45030
1738078200,45015,45015,45000,45000
1738078200.001,45000,45000,44985,44985
1738078200.002,44985,44985,44970,44970
1738078200.003,44970,44970,44955,44955
1738081800,44970,44985,44970,44985
1738081800.001,44985,45000,44985,45000
1738085400,45000,45015,45000,45015
1738085400.001,45015,45030,45015,45030
1738085400.002,45030,45045,45030,45045
1738085400.003,45045,45060,45045,45060
1738089000,45045,45045,45030,45030
1738089000.001,45030,45030,45015,45015
1738161000,45030,45045,45011,45045
1738161000.001,45045,45060,45045,45060
1738161000.002,45060,45075,45060,45075
1738164600,45060,45060,45045,45045
1738164600.001,45045,45045,45030,45030
1738171800,45030,45030,45015,45015
1738171800.001,45015,45015,45000,45000
1738171800.002,45000,45000,44985,44985
1738175400,44985,44985,44970,44970
1738175400.001,44970,44970,44955,44955
1738175400.002,44955,44955,44940,44940
1738175400.003,44940,44940,44925,44925
1738175400.004,44925,44925,44910,44910
1738175400.005,44910,44910,44895,44895
1738175400.006,44895,44895,44880,44880
1738175400.007,44880,44880,44865,44865
1738175400.008,44865,44865,44850,44850
1738175400.009,44850,44850,44835,44835
1738175400.01,44835,44835,44820,44820
1738175400.011,44820,44820,44805,44805
1738175400.012,44805,44805,44790,44790
1738175400.013,44790,44790,44775,44775
1738175400.014,44775,44775,44760,44760
1738179000,44775,44790,44775,44790
1738179000.001,44790,44805,44790,44805
1738179000.002,44805,44820,44805,44820
1738179000.003,44820,44835,44820,44835
1738179000.004,44835,44850,44835,44850
1738179000.005,44850,44865,44850,44865
1738179000.006,44865,44880,44865,44880
1738179000.007,44880,44895,44880,44895
1738179000.008,44895,44910,44895,44910
1738179000.009,44910,44925,44910,44925
1738179000.01,44925,44940,44925,44940
1738179000.011,44940,44955,44940,44955
1738179000.012,44955,44970,44955,44970
1738179000.013,44970,44985,44970,44985
1738247400,44970,44995,44955,44955
1738247400.001,44955,44955,44940,44940
1738247400.002,44940,44940,44925,44925
1738251000,44940,44955,44940,44955
1738258200,44955,44970,44955,44970
1738258200.001,44970,44985,44970,44985
1738258200.002,44985,45000,44985,45000
1738258200.003,45000,45015,45000,45015
1738258200.004,45015,45030,45015,45030
1738258200.005,45030,45045,45030,45045
1738258200.006,45045,45060,45045,45060
1738258200.007,45060,45075,45060,45075
1738258200.008,45075,45090,45075,45090
1738261800,45090,45105,45090,45105
1738261800.001,45105,45120,45105,45120
1738265400,45120,45135,45120,45135
1738269000,45120,45120,45105,45105
1738269000.001,45105,45105,45090,45090
1738337400,45090,45090,45075,45075
1738337400.001,45075,45075,45060,45060
1738337400.002,45060,45060,45045,45045
1738341000,45060,45075,45060,45075
1738341000.001,45075,45090,45075,45090
1738344600,45075,45075,45060,45060
1738344600.001,45060,45060,45045,45045
1738344600.002,45045,45045,45030,45030
1738344600.003,45030,45030,45015,45015
1738344600.004,45015,45015,45000,45000
1738344600.005,45000,45000,44985,44985
1738344600.006,44985,44985,44970,44970
1738344600.007,44970,44970,44955,44955
1738344600.008,44955,44955,44940,44940
1738344600.009,44940,44940,44925,44925
1738344600.01,44925,44925,44910,44910
1738344600.011,44910,44910,44895,44895
1738348200,44895,44895,44880,44880
1738348200.001,44880,44880,44865,44865
1738348200.002,44865,44865,44850,44850
1738348200.003,44850,44850,44835,44835
1738348200.004,44835,44835,44820,44820
1738351800,44820,44820,44805,44805
1738351800.001,44805,44805,44790,44790
1738351800.002,44790,44790,44775,44775
1738351800.003,44775,44775,44760,44760
1738351800.004,44760,44760,44745,44745
1738351800.005,44745,44745,44730,44730
1738351800.006,44730,44730,44715,44715
1738351800.007,44715,44715,44700,44700
1738351800.008,44700,44700,44685,44685
1738593000,44685,44685,44670,44670
1738593000.001,44670,44670,44655,44655
1738593000.002,44655,44655,44640,44640
1738593000.003,44640,44640,44625,44625
1738593000.004,44625,44625,44610,44610
1738593000.005,44610,44610,44595,44595
1738593000.006,44595,44595,44580,44580
1738593000.007,44580,44580,44565,44565
1738593000.008,44565,44565,44550,44550
1738593000.009,44550,44550,44535,44535
1738593000.01,44535,44535,44520,44520
1738593000.011,44520,44520,44505,44505
1738593000.012,44505,44505,44490,44490
1738596600,44505,44520,44505,44520
1738596600.001,44520,44535,44520,44535
1738596600.002,44535,44550,44535,44550
1738596600.003,44550,44565,44550,44565
1738596600.004,44565,44580,44565,44580
1738603800,44580,44595,44580,44595
1738607400,44595,44610,44595,44610
1738607400.001,44610,44625,44610,44625
1738607400.002,44625,44640,44625,44640
1738607400.003,44640,44655,44640,44655
1738607400.004,44655,44670,44655,44670
1738607400.005,44670,44685,44670,44685
1738611000,44670,44670,44655,44655
1738611000.001,44655,44655,44640,44640
1738611000.002,44640,44640,44625,44625
1738611000.003,44625,44625,44610,44610
1738614600,44610,44610,44595,44595
1738614600.001,44595,44595,44580,44580
1738679400,44580,44580,44565,44565
1738683000,44580,44595,44580,44595
1738683000.001,44595,44610,44595,44610
1738683000.002,44610,44625,44610,44625
1738683000.003,44625,44640,44625,44640
1738683000.004,44640,44655,44640,44655
1738683000.005,44655,44670,44655,44670
1738686600,44655,44655,44640,44640
1738686600.001,44640,44640,44625,44625
1738686600.002,44625,44625,44610,44610
1738686600.003,44610,44610,44595,44595
1738686600.004,44595,44595,44580,44580
1738686600.005,44580,44580,44565,44565
1738690200,44580,44595,44580,44595
1738690200.001,44595,44610,44595,44610
1738690200.002,44610,44625,44610,44625
1738693800,44625,44640,44625,44640
1738693800.001,44640,44655,44640,44655
1738693800.002,44655,44670,44655,44670
1738693800.003,44670,44685,44670,44685
1738693800.004,44685,44700,44685,44700
1738697400,44685,44685,44670,44670
1738701000,44670,44670,44655,44655
1738765800,44670,44685,44670,44685
1738769400,44685,44700,44685,44700
1738769400.001,44700,44715,44700,44715
1738769400.002,44715,44730,44715,44730
1738769400.003,44730,44745,44730,44745
1738773000,44745,44760,44745,44760
1738773000.001,44760,44775,44760,44775
1738773000.002,44775,44790,44775,44790
1738776600,44790,44805,44790,44805
1738776600.001,44805,44820,44805,44820
1738776600.002,44820,44835,44820,44835
1738780200,44835,44850,44835,44850
1738780200.001,44850,44865,44850,44865
1738780200.002,44865,44880,44865,44880
1738780200.003,44880,44895,44880,44895
1738780200.004,44895,44910,44895,44910
1738780200.005,44910,44925,44910,44925
1738780200.006,44925,44940,44925,44940
1738780200.007,44940,44955,44940,44955
1738783800,44955,44970,44955,44970
1738783800.001,44970,44985,44970,44985
1738787400,44985,45000,44985,45000
1738852200,44985,44985,44970,44970
1738852200.001,44970,44970,44955,44955
1738852200.002,44955,44955,44940,44940
1738852200.003,44940,44940,44925,44925
1738855800,44925,44925,44910,44910
1738859400,44910,44910,44895,44895
1738859400.001,44895,44895,44880,44880
1738863000,44880,44880,44865,44865
1738863000.001,44865,44865,44850,44850
1738866600,44850,44850,44835,44835
1738866600.001,44835,44835,44820,44820
1738866600.002,44820,44820,44805,44805
1738866600.003,44805,44805,44790,44790
1738866600.004,44790,44790,44775,44775
1738870200,44790,44805,44790,44805
1738938600,44790,44790,44775,44775
1738938600.001,44775,44775,44760,44760
1738938600.002,44760,44760,44745,44745
1738942200,44745,44745,44730,44730
1738942200.001,44730,44730,44715,44715
1738942200.002,44715,44715,44700,44700
1738942200.003,44700,44700,44685,44685
1738942200.004,44685,44685,44670,44670
1738942200.005,44670,44670,44655,44655
1738942200.006,44655,44655,44640,44640
1738942200.007,44640,44640,44625,44625
1738942200.008,44625,44625,44610,44610
1738942200.009,44610,44610,44595,44595
1738942200.01,44595,44595,44580,44580
1738942200.011,44580,44580,44565,44565
1738945800,44565,44565,44550,44550
1738945800.001,44550,44550,44535,44535
1738953000,44535,44561,44520,44520
1738953000.001,44520,44520,44505,44505
1738953000.002,44505,44505,44490,44490
1738953000.003,44490,44490,44475,44475
1738953000.004,44475,44475,44460,44460
1738953000.005,44460,44460,44445,44445
1738953000.006,44445,44445,44430,44430
1738956600,44430,44430,44415,44415
1738956600.001,44415,44415,44400,44400
1739197800,44415,44430,44415,44430
1739197800.001,44430,44445,44430,44445
1739197800.002,44445,44460,44445,44460
1739197800.003,44460,44475,44460,44475
1739197800.004,44475,44490,44475,44490
1739197800.005,44490,44505,44490,44505
1739197800.006,44505,44520,44505,44520
1739197800.007,44520,44535,44520,44535
1739197800.008,44535,44550,44535,44550
1739201400,44535,44535,44520,44520
1739201400.001,44520,44520,44505,44505
1739201400.002,44505,44505,44490,44490
1739205000,44490,44490,44475,44475
1739205000.001,44475,44475,44460,44460
1739208600,44475,44490,44475,44490
1739208600.001,44490,44505,44490,44505
1739208600.002,44505,44520,44505,44520
1739212200,44520,44535,44520,44535
1739212200.001,44535,44550,44535,44550
1739212200.002,44550,44565,44550,44565
1739212200.003,44565,44580,44565,44580
1739215800,44565,44565,44550,44550
1739284200,44550,44550,44535,44535
