time,open,high,low,close,Volume
1641196800,1.5648,1.5648,1.5635999999999999,1.5635999999999999,5231
1641204000,1.5648,1.566,1.5648,1.566,1556
1641211200,1.5659999999999998,1.5672,1.5659999999999998,1.5672,1543
1641214800,1.5672,1.5684,1.5672,1.5684,429.3333333333333
1641214800.001,1.5683999999999998,1.5695999999999999,1.5683999999999998,1.5695999999999999,429.3333333333333
1641214800.002,1.5695999999999999,1.5708,1.5695999999999999,1.5708,429.3333333333333
1641229200,1.5695999999999999,1.57126,1.5683999999999998,1.5683999999999998,5900
1641236400,1.5695999999999999,1.5708,1.5695999999999999,1.5708,762
1641268800,1.5695999999999999,1.57167,1.5683999999999998,1.5683999999999998,1937
1641268800.001,1.5683999999999998,1.5683999999999998,1.5671999999999997,1.5671999999999997,1937
1641301200,1.5672,1.5672,1.5659999999999998,1.5659999999999998,7593
1641304800,1.5659999999999998,1.5659999999999998,1.5647999999999997,1.5647999999999997,1339
1641308400,1.5648,1.5648,1.5635999999999999,1.5635999999999999,850
1641308400.001,1.5635999999999999,1.5635999999999999,1.5623999999999998,1.5623999999999998,850
1641308400.002,1.5623999999999998,1.5623999999999998,1.5611999999999997,1.5611999999999997,850
1641312000,1.5612,1.5612,1.5599999999999998,1.5599999999999998,1721
1641322800,1.5599999999999998,1.5599999999999998,1.5587999999999997,1.5587999999999997,1527
1641348000,1.5599999999999998,1.5612,1.55802,1.5612,2863
1641358800,1.5612,1.5624,1.5612,1.5624,987
1641376800,1.5612,1.5612,1.5599999999999998,1.5599999999999998,3820
1641409200,1.5612,1.5624,1.55939,1.5624,4032
1641409200.001,1.5623999999999998,1.5635999999999999,1.5623999999999998,1.5635999999999999,4032
1641409200.002,1.5635999999999999,1.5648,1.5635999999999999,1.5648,4032
1641412800,1.5648,1.566,1.5648,1.566,1426
1641427200,1.5659999999999998,1.5672,1.5659999999999998,1.5672,1538
1641430800,1.5672,1.5684,1.5672,1.5684,743
1641434400,1.5683999999999998,1.5695999999999999,1.5683999999999998,1.5695999999999999,663
1641438000,1.5695999999999999,1.5708,1.5695999999999999,1.5708,195.66666666666666
1641438000.001,1.5707999999999998,1.5719999999999998,1.5707999999999998,1.5719999999999998,195.66666666666666
1641438000.002,1.5719999999999998,1.5732,1.5719999999999998,1.5732,195.66666666666666
1641441600,1.5732,1.5744,1.5732,1.5744,375.5
1641441600.001,1.5743999999999998,1.5756,1.5743999999999998,1.5756,375.5
1641448800,1.5756,1.5768,1.5756,1.5768,1152
1641456000,1.5767999999999998,1.5779999999999998,1.5767999999999998,1.5779999999999998,1442
1641456000.001,1.5779999999999998,1.5792,1.5779999999999998,1.5792,1442
1641477600,1.5792,1.5804,1.57702,1.5804,8558
1641481200,1.5792,1.5792,1.5779999999999998,1.5779999999999998,3060
1641488400,1.5779999999999998,1.5779999999999998,1.5767999999999998,1.5767999999999998,2426
1641495600,1.5767999999999998,1.5767999999999998,1.5755999999999997,1.5755999999999997,1277
1641528000,1.5767999999999998,1.5779999999999998,1.57538,1.5779999999999998,3928
1641538800,1.5779999999999998,1.5792,1.5779999999999998,1.5792,1206
1641542400,1.5792,1.5804,1.5792,1.5804,518.5
1641542400.001,1.5803999999999998,1.5816,1.5803999999999998,1.5816,518.5
1641560400,1.5816,1.5828,1.57954,1.5828,6847
1641776400,1.5816,1.58384,1.5803999999999998,1.5803999999999998,5115
1641776400.001,1.5803999999999998,1.5803999999999998,1.5791999999999997,1.5791999999999997,5115
1641780000,1.5792,1.5792,1.5779999999999998,1.5779999999999998,483
1641787200,1.5779999999999998,1.5779999999999998,1.5767999999999998,1.5767999999999998,644
1641794400,1.5767999999999998,1.5767999999999998,1.5755999999999997,1.5755999999999997,664
1641798000,1.5756,1.5756,1.5743999999999998,1.5743999999999998,758
1641801600,1.5756,1.5768,1.5756,1.5768,1603
1641808800,1.5756,1.5756,1.5743999999999998,1.5743999999999998,1760
1641816000,1.5756,1.5768,1.5756,1.5768,1876
1641823200,1.5767999999999998,1.5779999999999998,1.57526,1.5779999999999998,3372
1641826800,1.5779999999999998,1.5792,1.5779999999999998,1.5792,1247.5
1641826800.001,1.5792,1.5804,1.5792,1.5804,1247.5
1641859200,1.5792,1.58086,1.5779999999999998,1.5779999999999998,5817
1641906000,1.5792,1.5804,1.5769,1.5804,10628
1641920400,1.5792,1.58064,1.5779999999999998,1.5779999999999998,7365
1641924000,1.5779999999999998,1.5779999999999998,1.5767999999999998,1.5767999999999998,569
1641967200,1.5767999999999998,1.5767999999999998,1.5755999999999997,1.5755999999999997,4520
1641992400,1.5756,1.57772,1.5743999999999998,1.5743999999999998,8578
1641996000,1.5743999999999998,1.5743999999999998,1.5731999999999997,1.5731999999999997,1155.5
1641996000.001,1.5732,1.5732,1.5719999999999998,1.5719999999999998,1155.5
1642003200,1.5719999999999998,1.5719999999999998,1.5707999999999998,1.5707999999999998,3864
1642064400,1.5707999999999998,1.57208,1.5695999999999997,1.5695999999999997,10240
1642093200,1.5707999999999998,1.5719999999999998,1.56854,1.5719999999999998,10894
1642104000,1.5719999999999998,1.5732,1.5719999999999998,1.5732,2036
1642118400,1.5732,1.5744,1.5732,1.5744,1606
1642122000,1.5743999999999998,1.5756,1.5743999999999998,1.5756,612
1642122000.001,1.5756,1.5768,1.5756,1.5768,612
1642161600,1.5767999999999998,1.5779999999999998,1.57462,1.5779999999999998,8927
1642165200,1.5779999999999998,1.5792,1.5779999999999998,1.5792,2818
1642172400,1.5792,1.5804,1.57765,1.5804,6050
1642179600,1.5803999999999998,1.5816,1.5803999999999998,1.5816,1368.5
1642179600.001,1.5816,1.5828,1.5816,1.5828,1368.5
1642381200,1.5827999999999998,1.5839999999999999,1.5814,1.5839999999999999,5204
1642413600,1.5827999999999998,1.5851,1.5815999999999997,1.5815999999999997,5949
1642467600,1.5816,1.5816,1.5803999999999998,1.5803999999999998,8276
1642474800,1.5816,1.5828,1.5816,1.5828,737.6666666666666
1642474800.001,1.5827999999999998,1.5839999999999999,1.5827999999999998,1.5839999999999999,737.6666666666666
1642474800.002,1.5839999999999999,1.5852,1.5839999999999999,1.5852,737.6666666666666
1642489200,1.5839999999999999,1.5839999999999999,1.5827999999999998,1.5827999999999998,4048
1642518000,1.5827999999999998,1.58508,1.5815999999999997,1.5815999999999997,4533.333333333333
1642518000.001,1.5816,1.5816,1.5803999999999998,1.5803999999999998,4533.333333333333
1642518000.002,1.5803999999999998,1.5803999999999998,1.5791999999999997,1.5791999999999997,4533.333333333333
1642521600,1.5792,1.5792,1.5779999999999998,1.5779999999999998,1556
1642532400,1.5779999999999998,1.5779999999999998,1.5767999999999998,1.5767999999999998,2546
1642554000,1.5767999999999998,1.5767999999999998,1.5755999999999997,1.5755999999999997,3600
1642575600,1.5767999999999998,1.5779999999999998,1.57505,1.5779999999999998,4878
1642582800,1.5767999999999998,1.5767999999999998,1.5755999999999997,1.5755999999999997,2842
1642586400,1.5756,1.5756,1.5743999999999998,1.5743999999999998,441
1642586400.001,1.5743999999999998,1.5743999999999998,1.5731999999999997,1.5731999999999997,441
1642597200,1.5732,1.5732,1.5719999999999998,1.5719999999999998,1614.5
1642597200.001,1.5719999999999998,1.5719999999999998,1.5707999999999998,1.5707999999999998,1614.5
1642600800,1.5707999999999998,1.5707999999999998,1.5695999999999997,1.5695999999999997,1018
1642600800.001,1.5695999999999999,1.5695999999999999,1.5683999999999998,1.5683999999999998,1018
1642604400,1.5695999999999999,1.5708,1.5695999999999999,1.5708,2149
1642622400,1.5707999999999998,1.5719999999999998,1.56901,1.5719999999999998,4474
1642636800,1.5707999999999998,1.57289,1.5695999999999997,1.5695999999999997,2553
1642672800,1.5695999999999999,1.571,1.5683999999999998,1.5683999999999998,9451
1642676400,1.5683999999999998,1.5683999999999998,1.5671999999999997,1.5671999999999997,915
1642683600,1.5672,1.5672,1.5659999999999998,1.5659999999999998,1226.5
1642683600.001,1.5659999999999998,1.5659999999999998,1.5647999999999997,1.5647999999999997,1226.5
1642687200,1.5648,1.5648,1.5635999999999999,1.5635999999999999,942.5
1642687200.001,1.5635999999999999,1.5635999999999999,1.5623999999999998,1.5623999999999998,942.5
1642690800,1.5623999999999998,1.5623999999999998,1.5611999999999997,1.5611999999999997,2310
1642708800,1.5623999999999998,1.5635999999999999,1.56039,1.5635999999999999,2340
1642708800.001,1.5635999999999999,1.5648,1.5635999999999999,1.5648,2340
1642719600,1.5648,1.566,1.5648,1.566,1044.5
1642719600.001,1.5659999999999998,1.5672,1.5659999999999998,1.5672,1044.5
1642723200,1.5672,1.5684,1.5672,1.5684,413.3333333333333
1642723200.001,1.5683999999999998,1.5695999999999999,1.5683999999999998,1.5695999999999999,413.3333333333333
1642723200.002,1.5695999999999999,1.5708,1.5695999999999999,1.5708,413.3333333333333
1642730400,1.5707999999999998,1.5719999999999998,1.5707999999999998,1.5719999999999998,1595.5
1642730400.001,1.5719999999999998,1.5732,1.5719999999999998,1.5732,1595.5
1642734000,1.5732,1.5744,1.5732,1.5744,1043
1642752000,1.5743999999999998,1.5756,1.5743999999999998,1.5756,5246
1642755600,1.5756,1.5768,1.5756,1.5768,1221
1642759200,1.5756,1.5756,1.5743999999999998,1.5743999999999998,959
1642784400,1.5756,1.5768,1.57386,1.5768,13779
1642791600,1.5767999999999998,1.5779999999999998,1.5767999999999998,1.5779999999999998,969
1642791600.001,1.5779999999999998,1.5792,1.5779999999999998,1.5792,969
1642795200,1.5792,1.5804,1.5792,1.5804,1347
1642978800,1.5792,1.58108,1.5779999999999998,1.5779999999999998,1410
1643004000,1.5792,1.5804,1.57778,1.5804,4415
1643011200,1.5803999999999998,1.5816,1.5803999999999998,1.5816,1455.5
1643011200.001,1.5816,1.5828,1.5816,1.5828,1455.5
1643018400,1.5827999999999998,1.5839999999999999,1.5827999999999998,1.5839999999999999,1710.5
1643018400.001,1.5839999999999999,1.5852,1.5839999999999999,1.5852,1710.5
1643029200,1.5852,1.5864,1.5852,1.5864,1421.3333333333333
1643029200.001,1.5863999999999998,1.5876,1.5863999999999998,1.5876,1421.3333333333333
1643029200.002,1.5876,1.5888,1.5876,1.5888,1421.3333333333333
1643032800,1.5887999999999998,1.5899999999999999,1.5887999999999998,1.5899999999999999,3191
1643040000,1.5899999999999999,1.5912,1.5899999999999999,1.5912,3682.5
1643040000.001,1.5912,1.5924,1.5912,1.5924,3682.5
1643050800,1.5912,1.59306,1.5899999999999999,1.5899999999999999,3312
1643050800.001,1.5899999999999999,1.5899999999999999,1.5887999999999998,1.5887999999999998,3312
1643054400,1.5887999999999998,1.5887999999999998,1.5875999999999997,1.5875999999999997,1043.5
1643054400.001,1.5876,1.5876,1.5863999999999998,1.5863999999999998,1043.5
1643058000,1.5863999999999998,1.5863999999999998,1.5851999999999997,1.5851999999999997,613
1643065200,1.5852,1.5852,1.5839999999999999,1.5839999999999999,811
1643068800,1.5839999999999999,1.5839999999999999,1.5827999999999998,1.5827999999999998,868.5
