time,open,high,low,close,Long Entry,Short Entry,Renko ADX(14) [1],Vol Ratio,PSAR dir [1],Vel Ratio [1],Vel SMA,Brick TD (s),ET Time,Force Close,Entry Cutoff,Long Entry,Short Entry,Renko ADX(14) [1],Vol Ratio,PSAR dir [1],ET Time,Force Close,Entry Cutoff
1672929000.002,33264,33264,33222,33222,0,0,13.351574602820431,0.7836959263841797,-1,1.5346838315732993e-7,6516.0001,0.001,9.5,0,0,0,0,13.351574602820431,0.7836959263841797,-1,9.5,0,0
1672929000.003,33222,33222,33180,33180,0,0,13.255196063239877,0.8001799436642031,-1,1.534683831573299e-7,6336.0001999999995,0.001,9.5,0,0,0,0,13.255196063239877,0.8001799436642031,-1,9.5,0,0
1672929000.004,33180,33180,33138,33138,0,0,13.6187325187703,0.8157031677531287,-1,1.5782827784632962e-7,5796.000249999999,0.001,9.5,0,0,0,0,13.6187325187703,0.8157031677531287,-1,9.5,0,0
1672932600,33138,33138,33096,33096,0,0,14.376409179183808,0.6415898131756284,-1,1.725327737865436e-7,5796.00005,3599.996,10.5,0,0,0,0,14.376409179183808,0.6415898131756284,-1,10.5,0,0
1672932600.001,33096,33096,33054,33054,0,0,15.469579837546563,0.6642640022368093,-1,0.6211173169330805,2556.0000999999993,0.001,10.5,0,0,0,0,15.469579837546563,0.6642640022368093,-1,10.5,0,0
1672932600.002,33054,33054,33012,33012,0,0,16.846033056819426,0.6862053191408238,-1,3.9123629142268045e-7,2376.000149999999,0.001,10.5,0,0,0,0,16.846033056819426,0.6862053191408238,-1,10.5,0,0
1672939800,33054,33096,33054,33096,0,0,18.459362660161823,2.332043409733928,-1,4.208753943050048e-7,2735.999999999999,7199.998,12.5,0,0,0,0,18.459362660161823,2.332043409733928,-1,12.5,0,0
1673015400,33096,33138,33096,33138,0,0,19.24163154701799,1.0797049345434298,-1,2.63157821637427,3798.0000499999996,24840.00000000001,9.5,0,0,0,0,19.24163154701799,1.0797049345434298,-1,9.5,0,0
1673015400.001,33138,33180,33138,33180,0,0,19.303945440556507,1.0715706990740625,-1,6.540284274087888,3798.0000499999996,0.001,9.5,0,0,0,0,19.303945440556507,1.0715706990740625,-1,9.5,0,0
1673015400.002,33180,33222,33180,33222,0,0,18.7456926292424,1.064316047308197,-1,2.6329646836102596e-7,3798.0000499999996,0.001,9.5,0,0,0,0,18.7456926292424,1.064316047308197,-1,9.5,0,0
1673015400.003,33222,33264,33222,33264,0,0,17.655662911867722,1.0578364417243609,1,2.6329646836102596e-7,3798.0000499999987,0.001,9.5,0,0,0,0,17.655662911867722,1.0578364417243609,1,9.5,0,0
1673015400.004,33264,33306,33264,33306,0,0,16.67602345547973,1.052041552207612,1,2.6329646836102607e-7,3438.0002499999982,0.001,9.5,0,0,0,0,16.67602345547973,1.052041552207612,1,9.5,0,0
1673015400.005,33306,33348,33306,33348,0,0,16.258560428158226,1.0468529946102119,1,2.908667618625102e-7,3438.0002499999982,0.001,9.5,0,0,0,0,16.258560428158226,1.0468529946102119,1,9.5,0,0
1673015400.006,33348,33390,33348,33390,0,0,16.3276701126045,1.0422024891239572,1,2.908667618625102e-7,3438.0002499999973,0.001,9.5,0,0,0,0,16.3276701126045,1.0422024891239572,1,9.5,0,0
1673015400.007,33390,33432,33390,33432,0,0,16.815721387661984,1.0380303496438446,1,2.9086676186251026e-7,3438.0002499999964,0.001,9.5,0,0,0,0,16.815721387661984,1.0380303496438446,1,9.5,0,0
1673019000,33432,33474,33432,33474,0,0,17.66229691977451,0.6383365688800393,1,2.9086676186251037e-7,3617.9998499999965,3599.993,10.5,0,0,0,0,17.66229691977451,0.6383365688800393,1,10.5,0,0
1673019000.001,33474,33516,33474,33516,0,0,18.81350285979351,0.6611078580498169,1,0.9950229821043258,3258.0000999999966,0.001,10.5,0,0,0,0,18.81350285979351,0.6611078580498169,1,10.5,0,0
1673019000.002,33516,33558,33516,33558,0,0,20.221341020725962,0.6831570539844027,1,3.069367616041513e-7,3258.0000999999966,0.001,10.5,0,0,0,0,20.221341020725962,0.6831570539844027,1,10.5,0,0
1673019000.003,33558,33600,33558,33600,0,0,21.843138038573798,0.7044130841554254,1,3.069367616041513e-7,1962.0001499999962,0.001,10.5,0,0,0,0,21.843138038573798,0.7044130841554254,1,10.5,0,0
1673029800,33600,33642,33600,33642,0,0,23.641026498284674,1.1848797741324464,1,5.096839569558657e-7,2501.9999499999963,10799.997,13.5,0,0,0,0,23.641026498284674,1.1848797741324464,1,13.5,0,0
1673029800.001,33642,33684,33642,33684,0,0,25.58147344431615,1.1643778770922901,1,4.31654564981107,2501.9999499999967,0.001,13.5,0,0,0,0,25.58147344431615,1.1643778770922901,1,13.5,0,0
1673029800.002,33684,33726,33684,33726,0,0,27.634852094289116,1.1464304669596472,1,3.9968026378257977e-7,2501.9999499999963,0.001,13.5,0,0,0,0,27.634852094289116,1.1464304669596472,1,13.5,0,0
1673033400,33726,33768,33726,33768,0,0,29.77505293817277,1.1314492222485097,1,3.996802637825798e-7,2681.9998000000005,3599.998,14.5,0,0,0,0,29.77505293817277,1.1314492222485097,1,14.5,0,0
1673274600,33768,33810,33768,33810,0,0,31.97913073756622,1.2976572032884228,1,1.3422812335780188,5066.999999999999,51299.99999999998,9.5,0,0,0,0,31.97913073756622,1.2976572032884228,1,9.5,0,0
1673274600.001,33810,33852,33810,33852,0,0,34.22698424278185,1.261884905030957,1,10.124333925399641,5066.999999999999,0.001,9.5,0,0,0,0,34.22698424278185,1.261884905030957,1,9.5,0,0
1673274600.002,33852,33894,33852,33894,0,0,36.501065722183846,1.231177588289487,1,1.973554371422933e-7,5066.999999999999,0.001,9.5,0,0,0,0,36.501065722183846,1.231177588289487,1,9.5,0,0
1673278200,33894,33936,33894,33936,0,0,38.78611765093844,0.46145271493028645,1,1.973554371422933e-7,4886.999999999999,3599.998,10.5,0,0,0,0,38.78611765093844,0.46145271493028645,1,10.5,0,0
1673278200.001,33936,33978,33936,33978,0,0,41.068934137120195,0.4864002917471979,1,0.7366478412113773,3645.0000499999987,0.001,10.5,0,0,0,0,41.068934137120195,0.4864002917471979,1,10.5,0,0
1673278200.002,33978,34020,33978,34020,0,0,43.338144873921905,0.5114158169251629,1,2.74348418733218e-7,3645.0000499999987,0.001,10.5,0,0,0,0,43.338144873921905,0.5114158169251629,1,10.5,0,0
1673285400,33978,33978,33936,33936,0,0,45.58401959929117,1.7914021741992547,1,2.74348418733218e-7,4004.999899999999,7199.998,12.5,0,0,0,0,45.58401959929117,1.7914021741992547,1,12.5,0,0
1673289000,33936,33936,33894,33894,0,0,46.776732805246155,0.5248623258818718,1,1.7977523545006835,4184.999849999998,3600,13.5,0,0,0,0,46.776732805246155,0.5248623258818718,1,13.5,0,0
1673289000.001,33894,33894,33852,33852,0,0,47.05541621025898,0.5497386639945555,1,0.8602150845955231,4184.999849999998,0.001,13.5,0,0,0,0,47.05541621025898,0.5497386639945555,1,13.5,0,0
1673289000.002,33852,33852,33810,33810,0,0,46.54467972191059,0.574368763699621,-1,2.389486346098675e-7,4184.999849999998,0.001,13.5,0,0,0,0,46.54467972191059,0.574368763699621,-1,13.5,0,0
1673292600,33810,33810,33768,33768,0,0,45.35597876582106,0.5188114865548993,-1,2.389486346098675e-7,4364.9996999999985,3599.998,14.5,0,0,0,0,45.35597876582106,0.5188114865548993,-1,14.5,0,0
1673292600.001,33768,33768,33726,33726,0,0,43.588860007890624,0.5437292253813676,-1,0.8247418665343783,4364.999699999998,0.001,14.5,0,0,0,0,43.588860007890624,0.5437292253813676,-1,14.5,0,0
1673292600.002,33726,33726,33684,33684,0,0,41.33209591655893,0.5684299863517656,-1,2.2909509020126637e-7,4185.0000999999975,0.001,14.5,0,0,0,0,41.33209591655893,0.5684299863517656,-1,14.5,0,0
1673375400,33726,33768,33653,33768,0,0,38.6647177328435,6.0725144755393465,-1,2.3894862033575595e-7,6858.000042499998,53459.99985000001,13.5,0,0,0,0,38.6647177328435,6.0725144755393465,-1,13.5,0,0
1673382600,33768,33810,33768,33810,0,0,36.67804816089921,0.9671364709180714,-1,7.795275520370489,7217.999992499998,7200,15.5,0,1,0,0,36.67804816089921,0.9671364709180714,-1,15.5,0,1
1673447400,33810,33852,33810,33852,0,0,35.28840689885929,0.7252778949955336,-1,0.9975062354504431,10430.999919999995,64259.99954999998,9.5,0,0,0,0,35.28840689885929,0.7252778949955336,-1,9.5,0,0
1673447400.001,33852,33894,33852,33894,0,0,34.420601214688496,0.7447639052607312,-1,6.160483179257853,9891.000119999993,0.001,9.5,0,0,0,0,34.420601214688496,0.7447639052607312,-1,9.5,0,0
1673454600,33894,33936,33894,33936,0,0,34.007139515242585,1.3524402580983625,1,1.0110201070344347e-7,10251.000019999996,7199.999,11.5,0,0,0,0,34.007139515242585,1.3524402580983625,1,11.5,0,0
1673458200,33936,33978,33936,33978,0,0,33.98751407754695,0.6379830329790859,1,0.7023704015171783,10430.999969999993,3600,12.5,0,0,0,0,33.98751407754695,0.6379830329790859,1,12.5,0,0
1673465400,33978,34020,33978,34020,0,0,34.30754705796036,0.8971652239086514,1,0.3451251088441909,10611.000069999995,7200,14.5,0,0,0,0,34.30754705796036,0.8971652239086514,1,14.5,0,0
1673469000,34020,34062,34020,34062,0,0,34.91879438491166,0.31754036103114747,1,0.6785411320801172,8226.000069999996,3600,15.5,0,1,0,0,34.91879438491166,0.31754036103114747,1,15.5,0,1
1673469000.001,34062,34104,34062,34104,0,0,35.778002590622826,0.33961396319402104,1,0.4376367577638498,8226.000069999996,0.001,15.5,0,1,0,0,35.778002590622826,0.33961396319402104,1,15.5,0,1
1673533800,34104,34146,34104,34146,0,0,36.846614049962454,1.5039970922869323,1,1.2156576604551385e-7,10170.000004999994,38879.9997,9.5,0,0,0,0,36.846614049962454,1.5039970922869323,1,9.5,0,0
1673533800.001,34146,34188,34146,34188,0,0,38.0903164733368,1.4351121084975482,1,3.823008818179447,9990.000154999996,0.001,9.5,0,0,0,0,38.0903164733368,1.4351121084975482,1,9.5,0,0
1673537400,34188,34230,34188,34230,0,0,39.47863284810031,1.5305657509583237,1,1.0010009854699551e-7,10170.000054999997,3599.999,10.5,0,0,0,0,39.47863284810031,1.5305657509583237,1,10.5,0,0
1673541000,34230,34272,34230,34272,0,0,40.98454834190522,0.3200707424072372,1,0.3539822006421809,10350.000004999998,3600,11.5,0,0,0,0,40.98454834190522,0.3200707424072372,1,11.5,0,0
