time,open,high,low,close,Long Entry,Short Entry,5m ADX(14),Volume
1658793600,1.0225,1.023,1.0225,1.023,0,0,19.61385422694785,7689
1658797200,1.0230000000000001,1.0235,1.0230000000000001,1.0235,0,0,19.528268313432058,2209.5
1658797200.001,1.0235,1.024,1.0235,1.024,0,0,19.86504235579124,2209.5
1658808000,1.0235,1.0235,1.0230000000000001,1.0230000000000001,0,0,19.543867717030576,7102
1658811600,1.0230000000000001,1.0230000000000001,1.0225000000000002,1.0225000000000002,0,0,18.65701883097148,760
1658811600.001,1.0225,1.0225,1.022,1.022,0,0,17.36180430703169,760
1658811600.002,1.022,1.022,1.0215,1.0215,0,0,16.666635639415066,760
1658822400,1.0215,1.0215,1.0210000000000001,1.0210000000000001,0,0,16.492400228871045,18226
1658826000,1.0210000000000001,1.0210000000000001,1.0205000000000002,1.0205000000000002,0,0,16.768225817591386,1153.8333333333333
1658826000.001,1.0205,1.0205,1.02,1.02,0,0,17.43070693328617,1153.8333333333333
1658826000.002,1.02,1.02,1.0195,1.0195,0,0,18.423199798689886,1153.8333333333333
1658826000.003,1.0195,1.0195,1.0190000000000001,1.0190000000000001,0,0,19.695179872437514,1153.8333333333333
1658826000.004,1.0190000000000001,1.0190000000000001,1.0185000000000002,1.0185000000000002,0,0,21.201656671370728,1153.8333333333333
1658826000.005,1.0185,1.0185,1.018,1.018,0,0,22.90264096906646,1153.8333333333333
1658829600,1.018,1.018,1.0175,1.0175,0,0,24.762659873870078,1772.2
1658829600.001,1.0175,1.0175,1.0170000000000001,1.0170000000000001,0,0,26.750315664879963,1772.2
1658829600.002,1.0170000000000001,1.0170000000000001,1.0165000000000002,1.0165000000000002,0,1,28.837884608838067,1772.2
1658829600.003,1.0165,1.0165,1.016,1.016,0,0,31.00095229720591,1772.2
1658829600.004,1.016,1.016,1.0155,1.0155,0,0,33.21808233310875,1772.2
1658833200,1.0155,1.0155,1.0150000000000001,1.0150000000000001,0,0,35.47051546440706,1698.5
1658833200.001,1.0150000000000001,1.0150000000000001,1.0145000000000002,1.0145000000000002,0,0,37.74189650382034,1698.5
1658833200.002,1.0145,1.0145,1.014,1.014,0,0,40.01802660156032,1698.5
1658833200.003,1.014,1.014,1.0135,1.0135,0,0,42.2866386419506,1698.5
1658836800,1.014,1.0145,1.014,1.0145,0,0,43.516785561256825,7207
1658844000,1.014,1.014,1.0135,1.0135,0,0,44.8656531316726,19345
1658847600,1.0135,1.0135,1.0130000000000001,1.0130000000000001,0,0,46.3100050003899,2042.3333333333333
1658847600.001,1.0130000000000001,1.0130000000000001,1.0125000000000002,1.0125000000000002,0,0,47.82931857596558,2042.3333333333333
1658847600.002,1.0125,1.0125,1.012,1.012,0,0,49.405515900946874,2042.3333333333333
1658862000,1.012,1.01272,1.0115,1.0115,0,0,51.02271912554325,14457
1658872800,1.012,1.0125,1.012,1.0125,0,0,52.52440783409703,4097
1658880000,1.0125,1.013,1.0125,1.013,1,0,52.978689014040626,1623.6666666666667
1658880000.001,1.0130000000000001,1.0135,1.0130000000000001,1.0135,0,0,52.53668432625569,1623.6666666666667
1658880000.002,1.0135,1.014,1.0135,1.014,0,0,51.33189037083763,1623.6666666666667
1658883600,1.014,1.0145,1.014,1.0145,0,0,49.482141257997384,4419
1658894400,1.0145,1.015,1.0145,1.015,0,0,47.091345406333936,7787
1658901600,1.0145,1.0145,1.014,1.014,0,0,45.320398970037154,3653
1658901600.001,1.014,1.014,1.0135,1.0135,0,0,44.089991527180565,3653
1658916000,1.014,1.0145,1.014,1.0145,0,0,42.26706239032065,10890
1658916000.001,1.0145,1.015,1.0145,1.015,0,0,39.94637653213917,10890
1658926800,1.0145,1.01506,1.014,1.014,0,0,38.267995844341925,9468.5
1658926800.001,1.014,1.014,1.0135,1.0135,0,0,37.1496949539883,9468.5
1658930400,1.0135,1.0135,1.0130000000000001,1.0130000000000001,0,0,36.51805078563157,3610
1658930400.001,1.0130000000000001,1.0130000000000001,1.0125000000000002,1.0125000000000002,0,0,36.30755564862125,3610
1658934000,1.0125,1.0125,1.012,1.012,0,0,36.45981951009402,1866
1658934000.001,1.012,1.012,1.0115,1.0115,0,0,36.922852081774934,1866
1658934000.002,1.0115,1.0115,1.0110000000000001,1.0110000000000001,0,0,37.65041642143096,1866
1658941200,1.0115,1.012,1.0115,1.012,0,1,37.559932938300506,2565.3333333333335
1658941200.001,1.012,1.0125,1.012,1.0125,0,0,36.76673307735022,2565.3333333333335
1658941200.002,1.0125,1.013,1.0125,1.013,0,0,35.37353751350435,2565.3333333333335
1658944800,1.0130000000000001,1.0135,1.0130000000000001,1.0135,0,0,33.471713467202854,1732.076923076923
1658944800.001,1.0135,1.014,1.0135,1.014,0,0,31.142410306832563,1732.076923076923
1658944800.002,1.014,1.0145,1.014,1.0145,0,0,29.378319486030392,1732.076923076923
1658944800.003,1.0145,1.015,1.0145,1.015,0,0,28.22383809331993,1732.076923076923
1658944800.004,1.0150000000000001,1.0155,1.0150000000000001,1.0155,0,0,27.600003556486147,1732.076923076923
1658944800.005,1.0155,1.016,1.0155,1.016,0,0,27.436146218764275,1732.076923076923
1658944800.006,1.016,1.0165,1.016,1.0165,0,0,27.66909015971522,1732.076923076923
1658944800.007,1.0165,1.017,1.0165,1.017,0,0,28.242428350907616,1732.076923076923
1658944800.008,1.0170000000000001,1.0175,1.0170000000000001,1.0175,0,0,29.105865245494066,1732.076923076923
1658944800.009,1.0175,1.018,1.0175,1.018,0,0,30.214620560489973,1732.076923076923
1658944800.01,1.018,1.0185,1.018,1.0185,0,0,31.52888860317109,1732.076923076923
1658944800.011,1.0185,1.019,1.0185,1.019,0,0,33.01334802598542,1732.076923076923
1658944800.012,1.0190000000000001,1.0195,1.0190000000000001,1.0195,0,0,34.636717374293994,1732.076923076923
1658948400,1.0195,1.02,1.0195,1.02,0,0,36.37135222385622,5737.5
1658948400.001,1.02,1.0205,1.02,1.0205,0,0,38.192880095323545,5737.5
1658966400,1.02,1.02055,1.0195,1.0195,0,0,39.05398497801822,6647.5
1658966400.001,1.0195,1.0195,1.0190000000000001,1.0190000000000001,0,0,39.08319029008563,6647.5
1658970000,1.0195,1.02,1.0195,1.02,0,0,39.42060073391168,3359
1658970000.001,1.02,1.0205,1.02,1.0205,0,0,40.02184040319588,3359
1658984400,1.0205,1.021,1.0205,1.021,0,0,40.84732772041914,4828.666666666667
1658984400.001,1.0210000000000001,1.0215,1.0210000000000001,1.0215,0,0,41.86181313360871,4828.666666666667
1658984400.002,1.0215,1.022,1.0215,1.022,0,0,43.033958926764065,4828.666666666667
1658998800,1.0215,1.0215,1.0210000000000001,1.0210000000000001,0,0,43.312296343069676,2882.0833333333335
1658998800.001,1.0210000000000001,1.0210000000000001,1.0205000000000002,1.0205000000000002,0,1,42.8188876188044,2882.0833333333335
1658998800.002,1.0205,1.0205,1.02,1.02,0,0,41.66286857084858,2882.0833333333335
1658998800.003,1.02,1.02,1.0195,1.0195,0,0,39.941679281569236,2882.0833333333335
1658998800.004,1.0195,1.0195,1.0190000000000001,1.0190000000000001,0,0,37.742183974795616,2882.0833333333335
1658998800.005,1.0190000000000001,1.0190000000000001,1.0185000000000002,1.0185000000000002,0,0,35.14168976599091,2882.0833333333335
1658998800.006,1.0185,1.0185,1.018,1.018,0,0,33.05426500362649,2882.0833333333335
1658998800.007,1.018,1.018,1.0175,1.0175,0,0,31.59686322109877,2882.0833333333335
1658998800.008,1.0175,1.0175,1.0170000000000001,1.0170000000000001,0,0,30.690005726112457,2882.0833333333335
1658998800.009,1.0170000000000001,1.0170000000000001,1.0165000000000002,1.0165000000000002,0,0,30.26237085953703,2882.0833333333335
1658998800.01,1.0165,1.0165,1.016,1.016,0,0,30.25003181140092,2882.0833333333335
1658998800.011,1.016,1.016,1.0155,1.0155,0,0,30.595762034767127,2882.0833333333335
1659002400,1.0155,1.0155,1.0150000000000001,1.0150000000000001,0,0,31.248402443263462,2183.75
1659002400.001,1.0150000000000001,1.0150000000000001,1.0145000000000002,1.0145000000000002,0,0,32.16228507017263,2183.75
1659002400.002,1.0145,1.0145,1.014,1.014,0,0,33.29670831758652,2183.75
1659002400.003,1.014,1.014,1.0135,1.0135,0,0,34.61545933673463,2183.75
1659006000,1.0135,1.0135,1.0130000000000001,1.0130000000000001,0,0,36.0863794584536,2455.3333333333335
1659006000.001,1.0130000000000001,1.0130000000000001,1.0125000000000002,1.0125000000000002,0,0,37.68096893881694,2455.3333333333335
1659006000.002,1.0125,1.0125,1.012,1.012,0,0,39.37402760189695,2455.3333333333335
1659009600,1.0125,1.013,1.0125,1.013,0,0,40.122126276185085,2036.4285714285713
1659009600.001,1.0130000000000001,1.0135,1.0130000000000001,1.0135,0,0,40.05170949310261,2036.4285714285713
1659009600.002,1.0135,1.014,1.0135,1.014,0,0,39.27596732728988,2036.4285714285713
1659009600.003,1.014,1.0145,1.014,1.0145,0,0,37.89608544521361,2036.4285714285713
1659009600.004,1.0145,1.015,1.0145,1.015,0,0,36.00238396825556,2036.4285714285713
1659009600.005,1.0150000000000001,1.0155,1.0150000000000001,1.0155,0,0,33.675354688177464,2036.4285714285713
1659009600.006,1.0155,1.016,1.0155,1.016,0,0,31.553339047759277,2036.4285714285713
1659013200,1.0155,1.0155,1.0150000000000001,1.0150000000000001,0,0,29.546852406715058,5281
1659013200.001,1.0150000000000001,1.0150000000000001,1.0145000000000002,1.0145000000000002,0,0,28.17643608910631,5281
1659013200.002,1.0145,1.0145,1.014,1.014,0,0,27.361430905901564,5281
1659016800,1.0145,1.015,1.0145,1.015,0,0,26.008672834615883,6347.5
1659016800.001,1.0150000000000001,1.0155,1.0150000000000001,1.0155,0,0,24.199172331715353,6347.5
1659020400,1.0155,1.016,1.0155,1.016,0,0,22.93621366948492,4058
1659020400.001,1.016,1.0165,1.016,1.0165,0,0,22.240558106539602,4058
1659031200,1.0165,1.017,1.0158,1.017,0,0,22.037586509624006,6534.5
1659031200.001,1.0170000000000001,1.0175,1.0170000000000001,1.0175,0,0,22.260447905390134,6534.5
1659034800,1.0175,1.018,1.0175,1.018,0,0,22.84933008272852,1569
1659034800.001,1.018,1.0185,1.018,1.0185,0,0,23.75079481236591,1569
1659038400,1.0185,1.019,1.0185,1.019,0,0,24.917172167062954,823
1659038400.001,1.0190000000000001,1.0195,1.0190000000000001,1.0195,0,0,26.30600888513554,823
1659063600,1.0195,1.02,1.0195,1.02,1,0,27.87956614179358,6592.666666666667
1659063600.001,1.02,1.0205,1.02,1.0205,0,0,29.604362479999075,6592.666666666667
1659063600.002,1.0205,1.021,1.0205,1.021,0,0,31.450758007984298,6592.666666666667
1659074400,1.0210000000000001,1.0215,1.0210000000000001,1.0215,0,0,33.392576296826185,3069.5
1659074400.001,1.0215,1.022,1.0215,1.022,0,0,35.40676071090502,3069.5
1659074400.002,1.022,1.0225,1.022,1.0225,0,0,37.47306217886714,3069.5
1659074400.003,1.0225,1.023,1.0225,1.023,0,0,39.57375566485792,3069.5
1659074400.004,1.0230000000000001,1.0235,1.0230000000000001,1.0235,0,0,41.693382831140504,3069.5
1659074400.005,1.0235,1.024,1.0235,1.024,0,0,43.81851859545192,3069.5
1659081600,1.0235,1.0235,1.0230000000000001,1.0230000000000001,0,0,44.917058834476556,9397.5
1659081600.001,1.0230000000000001,1.0230000000000001,1.0225000000000002,1.0225000000000002,0,0,45.12482844445128,9397.5
1659085200,1.0225,1.0225,1.022,1.022,0,0,44.563484992530064,1896.5
1659085200.001,1.022,1.022,1.0215,1.0215,0,0,43.341849844098576,1896.5
1659085200.002,1.0215,1.0215,1.0210000000000001,1.0210000000000001,0,0,41.557121382766034,1896.5
1659085200.003,1.0210000000000001,1.0210000000000001,1.0205000000000002,1.0205000000000002,0,0,39.29598037941151,1896.5
1659088800,1.0210000000000001,1.0215,1.0210000000000001,1.0215,0,0,37.65606417887103,1115.3333333333333
1659088800.001,1.0215,1.022,1.0215,1.022,0,0,36.56015913516109,1115.3333333333333
1659088800.002,1.022,1.0225,1.022,1.0225,0,0,35.93891311573102,1115.3333333333333
1659088800.003,1.0225,1.023,1.0225,1.023,0,0,35.73010630545579,1115.3333333333333
1659088800.004,1.0230000000000001,1.0235,1.0230000000000001,1.0235,0,0,35.87798608134632,1115.3333333333333
1659088800.005,1.0235,1.024,1.0235,1.024,0,0,36.33266052407867,1115.3333333333333
1659092400,1.0235,1.0235,1.0230000000000001,1.0230000000000001,0,0,36.029099415176745,1454.2
1659092400.001,1.0230000000000001,1.0230000000000001,1.0225000000000002,1.0225000000000002,0,0,35.07330607507701,1454.2
1659092400.002,1.0225,1.0225,1.022,1.022,0,0,33.56000852850319,1454.2
1659092400.003,1.022,1.022,1.0215,1.0215,0,0,31.573729498397192,1454.2
1659092400.004,1.0215,1.0215,1.0210000000000001,1.0210000000000001,0,0,29.447165150453454,1454.2
1659096000,1.0210000000000001,1.0210000000000001,1.0205000000000002,1.0205000000000002,0,0,27.973522215953,2144.1666666666665
1659096000.001,1.0205,1.0205,1.02,1.02,0,0,27.070374250816464,2144.1666666666665
1659096000.002,1.02,1.02,1.0195,1.0195,0,0,26.663739030021176,2144.1666666666665
1659096000.003,1.0195,1.0195,1.0190000000000001,1.0190000000000001,0,0,26.68729273999824,2144.1666666666665
1659096000.004,1.0190000000000001,1.0190000000000001,1.0185000000000002,1.0185000000000002,0,0,27.08165335114707,2144.1666666666665
1659096000.005,1.0185,1.0185,1.018,1.018,0,0,27.793727296177895,2144.1666666666665
1659099600,1.018,1.018,1.0175,1.0175,0,0,28.776114066303176,5979
1659099600.001,1.0175,1.0175,1.0170000000000001,1.0170000000000001,0,0,29.986563784099516,5979
1659103200,1.0175,1.018,1.0175,1.018,0,0,30.367060557524177,3352
1659103200.001,1.018,1.0185,1.018,1.0185,0,0,30.029994784586627,3352
1659103200.002,1.0185,1.019,1.0185,1.019,0,0,29.0759353454385,3352
1659103200.003,1.0190000000000001,1.0195,1.0190000000000001,1.0195,0,0,27.594744997862914,3352
1659106800,1.0195,1.02,1.0195,1.02,0,0,25.666596740613546,10028
1659114000,1.02,1.0205,1.02,1.0205,0,0,24.303637202214993,4449
1659114000.001,1.0205,1.021,1.0205,1.021,0,0,23.514642568739777,4449
1659117600,1.0210000000000001,1.0215,1.0210000000000001,1.0215,0,0,23.224571130829762,3402
1659121200,1.0215,1.022,1.0215,1.022,0,0,23.36617311334578,3501
1659124800,1.022,1.0225,1.022,1.0225,0,0,23.879260396421557,1793
1659308400,1.022,1.022,1.0215,1.0215,0,0,23.689625734254324,4620
1659315600,1.022,1.0225,1.022,1.0225,0,0,23.91545538632379,5575
1659315600.001,1.0225,1.023,1.0225,1.023,0,0,24.49836448330806,5575
1659319200,1.0230000000000001,1.0235,1.0230000000000001,1.0235,0,0,25.386189183582967,3399
1659326400,1.0230000000000001,1.0230000000000001,1.0225000000000002,1.0225000000000002,0,0,25.511982528739374,5478
1659330000,1.0225,1.0225,1.022,1.022,0,0,24.980076907691874,2484
1659333600,1.0225,1.023,1.0225,1.023,0,0,24.904200524467118,5881
1659340800,1.0230000000000001,1.0235,1.0230000000000001,1.0235,0,0,25.221919899244188,2856.4
1659340800.001,1.0235,1.024,1.0235,1.024,0,0,25.877393975406722,2856.4
1659340800.002,1.024,1.0245,1.024,1.0245,0,0,26.820750878217403,2856.4
1659340800.003,1.0245,1.025,1.0245,1.025,0,0,28.007520073808234,2856.4
1659340800.004,1.025,1.0254999999999999,1.025,1.0254999999999999,1,0,29.398115193869195,2856.4
1659344400,1.0255,1.026,1.0255,1.026,0,0,30.95736318514875,6329
1659351600,1.0255,1.0255,1.0250000000000001,1.0250000000000001,0,0,31.63366500394566,3077.75
1659351600.001,1.025,1.025,1.0245,1.0245,0,0,31.54520074557033,3077.75
1659351600.002,1.0245,1.0245,1.024,1.024,0,0,30.797772424143275,3077.75
1659351600.003,1.024,1.024,1.0235,1.0235,0,0,29.485969315450117,3077.75
1659358800,1.024,1.0245,1.024,1.0245,0,0,28.714640099017203,9296
1659358800.001,1.0245,1.025,1.0245,1.025,0,0,28.413266973549504,9296
1659362400,1.025,1.0254999999999999,1.025,1.0254999999999999,0,0,28.518648605798262,3359
1659362400.001,1.0255,1.026,1.0255,1.026,0,0,28.974214703296504,3359
1659362400.002,1.026,1.0265,1.026,1.0265,0,0,29.72940117666519,3359
1659362400.003,1.0265,1.027,1.0265,1.027,0,0,30.739080732873752,3359
1659373200,1.0265,1.0274,1.026,1.026,0,0,30.94263474845502,14701
1659376800,1.026,1.026,1.0255,1.0255,0,1,30.450072713170734,4421
1659398400,1.026,1.0265,1.026,1.0265,0,0,30.380210590693927,3400.2
1659398400.001,1.0265,1.027,1.0265,1.027,0,0,30.675175694105494,3400.2
1659398400.002,1.027,1.0274999999999999,1.027,1.0274999999999999,0,0,31.283206238791312,3400.2
1659398400.003,1.0275,1.028,1.0275,1.028,0,0,32.158073624133685,3400.2
1659398400.004,1.028,1.0285,1.028,1.0285,0,0,33.25855606846442,3400.2
1659402000,1.028,1.028,1.0275,1.0275,0,0,33.52755029715298,4034.5
1659402000.001,1.0275,1.0275,1.0270000000000001,1.0270000000000001,0,1,33.07822571070357,4034.5
1659420000,1.027,1.027,1.0265,1.0265,0,0,32.01182692874392,5568.8
1659420000.001,1.0265,1.0265,1.026,1.026,0,0,30.418799936693848,5568.8
1659420000.002,1.026,1.026,1.0255,1.0255,0,0,28.379818194856675,5568.8
1659420000.003,1.0255,1.0255,1.0250000000000001,1.0250000000000001,0,0,26.738659392191206,5568.8
1659420000.004,1.025,1.025,1.0245,1.0245,0,0,25.697361164751463,5568.8
1659423600,1.0245,1.0245,1.024,1.024,0,0,25.178602372594078,2324.75
1659423600.001,1.024,1.024,1.0235,1.0235,0,0,25.113047244076746,2324.75
1659423600.002,1.0235,1.0235,1.0230000000000001,1.0230000000000001,0,0,25.438599103976784,2324.75
1659423600.003,1.0230000000000001,1.0230000000000001,1.0225000000000002,1.0225000000000002,0,0,26.099719970285367,2324.75
1659427200,1.0230000000000001,1.0235,1.0230000000000001,1.0235,0,0,26.02640192297711,4369.5
1659427200.001,1.0235,1.024,1.0235,1.024,0,0,25.320191771929583,4369.5
1659434400,1.0235,1.0235,1.0230000000000001,1.0230000000000001,0,0,25.092285221751425,11790
1659438000,1.0230000000000001,1.0230000000000001,1.0225000000000002,1.0225000000000002,0,0,25.277956283128418,6789
1659441600,1.0225,1.0225,1.022,1.022,0,0,25.819285214426042,4412
1659441600.001,1.022,1.022,1.0215,1.0215,0,0,26.66451643491835,4412
1659445200,1.0215,1.0215,1.0210000000000001,1.0210000000000001,0,0,27.767473438988976,12108
1659448800,1.0210000000000001,1.0210000000000001,1.0205000000000002,1.0205000000000002,0,1,29.087025844253684,6598.5
1659448800.001,1.0205,1.0205,1.02,1.02,0,0,30.58660411102886,6598.5
1659459600,1.02,1.02,1.0195,1.0195,0,0,32.23375784209065,6957.333333333333
1659459600.001,1.0195,1.0195,1.0190000000000001,1.0190000000000001,0,0,33.99975391288743,6957.333333333333
1659459600.002,1.0190000000000001,1.0190000000000001,1.0185000000000002,1.0185000000000002,0,0,35.859210995709105,6957.333333333333
1659463200,1.0185,1.0185,1.018,1.018,0,0,37.78976732903026,2814
1659463200.001,1.018,1.018,1.0175,1.0175,0,0,39.77177884738646,2814
1659466800,1.0175,1.0175,1.0170000000000001,1.0170000000000001,0,0,41.78804502961767,3817
1659474000,1.0170000000000001,1.0170000000000001,1.0165000000000002,1.0165000000000002,0,0,43.82356004586313,1687
1659481200,1.0165,1.0165,1.016,1.016,0,0,45.86528698793263,5923
1659488400,1.0165,1.017,1.01582,1.017,0,0,46.88154489788072,9079
1659492000,1.0170000000000001,1.0175,1.0170000000000001,1.0175,0,0,47.00841238868554,1967
1659492000.001,1.0175,1.018,1.0175,1.018,0,0,46.36776025479294,1967
1659495600,1.018,1.0185,1.018,1.0185,0,0,45.06858688205123,1754
1659495600.001,1.0185,1.019,1.0185,1.019,0,0,43.20823537364046,1754
1659502800,1.0185,1.0185,1.018,1.018,0,0,41.89391070451497,7358
1659506400,1.018,1.018,1.0175,1.0175,0,0,41.05710062620268,1558.5
1659506400.001,1.0175,1.0175,1.0170000000000001,1.0170000000000001,0,0,40.63629450357638,1558.5
1659506400.002,1.0170000000000001,1.0170000000000001,1.0165000000000002,1.0165000000000002,0,0,40.57633263659536,1558.5
1659506400.003,1.0165,1.0165,1.016,1.016,0,0,40.82781281357649,1558.5
1659510000,1.0165,1.017,1.0165,1.017,0,0,40.32614103181032,4127.5
1659510000.001,1.0170000000000001,1.0175,1.0170000000000001,1.0175,0,0,39.1776273705766,4127.5
1659513600,1.0175,1.018,1.0175,1.018,0,0,37.477237366395144,3245.5
1659513600.001,1.018,1.0185,1.018,1.0185,0,0,35.30967026371129,3245.5
1659531600,1.018,1.01878,1.0175,1.0175,0,0,33.770749306630286,16941.5
1659531600.001,1.0175,1.0175,1.0170000000000001,1.0170000000000001,0,0,32.78172691662401,16941.5
1659535200,1.0170000000000001,1.0170000000000001,1.0165000000000002,1.0165000000000002,0,0,32.2718977912392,2229.5714285714284
1659535200.001,1.0165,1.0165,1.016,1.016,0,0,32.17785178083491,2229.5714285714284
1659535200.002,1.016,1.016,1.0155,1.0155,0,0,32.44279246519877,2229.5714285714284
1659535200.003,1.0155,1.0155,1.0150000000000001,1.0150000000000001,0,0,33.01591585619931,2229.5714285714284
1659535200.004,1.0150000000000001,1.0150000000000001,1.0145000000000002,1.0145000000000002,0,1,33.85184411368813,2229.5714285714284
1659535200.005,1.0145,1.0145,1.014,1.014,0,0,34.91010958550124,2229.5714285714284
1659535200.006,1.014,1.014,1.0135,1.0135,0,0,36.15468487160566,2229.5714285714284
1659542400,1.014,1.0145,1.014,1.0145,0,0,36.53314678961364,7082.5
1659542400.001,1.0145,1.015,1.0145,1.015,0,0,36.16287594856565,7082.5
1659546000,1.0150000000000001,1.0155,1.0150000000000001,1.0155,0,0,35.14890324457623,3085
1659553200,1.0155,1.016,1.0155,1.016,0,0,33.58507522491414,3347.5
1659553200.001,1.016,1.0165,1.016,1.0165,0,0,31.5551159802327,3347.5
1659596400,1.0165,1.017,1.01566,1.017,0,0,29.46876384809206,16998
1659596400.001,1.0170000000000001,1.0175,1.0170000000000001,1.0175,0,0,28.029670617828213,16998
1659600000,1.0175,1.018,1.0175,1.018,0,0,27.15601538502873,1785.6666666666667
1659600000.001,1.018,1.0185,1.018,1.0185,0,0,26.774363604677138,1785.6666666666667
1659600000.002,1.0185,1.019,1.0185,1.019,0,0,26.818886493390348,1785.6666666666667
1659610800,1.0185,1.01923,1.018,1.018,0,0,26.210240986668783,20519
1659618000,1.0185,1.019,1.0185,1.019,0,0,25.645070158998756,20283
1659621600,1.0190000000000001,1.0195,1.0190000000000001,1.0195,0,0,25.56672851880062,2485
1659621600.001,1.0195,1.02,1.0195,1.02,0,0,25.904205617402265,2485
1659621600.002,1.02,1.0205,1.02,1.0205,0,0,26.594806954059457,2485
1659621600.003,1.0205,1.021,1.0205,1.021,0,0,27.58322583287413,2485
1659625200,1.0210000000000001,1.0215,1.0210000000000001,1.0215,0,0,28.820722160539137,3812.5
1659625200.001,1.0215,1.022,1.0215,1.022,0,0,30.264394734191562,3812.5
1659628800,1.022,1.0225,1.022,1.0225,0,0,31.87653548317005,1887.6666666666667
1659628800.001,1.0225,1.023,1.0225,1.023,0,0,33.624055731067806,1887.6666666666667
1659628800.002,1.0230000000000001,1.0235,1.0230000000000001,1.0235,0,0,35.47797589280533,1887.6666666666667
1659636000,1.0235,1.024,1.0235,1.024,0,0,37.41297116127725,2277.6666666666665
1659636000.001,1.024,1.0245,1.024,1.0245,0,0,39.40696670604215,2277.6666666666665
1659636000.002,1.0245,1.025,1.0245,1.025,0,0,41.44077673192433,2277.6666666666665
1659657600,1.0245,1.0245,1.024,1.024,0,0,42.4487821435557,5690
1659657600.001,1.024,1.024,1.0235,1.0235,0,1,42.57054188870409,5690
1659686400,1.0235,1.0235,1.0230000000000001,1.0230000000000001,0,0,41.930426826768766,14119
1659686400.001,1.0230000000000001,1.0230000000000001,1.0225000000000002,1.0225000000000002,0,0,40.63914780459662,14119
1659693600,1.0230000000000001,1.0235,1.0230000000000001,1.0235,0,0,39.836646232275285,8012
1659700800,1.0230000000000001,1.0230000000000001,1.0225000000000002,1.0225000000000002,0,0,38.41857943703138,1286.5714285714287
1659700800.001,1.0225,1.0225,1.022,1.022,0,0,36.47875492621414,1286.5714285714287
1659700800.002,1.022,1.022,1.0215,1.0215,0,0,34.10046894236028,1286.5714285714287
1659700800.003,1.0215,1.0215,1.0210000000000001,1.0210000000000001,0,0,31.971877026034708,1286.5714285714287
1659700800.004,1.0210000000000001,1.0210000000000001,1.0205000000000002,1.0205000000000002,0,0,30.490519362717976,1286.5714285714287
1659700800.005,1.0205,1.0205,1.02,1.02,0,1,29.573827207266167,1286.5714285714287
1659700800.006,1.02,1.02,1.0195,1.0195,0,0,29.14786085985997,1286.5714285714287
1659700800.007,1.0195,1.0195,1.0190000000000001,1.0190000000000001,0,0,29.14647900428066,1286.5714285714287
1659700800.008,1.0190000000000001,1.0190000000000001,1.0185000000000002,1.0185000000000002,0,0,29.510585437043485,1286.5714285714287
1659700800.009,1.0185,1.0185,1.018,1.018,0,0,30.18744596936819,1286.5714285714287
1659700800.01,1.018,1.018,1.0175,1.0175,0,0,31.130068979790675,1286.5714285714287
1659700800.011,1.0175,1.0175,1.0170000000000001,1.0170000000000001,0,0,32.29664371935769,1286.5714285714287
1659700800.012,1.0170000000000001,1.0170000000000001,1.0165000000000002,1.0165000000000002,0,0,33.650031031926595,1286.5714285714287
1659700800.013,1.0165,1.0165,1.016,1.016,0,0,35.157301656227084,1286.5714285714287
1659704400,1.0165,1.017,1.0165,1.017,0,0,35.76206034225944,7035
1659704400.001,1.0170000000000001,1.0175,1.0170000000000001,1.0175,0,0,35.58628181258546,7035
1659715200,1.0175,1.018,1.01667,1.018,0,0,34.73901837510847,27043
1659916800,1.0175,1.01815,1.0170000000000001,1.0170000000000001,0,0,33.751805808558295,26093
1659924000,1.0175,1.018,1.0175,1.018,0,0,32.83510842533313,6935
1659927600,1.018,1.0185,1.018,1.0185,0,0,31.28754872531839,2645
1659942000,1.0185,1.019,1.01778,1.019,0,0,29.216161960676807,4524.5
1659942000.001,1.0190000000000001,1.0195,1.0190000000000001,1.0195,0,0,27.544647063393455,4524.5
1659942000.002,1.0195,1.02,1.0195,1.02,0,0,26.521347803757056,4524.5
1659942000.003,1.02,1.0205,1.02,1.0205,0,0,26.05492226373643,4524.5
1659945600,1.02,1.02,1.0195,1.0195,0,0,24.957294292945463,5344
1659949200,1.0195,1.0195,1.0190000000000001,1.0190000000000001,0,0,23.328790837053152,5248
1659956400,1.0195,1.02,1.0195,1.02,0,0,22.35215713236643,9332
1659967200,1.02,1.0205,1.02,1.0205,0,0,21.937232539974197,6822.666666666667
1659967200.001,1.0205,1.021,1.0205,1.021,0,0,22.0042182991127,6822.666666666667
1659967200.002,1.0210000000000001,1.0215,1.0210000000000001,1.0215,0,0,22.482530649609167,6822.666666666667
1659974400,1.0210000000000001,1.0210000000000001,1.0205000000000002,1.0205000000000002,0,0,22.235140341370936,4920
1659974400.001,1.0205,1.0205,1.02,1.02,0,0,21.36832311845642,4920
1659981600,1.02,1.02,1.0195,1.0195,0,0,19.976130892477006,4268
1659981600.001,1.0195,1.0195,1.0190000000000001,1.0190000000000001,0,0,18.95682011425711,4268
1660021200,1.0195,1.02,1.0195,1.02,0,0,17.755546497869947,20226
1660024800,1.02,1.0205,1.02,1.0205,0,0,17.157393557122187,3883
1660028400,1.0205,1.021,1.0205,1.021,0,0,17.07976414973733,5319
1660032000,1.0210000000000001,1.0215,1.0210000000000001,1.0215,0,0,17.449154119500477,1250.6
