time,open,high,low,close
1677801600.001,23100,23100,22800,22800
1677801600.002,22800,22800,22500,22500
1677801600.003,22500,22500,22200,22200
1678309200,22200,22592.5,21900,21900
1678374000,21900,21900,21600,21600
1678381200,21600,21600,21300,21300
1678384800,21300,21300,21000,21000
1678388400,21000,21000,20700,20700
1678388400.001,20700,20700,20400,20400
1678410000,20400,20400,20100,20100
1678438800,20100,20100,19800,19800
1678492800,20100,20400,19758.75,20400
1678492800.001,20400,20700,20400,20700
1678514400,20400,20716,20100,20100
1678640400,20400,20700,20046.25,20700
1678640400.001,20700,21000,20700,21000
1678644000,21000,21300,21000,21300
1678658400,21300,21600,21300,21600
1678662000,21600,21900,21600,21900
1678665600,21900,22200,21900,22200
1678665600.001,22200,22500,22200,22500
1678716000,22500,22800,22059.25,22800
1678716000.001,22800,23100,22800,23100
1678716000.002,23100,23400,23100,23400
1678719600,23400,23700,23400,23700
1678719600.001,23700,24000,23700,24000
1678730400,24000,24300,24000,24300
1678788000,24300,24600,24300,24600
1678795200,24600,24900,24600,24900
1678795200.001,24900,25200,24900,25200
1678795200.002,25200,25500,25200,25500
1678795200.003,25500,25800,25500,25800
1678816800,25500,26001.25,25200,25200
1678824000,25200,25200,24900,24900
1678892400,24900,24900,24600,24600
1678896000,24600,24600,24300,24300
1678960800,24600,24900,24282.75,24900
1679014800,24900,25200,24900,25200
1679014800.001,25200,25500,25200,25500
1679022000,25500,25800,25500,25800
1679032800,25800,26100,25800,26100
1679047200,26100,26400,26100,26400
1679047200.001,26400,26700,26400,26700
1679086800,26700,27000,26332.25,27000
1679090400,27000,27300,27000,27300
1679097600,27300,27600,27300,27600
1679176800,27300,27636,27000,27000
1679238000,27300,27600,26966,27600
1679241600,27600,27900,27600,27900
1679248800,27900,28200,27900,28200
1679277600,27900,28342,27600,27600
1679295600,27900,28200,27363.5,28200
1679493600,28200,28500,27600.25,28500
1679511600,28200,28725,27900,27900
1679511600.001,27900,27900,27600,27600
1679511600.002,27600,27600,27300,27300
1679511600.003,27300,27300,27000,27000
1679547600,27300,27600,27300,27600
1679580000,27600,27900,27600,27900
1679583600,27900,28200,27900,28200
1679583600.001,28200,28500,28200,28500
1679655600,28200,28517.25,27900,27900
1679691600,27900,27900,27600,27600
1679770800,27600,27600,27300,27300
1679832000,27600,27900,27600,27900
1679925600,27600,28176.5,27300,27300
1679925600.001,27300,27300,27000,27000
1680069600,27300,27600,26738.75,27600
1680069600.001,27600,27900,27600,27900
1680076800,27900,28200,27900,28200
1680076800.001,28200,28500,28200,28500
1680141600,28500,28800,28163.5,28800
1680195600,28500,28500,28200,28200
1680195600.001,28200,28200,27900,27900
1680271200,28200,28500,27741.75,28500
1680483600,28200,28611.75,27900,27900
1680552000,27900,28344,27600,27600
1680598800,27900,28200,27900,28200
1680652800,28200,28500,28200,28500
1680775200,28200,28592.75,27900,27900
1681142400,28200,28500,27842,28500
1681142400.001,28500,28800,28500,28800
1681146000,28800,29100,28800,29100
1681164000,29100,29400,29100,29400
1681171200,29400,29700,29400,29700
1681174800,29700,30000,29700,30000
1681387200,30000,30300,30000,30300
1681430400,30300,30600,30300,30600
1681452000,30600,30900,30600,30900
1681484400,30600,30600,30300,30300
1681689600,30300,30300,30000,30000
1681729200,30000,30000,29700,29700
1681743600,29700,29700,29400,29400
1681815600,29700,30000,29381.25,30000
1681815600.001,30000,30300,30000,30300
1681891200,30000,30420.25,29700,29700
1681891200.001,29700,29700,29400,29400
1681941600,29400,29400,29100,29100
1681956000,29100,29100,28800,28800
1682006400,28800,28800,28500,28500
1682017200,28500,28500,28200,28200
1682100000,28200,28200,27900,27900
1682103600,27900,27900,27600,27600
1682103600.001,27600,27600,27300,27300
1682452800,27600,27900,27122.5,27900
1682456400,27900,28200,27900,28200
1682496000,28200,28500,28200,28500
1682499600,28500,28800,28500,28800
1682510400,28800,29100,28800,29100
1682510400.001,29100,29400,29100,29400
1682510400.002,29400,29700,29400,29700
1682535600,29400,29841.75,29100,29100
1682535600.001,29100,29100,28800,28800
1682535600.002,28800,28800,28500,28500
1682535600.003,28500,28500,28200,28200
1682553600,28500,28800,28500,28800
1682553600.001,28800,29100,28800,29100
1682618400,29100,29400,28746.25,29400
1682618400.001,29400,29700,29400,29700
1682686800,29400,29400,29100,29100
1682870400,29400,29700,29094.5,29700
1682902800,29400,29400,29100,29100
1682902800.001,29100,29100,28800,28800
1682917200,28800,28800,28500,28500
1682953200,28500,28500,28200,28200
1682967600,28200,28200,27900,27900
1683039600,28200,28500,27689.75,28500
1683147600,28500,28800,28500,28800
1683151200,28800,29100,28800,29100
1683302400,29100,29400,28778.5,29400
1683331200,29400,29700,29400,29700
1683378000,29400,29400,29100,29100
1683381600,29100,29100,28800,28800
1683500400,28800,28800,28500,28500
1683518400,28500,28500,28200,28200
1683532800,28200,28200,27900,27900
1683565200,27900,27900,27600,27600
1683810000,27600,28199,27300,27300
1683824400,27300,27300,27000,27000
1683856800,27000,27000,26700,26700
1683867600,26700,26700,26400,26400
1684076400,26700,27000,26298.5,27000
1684126800,27000,27300,27000,27300
1684321200,27000,27516.75,26700,26700
1684350000,27000,27300,26627.75,27300
1684429200,27000,27404.75,26700,26700
1684810800,27000,27300,26586,27300
1684908000,27000,27394.75,26700,26700
1684936800,26700,26700,26400,26400
1685232000,26700,27000,26118.25,27000
1685293200,27000,27300,27000,27300
1685307600,27300,27600,27300,27600
1685311200,27600,27900,27600,27900
1685318400,27900,28200,27900,28200
1685505600,27900,27900,27600,27600
1685505600.001,27600,27600,27300,27300
1685545200,27300,27300,27000,27000
1685966400,27000,27312.25,26700,26700
1685977200,26700,26700,26400,26400
1685977200.001,26400,26400,26100,26100
1685984400,26100,26100,25800,25800
1686070800,26100,26400,25532.25,26400
1686074400,26400,26700,26400,26700
1686078000,26700,27000,26700,27000
1686150000,26700,27241.5,26400,26400
1686369600,26400,26733.5,26100,26100
1686369600.001,26100,26100,25800,25800
1686772800,25800,26187.25,25500,25500
1686772800.001,25500,25500,25200,25200
1686808800,25200,25200,24900,24900
1686859200,25200,25500,24886.5,25500
1686927600,25500,25800,25500,25800
1686934800,25800,26100,25800,26100
1686945600,26100,26400,26100,26400
1687204800,26400,26700,26400,26700
1687219200,26700,27000,26700,27000
1687276800,27000,27300,27000,27300
1687280400,27300,27600,27300,27600
1687284000,27600,27900,27600,27900
1687298400,27900,28200,27900,28200
1687309200,28200,28500,28200,28500
1687323600,28500,28800,28500,28800
1687352400,28800,29100,28800,29100
1687356000,29100,29400,29100,29400
1687359600,29400,29700,29400,29700
1687363200,29700,30000,29700,30000
1687399200,30000,30300,30000,30300
1687532400,30300,30600,29750.75,30600
1687532400.001,30600,30900,30600,30900
1687532400.002,30900,31200,30900,31200
1687564800,30900,31262.5,30600,30600
1687795200,30600,30900.25,30300,30300
1688122800,30600,30900,30073,30900
1688130000,30600,31007,30300,30300
1688396400,30600,30900,30053.75,30900
1688407200,30900,31200,30900,31200
1688551200,30900,31292.5,30600,30600
1688630400,30900,31200,30324.75,31200
1688648400,30900,31248,30600,30600
1688652000,30600,30600,30300,30300
1688684400,30300,30300,30000,30000
1689015600,30300,30600,30300,30600
1689260400,30600,30900,30284,30900
1689271200,30900,31200,30900,31200
1689274800,31200,31500,31200,31500
1689354000,31200,31200,30900,30900
1689357600,30900,30900,30600,30600
1689357600.001,30600,30600,30300,30300
1689616800,30300,30300,30000,30000
1689876000,30000,30324,29700,29700
1690189200,29700,30258.5,29400,29400
1690207200,29400,29400,29100,29100
1690930800,29400,29700,28814.5,29700
1690992000,29400,29844.25,29100,29100
1691510400,29400,29700,28818.5,29700
1691582400,29700,30000,29700,30000
1691719200,29700,29700,29400,29400
1692190800,29400,29400,29100,29100
1692226800,29100,29100,28800,28800
1692273600,28800,28800,28500,28500
1692284400,28500,28500,28200,28200
1692295200,28200,28200,27900,27900
1692306000,27900,27900,27600,27600
1692306000.001,27600,27600,27300,27300
1692306000.002,27300,27300,27000,27000
1692306000.003,27000,27000,26700,26700
1692331200,26700,26700,26400,26400
1692367200,26400,26400,26100,26100
1692730800,26100,26100,25800,25800
1692810000,26100,26400,25666.25,26400
1693317600,26400,26700,25825.5,26700
1693317600.001,26700,27000,26700,27000
1693317600.002,27000,27300,27000,27300
1693324800,27300,27600,27300,27600
1693324800.001,27600,27900,27600,27900
1693404000,27600,27986.75,27300,27300
1693494000,27300,27300,27000,27000
1693497600,27000,27000,26700,26700
1693497600.001,26700,26700,26400,26400
1693512000,26400,26400,26100,26100
1693576800,26100,26100,25800,25800
1693587600,25800,25800,25500,25500
1694160000,25800,26100,25800,26100
1694440800,25800,25800,25500,25500
1694440800.001,25500,25500,25200,25200
1694502000,25500,25800,25015.25,25800
1694512800,25800,26100,25800,26100
1694649600,26100,26400,26100,26400
1694700000,26400,26700,26400,26700
1695031200,26700,27000,26244,27000
1695038400,27000,27300,27000,27300
1695081600,27000,27000,26700,26700
1695135600,27000,27300,27000,27300
1695290400,27000,27348.25,26700,26700
1695596400,26700,26700,26400,26400
1695632400,26400,26400,26100,26100
1695812400,26400,26700,26066.5,26700
1695913200,26700,27000,26176.25,27000
1696197600,27000,27300,27000,27300
1696197600.001,27300,27600,27300,27600
1696197600.002,27600,27900,27600,27900
1696230000,27900,28200,27900,28200
1696251600,28200,28500,28200,28500
1696269600,28200,28200,27900,27900
1696280400,27900,27900,27600,27600
1696359600,27600,27600,27300,27300
1696510800,27600,27900,27600,27900
1696593600,27600,27989.75,27300,27300
1696604400,27600,27900,27600,27900
1696989600,27600,28087,27300,27300
1697036400,27300,27300,27000,27000
1697040000,27000,27000,26700,26700
1697432400,27000,27300,26630.5,27300
1697432400.001,27300,27600,27300,27600
1697432400.002,27600,27900,27600,27900
1697464800,27900,28200,27900,28200
1697479200,28200,28500,28200,28500
1697767200,28500,28800,28196.25,28800
1697770800,28800,29100,28800,29100
1697788800,29100,29400,29100,29400
1697788800.001,29400,29700,29400,29700
1697907600,29700,30000,29700,30000
1698022800,30000,30300,30000,30300
1698030000,30300,30600,30300,30600
1698073200,30600,30900,30600,30900
1698076800,30900,31200,30900,31200
1698091200,31200,31500,31200,31500
1698098400,31500,31800,31500,31800
1698098400.001,31800,32100,31800,32100
1698098400.002,32100,32400,32100,32400
1698098400.003,32400,32700,32400,32700
1698098400.004,32700,33000,32700,33000
1698098400.005,33000,33300,33000,33300
1698109200,33300,33600,33300,33600
1698109200.001,33600,33900,33600,33900
1698112800,33900,34200,33900,34200
1698112800.001,34200,34500,34200,34500
1698123600,34200,34200,33900,33900
1698145200,34200,34500,34200,34500
1698159600,34200,34579,33900,33900
1698242400,34200,34500,33642.5,34500
1698246000,34500,34800,34500,34800
1698318000,34500,34806.25,34200,34200
1698336000,34200,34200,33900,33900
1698429600,33900,34244.25,33600,33600
1698566400,33900,34200,33900,34200
1698598800,34200,34500,34200,34500
1698868800,34500,34800,34162.5,34800
1698868800.001,34800,35100,34800,35100
1698868800.002,35100,35400,35100,35400
1698890400,35400,35700,35400,35700
1698930000,35400,35400,35100,35100
1698937200,35100,35100,34800,34800
1698984000,34800,34800,34500,34500
1699135200,34800,35100,34257.25,35100
1699380000,35100,35400,34635.75,35400
1699477200,35400,35700,35400,35700
1699491600,35700,36000,35700,36000
1699491600.001,36000,36300,36000,36300
1699498800,36300,36600,36300,36600
1699527600,36600,36900,36600,36900
1699534800,36900,37200,36900,37200
1699534800.001,37200,37500,37200,37500
1699534800.002,37500,37800,37500,37800
1699538400,37500,37500,37200,37200
1699542000,37200,37200,36900,36900
1699542000.001,36900,36900,36600,36600
1699628400,36900,37200,36386.75,37200
1699905600,36900,37384.75,36600,36600
1699916400,36600,36600,36300,36300
1699981200,36300,36744.25,36000,36000
1699981200.001,36000,36000,35700,35700
1699981200.002,35700,35700,35400,35400
1700042400,35700,36000,35292.25,36000
1700056800,36000,36300,36000,36300
1700067600,36300,36600,36300,36600
1700067600.001,36600,36900,36600,36900
1700067600.002,36900,37200,36900,37200
1700071200,37200,37500,37200,37500
1700085600,37500,37800,37500,37800
1700132400,37500,37915.75,37200,37200
1700136000,37200,37200,36900,36900
1700143200,36900,36900,36600,36600
1700154000,36600,36600,36300,36300
1700157600,36300,36300,36000,36000
1700258400,36300,36600,35970,36600
1700416800,36600,36900,36283.5,36900
1700431200,36900,37200,36900,37200
1700496000,37200,37500,37200,37500
1700571600,37200,37636.25,36900,36900
1700600400,36900,36900,36600,36600
1700604000,36600,36600,36300,36300
1700604000.001,36300,36300,36000,36000
1700640000,36300,36600,36300,36600
1700672400,36600,36900,36600,36900
1700672400.001,36900,37200,36900,37200
1700679600,37200,37500,37200,37500
1700830800,37500,37800,36979,37800
1700834400,37800,38100,37800,38100
1701003600,37800,37800,37500,37500
1701075600,37500,37500,37200,37200
1701090000,37200,37200,36900,36900
1701180000,37200,37500,36776.75,37500
1701183600,37500,37800,37500,37800
1701187200,37800,38100,37800,38100
1701417600,38100,38400,37628,38400
1701417600.001,38400,38700,38400,38700
1701540000,38700,39000,38355.75,39000
1701540000.001,39000,39300,39000,39300
1701547200,39300,39600,39300,39600
1701637200,39600,39900,39600,39900
1701644400,39900,40200,39900,40200
1701648000,40200,40500,40200,40500
1701658800,40500,40800,40500,40800
1701662400,40800,41100,40800,41100
1701662400.001,41100,41400,41100,41400
1701673200,41400,41700,41400,41700
1701720000,41700,42000,41276.75,42000
1701788400,42000,42300,41541.75,42300
1701788400.001,42300,42600,42300,42600
1701792000,42600,42900,42600,42900
1701792000.001,42900,43200,42900,43200
1701795600,43200,43500,43200,43500
1701799200,43500,43800,43500,43800
1701810000,43800,44100,43800,44100
1701936000,43800,44163,43500,43500
1701939600,43500,43500,43200,43200
1702040400,43500,43800,43141,43800
1702062000,43800,44100,43800,44100
1702065600,44100,44400,44100,44400
1702159200,44100,44100,43800,43800
1702252800,43800,43800,43500,43500
1702256400,43500,43500,43200,43200
1702256400.001,43200,43200,42900,42900
1702256400.002,42900,42900,42600,42600
1702256400.003,42600,42600,42300,42300
1702256400.004,42300,42300,42000,42000
1702310400,42000,42379.75,41700,41700
1702310400.001,41700,41700,41400,41400
1702314000,41400,41400,41100,41100
1702317600,41100,41100,40800,40800
1702335600,41100,41400,41100,41400
1702335600.001,41400,41700,41400,41700
1702364400,41700,42000,41385.75,42000
1702389600,41700,41700,41400,41400
1702396800,41400,41400,41100,41100
1702396800.001,41100,41100,40800,40800
1702418400,41100,41400,41100,41400
1702476000,41400,41700,40805,41700
1702483200,41700,42000,41700,42000
1702490400,42000,42300,42000,42300
1702490400.001,42300,42600,42300,42600
1702494000,42600,42900,42600,42900
1702548000,42900,43200,42900,43200
1702555200,42900,42900,42600,42600
1702569600,42900,43200,42465.75,43200
1702616400,42900,42900,42600,42600
1702641600,42600,42600,42300,42300
1702648800,42300,42300,42000,42000
1702818000,42000,42570.5,41700,41700
1702850400,41700,42127.5,41400,41400
1702857600,41400,41400,41100,41100
1702890000,41100,41100,40800,40800
1702904400,41100,41400,41100,41400
1702922400,41400,41700,41400,41700
1702929600,41700,42000,41700,42000
1702929600.001,42000,42300,42000,42300
1702929600.002,42300,42600,42300,42600
1702944000,42600,42900,42600,42900
1702944000.001,42900,43200,42900,43200
1702990800,42900,42900,42600,42600
1703001600,42600,42600,42300,42300
1703001600.001,42300,42300,42000,42000
1703041200,42300,42600,42300,42600
1703052000,42600,42900,42600,42900
1703073600,42900,43200,42900,43200
1703073600.001,43200,43500,43200,43500
1703077200,43500,43800,43500,43800
1703091600,43800,44100,43800,44100
1703098800,43800,43800,43500,43500
1703160000,43800,44100,43395.25,44100
1703174400,43800,43800,43500,43500
1703203200,43800,44100,43800,44100
1703451600,43800,44162.5,43500,43500
1703451600.001,43500,43500,43200,43200
1703563200,43200,43700,42900,42900
1703577600,42900,42900,42600,42600
1703606400,42600,42600,42300,42300
1703667600,42600,42900,42101.75,42900
1703667600.001,42900,43200,42900,43200
1703703600,43200,43500,43200,43500
1703761200,43200,43586.75,42900,42900
1703772000,42900,42900,42600,42600
1703858400,42600,43059.25,42300,42300
1703865600,42300,42300,42000,42000
1703919600,42000,42000,41700,41700
1703944800,42000,42300,42000,42300
1704009600,42300,42600,42300,42600
1704128400,42600,42900,42231.25,42900
1704132000,42900,43200,42900,43200
1704132000.001,43200,43500,43200,43500
1704146400,43500,43800,43500,43800
1704146400.001,43800,44100,43800,44100
1704150000,44100,44400,44100,44400
1704150000.001,44400,44700,44400,44700
1704150000.002,44700,45000,44700,45000
1704157200,45000,45300,45000,45300
1704178800,45300,45600,45300,45600
1704211200,45300,45721.25,45000,45000
1704276000,45000,45355.75,44700,44700
1704276000.001,44700,44700,44400,44400
1704276000.002,44400,44400,44100,44100
1704276000.003,44100,44100,43800,43800
1704279600,43800,43800,43500,43500
1704279600.001,43500,43500,43200,43200
1704279600.002,43200,43200,42900,42900
1704283200,42900,42900,42600,42600
1704286800,42600,42600,42300,42300
1704290400,42600,42900,42600,42900
1704301200,42600,43042.25,42300,42300
1704312000,42600,42900,42600,42900
1704340800,42900,43200,42900,43200
1704373200,43200,43500,42826,43500
1704376800,43500,43800,43500,43800
1704387600,43800,44100,43800,44100
1704398400,44100,44400,44100,44400
1704412800,44100,44100,43800,43800
1704412800.001,43800,43800,43500,43500
1704441600,43800,44100,43800,44100
1704466800,43800,43800,43500,43500
1704492000,43800,44100,43800,44100
1704628800,44100,44400,43515.75,44400
1704668400,44100,44418.25,43800,43800
1704675600,43800,43800,43500,43500
1704704400,43800,44100,43800,44100
1704708000,44100,44400,44100,44400
1704711600,44400,44700,44400,44700
1704711600.001,44700,45000,44700,45000
1704729600,45000,45300,45000,45300
1704729600.001,45300,45600,45300,45600
1704733200,45600,45900,45600,45900
1704733200.001,45900,46200,45900,46200
1704733200.002,46200,46500,46200,46500
1704733200.003,46500,46800,46500,46800
1704744000,46800,47100,46800,47100
1704790800,46800,46800,46500,46500
1704798000,46500,46500,46200,46200
1704801600,46500,46800,46500,46800
1704830400,46500,46925,46200,46200
1704830400.001,46200,46200,45900,45900
1704830400.002,45900,45900,45600,45600
1704834000,45900,46200,45900,46200
1704870000,45900,45900,45600,45600
1704884400,45600,45600,45300,45300
1704884400.001,45300,45300,45000,45000
1704902400,45300,45600,44910.5,45600
1704902400.001,45600,45900,45600,45900
1704902400.002,45900,46200,45900,46200
1704906000,46200,46500,46200,46500
1704920400,46500,46800,45948.25,46800
1704945600,46500,46500,46200,46200
1704963600,46500,46800,45933.75,46800
1704970800,46800,47100,46800,47100
1704970800.001,47100,47400,47100,47400
1704978000,47400,47700,47400,47700
1704978000.001,47700,48000,47700,48000
1704978000.002,48000,48300,48000,48300
1704978000.003,48300,48600,48300,48600
1704981600,48300,48300,48000,48000
1704981600.001,48000,48000,47700,47700
1704981600.002,47700,47700,47400,47400
1704981600.003,47400,47400,47100,47100
1704981600.004,47100,47100,46800,46800
1704985200,46800,46800,46500,46500
1704985200.001,46500,46500,46200,46200
1705042800,46200,46726.5,45900,45900
1705064400,45900,45900,45600,45600
1705068000,45600,45600,45300,45300
1705068000.001,45300,45300,45000,45000
1705068000.002,45000,45000,44700,44700
1705071600,44700,44700,44400,44400
1705071600.001,44400,44400,44100,44100
1705071600.002,44100,44100,43800,43800
1705078800,43800,43800,43500,43500
1705093200,43500,43500,43200,43200
1705093200.001,43200,43200,42900,42900
1705093200.002,42900,42900,42600,42600
1705266000,42600,43180.25,42300,42300
1705269600,42300,42300,42000,42000
1705291200,42300,42600,42300,42600
1705338000,42600,42900,42194.25,42900
1705413600,42900,43200,42491,43200
1705492800,42900,43432.25,42600,42600
1705590000,42600,42600,42300,42300
1705590000.001,42300,42300,42000,42000
1705597200,42000,42000,41700,41700
1705600800,41700,41700,41400,41400
1705600800.001,41400,41400,41100,41100
1705604400,41100,41100,40800,40800
1705640400,41100,41400,41100,41400
1705676400,41100,41436.75,40800,40800
1705676400.001,40800,40800,40500,40500
1705680000,40800,41100,40800,41100
1705683600,41100,41400,41100,41400
1705683600.001,41400,41700,41400,41700
1705892400,41400,41825,41100,41100
1705892400.001,41100,41100,40800,40800
1705935600,40800,41175.25,40500,40500
1705946400,40500,40500,40200,40200
1705946400.001,40200,40200,39900,39900
1705960800,39900,39900,39600,39600
1705996800,39600,40033.75,39300,39300
1705996800.001,39300,39300,39000,39000
1706047200,39300,39600,38720.75,39600
1706050800,39600,39900,39600,39900
1706086800,39900,40200,39586.75,40200
1706122800,39900,39900,39600,39600
1706259600,39900,40200,39900,40200
1706259600.001,40200,40500,40200,40500
1706263200,40500,40800,40500,40800
1706263200.001,40800,41100,40800,41100
1706274000,41100,41400,41100,41400
1706281200,41400,41700,41400,41700
1706288400,41700,42000,41700,42000
1706410800,42000,42300,41466.5,42300
1706410800.001,42300,42600,42300,42600
1706461200,42300,42617.25,42000,42000
1706536800,42300,42600,41792,42600
1706540400,42600,42900,42600,42900
1706565600,42900,43200,42900,43200
1706576400,43200,43500,43200,43500
1706659200,43200,43568.25,42900,42900
1706691600,42900,42900,42600,42600
1706709600,42900,43200,42900,43200
1706716800,43200,43500,43200,43500
1706727600,43200,43501.5,42900,42900
1706727600.001,42900,42900,42600,42600
1706745600,42600,42600,42300,42300
1706745600.001,42300,42300,42000,42000
1706792400,42300,42600,41980.5,42600
1706810400,42600,42900,42600,42900
1706882400,42900,43200,42900,43200
1707080400,42900,43210.75,42600,42600
1707130800,42900,43200,42365,43200
1707141600,42900,43394.75,42600,42600
1707228000,42900,43200,42350.75,43200
1707325200,43200,43500,42767.5,43500
1707332400,43500,43800,43500,43800
1707332400.001,43800,44100,43800,44100
1707346800,44100,44400,44100,44400
1707375600,44400,44700,44400,44700
1707397200,44700,45000,44700,45000
1707400800,45000,45300,45000,45300
1707440400,45300,45600,45300,45600
1707440400.001,45600,45900,45600,45900
1707440400.002,45900,46200,45900,46200
1707462000,46200,46500,46200,46500
1707472800,46500,46800,46500,46800
1707472800.001,46800,47100,46800,47100
1707480000,47100,47400,47100,47400
1707591600,47400,47700,46908.25,47700
1707616800,47700,48000,47700,48000
1707616800.001,48000,48300,48000,48300
1707692400,48300,48600,48300,48600
1707724800,48300,48300,48000,48000
1707742800,48300,48600,47868.25,48600
1707746400,48600,48900,48600,48900
1707746400.001,48900,49200,48900,49200
1707746400.002,49200,49500,49200,49500
1707746400.003,49500,49800,49500,49800
1707764400,49800,50100,49800,50100
1707829200,49800,50227.25,49500,49500
1707829200.001,49500,49500,49200,49200
1707829200.002,49200,49200,48900,48900
1707836400,48900,48900,48600,48600
1707850800,48900,49200,48900,49200
1707854400,49200,49500,49200,49500
1707890400,49500,49800,49500,49800
1707894000,49800,50100,49800,50100
1707894000.001,50100,50400,50100,50400
1707894000.002,50400,50700,50400,50700
1707897600,50700,51000,50700,51000
1707897600.001,51000,51300,51000,51300
1707912000,51300,51600,51300,51600
1707915600,51600,51900,51600,51900
1707951600,51900,52200,51464,52200
1708002000,52200,52500,51831,52500
1708012800,52200,52200,51900,51900
1708027200,51900,51900,51600,51600
1708045200,51900,52200,51900,52200
1708171200,51900,52491.75,51600,51600
1708171200.001,51600,51600,51300,51300
1708174800,51300,51300,51000,51000
1708200000,51300,51600,50969.25,51600
1708243200,51600,51900,51270.25,51900
1708290000,51900,52200,51572.75,52200
1708394400,51900,52411.75,51600,51600
1708423200,51900,52200,51900,52200
1708430400,52200,52500,52200,52500
1708430400.001,52500,52800,52500,52800
1708434000,52500,52500,52200,52200
1708437600,52200,52200,51900,51900
1708441200,51900,51900,51600,51600
1708466400,51900,52200,51311.25,52200
1708495200,51900,51900,51600,51600
1708502400,51600,51600,51300,51300
1708509600,51300,51300,51000,51000
1708552800,51300,51600,50852,51600
1708588800,51600,51900,51252,51900
1708603200,51600,51600,51300,51300
1708628400,51600,51900,51600,51900
1708639200,51600,51600,51300,51300
1708668000,51300,51300,51000,51000
1708732800,51000,51000,50700,50700
1708790400,51000,51300,51000,51300
1708819200,51300,51600,51300,51600
1708934400,51300,51766.25,51000,51000
1708952400,51300,51600,51300,51600
1708956000,51600,51900,51600,51900
1708956000.001,51900,52200,51900,52200
1708956000.002,52200,52500,52200,52500
1708956000.003,52500,52800,52500,52800
1708959600,52800,53100,52800,53100
1708963200,53100,53400,53100,53400
1708970400,53400,53700,53400,53700
1708970400.001,53700,54000,53700,54000
1708970400.002,54000,54300,54000,54300
1708977600,54300,54600,54300,54600
1708992000,54600,54900,54600,54900
1708992000.001,54900,55200,54900,55200
1708992000.002,55200,55500,55200,55500
1708992000.003,55500,55800,55500,55800
1708995600,55800,56100,55800,56100
1709020800,56100,56400,55740,56400
1709031600,56400,56700,56400,56700
1709035200,56700,57000,56700,57000
1709056800,57000,57300,57000,57300
1709100000,57300,57600,56727.25,57600
1709100000.001,57600,57900,57600,57900
1709100000.002,57900,58200,57900,58200
1709103600,58200,58500,58200,58500
1709103600.001,58500,58800,58500,58800
1709103600.002,58800,59100,58800,59100
1709103600.003,59100,59400,59100,59400
1709121600,59400,59700,58997.25,59700
1709121600.001,59700,60000,59700,60000
1709121600.002,60000,60300,60000,60300
1709125200,60300,60600,60300,60600
1709125200.001,60600,60900,60600,60900
1709132400,60900,61200,60900,61200
1709132400.001,61200,61500,61200,61500
1709132400.002,61500,61800,61500,61800
1709132400.003,61800,62100,61800,62100
1709132400.004,62100,62400,62100,62400
