Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
57,Entry short,2025-05-29 16:00:00,[R001S rA:42 hA:46 R:22 V:0.22 B:0.09 M:+ ST:D CH:31 CF:- MI:36 SK:0 PS:D SQ:0 LC:-0.29],194.25,1000,194250,2.99,0.22,3.75,0.28,-0.07,0.00,132.5,13.25
58,Exit long,2025-05-30 08:00:00,[ExitL rA:63 hA:46 R:65 V:1.1 B:0.82 M:+ ST:U CH:5 CF:- MI:85 SK:85 PS:U SQ:0 LC:0.56],194.4,1000,194350,0.21,0.02,0.97,0.07,-0.07,0.00,132.71,13.27
58,Entry long,2025-05-30 07:00:00,[R001L rA:35 hA:39 R:68 V:0.4 B:1 M:+ ST:U CH:12 CF:- MI:30 SK:100 PS:U SQ:0 LC:0.29],194.35,1000,194350,0.21,0.02,0.97,0.07,-0.07,0.00,132.71,13.27
59,Exit short,2025-06-02 17:00:00,[ExitS rA:73 hA:44 R:35 V:0.3 B:0.24 M:- ST:D CH:29 CF:- MI:19 SK:22 PS:D SQ:0 LC:-0.51],193.2,1000,193150,-0.49,-0.04,0,0.00,-0.42,-0.03,132.22,13.22
59,Entry short,2025-06-02 17:00:00,[R001S rA:65 hA:38 R:26 V:0.38 B:0.09 M:- ST:D CH:23 CF:- MI:17 SK:0 PS:D SQ:0 LC:-0.54],193.15,1000,193150,-0.49,-0.04,0,0.00,-0.42,-0.03,132.22,13.22
60,Exit long,2025-06-15 17:00:00,[ExitL rA:36 hA:32 R:64 V:2.6 B:0.81 M:+ ST:U CH:10 CF:- MI:65 SK:79 PS:U SQ:0 LC:0.2],195.75,1000,195800,-0.48,-0.04,0.5,0.04,-0.41,-0.03,131.74,13.17
60,Entry long,2025-06-15 17:00:00,[R001L rA:33 hA:36 R:73 V:0.71 B:0.98 M:+ ST:U CH:8 CF:+ MI:76 SK:100 PS:U SQ:0 LC:0.05],195.8,1000,195800,-0.48,-0.04,0.5,0.04,-0.41,-0.03,131.74,13.17
61,Exit long,2025-06-16 15:00:00,[ExitL rA:32 hA:30 R:74 V:1.31 B:0.8 M:+ ST:U CH:5 CF:+ MI:84 SK:80 PS:U SQ:0 LC:0.11],196.5,1000,196300,1.25,0.09,2.28,0.17,-0.07,0.00,132.99,13.30
61,Entry long,2025-06-16 11:00:00,[R001L rA:32 hA:30 R:78 V:0.21 B:1 M:+ ST:U CH:5 CF:+ MI:93 SK:100 PS:U SQ:0 LC:0.1],196.3,1000,196300,1.25,0.09,2.28,0.17,-0.07,0.00,132.99,13.30
62,Exit long,2025-06-23 08:00:00,[ExitL rA:46 hA:37 R:55 V:3.32 B:0.39 M:- ST:U CH:26 CF:- MI:20 SK:50 PS:U SQ:0 LC:0.38],197.65,1000,197700,-0.48,-0.04,0,0.00,-0.41,-0.03,132.51,13.25
62,Entry long,2025-06-23 08:00:00,[R001L rA:32 hA:32 R:63 V:0.78 B:0.54 M:- ST:U CH:19 CF:- MI:22 SK:67 PS:U SQ:0 LC:0.22],197.7,1000,197700,-0.48,-0.04,0,0.00,-0.41,-0.03,132.51,13.25
63,Exit long,2025-07-31 13:00:00,[ExitL rA:39 hA:55 R:66 V:2.22 B:0.66 M:- ST:U CH:39 CF:+ MI:66 SK:67 PS:U SQ:0 LC:0.13],199.15,1000,199200,-0.47,-0.04,0,0.00,-0.4,-0.03,132.04,13.20
63,Entry long,2025-07-31 12:00:00,[R001L rA:41 hA:55 R:75 V:0.63 B:0.88 M:- ST:U CH:37 CF:+ MI:78 SK:100 PS:U SQ:0 LC:0.15],199.2,1000,199200,-0.47,-0.04,0,0.00,-0.4,-0.03,132.04,13.20
64,Exit short,2025-08-01 13:00:00,[ExitS rA:45 hA:36 R:14 V:1.01 B:0.2 M:+ ST:D CH:5 CF:- MI:9 SK:15 PS:D SQ:0 LC:-0.3],195.65,1000,197450,11.81,0.90,12.54,0.96,-0.07,0.00,143.85,14.39
64,Entry short,2025-08-01 06:00:00,[R001S rA:45 hA:36 R:13 V:0.61 B:0.03 M:- ST:D CH:11 CF:- MI:38 SK:0 PS:D SQ:0 LC:-0.3],197.45,1000,197450,11.81,0.90,12.54,0.96,-0.07,0.00,143.85,14.39
65,Exit short,2025-08-04 13:00:00,[ExitS rA:94 hA:66 R:23 V:1.33 B:0.2 M:- ST:D CH:5 CF:- MI:8 SK:15 PS:D SQ:0 LC:-0.67],195.2,1000,195600,2.58,0.19,3.32,0.25,-0.07,0.00,146.43,14.64
65,Entry short,2025-08-04 08:00:00,[R001S rA:63 hA:35 R:23 V:1.41 B:0.07 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 LC:-0.53],195.6,1000,195600,2.58,0.19,3.32,0.25,-0.07,0.00,146.43,14.64
66,Exit long,2025-08-05 11:00:00,[ExitL rA:59 hA:36 R:68 V:0.72 B:0.8 M:+ ST:U CH:32 CF:- MI:35 SK:75 PS:U SQ:0 LC:0.41],196.3,1000,196300,-0.13,-0.01,0.61,0.05,-0.07,0.00,146.3,14.63
66,Entry long,2025-08-05 09:00:00,[R001L rA:60 hA:36 R:74 V:0.73 B:0.9 M:+ ST:U CH:30 CF:- MI:34 SK:100 PS:U SQ:0 LC:0.44],196.3,1000,196300,-0.13,-0.01,0.61,0.05,-0.07,0.00,146.3,14.63
67,Exit long,2025-10-06 14:00:00,[ExitL rA:45 hA:31 R:78 V:0.27 B:0.8 M:+ ST:U CH:5 CF:+ MI:98 SK:85 PS:U SQ:0 LC:0.44],202.65,1000,202100,3.59,0.26,4.34,0.32,-0.07,0.00,149.89,14.99
67,Entry long,2025-10-06 07:00:00,[R001L rA:43 hA:32 R:75 V:1.04 B:0.95 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 LC:0.43],202.1,1000,202100,3.59,0.26,4.34,0.32,-0.07,0.00,149.89,14.99
68,Exit short,2025-10-09 13:00:00,[ExitS rA:55 hA:51 R:25 V:2.38 B:0.2 M:- ST:D CH:5 CF:- MI:22 SK:16 PS:D SQ:0 LC:-0.5],203.55,1000,203850,1.83,0.14,2.57,0.19,-0.07,0.00,151.72,15.17
68,Entry short,2025-10-09 08:00:00,[R001S rA:36 hA:48 R:24 V:0.47 B:-0.02 M:- ST:D CH:14 CF:- MI:28 SK:0 PS:D SQ:0 LC:-0.06],203.85,1000,203850,1.83,0.14,2.57,0.19,-0.07,0.00,151.72,15.17
69,Exit short,2025-10-12 14:00:00,[ExitS rA:50 hA:34 R:25 V:0.04 B:0.19 M:- ST:D CH:5 CF:- MI:0 SK:15 PS:D SQ:0 LC:-0.45],202.1,1000,202500,2.48,0.19,3.2,0.24,-0.07,0.00,154.2,15.42
69,Entry short,2025-10-10 12:00:00,[R001S rA:33 hA:34 R:29 V:0.73 B:0.11 M:- ST:D CH:37 CF:- MI:35 SK:0 PS:D SQ:0 LC:-0.28],202.5,1000,202500,2.48,0.19,3.2,0.24,-0.07,0.00,154.2,15.42
70,Exit long,2025-10-13 20:00:00,[ExitL rA:58 hA:48 R:67 V:0.32 B:0.83 M:+ ST:U CH:19 CF:+ MI:90 SK:82 PS:U SQ:0 LC:0.54],203.3,1000,203250,0.19,0.01,0.92,0.07,-0.07,0.00,154.4,15.44
70,Entry long,2025-10-13 17:00:00,[R001L rA:32 hA:45 R:71 V:0.63 B:1.03 M:+ ST:U CH:26 CF:+ MI:65 SK:100 PS:U SQ:0 LC:0.06],203.25,1000,203250,0.19,0.01,0.92,0.07,-0.07,0.00,154.4,15.44
71,Exit long,2025-10-14 16:00:00,[ExitL rA:40 hA:30 R:63 V:1.29 B:0.82 M:+ ST:U CH:13 CF:+ MI:79 SK:83 PS:U SQ:0 LC:0.32],202.15,1000,202100,0.2,0.01,0.92,0.07,-0.07,0.00,154.59,15.46
71,Entry long,2025-10-14 10:00:00,[R001L rA:35 hA:30 R:66 V:1.25 B:1.03 M:+ ST:U CH:20 CF:+ MI:83 SK:100 PS:U SQ:0 LC:0.31],202.1,1000,202100,0.2,0.01,0.92,0.07,-0.07,0.00,154.59,15.46
72,Exit short,2025-10-28 08:00:00,[ExitS rA:54 hA:50 R:20 V:2.25 B:0.19 M:+ ST:D CH:16 CF:- MI:44 SK:20 PS:D SQ:0 LC:-0.42],201.9,1000,202000,0.52,0.04,1.33,0.10,-0.07,0.00,155.12,15.51
72,Entry short,2025-10-28 06:00:00,[R001S rA:40 hA:44 R:11 V:0.56 B:0.09 M:- ST:D CH:11 CF:- MI:37 SK:0 PS:D SQ:0 LC:-0.25],202,1000,202000,0.52,0.04,1.33,0.10,-0.07,0.00,155.12,15.51
73,Exit short,2025-10-29 07:00:00,[ExitS rA:79 hA:45 R:25 V:0.46 B:0.2 M:- ST:D CH:8 CF:- MI:3 SK:15 PS:D SQ:0 LC:-0.61],200.85,1000,201000,0.85,0.06,1.58,0.12,-0.07,0.00,155.97,15.60
73,Entry short,2025-10-29 06:00:00,[R001S rA:76 hA:43 R:20 V:0.33 B:0.01 M:- ST:D CH:8 CF:- MI:21 SK:0 PS:D SQ:0 LC:-0.63],201,1000,201000,0.85,0.06,1.58,0.12,-0.07,0.00,155.97,15.60
74,Exit long,2025-11-05 09:00:00,[ExitL rA:33 hA:35 R:77 V:3.28 B:0.8 M:+ ST:U CH:5 CF:+ MI:75 SK:85 PS:U SQ:0 LC:0.19],201.1,1000,200650,2.8,0.21,3.51,0.27,-0.07,0.00,158.77,15.88
74,Entry long,2025-11-05 07:00:00,[R001L rA:31 hA:35 R:75 V:0.35 B:1.01 M:+ ST:U CH:18 CF:+ MI:85 SK:100 PS:U SQ:0 LC:0.05],200.65,1000,200650,2.8,0.21,3.51,0.27,-0.07,0.00,158.77,15.88
75,Exit short,2025-11-06 09:00:00,[ExitS rA:56 hA:56 R:37 V:0.53 B:0.18 M:- ST:D CH:5 CF:- MI:5 SK:14 PS:D SQ:0 LC:-0.39],200.6,1000,200600,-0.13,-0.01,0.58,0.04,-0.07,0.00,158.64,15.86
75,Entry short,2025-11-06 07:00:00,[R001S rA:48 hA:54 R:32 V:0.91 B:-0.02 M:- ST:D CH:8 CF:- MI:36 SK:0 PS:D SQ:0 LC:-0.3],200.6,1000,200600,-0.13,-0.01,0.58,0.04,-0.07,0.00,158.64,15.86
76,Exit long,2025-11-10 02:00:00,[ExitL rA:57 hA:37 R:84 V:1.27 B:0.8 M:+ ST:U CH:8 CF:+ MI:89 SK:85 PS:U SQ:0 LC:0.47],203,1000,202100,5.73,0.44,6.45,0.49,-0.07,0.00,164.37,16.44
76,Entry long,2025-11-09 14:00:00,[R001L rA:37 hA:36 R:84 V:1.01 B:0.98 M:+ ST:U CH:3 CF:+ MI:89 SK:100 PS:U SQ:0 LC:0.34],202.1,1000,202100,5.73,0.44,6.45,0.49,-0.07,0.00,164.37,16.44
77,Exit long,2025-11-10 21:00:00,[ExitL rA:79 hA:51 R:65 V:0.98 B:0.82 M:+ ST:U CH:12 CF:+ MI:90 SK:85 PS:U SQ:0 LC:0.64],203.1,1000,202850,1.49,0.11,2.2,0.17,-0.07,0.00,165.86,16.59
77,Entry long,2025-11-10 10:00:00,[R001L rA:48 hA:30 R:59 V:1.14 B:0.54 M:- ST:U CH:19 CF:- MI:44 SK:67 PS:U SQ:0 LC:0.42],202.85,1000,202850,1.49,0.11,2.2,0.17,-0.07,0.00,165.86,16.59
78,Exit long,2025-11-20 07:00:00,[ExitL rA:36 hA:47 R:78 V:2.3 B:0.8 M:+ ST:U CH:5 CF:+ MI:82 SK:85 PS:U SQ:0 LC:0.07],206.55,1000,206050,3.05,0.23,3.75,0.29,-0.07,0.00,168.91,16.89
78,Entry long,2025-11-20 05:00:00,[R001L rA:34 hA:48 R:75 V:0.86 B:0.98 M:+ ST:U CH:3 CF:+ MI:97 SK:100 PS:U SQ:0 LC:0.01],206.05,1000,206050,3.05,0.23,3.75,0.29,-0.07,0.00,168.91,16.89
79,Exit long,2025-12-09 09:00:00,[ExitL rA:56 hA:41 R:71 V:0.9 B:0.82 M:+ ST:U CH:5 CF:+ MI:95 SK:86 PS:U SQ:0 LC:0.45],208.8,1000,208600,1.15,0.09,1.86,0.14,-0.07,0.00,170.06,17.01
79,Entry long,2025-12-09 08:00:00,[R001L rA:32 hA:37 R:72 V:0.23 B:0.9 M:- ST:U CH:25 CF:+ MI:73 SK:100 PS:U SQ:0 LC:0.09],208.6,1000,208600,1.15,0.09,1.86,0.14,-0.07,0.00,170.06,17.01
80,Exit long,2025-12-21 14:00:00,[ExitL rA:53 hA:48 R:78 V:0.25 B:0.83 M:- ST:U CH:8 CF:+ MI:94 SK:85 PS:U SQ:0 LC:0.3],210.85,1000,210600,1.45,0.11,2.18,0.16,-0.07,0.00,171.51,17.15
80,Entry long,2025-12-19 10:00:00,[R001L rA:49 hA:46 R:82 V:1.32 B:0.9 M:- ST:U CH:26 CF:+ MI:80 SK:100 PS:U SQ:0 LC:0.27],210.6,1000,210600,1.45,0.11,2.18,0.16,-0.07,0.00,171.51,17.15
81,Exit long,2026-01-12 15:00:00,[ExitL rA:76 hA:61 R:78 V:0.55 B:0.81 M:+ ST:U CH:14 CF:+ MI:96 SK:83 PS:U SQ:0 LC:0.5],212.85,1000,212750,0.5,0.04,1.26,0.09,-0.07,0.00,172,17.20
81,Entry long,2026-01-12 06:00:00,[R001L rA:75 hA:57 R:85 V:1.47 B:0.93 M:+ ST:U CH:15 CF:+ MI:90 SK:100 PS:U SQ:0 LC:0.54],212.75,1000,212750,0.5,0.04,1.26,0.09,-0.07,0.00,172,17.20
82,Exit short,2026-01-14 10:00:00,[ExitS rA:34 hA:29 R:21 V:1.57 B:0.2 M:- ST:D CH:5 CF:- MI:13 SK:15 PS:D SQ:0 LC:-0.16],212.7,1000,213200,3.01,0.22,3.7,0.28,-0.07,0.00,175.01,17.50
82,Entry short,2026-01-14 06:00:00,[R001S rA:31 hA:32 R:22 V:0.6 B:0.07 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 LC:-0.05],213.2,1000,213200,3.01,0.22,3.7,0.28,-0.07,0.00,175.01,17.50
83,Exit short,2026-01-18 14:00:00,[ExitS rA:61 hA:40 R:31 V:2.86 B:0.17 M:+ ST:D CH:24 CF:- MI:42 SK:27 PS:D SQ:0 LC:-0.55],211.55,1000,211650,0.5,0.04,1.12,0.08,-0.07,0.00,175.51,17.55
83,Entry short,2026-01-16 06:00:00,[R001S rA:37 hA:44 R:26 V:0.44 B:0.01 M:+ ST:D CH:40 CF:- MI:37 SK:0 PS:D SQ:0 LC:-0.27],211.65,1000,211650,0.5,0.04,1.12,0.08,-0.07,0.00,175.51,17.55
84,Exit long,2026-01-19 16:00:00,[ExitL rA:73 hA:45 R:72 V:0.53 B:0.82 M:+ ST:U CH:18 CF:+ MI:83 SK:83 PS:U SQ:0 LC:0.5],212.2,1000,212150,0.18,0.01,0.88,0.07,-0.07,0.00,175.69,17.57
84,Entry long,2026-01-19 08:00:00,[R001L rA:67 hA:43 R:79 V:0.41 B:0.94 M:+ ST:U CH:22 CF:+ MI:83 SK:100 PS:U SQ:0 LC:0.45],212.15,1000,212150,0.18,0.01,0.88,0.07,-0.07,0.00,175.69,17.57
85,Exit long,2026-01-22 21:00:00,[ExitL rA:53 hA:35 R:76 V:1.58 B:0.8 M:+ ST:U CH:5 CF:+ MI:89 SK:85 PS:U SQ:0 LC:0.51],214.05,1000,213750,1.76,0.13,2.14,0.16,-0.07,0.00,177.45,17.75
85,Entry long,2026-01-22 12:00:00,[R001L rA:48 hA:37 R:80 V:0.83 B:0.96 M:+ ST:U CH:3 CF:+ MI:91 SK:100 PS:U SQ:0 LC:0.46],213.75,1000,213750,1.76,0.13,2.14,0.16,-0.07,0.00,177.45,17.75
86,Exit long,2026-01-23 08:00:00,[ExitL rA:53 hA:38 R:69 V:1.01 B:0.82 M:+ ST:U CH:8 CF:+ MI:83 SK:85 PS:U SQ:0 LC:0.44],214.35,1000,214350,-0.14,-0.01,0.56,0.04,-0.07,0.00,177.32,17.73
86,Entry long,2026-01-23 07:00:00,[R001L rA:38 hA:33 R:76 V:0.67 B:0.96 M:+ ST:U CH:14 CF:+ MI:80 SK:100 PS:U SQ:0 LC:0.22],214.35,1000,214350,-0.14,-0.01,0.56,0.04,-0.07,0.00,177.32,17.73
87,Exit short,2026-01-25 15:00:00,[ExitS rA:54 hA:42 R:17 V:1.57 B:0.2 M:+ ST:D CH:5 CF:- MI:38 SK:15 PS:D SQ:0 LC:-0.39],211.6,1000,212150,3.4,0.25,4.11,0.30,-0.07,0.00,180.71,18.07
87,Entry short,2026-01-25 14:00:00,[R001S rA:53 hA:38 R:11 V:0.07 B:0.09 M:- ST:D CH:11 CF:- MI:43 SK:0 PS:D SQ:0 LC:-0.43],212.15,1000,212150,3.4,0.25,4.11,0.30,-0.07,0.00,180.71,18.07
88,Exit long,2026-01-26 17:00:00,[ExitL rA:37 hA:38 R:64 V:2.19 B:0.74 M:+ ST:U CH:34 CF:+ MI:72 SK:71 PS:U SQ:0 LC:0.21],211.05,1000,211050,-0.14,-0.01,0,0.00,-0.39,-0.03,180.57,18.06
88,Entry long,2026-01-26 16:00:00,[R001L rA:32 hA:37 R:73 V:0.56 B:0.9 M:+ ST:U CH:26 CF:+ MI:86 SK:100 PS:U SQ:0 LC:0.13],211.05,1000,211050,-0.14,-0.01,0,0.00,-0.39,-0.03,180.57,18.06
89,Exit long,2026-02-01 15:00:00,[ExitL rA:43 hA:41 R:71 V:1.67 B:0.81 M:+ ST:U CH:5 CF:- MI:45 SK:85 PS:U SQ:0 LC:0.39],212.4,1000,212300,0.51,0.04,1.22,0.09,-0.07,0.00,181.08,18.11
89,Entry long,2026-02-01 14:00:00,[R001L rA:43 hA:41 R:75 V:0.08 B:0.98 M:+ ST:U CH:11 CF:- MI:38 SK:100 PS:U SQ:0 LC:0.39],212.3,1000,212300,0.51,0.04,1.22,0.09,-0.07,0.00,181.08,18.11
90,Exit long,2026-02-03 10:00:00,[ExitL rA:41 hA:33 R:67 V:0.78 B:0.76 M:- ST:U CH:34 CF:+ MI:45 SK:71 PS:U SQ:0 LC:0.24],213.25,1000,213300,-0.46,-0.03,0,0.00,-0.39,-0.03,180.62,18.06
90,Entry long,2026-02-03 10:00:00,[R001L rA:33 hA:32 R:76 V:0.58 B:0.94 M:- ST:U CH:29 CF:+ MI:50 SK:100 PS:U SQ:0 LC:0.1],213.3,1000,213300,-0.46,-0.03,0,0.00,-0.39,-0.03,180.62,18.06
91,Exit short,2026-02-05 18:00:00,[ExitS rA:86 hA:58 R:32 V:2.81 B:0.17 M:- ST:D CH:13 CF:- MI:51 SK:17 PS:D SQ:0 LC:-0.62],212.1,1000,212300,1.14,0.08,1.84,0.14,-0.07,0.00,181.76,18.18
91,Entry short,2026-02-05 15:00:00,[R001S rA:78 hA:51 R:33 V:0.28 B:0.24 M:+ ST:D CH:39 CF:- MI:49 SK:0 PS:D SQ:0 LC:-0.63],212.3,1000,212300,1.14,0.08,1.84,0.14,-0.07,0.00,181.76,18.18
92,Exit long,2026-02-08 16:00:00,[ExitL rA:57 hA:37 R:79 V:0.83 B:0.81 M:+ ST:U CH:5 CF:+ MI:94 SK:85 PS:U SQ:0 LC:0.45],214,1000,213600,2.41,0.18,3.11,0.23,-0.07,0.00,184.17,18.42
92,Entry long,2026-02-06 08:00:00,[R001L rA:57 hA:36 R:82 V:0.55 B:0.9 M:+ ST:U CH:22 CF:+ MI:85 SK:100 PS:U SQ:0 LC:0.46],213.6,1000,213600,2.41,0.18,3.11,0.23,-0.07,0.00,184.17,18.42
93,Exit short,2026-02-11 00:00:00,[ExitS rA:45 hA:46 R:14 V:3.77 B:0.2 M:+ ST:D CH:5 CF:- MI:36 SK:15 PS:D SQ:0 LC:-0.21],209.35,1000,212050,17.35,1.26,18.06,1.32,-0.07,0.00,201.52,20.15
93,Entry short,2026-02-10 05:00:00,[R001S rA:41 hA:44 R:30 V:0.54 B:0.12 M:+ ST:D CH:37 CF:- MI:55 SK:0 PS:D SQ:0 LC:-0.2],212.05,1000,212050,17.35,1.26,18.06,1.32,-0.07,0.00,201.52,20.15
94,Exit short,2026-02-11 11:00:00,[ExitS rA:95 hA:78 R:18 V:1.03 B:0.2 M:- ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0 LC:-0.67],208.4,1000,209300,5.69,0.42,6.41,0.47,-0.07,0.00,207.21,20.72
94,Entry short,2026-02-11 08:00:00,[R001S rA:44 hA:33 R:22 V:0.25 B:0.07 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 LC:-0.31],209.3,1000,209300,5.69,0.42,6.41,0.47,-0.07,0.00,207.21,20.72
95,Exit long,2026-03-02 07:25:00,[ExitL rA:70 hA:43 R:65 V:0.69 B:0.83 M:+ ST:U CH:30 CF:+ MI:86 SK:78 PS:U SQ:0 LC:0.56],211.25,1000,211200,0.18,0.01,0.89,0.07,-0.07,0.00,207.39,20.74
95,Entry long,2026-03-02 06:49:00,[R001L rA:59 hA:34 R:69 V:0.26 B:1.04 M:+ ST:U CH:25 CF:+ MI:80 SK:100 PS:U SQ:0 LC:0.57],211.2,1000,211200,0.18,0.01,0.89,0.07,-0.07,0.00,207.39,20.74
