Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
11,Entry short,2024-03-11 15:00:00,[R001S rA:64 hA:45 EF:-1 ES:-0.99 R:32 V:0.88 B:0.01 M:- ST:D CH:22 CF:- MI:20 SK:0 PS:D SQ:0],1.2816,1000,1281.6,-0.13,-0.01,0.85,0.07,-0.06,0.00,36.21,3.62
12,Exit long,2024-03-22 14:00:00,[ExitL rA:75 hA:59 EF:0.73 ES:0.82 R:44 V:1.32 B:0.65 M:+ ST:U CH:22 CF:- MI:53 SK:78 PS:U SQ:0],1.2612,1000,1260.8,0.27,0.02,1.14,0.09,-0.06,0.00,36.48,3.65
12,Entry long,2024-03-22 12:00:00,[R001L rA:63 hA:49 EF:-0.9 ES:-0.92 R:39 V:0.74 B:0.48 M:+ ST:U CH:19 CF:- MI:28 SK:67 PS:U SQ:0],1.2608,1000,1260.8,0.27,0.02,1.14,0.09,-0.06,0.00,36.48,3.65
13,Exit long,2024-03-26 12:00:00,[ExitL rA:51 hA:50 EF:1 ES:1 R:66 V:0.42 B:0.81 M:+ ST:U CH:16 CF:+ MI:80 SK:85 PS:U SQ:0],1.2648,1000,1264,0.67,0.05,1.54,0.12,-0.43,-0.03,37.16,3.72
13,Entry long,2024-03-25 13:00:00,[R001L rA:65 hA:50 EF:1 ES:0.96 R:68 V:1.32 B:1.01 M:+ ST:U CH:18 CF:+ MI:62 SK:100 PS:U SQ:0],1.264,1000,1264,0.67,0.05,1.54,0.12,-0.43,-0.03,37.16,3.72
14,Exit long,2024-04-11 13:00:00,[ExitL rA:34 hA:35 EF:0.95 ES:0.96 R:52 V:1.91 B:0.72 M:+ ST:U CH:34 CF:+ MI:61 SK:71 PS:U SQ:0],1.2556,1000,1256,-0.53,-0.04,0,0.00,-0.46,-0.04,36.63,3.66
14,Entry long,2024-04-11 13:00:00,[R001L rA:28 hA:42 EF:1 ES:0.99 R:58 V:1.17 B:0.99 M:+ ST:U CH:31 CF:+ MI:74 SK:100 PS:U SQ:0],1.256,1000,1256,-0.53,-0.04,0,0.00,-0.46,-0.04,36.63,3.66
15,Exit short,2024-04-12 15:00:00,[ExitS rA:35 hA:48 EF:-0.95 ES:-0.95 R:20 V:0.95 B:0.2 M:- ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0],1.2444,1000,1244,-0.52,-0.04,0,0.00,-0.46,-0.04,36.11,3.61
15,Entry short,2024-04-12 15:00:00,[R001S rA:33 hA:48 EF:-0.69 ES:-0.61 R:8 V:1.44 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],1.244,1000,1244,-0.52,-0.04,0,0.00,-0.46,-0.04,36.11,3.61
16,Exit short,2024-04-15 15:00:00,[ExitS rA:63 hA:44 EF:-0.2 ES:-0.45 R:42 V:0.78 B:0.27 M:- ST:D CH:18 CF:+ MI:33 SK:20 PS:D SQ:0],1.246,1000,1246.8,0.68,0.05,1.54,0.12,-0.06,0.00,36.78,3.68
