Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
90,Exit short,2026-01-25 23:00:00,[ExitS rA:43 R:14 V:2.35 B:0.2 M:+ ST:D CH:5 CF:- MI:39 SK:5/2 PS:D SQ:0 LC:-0.37],154.7,1000,157950,20.77,2.05,21.46,2.12,-0.05,0.00,201.83,20.18
90,Entry short,2026-01-23 16:00:00,[R001S rA:32 R:28 V:0.29 B:0.1 M:- ST:D CH:27 CF:- MI:36 SK:0/1 PS:D SQ:0 LC:-0.3],157.95,1000,157950,20.77,2.05,21.46,2.12,-0.05,0.00,201.83,20.18
91,Exit long,2026-01-30 15:00:00,[ExitL rA:56 R:68 V:1.49 B:0.81 M:+ ST:U CH:14 CF:+ MI:68 SK:94/98 PS:U SQ:0 LC:0.47],154.35,1000,154200,0.88,0.09,1.58,0.16,-0.05,0.00,202.71,20.27
91,Entry long,2026-01-30 13:00:00,[R001L rA:50 R:68 V:0.45 B:0.84 M:- ST:U CH:31 CF:- MI:57 SK:100/95 PS:U SQ:0 LC:0.46],154.2,1000,154200,0.88,0.09,1.58,0.16,-0.05,0.00,202.71,20.27
92,Exit long,2026-02-05 05:00:00,[ExitL rA:45 R:66 V:2.19 B:0.76 M:- ST:U CH:22 CF:+ MI:57 SK:94/98 PS:U SQ:0 LC:0.29],156.85,1000,156800,0.22,0.02,0.64,0.06,-0.05,-0.01,202.92,20.29
92,Entry long,2026-02-04 20:00:00,[R001L rA:41 R:72 V:1.09 B:0.91 M:- ST:U CH:31 CF:+ MI:65 SK:71/57 PS:U SQ:0 LC:0.33],156.8,1000,156800,0.22,0.02,0.64,0.06,-0.05,-0.01,202.92,20.29
93,Exit short,2026-02-09 15:00:00,[ExitS rA:97 R:22 V:1.05 B:0.2 M:- ST:D CH:5 CF:- MI:12 SK:5/2 PS:D SQ:0 LC:-0.67],155.75,1000,156350,3.72,0.37,4.4,0.44,-0.05,0.00,206.64,20.66
93,Entry short,2026-02-09 13:00:00,[R001S rA:33 R:27 V:0.2 B:-0.01 M:- ST:D CH:22 CF:- MI:57 SK:0/5 PS:D SQ:0 LC:-0.28],156.35,1000,156350,3.72,0.37,4.4,0.44,-0.05,0.00,206.64,20.66
94,Exit short,2026-02-10 18:00:00,[ExitS rA:61 R:21 V:3.83 B:0.2 M:- ST:D CH:5 CF:- MI:32 SK:5/2 PS:D SQ:0 LC:-0.53],154.35,1000,154950,3.75,0.38,4.44,0.45,-0.05,0.00,210.39,21.04
94,Entry short,2026-02-10 13:00:00,[R001S rA:34 R:24 V:0.9 B:0.01 M:- ST:D CH:13 CF:- MI:17 SK:0/0 PS:D SQ:0 LC:-0.31],154.95,1000,154950,3.75,0.38,4.44,0.45,-0.05,0.00,210.39,21.04
95,Exit long,2026-02-19 01:00:00,[ExitL rA:50 R:79 V:1.2 B:0.8 M:+ ST:U CH:8 CF:+ MI:91 SK:92/96 PS:U SQ:0 LC:0.32],154.75,1000,154000,4.74,0.48,5.27,0.53,-0.05,0.00,215.13,21.51
95,Entry long,2026-02-18 14:00:00,[R001L rA:50 R:73 V:0.43 B:0.97 M:+ ST:U CH:19 CF:+ MI:61 SK:86/71 PS:U SQ:0 LC:0.32],154,1000,154000,4.74,0.48,5.27,0.53,-0.05,0.00,215.13,21.51
96,Exit long,2026-02-19 15:00:00,[ExitL rA:64 R:62 V:1.5 B:0.79 M:+ ST:U CH:14 CF:- MI:64 SK:94/98 PS:U SQ:0 LC:0.58],155.1,1000,154950,0.87,0.09,1.56,0.16,-0.05,0.00,216,21.60
96,Entry long,2026-02-19 14:00:00,[R001L rA:32 R:58 V:0.64 B:0.49 M:- ST:U CH:19 CF:- MI:36 SK:100/100 PS:U SQ:0 LC:0.2],154.95,1000,154950,0.87,0.09,1.56,0.16,-0.05,0.00,216,21.60
97,Exit long,2026-03-18 21:44:00,[ExitL rA:33 R:69 V:0.24 B:0.83 M:+ ST:U CH:11 CF:+ MI:92 SK:94/98 PS:U SQ:0 LC:0.03],159.8,1000,159600,1.16,0.12,1.84,0.18,-0.05,0.00,217.16,21.72
97,Entry long,2026-03-18 18:50:00,[R001L rA:34 R:68 V:0.54 B:0.92 M:+ ST:U CH:48 CF:+ MI:45 SK:51/38 PS:U SQ:0 LC:0.02],159.6,1000,159600,1.16,0.12,1.84,0.18,-0.05,0.00,217.16,21.72
98,Exit short,2026-03-19 20:41:00,[ExitS rA:67 R:30 V:3.94 B:0.21 M:- ST:D CH:16 CF:- MI:29 SK:5/2 PS:D SQ:0 LC:-0.53],157.65,1000,157600,-0.41,-0.04,0.34,0.03,-0.36,-0.04,216.74,21.67
98,Entry short,2026-03-19 19:08:00,[R001S rA:44 R:22 V:0.46 B:0.1 M:- ST:D CH:14 CF:- MI:6 SK:0/0 PS:D SQ:0 LC:-0.35],157.6,1000,157600,-0.41,-0.04,0.34,0.03,-0.36,-0.04,216.74,21.67
