Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
67,Entry short,2025-03-11 07:00:00,[R001S 5A:68 bA:68 R:63 V:1.14 B:0.52 M:- ST:D CH:19 CF:+ MI:58 SK:33 PS:D SQ:0],190.95,1000,190950,1.57,0.12,2.31,0.18,-0.06,0.00,170.24,17.02
68,Exit long,2025-03-11 12:00:00,[ExitL 5A:42 bA:42 R:73 V:3.07 B:0.8 M:+ ST:U CH:5 CF:+ MI:74 SK:85 PS:U SQ:0],191.45,1000,191300,0.89,0.07,1.63,0.13,-0.06,0.00,171.13,17.11
68,Entry long,2025-03-11 11:00:00,[R001L 5A:31 bA:31 R:76 V:0.79 B:0.98 M:+ ST:U CH:3 CF:+ MI:87 SK:100 PS:U SQ:0],191.3,1000,191300,0.89,0.07,1.63,0.13,-0.06,0.00,171.13,17.11
69,Exit short,2025-03-12 08:00:00,[ExitS 5A:43 bA:43 R:35 V:1.56 B:0.2 M:- ST:D CH:5 CF:- MI:12 SK:15 PS:D SQ:0],192.15,1000,192700,3.59,0.28,4.33,0.33,-0.07,0.00,174.72,17.47
69,Entry short,2025-03-12 06:00:00,[R001S 5A:66 bA:66 R:62 V:0.79 B:0.52 M:- ST:D CH:19 CF:+ MI:66 SK:33 PS:D SQ:0],192.7,1000,192700,3.59,0.28,4.33,0.33,-0.07,0.00,174.72,17.47
70,Exit short,2025-03-13 11:00:00,[ExitS 5A:37 bA:37 R:31 V:0.35 B:0.17 M:- ST:D CH:11 CF:- MI:11 SK:17 PS:D SQ:0],191.15,1000,191350,1.22,0.09,1.96,0.15,-0.06,0.00,175.94,17.59
70,Entry short,2025-03-13 08:00:00,[R001S 5A:28 bA:28 R:32 V:1.46 B:0.11 M:- ST:D CH:37 CF:- MI:27 SK:0 PS:D SQ:0],191.35,1000,191350,1.22,0.09,1.96,0.15,-0.06,0.00,175.94,17.59
71,Exit short,2025-03-14 11:00:00,[ExitS 5A:35 bA:35 R:39 V:1.43 B:0.18 M:- ST:D CH:5 CF:- MI:12 SK:15 PS:D SQ:0],191.9,1000,192250,2.24,0.17,2.98,0.23,-0.07,0.00,178.18,17.82
71,Entry short,2025-03-14 07:00:00,[R001S 5A:48 bA:48 R:55 V:0.53 B:0.45 M:- ST:D CH:31 CF:- MI:26 SK:13 PS:D SQ:0],192.25,1000,192250,2.24,0.17,2.98,0.23,-0.07,0.00,178.18,17.82
72,Exit long,2025-03-17 15:00:00,[ExitL 5A:59 bA:59 R:77 V:3.84 B:0.8 M:+ ST:U CH:5 CF:+ MI:58 SK:84 PS:U SQ:0],193.8,1000,193200,3.89,0.30,4.32,0.33,-0.07,0.00,182.07,18.21
72,Entry long,2025-03-17 10:00:00,[R001L 5A:40 bA:40 R:71 V:0.46 B:0.88 M:- ST:U CH:37 CF:+ MI:54 SK:100 PS:U SQ:0],193.2,1000,193200,3.89,0.30,4.32,0.33,-0.07,0.00,182.07,18.21
73,Exit short,2025-03-18 09:00:00,[ExitS 5A:34 bA:34 R:43 V:3.98 B:0.24 M:- ST:D CH:24 CF:- MI:54 SK:22 PS:D SQ:0],194.1,1000,194050,-0.47,-0.04,0,0.00,-0.4,-0.03,181.61,18.16
73,Entry short,2025-03-18 07:00:00,[R001S 5A:35 bA:35 R:35 V:0.95 B:0.1 M:- ST:D CH:18 CF:- MI:31 SK:0 PS:D SQ:0],194.05,1000,194050,-0.47,-0.04,0,0.00,-0.4,-0.03,181.61,18.16
74,Exit long,2025-03-19 07:00:00,[ExitL 5A:32 bA:32 R:63 V:1.44 B:0.76 M:+ ST:U CH:27 CF:+ MI:72 SK:78 PS:U SQ:0],194.45,1000,194500,-0.46,-0.04,0,0.00,-0.4,-0.03,181.14,18.11
74,Entry long,2025-03-19 07:00:00,[R001L 5A:31 bA:31 R:72 V:0.81 B:0.9 M:+ ST:U CH:20 CF:+ MI:80 SK:100 PS:U SQ:0],194.5,1000,194500,-0.46,-0.04,0,0.00,-0.4,-0.03,181.14,18.11
75,Exit short,2025-03-19 19:00:00,[ExitS 5A:65 bA:65 R:22 V:1.1 B:0.19 M:- ST:D CH:10 CF:- MI:12 SK:15 PS:D SQ:0],192.95,1000,193200,1.55,0.12,2.29,0.18,-0.06,0.00,182.69,18.27
75,Entry short,2025-03-19 17:00:00,[R001S 5A:53 bA:53 R:18 V:0.83 B:0.1 M:- ST:D CH:11 CF:- MI:2 SK:0 PS:D SQ:0],193.2,1000,193200,1.55,0.12,2.29,0.18,-0.06,0.00,182.69,18.27
76,Exit long,2025-03-20 09:00:00,[ExitL 5A:38 bA:38 R:59 V:1.01 B:0.82 M:+ ST:U CH:8 CF:+ MI:93 SK:85 PS:U SQ:0],193,1000,192750,1.55,0.12,2.29,0.18,-0.06,0.00,184.24,18.42
76,Entry long,2025-03-20 07:00:00,[R001L 5A:52 bA:52 R:48 V:1.5 B:0.66 M:+ ST:U CH:34 CF:- MI:48 SK:100 PS:U SQ:0],192.75,1000,192750,1.55,0.12,2.29,0.18,-0.06,0.00,184.24,18.42
77,Exit short,2025-03-21 09:00:00,[ExitS 5A:49 bA:49 R:30 V:0.37 B:0.19 M:- ST:D CH:24 CF:- MI:34 SK:22 PS:D SQ:0],192.2,1000,192250,0.21,0.02,0.94,0.07,-0.06,0.00,184.45,18.44
77,Entry short,2025-03-21 08:00:00,[R001S 5A:45 bA:45 R:24 V:1.19 B:0.1 M:- ST:D CH:27 CF:- MI:36 SK:0 PS:D SQ:0],192.25,1000,192250,0.21,0.02,0.94,0.07,-0.06,0.00,184.45,18.44
78,Exit long,2025-03-24 09:00:00,[ExitL 5A:74 bA:74 R:79 V:0.56 B:0.81 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0],194.5,1000,194150,2.21,0.17,2.95,0.23,-0.06,0.00,186.66,18.67
78,Entry long,2025-03-24 07:00:00,[R001L 5A:66 bA:66 R:83 V:0.31 B:0.96 M:+ ST:U CH:10 CF:+ MI:91 SK:100 PS:U SQ:0],194.15,1000,194150,2.21,0.17,2.95,0.23,-0.06,0.00,186.66,18.67
79,Exit short,2025-03-25 09:00:00,[ExitS 5A:38 bA:38 R:31 V:2.36 B:0.18 M:- ST:D CH:8 CF:- MI:19 SK:15 PS:D SQ:0],194,1000,194250,1.53,0.12,2.26,0.18,-0.06,0.00,188.19,18.82
79,Entry short,2025-03-25 06:00:00,[R001S 5A:28 bA:28 R:34 V:0.27 B:0.08 M:- ST:D CH:26 CF:- MI:49 SK:0 PS:D SQ:0],194.25,1000,194250,1.53,0.12,2.26,0.18,-0.06,0.00,188.19,18.82
80,Exit long,2025-03-26 10:00:00,[ExitL 5A:31 bA:31 R:48 V:1.73 B:0.65 M:+ ST:U CH:31 CF:- MI:33 SK:70 PS:U SQ:0],194.05,1000,194100,-0.46,-0.04,0.45,0.03,-0.4,-0.03,187.73,18.77
80,Entry long,2025-03-26 07:00:00,[R001L 5A:35 bA:35 R:52 V:0.52 B:0.68 M:+ ST:U CH:36 CF:- MI:33 SK:100 PS:U SQ:0],194.1,1000,194100,-0.46,-0.04,0.45,0.03,-0.4,-0.03,187.73,18.77
81,Exit long,2025-03-27 15:00:00,[ExitL 5A:71 bA:71 R:78 V:5.27 B:0.82 M:+ ST:U CH:13 CF:- MI:34 SK:83 PS:U SQ:0],195.6,1000,195400,1.19,0.09,1.93,0.15,-0.06,0.00,188.92,18.89
81,Entry long,2025-03-27 07:00:00,[R001L 5A:66 bA:66 R:83 V:0.59 B:0.9 M:- ST:U CH:18 CF:+ MI:55 SK:100 PS:U SQ:0],195.4,1000,195400,1.19,0.09,1.93,0.15,-0.06,0.00,188.92,18.89
82,Exit short,2025-03-30 16:00:00,[ExitS 5A:77 bA:77 R:17 V:1.09 B:0.2 M:- ST:D CH:5 CF:- MI:12 SK:15 PS:D SQ:0],193.45,1000,194700,8.21,0.63,8.94,0.69,-0.06,0.00,197.13,19.71
82,Entry short,2025-03-28 07:00:00,[R001S 5A:36 bA:36 R:30 V:1.21 B:0.09 M:- ST:D CH:26 CF:- MI:31 SK:0 PS:D SQ:0],194.7,1000,194700,8.21,0.63,8.94,0.69,-0.06,0.00,197.13,19.71
83,Exit short,2025-03-31 08:00:00,[ExitS 5A:28 bA:28 R:44 V:2.06 B:0.35 M:- ST:D CH:22 CF:+ MI:68 SK:22 PS:D SQ:0],193.15,1000,193200,0.2,0.02,0.94,0.07,-0.06,0.00,197.33,19.73
83,Entry short,2025-03-31 07:00:00,[R001S 5A:30 bA:30 R:44 V:0.59 B:0.49 M:+ ST:D CH:19 CF:+ MI:77 SK:33 PS:D SQ:0],193.2,1000,193200,0.2,0.02,0.94,0.07,-0.06,0.00,197.33,19.73
84,Exit long,2025-04-01 11:00:00,[ExitL 5A:37 bA:37 R:65 V:2.28 B:0.8 M:+ ST:U CH:5 CF:+ MI:84 SK:85 PS:U SQ:0],193.15,1000,192650,3.2,0.25,3.94,0.31,-0.06,0.00,200.54,20.05
84,Entry long,2025-04-01 07:00:00,[R001L 5A:49 bA:49 R:41 V:1.12 B:0.48 M:+ ST:U CH:19 CF:+ MI:71 SK:67 PS:U SQ:0],192.65,1000,192650,3.2,0.25,3.94,0.31,-0.06,0.00,200.54,20.05
85,Exit long,2025-04-01 17:00:00,[ExitL 5A:39 bA:39 R:70 V:2.11 B:0.82 M:+ ST:U CH:5 CF:+ MI:79 SK:85 PS:U SQ:0],193.55,1000,193550,-0.13,-0.01,0.6,0.05,-0.06,0.00,200.41,20.04
85,Entry long,2025-04-01 15:00:00,[R001L 5A:34 bA:34 R:78 V:0.39 B:0.99 M:+ ST:U CH:5 CF:- MI:78 SK:100 PS:U SQ:0],193.55,1000,193550,-0.13,-0.01,0.6,0.05,-0.06,0.00,200.41,20.04
86,Exit long,2025-04-02 11:00:00,[ExitL 5A:67 bA:67 R:81 V:2.92 B:0.8 M:+ ST:U CH:5 CF:+ MI:77 SK:85 PS:U SQ:0],194.7,1000,193800,5.88,0.45,6.61,0.51,-0.06,0.00,206.29,20.63
86,Entry long,2025-04-02 07:00:00,[R001L 5A:26 bA:26 R:73 V:0.49 B:0.98 M:+ ST:U CH:3 CF:+ MI:86 SK:100 PS:U SQ:0],193.8,1000,193800,5.88,0.45,6.61,0.51,-0.06,0.00,206.29,20.63
87,Exit short,2025-04-02 20:00:00,[ExitS 5A:71 bA:71 R:18 V:4.12 B:0.2 M:- ST:D CH:5 CF:- MI:34 SK:16 PS:D SQ:0],192.95,1000,194450,9.95,0.76,10.38,0.79,-0.06,0.00,216.24,21.62
87,Entry short,2025-04-02 13:00:00,[R001S 5A:52 bA:52 R:52 V:0.74 B:0.2 M:- ST:D CH:34 CF:- MI:38 SK:0 PS:D SQ:0],194.45,1000,194450,9.95,0.76,10.38,0.79,-0.06,0.00,216.24,21.62
88,Exit short,2025-04-03 11:00:00,[ExitS 5A:76 bA:76 R:17 V:0.33 B:0.2 M:- ST:D CH:5 CF:- MI:2 SK:15 PS:D SQ:0],191.5,1000,191950,2.89,0.22,3.63,0.28,-0.06,0.00,219.13,21.91
88,Entry short,2025-04-03 06:00:00,[R001S 5A:59 bA:59 R:9 V:1.18 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],191.95,1000,191950,2.89,0.22,3.63,0.28,-0.06,0.00,219.13,21.91
89,Exit short,2025-04-03 16:00:00,[ExitS 5A:66 bA:66 R:24 V:0.37 B:0.19 M:- ST:D CH:5 CF:- MI:4 SK:15 PS:D SQ:0],191,1000,190950,-0.47,-0.04,0.28,0.02,-0.41,-0.03,218.66,21.87
89,Entry short,2025-04-03 15:00:00,[R001S 5A:65 bA:65 R:13 V:0.32 B:0.04 M:- ST:D CH:3 CF:- MI:0 SK:0 PS:D SQ:0],190.95,1000,190950,-0.47,-0.04,0.28,0.02,-0.41,-0.03,218.66,21.87
90,Exit short,2025-04-04 08:00:00,[ExitS 5A:52 bA:52 R:25 V:2.08 B:0.2 M:- ST:D CH:5 CF:- MI:22 SK:15 PS:D SQ:0],188.4,1000,189000,3.98,0.31,4.73,0.37,-0.06,0.00,222.64,22.26
90,Entry short,2025-04-04 07:00:00,[R001S 5A:40 bA:40 R:38 V:0.31 B:0.49 M:+ ST:D CH:19 CF:- MI:27 SK:33 PS:D SQ:0],189,1000,189000,3.98,0.31,4.73,0.37,-0.06,0.00,222.64,22.26
91,Exit long,2025-04-04 11:00:00,[ExitL 5A:63 bA:63 R:80 V:0.9 B:0.8 M:+ ST:U CH:5 CF:+ MI:93 SK:85 PS:U SQ:0],189.85,1000,189150,4.66,0.36,5.41,0.42,-0.06,0.00,227.3,22.73
91,Entry long,2025-04-04 10:00:00,[R001L 5A:36 bA:36 R:74 V:0.79 B:0.93 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],189.15,1000,189150,4.66,0.36,5.41,0.42,-0.06,0.00,227.3,22.73
92,Exit long,2025-04-06 14:00:00,[ExitL 5A:27 bA:27 R:53 V:0.01 B:0.65 M:+ ST:U CH:22 CF:- MI:31 SK:78 PS:U SQ:0],189.4,1000,189350,0.21,0.02,0.96,0.07,-0.06,0.00,227.51,22.75
92,Entry long,2025-04-04 13:00:00,[R001L 5A:33 bA:33 R:51 V:0.59 B:0.48 M:- ST:U CH:19 CF:- MI:18 SK:67 PS:U SQ:0],189.35,1000,189350,0.21,0.02,0.96,0.07,-0.06,0.00,227.51,22.75
93,Exit short,2025-04-06 16:00:00,[ExitS 5A:87 bA:87 R:15 V:0.83 B:0.2 M:+ ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0],187.1,1000,188100,6.67,0.52,7.41,0.58,-0.06,0.00,234.18,23.42
93,Entry short,2025-04-06 14:00:00,[R001S 5A:60 bA:60 R:8 V:0.07 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],188.1,1000,188100,6.67,0.52,7.41,0.58,-0.06,0.00,234.18,23.42
94,Exit long,2025-04-06 21:00:00,[ExitL 5A:60 bA:60 R:78 V:1.36 B:0.8 M:+ ST:U CH:5 CF:+ MI:91 SK:85 PS:U SQ:0],188.45,1000,187450,6.67,0.52,7.41,0.58,-0.06,0.00,240.85,24.08
94,Entry long,2025-04-06 16:00:00,[R001L 5A:66 bA:66 R:48 V:0.91 B:0.79 M:+ ST:U CH:19 CF:- MI:39 SK:100 PS:U SQ:0],187.45,1000,187450,6.67,0.52,7.41,0.58,-0.06,0.00,240.85,24.08
95,Exit short,2025-04-07 10:00:00,[ExitS 5A:34 bA:34 R:55 V:1 B:0.44 M:- ST:D CH:26 CF:- MI:19 SK:25 PS:D SQ:0],188.35,1000,188300,-0.47,-0.04,0.28,0.02,-0.4,-0.03,240.38,24.04
95,Entry short,2025-04-07 07:00:00,[R001S 5A:39 bA:39 R:52 V:1.46 B:0.42 M:- ST:D CH:24 CF:- MI:28 SK:13 PS:D SQ:0],188.3,1000,188300,-0.47,-0.04,0.28,0.02,-0.4,-0.03,240.38,24.04
96,Exit long,2025-04-07 16:00:00,[ExitL 5A:26 bA:26 R:46 V:1.67 B:0.46 M:+ ST:U CH:31 CF:- MI:20 SK:71 PS:U SQ:0],188.25,1000,188300,-0.47,-0.04,0.27,0.02,-0.4,-0.03,239.91,23.99
96,Entry long,2025-04-07 15:00:00,[R001L 5A:29 bA:29 R:50 V:0.39 B:0.48 M:- ST:U CH:19 CF:- MI:16 SK:67 PS:U SQ:0],188.3,1000,188300,-0.47,-0.04,0.27,0.02,-0.4,-0.03,239.91,23.99
97,Exit long,2025-04-08 07:00:00,[ExitL 5A:43 bA:43 R:70 V:1.26 B:0.8 M:+ ST:U CH:5 CF:+ MI:88 SK:85 PS:U SQ:0],188.35,1000,187900,2.92,0.23,3.66,0.29,-0.06,0.00,242.83,24.28
97,Entry long,2025-04-08 06:00:00,[R001L 5A:37 bA:37 R:58 V:0.44 B:1 M:+ ST:U CH:16 CF:- MI:52 SK:100 PS:U SQ:0],187.9,1000,187900,2.92,0.23,3.66,0.29,-0.06,0.00,242.83,24.28
98,Exit short,2025-04-08 10:00:00,[ExitS 5A:49 bA:49 R:25 V:2.14 B:0.2 M:- ST:D CH:5 CF:- MI:16 SK:15 PS:D SQ:0],187.3,1000,187450,0.89,0.07,1.63,0.13,-0.06,0.00,243.72,24.37
98,Entry short,2025-04-08 09:00:00,[R001S 5A:39 bA:39 R:20 V:0.71 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],187.45,1000,187450,0.89,0.07,1.63,0.13,-0.06,0.00,243.72,24.37
99,Exit short,2025-04-09 08:00:00,[ExitS 5A:54 bA:54 R:31 V:0.47 B:0.21 M:+ ST:D CH:18 CF:+ MI:59 SK:20 PS:D SQ:0],184.75,1000,184850,0.56,0.04,1.3,0.10,-0.06,0.00,244.27,24.43
99,Entry short,2025-04-09 07:00:00,[R001S 5A:54 bA:54 R:28 V:0.71 B:0.17 M:+ ST:D CH:30 CF:+ MI:76 SK:18 PS:D SQ:0],184.85,1000,184850,0.56,0.04,1.3,0.10,-0.06,0.00,244.27,24.43
100,Exit long,2025-04-09 14:00:00,[ExitL 5A:98 bA:98 R:87 V:0.05 B:0.8 M:- ST:U CH:5 CF:+ MI:100 SK:85 PS:U SQ:0],189.4,1000,185700,25.15,1.98,25.9,2.04,-0.06,0.00,269.42,26.94
100,Entry long,2025-04-09 10:00:00,[R001L 5A:37 bA:37 R:79 V:0.44 B:0.99 M:+ ST:U CH:5 CF:+ MI:42 SK:100 PS:U SQ:0],185.7,1000,185700,25.15,1.98,25.9,2.04,-0.06,0.00,269.42,26.94
101,Exit short,2025-04-09 20:00:00,[ExitS 5A:50 bA:50 R:33 V:1.06 B:0.2 M:- ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0],188.55,1000,189200,4.28,0.33,5.02,0.39,-0.06,0.00,273.71,27.37
101,Entry short,2025-04-09 14:00:00,[R001S 5A:87 bA:87 R:66 V:0.07 B:0.52 M:- ST:D CH:19 CF:+ MI:98 SK:33 PS:D SQ:0],189.2,1000,189200,4.28,0.33,5.02,0.39,-0.06,0.00,273.71,27.37
102,Exit short,2025-04-10 07:00:00,[ExitS 5A:70 bA:70 R:20 V:2.32 B:0.2 M:- ST:D CH:5 CF:- MI:25 SK:15 PS:D SQ:0],187.3,1000,187850,3.6,0.28,4.35,0.34,-0.06,0.00,277.31,27.73
102,Entry short,2025-04-10 06:00:00,[R001S 5A:52 bA:52 R:20 V:0.31 B:0.1 M:- ST:D CH:18 CF:- MI:19 SK:0 PS:D SQ:0],187.85,1000,187850,3.6,0.28,4.35,0.34,-0.06,0.00,277.31,27.73
103,Exit long,2025-04-10 12:00:00,[ExitL 5A:43 bA:43 R:68 V:5.09 B:0.8 M:+ ST:U CH:5 CF:+ MI:57 SK:85 PS:U SQ:0],187.7,1000,187100,3.94,0.31,4.68,0.37,-0.06,0.00,281.25,28.13
103,Entry long,2025-04-10 09:00:00,[R001L 5A:57 bA:57 R:43 V:1.25 B:0.49 M:+ ST:U CH:19 CF:+ MI:51 SK:67 PS:U SQ:0],187.1,1000,187100,3.94,0.31,4.68,0.37,-0.06,0.00,281.25,28.13
104,Exit short,2025-04-10 19:00:00,[ExitS 5A:44 bA:44 R:28 V:2.37 B:0.19 M:- ST:D CH:5 CF:- MI:19 SK:15 PS:D SQ:0],186.75,1000,187050,1.95,0.15,2.7,0.21,-0.06,0.00,283.2,28.32
104,Entry short,2025-04-10 16:00:00,[R001S 5A:30 bA:30 R:30 V:0.85 B:0.05 M:- ST:D CH:11 CF:- MI:1 SK:0 PS:D SQ:0],187.05,1000,187050,1.95,0.15,2.7,0.21,-0.06,0.00,283.2,28.32
105,Exit long,2025-04-11 11:00:00,[ExitL 5A:58 bA:58 R:79 V:1.22 B:0.8 M:+ ST:U CH:5 CF:+ MI:93 SK:86 PS:U SQ:0],187.95,1000,187350,4.02,0.31,4.78,0.37,-0.14,-0.01,287.22,28.72
105,Entry long,2025-04-11 06:00:00,[R001L 5A:27 bA:27 R:75 V:0.81 B:0.98 M:+ ST:U CH:3 CF:+ MI:87 SK:100 PS:U SQ:0],187.35,1000,187350,4.02,0.31,4.78,0.37,-0.14,-0.01,287.22,28.72
106,Exit short,2025-04-14 09:00:00,[ExitS 5A:41 bA:41 R:48 V:1.79 B:0.18 M:- ST:D CH:16 CF:+ MI:56 SK:18 PS:D SQ:0],188.5,1000,188650,0.91,0.07,1.68,0.13,-0.07,0.00,288.13,28.81
106,Entry short,2025-04-14 08:00:00,[R001S 5A:59 bA:59 R:57 V:0.75 B:0.44 M:- ST:D CH:33 CF:+ MI:62 SK:14 PS:D SQ:0],188.65,1000,188650,0.91,0.07,1.68,0.13,-0.07,0.00,288.13,28.81
107,Exit short,2025-04-16 17:00:00,[ExitS 5A:66 bA:66 R:19 V:0.66 B:0.2 M:- ST:D CH:10 CF:- MI:5 SK:19 PS:D SQ:0],187.85,1000,188750,6.21,0.47,7.18,0.54,-0.07,0.00,294.34,29.43
107,Entry short,2025-04-16 09:00:00,[R001S 5A:26 bA:26 R:28 V:0.38 B:0.02 M:- ST:D CH:3 CF:- MI:1 SK:0 PS:D SQ:0],188.75,1000,188750,6.21,0.47,7.18,0.54,-0.07,0.00,294.34,29.43
108,Exit short,2025-04-17 08:00:00,[ExitS 5A:39 bA:39 R:33 V:0.32 B:0.19 M:- ST:D CH:5 CF:- MI:2 SK:15 PS:D SQ:0],188.3,1000,188350,0.22,0.02,0.99,0.07,-0.07,0.00,294.56,29.46
108,Entry short,2025-04-17 07:00:00,[R001S 5A:35 bA:35 R:29 V:0.74 B:0.05 M:- ST:D CH:8 CF:- MI:14 SK:0 PS:D SQ:0],188.35,1000,188350,0.22,0.02,0.99,0.07,-0.07,0.00,294.56,29.46
109,Exit short,2025-04-21 12:00:00,[ExitS 5A:29 bA:29 R:35 V:0.18 B:0.18 M:- ST:D CH:11 CF:- MI:6 SK:15 PS:D SQ:0],188.2,1000,188150,-0.48,-0.04,0.29,0.02,-0.42,-0.03,294.07,29.41
109,Entry short,2025-04-21 11:00:00,[R001S 5A:26 bA:26 R:28 V:0.34 B:0.02 M:- ST:D CH:11 CF:- MI:14 SK:0 PS:D SQ:0],188.15,1000,188150,-0.48,-0.04,0.29,0.02,-0.42,-0.03,294.07,29.41
110,Exit long,2025-04-22 10:00:00,[ExitL 5A:37 bA:37 R:70 V:1.12 B:0.8 M:+ ST:U CH:5 CF:+ MI:92 SK:85 PS:U SQ:0],188.45,1000,188450,-0.13,-0.01,0.64,0.05,-0.07,0.00,293.94,29.39
110,Entry long,2025-04-22 09:00:00,[R001L 5A:31 bA:31 R:78 V:1.21 B:0.93 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],188.45,1000,188450,-0.13,-0.01,0.64,0.05,-0.07,0.00,293.94,29.39
111,Exit long,2025-04-23 07:00:00,[ExitL 5A:44 bA:44 R:73 V:3.58 B:0.8 M:+ ST:U CH:5 CF:+ MI:68 SK:85 PS:U SQ:0],189.45,1000,188750,4.77,0.36,5.54,0.42,-0.07,0.00,298.71,29.87
111,Entry long,2025-04-23 06:00:00,[R001L 5A:27 bA:27 R:52 V:0.45 B:0.59 M:+ ST:U CH:24 CF:+ MI:59 SK:88 PS:U SQ:0],188.75,1000,188750,4.77,0.36,5.54,0.42,-0.07,0.00,298.71,29.87
112,Exit long,2025-04-23 14:00:00,[ExitL 5A:55 bA:55 R:77 V:4.45 B:0.8 M:+ ST:U CH:5 CF:+ MI:61 SK:85 PS:U SQ:0],190.15,1000,189450,4.77,0.36,5.54,0.42,-0.07,0.00,303.49,30.35
112,Entry long,2025-04-23 09:00:00,[R001L 5A:28 bA:28 R:66 V:0.58 B:0.75 M:- ST:U CH:26 CF:- MI:17 SK:88 PS:U SQ:0],189.45,1000,189450,4.77,0.36,5.54,0.42,-0.07,0.00,303.49,30.35
113,Exit long,2025-04-24 18:00:00,[ExitL 5A:37 bA:37 R:70 V:1.43 B:0.8 M:+ ST:U CH:9 CF:+ MI:90 SK:79 PS:U SQ:0],190.25,1000,190150,0.57,0.04,1.64,0.12,-0.07,0.00,304.05,30.41
113,Entry long,2025-04-24 10:00:00,[R001L 5A:27 bA:27 R:74 V:0.9 B:0.98 M:+ ST:U CH:3 CF:+ MI:96 SK:100 PS:U SQ:0],190.15,1000,190150,0.57,0.04,1.64,0.12,-0.07,0.00,304.05,30.41
114,Exit long,2025-04-25 10:00:00,[ExitL 5A:58 bA:58 R:74 V:1.8 B:0.81 M:+ ST:U CH:5 CF:+ MI:85 SK:84 PS:U SQ:0],191.5,1000,191100,2.67,0.20,3.49,0.26,-0.07,0.00,306.72,30.67
114,Entry long,2025-04-25 06:00:00,[R001L 5A:47 bA:47 R:71 V:0.95 B:1.06 M:- ST:U CH:29 CF:- MI:53 SK:100 PS:U SQ:0],191.1,1000,191100,2.67,0.20,3.49,0.26,-0.07,0.00,306.72,30.67
115,Exit short,2025-04-29 10:00:00,[ExitS 5A:30 bA:30 R:32 V:0.39 B:0.18 M:- ST:D CH:10 CF:- MI:3 SK:15 PS:D SQ:0],190.55,1000,190500,-0.49,-0.04,0.28,0.02,-0.42,-0.03,306.23,30.62
115,Entry short,2025-04-29 09:00:00,[R001S 5A:27 bA:27 R:24 V:0.8 B:0.02 M:- ST:D CH:7 CF:- MI:6 SK:0 PS:D SQ:0],190.5,1000,190500,-0.49,-0.04,0.28,0.02,-0.42,-0.03,306.23,30.62
116,Exit short,2025-04-30 07:00:00,[ExitS 5A:44 bA:44 R:27 V:1.14 B:0.2 M:- ST:D CH:5 CF:- MI:13 SK:15 PS:D SQ:0],190.2,1000,190500,1.97,0.15,2.74,0.20,-0.07,0.00,308.21,30.82
116,Entry short,2025-04-30 06:00:00,[R001S 5A:26 bA:26 R:28 V:0.39 B:0.02 M:- ST:D CH:3 CF:+ MI:20 SK:0 PS:D SQ:0],190.5,1000,190500,1.97,0.15,2.74,0.20,-0.07,0.00,308.21,30.82
117,Exit long,2025-05-01 08:00:00,[ExitL 5A:91 bA:91 R:86 V:2.08 B:0.8 M:- ST:U CH:5 CF:+ MI:84 SK:85 PS:U SQ:0],193.15,1000,192700,3.01,0.22,3.78,0.28,-0.07,0.00,311.22,31.12
117,Entry long,2025-05-01 07:00:00,[R001L 5A:84 bA:84 R:98 V:0.77 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],192.7,1000,192700,3.01,0.22,3.78,0.28,-0.07,0.00,311.22,31.12
118,Exit short,2025-05-02 07:00:00,[ExitS 5A:74 bA:74 R:17 V:2.21 B:0.2 M:- ST:D CH:5 CF:- MI:15 SK:15 PS:D SQ:0],191.75,1000,192150,2.62,0.20,3.37,0.26,-0.07,0.00,313.84,31.38
118,Entry short,2025-05-02 06:00:00,[R001S 5A:58 bA:58 R:10 V:1.15 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],192.15,1000,192150,2.62,0.20,3.37,0.26,-0.07,0.00,313.84,31.38
119,Exit short,2025-05-05 03:00:00,[ExitS 5A:48 bA:48 R:25 V:0.83 B:0.2 M:- ST:D CH:8 CF:- MI:6 SK:15 PS:D SQ:0],191.45,1000,192200,5.04,0.38,5.79,0.44,-0.07,0.00,318.87,31.89
119,Entry short,2025-05-04 15:00:00,[R001S 5A:34 bA:34 R:47 V:0.37 B:0.52 M:+ ST:D CH:19 CF:+ MI:59 SK:33 PS:D SQ:0],192.2,1000,192200,5.04,0.38,5.79,0.44,-0.07,0.00,318.87,31.89
