Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
30,Entry long,2025-07-01 06:30:00,[R001L rA:81 R:83 V:0.73 B:1 M:+ ST:U CH:19 CF:+ MI:54 SK:100 PS:U SQ:0 VR:0 ET:9:30],44408,1,22204,219.1,0.99,233.05,1.05,-0.95,0.00,3706.5,370.65
31,Exit long,2025-07-07 06:30:00,[ExitL rA:92 R:80 V:0.74 B:0.8 M:+ ST:U CH:5 CF:+ MI:94 SK:85 PS:U SQ:0 VR:8.33 ET:9:30],45084,1,22503,37.1,0.16,51.05,0.23,-0.95,0.00,3743.6,374.36
31,Entry long,2025-07-03 06:30:00,[R001L rA:60 R:86 V:0.82 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 VR:0 ET:9:30],45006,1,22503,37.1,0.16,51.05,0.23,-0.95,0.00,3743.6,374.36
32,Exit short,2025-07-07 11:30:00,[ExitS rA:53 R:15 V:0.94 B:0.2 M:- ST:D CH:5 CF:- MI:8 SK:15 PS:D SQ:0 VR:10 ET:14:30],44473,1,22275.5,37.1,0.17,51.05,0.23,-0.95,0.00,3780.7,378.07
32,Entry short,2025-07-07 10:30:00,[R001S rA:52 R:4 V:0.61 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 VR:0 ET:13:30],44551,1,22275.5,37.1,0.17,51.05,0.23,-0.95,0.00,3780.7,378.07
33,Exit long,2025-07-10 11:30:00,[ExitL rA:66 R:83 V:0.61 B:0.8 M:+ ST:U CH:9 CF:+ MI:95 SK:85 PS:U SQ:0 VR:19.39 ET:14:30],44993,1,22438,56.6,0.25,70.55,0.31,-0.95,0.00,3837.3,383.73
33,Entry long,2025-07-10 07:30:00,[R001L rA:53 R:89 V:0.48 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 VR:0 ET:10:30],44876,1,22438,56.6,0.25,70.55,0.31,-0.95,0.00,3837.3,383.73
34,Exit short,2025-07-16 06:30:00,[ExitS rA:84 R:18 V:4.34 B:0.2 M:- ST:D CH:5 CF:- MI:32 SK:15 PS:D SQ:0 VR:6.67 ET:9:30],44252,1,22165,37.1,0.17,51.05,0.23,-0.95,0.00,3874.4,387.44
34,Entry short,2025-07-15 12:30:00,[R001S rA:76 R:11 V:1.13 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 VR:0 ET:14:30],44330,1,22165,37.1,0.17,51.05,0.23,-0.95,0.00,3874.4,387.44
35,Exit long,2025-07-18 06:30:00,[ExitL rA:73 R:83 V:1.35 B:0.8 M:+ ST:U CH:5 CF:+ MI:90 SK:85 PS:U SQ:0 VR:3.16 ET:9:30],44707,1,22340.5,11.1,0.05,25.05,0.11,-0.95,0.00,3885.5,388.55
35,Entry long,2025-07-17 10:30:00,[R001L rA:53 R:94 V:0.29 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 VR:0 ET:13:30],44681,1,22340.5,11.1,0.05,25.05,0.11,-0.95,0.00,3885.5,388.55
36,Exit long,2025-07-21 11:30:00,[ExitL rA:75 R:77 V:1.27 B:0.8 M:+ ST:U CH:5 CF:+ MI:90 SK:85 PS:U SQ:0 VR:9.47 ET:13:30],44772,1,22392.5,-8.4,-0.04,0,0.00,-7.45,-0.03,3877.1,387.71
36,Entry long,2025-07-21 10:30:00,[R001L rA:70 R:88 V:1.43 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 VR:0 ET:12:30],44785,1,22392.5,-8.4,-0.04,0,0.00,-7.45,-0.03,3877.1,387.71
37,Exit long,2025-07-24 06:30:00,[ExitL rA:53 R:84 V:1.21 B:0.8 M:+ ST:U CH:5 CF:+ MI:91 SK:83 PS:U SQ:0 VR:3.33 ET:9:30],45136,1,22483.5,82.6,0.37,98.55,0.44,-0.95,0.00,3959.7,395.97
37,Entry long,2025-07-23 08:30:00,[R001L rA:53 R:91 V:0.72 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 VR:0 ET:11:30],44967,1,22483.5,82.6,0.37,98.55,0.44,-0.95,0.00,3959.7,395.97
38,Exit short,2025-08-01 08:30:00,[ExitS rA:70 R:14 V:0.52 B:0.2 M:+ ST:D CH:5 CF:- MI:4 SK:15 PS:D SQ:0 VR:9.35 ET:11:30],43654,1,22126,297.1,1.34,311.05,1.41,-0.95,0.00,4256.8,425.68
38,Entry short,2025-08-01 06:30:00,[R001S rA:56 R:7 V:0.52 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 VR:0 ET:9:30],44252,1,22126,297.1,1.34,311.05,1.41,-0.95,0.00,4256.8,425.68
39,Exit long,2025-08-01 09:30:00,[ExitL rA:81 R:55 V:0.7 B:0.82 M:+ ST:U CH:8 CF:- MI:94 SK:85 PS:U SQ:0 VR:9.73 ET:12:30],43784,1,21885.5,4.6,0.02,18.55,0.08,-0.95,0.00,4261.4,426.14
39,Entry long,2025-08-01 08:30:00,[R001L rA:59 R:54 V:0.72 B:0.95 M:+ ST:U CH:12 CF:- MI:46 SK:100 PS:U SQ:0 VR:0 ET:11:30],43771,1,21885.5,4.6,0.02,18.55,0.08,-0.95,0.00,4261.4,426.14
40,Exit long,2025-08-04 10:30:00,[ExitL rA:51 R:85 V:1.04 B:0.8 M:- ST:U CH:5 CF:+ MI:94 SK:85 PS:U SQ:0 VR:10 ET:13:30],44239,1,22093.5,24.1,0.11,38.05,0.17,-0.95,0.00,4285.5,428.55
40,Entry long,2025-08-04 09:30:00,[R001L rA:63 R:97 V:0.93 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 VR:0 ET:12:30],44187,1,22093.5,24.1,0.11,38.05,0.17,-0.95,0.00,4285.5,428.55
41,Exit short,2025-08-07 08:30:00,[ExitS rA:97 R:22 V:2.38 B:0.2 M:- ST:D CH:5 CF:- MI:21 SK:15 PS:D SQ:0 VR:13.33 ET:11:30],44031,1,22009,-8.4,-0.04,0,0.00,-7.45,-0.03,4277.1,427.71
