Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
77,Exit short,2023-06-16 18:00:00,[ExitS rA:35 R:58 V:2.65 B:0.37 M:- ST:D CH:30 CF:+ MI:54 SK:13/20 PS:D SQ:0],1.0936,1000,1094.4,0.7,0.06,1.93,0.18,-0.05,0.00,119.14,11.91
77,Entry short,2023-06-16 14:00:00,[R001S rA:45 R:67 V:0.71 B:0.63 M:- ST:U CH:26 CF:+ MI:61 SK:74/85 PS:D SQ:0],1.0944,1000,1094.4,0.7,0.06,1.93,0.18,-0.05,0.00,119.14,11.91
78,Exit short,2023-06-20 16:00:00,[ExitS rA:49 R:41 V:0.43 B:0.22 M:- ST:D CH:18 CF:- MI:21 SK:11/11 PS:D SQ:0],1.0908,1000,1092.4,1.5,0.14,2.35,0.22,-0.05,0.00,120.64,12.06
78,Entry short,2023-06-20 12:00:00,[R001S rA:65 R:47 V:1.29 B:0.39 M:- ST:U CH:37 CF:- MI:39 SK:69/82 PS:U SQ:0],1.0924,1000,1092.4,1.5,0.14,2.35,0.22,-0.05,0.00,120.64,12.06
79,Exit short,2023-06-23 10:00:00,[ExitS rA:23 R:18 V:2.61 B:0.2 M:- ST:D CH:5 CF:- MI:27 SK:7/2 PS:D SQ:0],1.086,1000,1098.8,12.7,1.16,13.55,1.23,-0.05,0.00,133.34,13.33
79,Entry short,2023-06-22 12:00:00,[R001S rA:20 R:63 V:0.79 B:0.63 M:- ST:U CH:25 CF:+ MI:63 SK:57/70 PS:D SQ:0],1.0988,1000,1098.8,12.7,1.16,13.55,1.23,-0.05,0.00,133.34,13.33
80,Exit long,2023-06-26 08:00:00,[ExitL rA:23 R:54 V:3.2 B:0.82 M:+ ST:U CH:7 CF:+ MI:76 SK:75/65 PS:U SQ:0],1.0896,1000,1090,-0.5,-0.05,0.65,0.06,-0.45,-0.04,132.84,13.28
80,Entry long,2023-06-25 22:00:00,[R001L rA:29 R:59 V:0.13 B:0.98 M:+ ST:U CH:8 CF:+ MI:93 SK:25/14 PS:U SQ:0],1.09,1000,1090,-0.5,-0.05,0.65,0.06,-0.45,-0.04,132.84,13.28
81,Exit short,2023-06-28 17:00:00,[ExitS rA:71 R:36 V:2.36 B:0.18 M:- ST:D CH:11 CF:- MI:23 SK:5/2 PS:D SQ:0],1.0908,1000,1093.6,2.7,0.25,3.55,0.32,-0.05,0.00,135.54,13.55
81,Entry short,2023-06-28 12:00:00,[R001S rA:49 R:48 V:0.26 B:0.1 M:- ST:D CH:41 CF:- MI:17 SK:69/82 PS:D SQ:0],1.0936,1000,1093.6,2.7,0.25,3.55,0.32,-0.05,0.00,135.54,13.55
