Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
541,Entry long,2025-08-27 15:00:00,[R001L 5A:36 bA:36 R:46 V:1.11 B:0.48 M:+ ST:U CH:17 CF:- MI:52 SK:59 PS:U SQ:0],1.1604,1000,1160.4,3.89,0.34,4.75,0.41,-0.05,0.00,946.48,94.65
542,Exit long,2025-08-29 20:00:00,[ExitL 5A:35 bA:35 R:66 V:2.13 B:0.84 M:+ ST:U CH:16 CF:- MI:37 SK:82 PS:U SQ:0],1.1696,1000,1168.4,1.09,0.09,1.95,0.17,-0.05,0.00,947.58,94.76
542,Entry long,2025-08-29 14:00:00,[R001L 5A:29 bA:29 R:65 V:0.29 B:0.85 M:- ST:U CH:39 CF:- MI:50 SK:100 PS:U SQ:0],1.1684,1000,1168.4,1.09,0.09,1.95,0.17,-0.05,0.00,947.58,94.76
543,Exit long,2025-09-02 02:00:00,[ExitL 5A:28 bA:28 R:50 V:2.67 B:0.28 M:- ST:D CH:30 CF:- MI:31 SK:12 PS:D SQ:0],1.1704,1000,1170.8,-0.51,-0.04,0.65,0.06,-0.45,-0.04,947.07,94.71
543,Entry long,2025-09-01 19:00:00,[R002L 5A:31 bA:31 R:53 V:0.63 B:0.44 M:- ST:D CH:26 CF:- MI:46 SK:25 PS:D SQ:0],1.1708,1000,1170.8,-0.51,-0.04,0.65,0.06,-0.45,-0.04,947.07,94.71
544,Exit long,2025-09-02 16:00:00,[ExitL 5A:33 bA:33 R:51 V:1.3 B:0.81 M:+ ST:U CH:18 CF:- MI:65 SK:80 PS:U SQ:0],1.1652,1000,1162.8,2.29,0.20,3.15,0.27,-0.05,0.00,949.36,94.94
544,Entry long,2025-09-02 13:00:00,[R002L 5A:51 bA:51 R:30 V:0.56 B:0.24 M:- ST:D CH:24 CF:- MI:18 SK:22 PS:D SQ:0],1.1628,1000,1162.8,2.29,0.20,3.15,0.27,-0.05,0.00,949.36,94.94
545,Exit short,2025-09-03 08:00:00,[ExitS 5A:28 bA:28 R:41 V:2.01 B:0.35 M:- ST:D CH:25 CF:- MI:41 SK:22 PS:D SQ:0],1.1632,1000,1165.2,1.89,0.16,2.75,0.24,-0.05,0.00,951.25,95.13
545,Entry short,2025-09-02 16:00:00,[R002S 5A:33 bA:33 R:51 V:1.3 B:0.81 M:+ ST:U CH:18 CF:- MI:65 SK:80 PS:U SQ:0],1.1652,1000,1165.2,1.89,0.16,2.75,0.24,-0.05,0.00,951.25,95.13
546,Exit long,2025-09-05 15:00:00,[ExitL 5A:58 bA:58 R:79 V:2.97 B:0.8 M:+ ST:U CH:5 CF:+ MI:74 SK:85 PS:U SQ:0],1.1744,1000,1173.6,0.69,0.06,1.15,0.10,-0.05,0.00,951.95,95.19
546,Entry long,2025-09-05 13:00:00,[R001L 5A:51 bA:51 R:88 V:1.27 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.1736,1000,1173.6,0.69,0.06,1.15,0.10,-0.05,0.00,951.95,95.19
547,Exit long,2025-09-09 04:00:00,[ExitL 5A:34 bA:34 R:66 V:0.96 B:0.81 M:+ ST:U CH:20 CF:+ MI:61 SK:82 PS:U SQ:0],1.1768,1000,1176.4,0.29,0.02,0.75,0.06,-0.05,0.00,952.24,95.22
547,Entry long,2025-09-08 23:00:00,[R001L 5A:31 bA:31 R:71 V:0.92 B:0.95 M:+ ST:U CH:24 CF:+ MI:54 SK:100 PS:U SQ:0],1.1764,1000,1176.4,0.29,0.02,0.75,0.06,-0.05,0.00,952.24,95.22
548,Exit short,2025-09-11 12:00:00,[ExitS 5A:32 bA:32 R:37 V:0.64 B:0.19 M:- ST:D CH:26 CF:- MI:42 SK:20 PS:D SQ:0],1.1692,1000,1170,0.69,0.06,1.57,0.13,-0.37,-0.03,952.93,95.29
548,Entry short,2025-09-10 20:00:00,[R001S 5A:27 bA:27 R:37 V:0.13 B:0.14 M:+ ST:D CH:45 CF:+ MI:64 SK:0 PS:D SQ:0],1.17,1000,1170,0.69,0.06,1.57,0.13,-0.37,-0.03,952.93,95.29
549,Exit short,2025-09-15 16:00:00,[ExitS 5A:30 bA:30 R:68 V:2.25 B:0.91 M:+ ST:U CH:22 CF:+ MI:82 SK:100 PS:U SQ:0],1.1764,1000,1176.4,-0.11,-0.01,0.57,0.05,-0.45,-0.04,952.82,95.28
549,Entry short,2025-09-15 15:00:00,[R002S 5A:29 bA:29 R:64 V:1.46 B:0.82 M:+ ST:U CH:19 CF:+ MI:79 SK:81 PS:U SQ:0],1.1764,1000,1176.4,-0.11,-0.01,0.57,0.05,-0.45,-0.04,952.82,95.28
550,Exit long,2025-09-17 02:00:00,[ExitL 5A:77 bA:77 R:81 V:0.69 B:0.8 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0],1.186,1000,1182.4,3.49,0.30,4.35,0.37,-0.05,0.00,956.31,95.63
550,Entry long,2025-09-16 14:00:00,[R001L 5A:60 bA:60 R:85 V:0.3 B:0.94 M:+ ST:U CH:4 CF:+ MI:100 SK:100 PS:U SQ:0],1.1824,1000,1182.4,3.49,0.30,4.35,0.37,-0.05,0.00,956.31,95.63
551,Exit long,2025-09-18 04:00:00,[ExitL 5A:39 bA:39 R:39 V:1.6 B:0.1 M:- ST:D CH:28 CF:- MI:25 SK:0 PS:D SQ:0],1.1816,1000,1182,-0.51,-0.04,0.49,0.04,-0.45,-0.04,955.81,95.58
551,Entry long,2025-09-18 01:00:00,[R002L 5A:40 bA:40 R:45 V:0.61 B:0.18 M:- ST:D CH:26 CF:- MI:26 SK:21 PS:D SQ:0],1.182,1000,1182,-0.51,-0.04,0.49,0.04,-0.45,-0.04,955.81,95.58
552,Exit short,2025-09-18 16:00:00,[ExitS 5A:37 bA:37 R:31 V:4.94 B:0.2 M:- ST:D CH:5 CF:- MI:48 SK:15 PS:D SQ:0],1.1776,1000,1179.2,1.49,0.13,2.35,0.20,-0.05,0.00,957.3,95.73
552,Entry short,2025-09-18 13:00:00,[R001S 5A:25 bA:25 R:31 V:0.75 B:0.05 M:- ST:D CH:12 CF:+ MI:42 SK:0 PS:D SQ:0],1.1792,1000,1179.2,1.49,0.13,2.35,0.20,-0.05,0.00,957.3,95.73
553,Exit long,2025-09-21 22:00:00,[ExitL 5A:43 bA:43 R:34 V:3.71 B:0.24 M:+ ST:U CH:19 CF:- MI:16 SK:26 PS:U SQ:0],1.1748,1000,1174.8,-0.11,-0.01,0.87,0.07,-0.05,0.00,957.19,95.72
553,Entry long,2025-09-19 13:00:00,[R002L 5A:44 bA:44 R:30 V:1.08 B:0.17 M:- ST:D CH:13 CF:- MI:28 SK:23 PS:D SQ:0],1.1748,1000,1174.8,-0.11,-0.01,0.87,0.07,-0.05,0.00,957.19,95.72
554,Exit long,2025-09-23 04:00:00,[ExitL 5A:39 bA:39 R:68 V:0.97 B:0.81 M:+ ST:U CH:16 CF:+ MI:70 SK:82 PS:U SQ:0],1.1804,1000,1179.6,0.69,0.06,1.55,0.13,-0.05,0.00,957.88,95.79
554,Entry long,2025-09-22 19:00:00,[R001L 5A:33 bA:33 R:71 V:0.28 B:0.92 M:+ ST:U CH:11 CF:+ MI:71 SK:100 PS:U SQ:0],1.1796,1000,1179.6,0.69,0.06,1.55,0.13,-0.05,0.00,957.88,95.79
555,Exit short,2025-09-25 22:00:00,[ExitS 5A:68 bA:68 R:21 V:1.32 B:0.2 M:- ST:D CH:5 CF:- MI:10 SK:15 PS:D SQ:0],1.1664,1000,1169.6,3.09,0.26,3.95,0.34,-0.05,0.00,960.97,96.10
555,Entry short,2025-09-25 13:00:00,[R001S 5A:52 bA:52 R:18 V:1.03 B:0.02 M:- ST:D CH:10 CF:- MI:21 SK:0 PS:D SQ:0],1.1696,1000,1169.6,3.09,0.26,3.95,0.34,-0.05,0.00,960.97,96.10
556,Exit long,2025-09-26 10:00:00,[ExitL 5A:60 bA:60 R:34 V:1.81 B:0.38 M:+ ST:U CH:30 CF:- MI:39 SK:50 PS:U SQ:0],1.1672,1000,1166.4,0.69,0.06,1.61,0.14,-0.27,-0.02,961.67,96.17
556,Entry long,2025-09-25 22:00:00,[R002L 5A:68 bA:68 R:21 V:1.32 B:0.2 M:- ST:D CH:5 CF:- MI:10 SK:15 PS:D SQ:0],1.1664,1000,1166.4,0.69,0.06,1.61,0.14,-0.27,-0.02,961.67,96.17
557,Exit short,2025-09-30 04:00:00,[ExitS 5A:33 bA:33 R:53 V:0.68 B:0.39 M:- ST:D CH:34 CF:+ MI:45 SK:25 PS:D SQ:0],1.1724,1000,1174,1.49,0.13,2.35,0.20,-0.05,0.00,963.16,96.32
557,Entry short,2025-09-29 14:00:00,[R002S 5A:46 bA:46 R:69 V:1.1 B:0.79 M:+ ST:U CH:18 CF:+ MI:84 SK:82 PS:U SQ:0],1.174,1000,1174,1.49,0.13,2.35,0.20,-0.05,0.00,963.16,96.32
558,Exit long,2025-10-07 01:00:00,[ExitL 5A:28 bA:28 R:58 V:1.74 B:0.82 M:+ ST:U CH:8 CF:+ MI:87 SK:85 PS:U SQ:0],1.1708,1000,1169.2,1.49,0.13,2.35,0.20,-0.05,0.00,964.65,96.46
558,Entry long,2025-10-06 13:00:00,[R001L 5A:33 bA:33 R:49 V:0.89 B:0.58 M:+ ST:U CH:23 CF:+ MI:74 SK:88 PS:U SQ:0],1.1692,1000,1169.2,1.49,0.13,2.35,0.20,-0.05,0.00,964.65,96.46
