Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
235,Entry long,2025-03-13 11:00:00,[R002L 5A:37 bA:37 R:31 V:0.35 B:0.17 M:- ST:D CH:11 CF:- MI:11 SK:17 PS:D SQ:0],191.15,1000,191150,0.55,0.04,1.28,0.10,-0.06,0.00,558.75,55.87
236,Exit short,2025-03-13 13:00:00,[ExitS 5A:30 bA:30 R:46 V:0.31 B:0.5 M:+ ST:U CH:39 CF:- MI:17 SK:83 PS:U SQ:0],191.3,1000,191250,-0.47,-0.04,0.27,0.02,-0.4,-0.03,558.28,55.83
236,Entry short,2025-03-13 12:00:00,[R002S 5A:32 bA:32 R:41 V:1.18 B:0.38 M:+ ST:U CH:26 CF:- MI:13 SK:50 PS:U SQ:0],191.25,1000,191250,-0.47,-0.04,0.27,0.02,-0.4,-0.03,558.28,55.83
237,Exit long,2025-03-13 18:00:00,[ExitL 5A:34 bA:34 R:67 V:2.02 B:0.82 M:+ ST:U CH:5 CF:+ MI:78 SK:85 PS:U SQ:0],191.85,1000,191650,1.22,0.09,1.96,0.15,-0.06,0.00,559.51,55.95
237,Entry long,2025-03-13 17:00:00,[R001L 5A:25 bA:25 R:65 V:1.18 B:1.02 M:+ ST:U CH:18 CF:- MI:63 SK:100 PS:U SQ:0],191.65,1000,191650,1.22,0.09,1.96,0.15,-0.06,0.00,559.51,55.95
238,Exit short,2025-03-14 11:00:00,[ExitS 5A:35 bA:35 R:39 V:1.43 B:0.18 M:- ST:D CH:5 CF:- MI:12 SK:15 PS:D SQ:0],191.9,1000,192250,2.24,0.17,2.98,0.23,-0.07,0.00,561.74,56.17
238,Entry short,2025-03-14 07:00:00,[R001S 5A:48 bA:48 R:55 V:0.53 B:0.45 M:- ST:D CH:31 CF:- MI:26 SK:13 PS:D SQ:0],192.25,1000,192250,2.24,0.17,2.98,0.23,-0.07,0.00,561.74,56.17
239,Exit long,2025-03-16 15:00:00,[ExitL 5A:28 bA:28 R:60 V:0.27 B:0.81 M:+ ST:U CH:11 CF:- MI:60 SK:83 PS:U SQ:0],192.3,1000,191900,2.57,0.20,3.32,0.26,-0.06,0.00,564.31,56.43
239,Entry long,2025-03-14 11:00:00,[R002L 5A:35 bA:35 R:39 V:1.43 B:0.18 M:- ST:D CH:5 CF:- MI:12 SK:15 PS:D SQ:0],191.9,1000,191900,2.57,0.20,3.32,0.26,-0.06,0.00,564.31,56.43
240,Exit short,2025-03-16 17:00:00,[ExitS 5A:23 bA:23 R:56 V:1.22 B:0.69 M:+ ST:D CH:24 CF:- MI:86 SK:67 PS:D SQ:0],192.25,1000,192300,0.21,0.02,1.24,0.10,-0.06,0.00,564.52,56.45
240,Entry short,2025-03-16 15:00:00,[R002S 5A:28 bA:28 R:60 V:0.27 B:0.81 M:+ ST:U CH:11 CF:- MI:60 SK:83 PS:U SQ:0],192.3,1000,192300,0.21,0.02,1.24,0.10,-0.06,0.00,564.52,56.45
241,Exit long,2025-03-17 00:00:00,[ExitL 5A:34 bA:34 R:67 V:2.99 B:0.83 M:+ ST:U CH:13 CF:+ MI:72 SK:84 PS:U SQ:0],192.65,1000,192550,0.54,0.04,1.28,0.10,-0.06,0.00,565.06,56.51
241,Entry long,2025-03-16 21:00:00,[R001L 5A:26 bA:26 R:70 V:0.88 B:0.98 M:+ ST:U CH:27 CF:+ MI:87 SK:100 PS:U SQ:0],192.55,1000,192550,0.54,0.04,1.28,0.10,-0.06,0.00,565.06,56.51
242,Exit short,2025-03-17 09:00:00,[ExitS 5A:40 bA:40 R:63 V:0.36 B:0.69 M:- ST:D CH:22 CF:+ MI:59 SK:67 PS:D SQ:0],193,1000,193050,0.21,0.02,0.95,0.07,-0.07,0.00,565.27,56.53
242,Entry short,2025-03-17 07:00:00,[R002S 5A:43 bA:43 R:69 V:1.14 B:0.83 M:+ ST:U CH:18 CF:+ MI:79 SK:83 PS:U SQ:0],193.05,1000,193050,0.21,0.02,0.95,0.07,-0.07,0.00,565.27,56.53
243,Exit long,2025-03-17 15:00:00,[ExitL 5A:59 bA:59 R:77 V:3.84 B:0.8 M:+ ST:U CH:5 CF:+ MI:58 SK:84 PS:U SQ:0],193.8,1000,193200,3.89,0.30,4.32,0.33,-0.07,0.00,569.16,56.92
243,Entry long,2025-03-17 10:00:00,[R001L 5A:40 bA:40 R:71 V:0.46 B:0.88 M:- ST:U CH:37 CF:+ MI:54 SK:100 PS:U SQ:0],193.2,1000,193200,3.89,0.30,4.32,0.33,-0.07,0.00,569.16,56.92
244,Exit long,2025-03-17 22:00:00,[ExitL 5A:66 bA:66 R:76 V:0.76 B:0.8 M:+ ST:U CH:19 CF:+ MI:68 SK:82 PS:U SQ:0],194.15,1000,194150,-0.13,-0.01,0,0.00,-0.4,-0.03,569.03,56.90
244,Entry long,2025-03-17 21:00:00,[R001L 5A:66 bA:66 R:87 V:0.95 B:0.93 M:+ ST:U CH:14 CF:+ MI:73 SK:100 PS:U SQ:0],194.15,1000,194150,-0.13,-0.01,0,0.00,-0.4,-0.03,569.03,56.90
245,Exit short,2025-03-17 22:00:00,[ExitS 5A:66 bA:66 R:79 V:0.44 B:0.88 M:+ ST:U CH:25 CF:+ MI:68 SK:100 PS:U SQ:0],194.2,1000,194150,-0.47,-0.04,0,0.00,-0.4,-0.03,568.56,56.86
245,Entry short,2025-03-17 22:00:00,[R002S 5A:66 bA:66 R:76 V:0.76 B:0.8 M:+ ST:U CH:19 CF:+ MI:68 SK:82 PS:U SQ:0],194.15,1000,194150,-0.47,-0.04,0,0.00,-0.4,-0.03,568.56,56.86
246,Exit short,2025-03-18 05:00:00,[ExitS 5A:44 bA:44 R:48 V:2.12 B:0.19 M:- ST:D CH:11 CF:+ MI:38 SK:17 PS:D SQ:0],194.25,1000,194650,2.55,0.20,3.29,0.25,-0.07,0.00,571.11,57.11
246,Entry short,2025-03-18 03:00:00,[R002S 5A:75 bA:75 R:79 V:0.51 B:0.81 M:+ ST:U CH:10 CF:+ MI:89 SK:85 PS:U SQ:0],194.65,1000,194650,2.55,0.20,3.29,0.25,-0.07,0.00,571.11,57.11
247,Exit short,2025-03-18 09:00:00,[ExitS 5A:34 bA:34 R:43 V:3.98 B:0.24 M:- ST:D CH:24 CF:- MI:54 SK:22 PS:D SQ:0],194.1,1000,194050,-0.47,-0.04,0,0.00,-0.4,-0.03,570.65,57.06
247,Entry short,2025-03-18 07:00:00,[R001S 5A:35 bA:35 R:35 V:0.95 B:0.1 M:- ST:D CH:18 CF:- MI:31 SK:0 PS:D SQ:0],194.05,1000,194050,-0.47,-0.04,0,0.00,-0.4,-0.03,570.65,57.06
248,Exit short,2025-03-19 01:00:00,[ExitS 5A:31 bA:31 R:32 V:0.81 B:0.19 M:- ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0],193.75,1000,193750,-0.13,-0.01,0.6,0.05,-0.06,0.00,570.52,57.05
248,Entry short,2025-03-19 00:00:00,[R001S 5A:25 bA:25 R:26 V:0.75 B:0.02 M:- ST:D CH:3 CF:- MI:4 SK:0 PS:D SQ:0],193.75,1000,193750,-0.13,-0.01,0.6,0.05,-0.06,0.00,570.52,57.05
249,Exit long,2025-03-19 05:00:00,[ExitL 5A:28 bA:28 R:63 V:1.55 B:0.82 M:+ ST:U CH:8 CF:+ MI:88 SK:85 PS:U SQ:0],194.3,1000,193750,3.55,0.27,4.29,0.33,-0.06,0.00,574.07,57.41
249,Entry long,2025-03-19 01:00:00,[R002L 5A:31 bA:31 R:32 V:0.81 B:0.19 M:- ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0],193.75,1000,193750,3.55,0.27,4.29,0.33,-0.06,0.00,574.07,57.41
250,Exit long,2025-03-19 07:00:00,[ExitL 5A:32 bA:32 R:63 V:1.44 B:0.76 M:+ ST:U CH:27 CF:+ MI:72 SK:78 PS:U SQ:0],194.45,1000,194500,-0.46,-0.04,0,0.00,-0.4,-0.03,573.61,57.36
250,Entry long,2025-03-19 07:00:00,[R001L 5A:31 bA:31 R:72 V:0.81 B:0.9 M:+ ST:U CH:20 CF:+ MI:80 SK:100 PS:U SQ:0],194.5,1000,194500,-0.46,-0.04,0,0.00,-0.4,-0.03,573.61,57.36
251,Exit short,2025-03-19 08:00:00,[ExitS 5A:30 bA:30 R:61 V:1.44 B:0.73 M:+ ST:U CH:37 CF:+ MI:60 SK:72 PS:D SQ:0],194.45,1000,194450,-0.13,-0.01,0.6,0.05,-0.07,0.00,573.47,57.35
251,Entry short,2025-03-19 07:00:00,[R002S 5A:32 bA:32 R:63 V:1.44 B:0.76 M:+ ST:U CH:27 CF:+ MI:72 SK:78 PS:U SQ:0],194.45,1000,194450,-0.13,-0.01,0.6,0.05,-0.07,0.00,573.47,57.35
252,Exit short,2025-03-19 15:00:00,[ExitS 5A:47 bA:47 R:26 V:0.2 B:0.2 M:- ST:D CH:5 CF:- MI:2 SK:15 PS:D SQ:0],193.45,1000,193700,1.55,0.12,1.94,0.15,-0.06,0.00,575.02,57.50
252,Entry short,2025-03-19 11:00:00,[R001S 5A:33 bA:33 R:23 V:0.6 B:0.06 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],193.7,1000,193700,1.55,0.12,1.94,0.15,-0.06,0.00,575.02,57.50
253,Exit long,2025-03-19 15:00:00,[ExitL 5A:48 bA:48 R:23 V:0.38 B:0.14 M:- ST:D CH:11 CF:- MI:2 SK:0 PS:D SQ:0],193.4,1000,193450,-0.47,-0.04,0,0.00,-0.4,-0.03,574.56,57.46
253,Entry long,2025-03-19 15:00:00,[R002L 5A:47 bA:47 R:26 V:0.2 B:0.2 M:- ST:D CH:5 CF:- MI:2 SK:15 PS:D SQ:0],193.45,1000,193450,-0.47,-0.04,0,0.00,-0.4,-0.03,574.56,57.46
254,Exit long,2025-03-19 22:00:00,[ExitL 5A:62 bA:62 R:28 V:3.29 B:0.24 M:+ ST:U CH:18 CF:- MI:20 SK:20 PS:U SQ:0],192.95,1000,192950,-0.13,-0.01,0.61,0.05,-0.06,0.00,574.43,57.44
254,Entry long,2025-03-19 19:00:00,[R002L 5A:65 bA:65 R:22 V:1.1 B:0.19 M:- ST:D CH:10 CF:- MI:12 SK:15 PS:D SQ:0],192.95,1000,192950,-0.13,-0.01,0.61,0.05,-0.06,0.00,574.43,57.44
255,Exit short,2025-03-20 03:00:00,[ExitS 5A:62 bA:62 R:28 V:2.94 B:0.19 M:+ ST:D CH:24 CF:- MI:34 SK:22 PS:D SQ:0],192.65,1000,192750,0.54,0.04,0.94,0.07,-0.06,0.00,574.97,57.50
255,Entry short,2025-03-19 23:00:00,[R001S 5A:61 bA:61 R:22 V:0.56 B:0.1 M:+ ST:D CH:26 CF:- MI:19 SK:0 PS:D SQ:0],192.75,1000,192750,0.54,0.04,0.94,0.07,-0.06,0.00,574.97,57.50
256,Exit long,2025-03-20 09:00:00,[ExitL 5A:38 bA:38 R:59 V:1.01 B:0.82 M:+ ST:U CH:8 CF:+ MI:93 SK:85 PS:U SQ:0],193,1000,192500,3.23,0.25,3.97,0.31,-0.06,0.00,578.2,57.82
256,Entry long,2025-03-20 06:00:00,[R002L 5A:64 bA:64 R:29 V:1.07 B:0.2 M:+ ST:D CH:17 CF:- MI:20 SK:18 PS:D SQ:0],192.5,1000,192500,3.23,0.25,3.97,0.31,-0.06,0.00,578.2,57.82
257,Exit short,2025-03-20 15:00:00,[ExitS 5A:30 bA:30 R:55 V:3.26 B:0.69 M:+ ST:D CH:22 CF:+ MI:71 SK:67 PS:D SQ:0],192.9,1000,193000,0.54,0.04,0.94,0.07,-0.06,0.00,578.74,57.87
257,Entry short,2025-03-20 09:00:00,[R002S 5A:38 bA:38 R:59 V:1.01 B:0.82 M:+ ST:U CH:8 CF:+ MI:93 SK:85 PS:U SQ:0],193,1000,193000,0.54,0.04,0.94,0.07,-0.06,0.00,578.74,57.87
258,Exit long,2025-03-21 00:00:00,[ExitL 5A:33 bA:33 R:67 V:0.48 B:0.82 M:+ ST:U CH:9 CF:+ MI:96 SK:85 PS:U SQ:0],193.35,1000,193350,-0.13,-0.01,0.61,0.05,-0.06,0.00,578.61,57.86
258,Entry long,2025-03-20 23:00:00,[R001L 5A:28 bA:28 R:74 V:1.22 B:1 M:+ ST:U CH:9 CF:+ MI:95 SK:100 PS:U SQ:0],193.35,1000,193350,-0.13,-0.01,0.61,0.05,-0.06,0.00,578.61,57.86
259,Exit short,2025-03-21 01:00:00,[ExitS 5A:29 bA:29 R:58 V:0.82 B:0.62 M:- ST:D CH:30 CF:+ MI:81 SK:50 PS:D SQ:0],193.25,1000,193350,0.54,0.04,1.28,0.10,-0.06,0.00,579.15,57.92
259,Entry short,2025-03-21 00:00:00,[R002S 5A:33 bA:33 R:67 V:0.48 B:0.82 M:+ ST:U CH:9 CF:+ MI:96 SK:85 PS:U SQ:0],193.35,1000,193350,0.54,0.04,1.28,0.10,-0.06,0.00,579.15,57.92
260,Exit long,2025-03-21 02:00:00,[ExitL 5A:28 bA:28 R:57 V:1.19 B:0.6 M:- ST:U CH:43 CF:+ MI:75 SK:50 PS:U SQ:0],193.3,1000,193250,0.21,0.02,0.94,0.07,-0.06,0.00,579.36,57.94
260,Entry long,2025-03-21 01:00:00,[R002L 5A:29 bA:29 R:58 V:0.82 B:0.62 M:- ST:D CH:30 CF:+ MI:81 SK:50 PS:D SQ:0],193.25,1000,193250,0.21,0.02,0.94,0.07,-0.06,0.00,579.36,57.94
261,Exit short,2025-03-21 06:00:00,[ExitS 5A:44 bA:44 R:27 V:2.32 B:0.2 M:- ST:D CH:5 CF:- MI:22 SK:15 PS:D SQ:0],192.45,1000,192800,2.22,0.17,2.96,0.23,-0.06,0.00,581.58,58.16
261,Entry short,2025-03-21 04:00:00,[R001S 5A:25 bA:25 R:30 V:0.48 B:-0.01 M:- ST:D CH:8 CF:- MI:26 SK:0 PS:D SQ:0],192.8,1000,192800,2.22,0.17,2.96,0.23,-0.06,0.00,581.58,58.16
262,Exit short,2025-03-21 09:00:00,[ExitS 5A:49 bA:49 R:30 V:0.37 B:0.19 M:- ST:D CH:24 CF:- MI:34 SK:22 PS:D SQ:0],192.2,1000,192150,-0.47,-0.04,0,0.00,-0.4,-0.03,581.12,58.11
262,Entry short,2025-03-21 09:00:00,[R001S 5A:48 bA:48 R:20 V:1.13 B:0.02 M:- ST:D CH:22 CF:- MI:31 SK:0 PS:D SQ:0],192.15,1000,192150,-0.47,-0.04,0,0.00,-0.4,-0.03,581.12,58.11
263,Exit long,2025-03-23 20:00:00,[ExitL 5A:60 bA:60 R:79 V:3.21 B:0.8 M:+ ST:U CH:5 CF:+ MI:67 SK:84 PS:U SQ:0],193.55,1000,192200,8.91,0.69,9.68,0.75,-0.06,0.00,590.03,59.00
263,Entry long,2025-03-21 09:00:00,[R002L 5A:49 bA:49 R:30 V:0.37 B:0.19 M:- ST:D CH:24 CF:- MI:34 SK:22 PS:D SQ:0],192.2,1000,192200,8.91,0.69,9.68,0.75,-0.06,0.00,590.03,59.00
264,Exit long,2025-03-24 06:00:00,[ExitL 5A:64 bA:64 R:75 V:1.42 B:0.81 M:+ ST:U CH:23 CF:+ MI:72 SK:80 PS:U SQ:0],193.9,1000,193900,-0.13,-0.01,0.27,0.02,-0.4,-0.03,589.9,58.99
264,Entry long,2025-03-24 03:00:00,[R001L 5A:63 bA:63 R:84 V:0.76 B:0.94 M:+ ST:U CH:20 CF:+ MI:80 SK:100 PS:U SQ:0],193.9,1000,193900,-0.13,-0.01,0.27,0.02,-0.4,-0.03,589.9,58.99
265,Exit short,2025-03-24 06:00:00,[ExitS 5A:64 bA:64 R:78 V:1.3 B:0.9 M:+ ST:U CH:25 CF:+ MI:74 SK:100 PS:U SQ:0],193.95,1000,193900,-0.46,-0.04,0,0.00,-0.4,-0.03,589.43,58.94
265,Entry short,2025-03-24 06:00:00,[R002S 5A:64 bA:64 R:75 V:1.42 B:0.81 M:+ ST:U CH:23 CF:+ MI:72 SK:80 PS:U SQ:0],193.9,1000,193900,-0.46,-0.04,0,0.00,-0.4,-0.03,589.43,58.94
266,Exit short,2025-03-24 11:00:00,[ExitS 5A:64 bA:64 R:66 V:2.1 B:0.62 M:- ST:D CH:26 CF:+ MI:74 SK:50 PS:D SQ:0],194.4,1000,194500,0.54,0.04,1.27,0.10,-0.07,0.00,589.97,59.00
266,Entry short,2025-03-24 09:00:00,[R002S 5A:74 bA:74 R:79 V:0.56 B:0.81 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0],194.5,1000,194500,0.54,0.04,1.27,0.10,-0.07,0.00,589.97,59.00
267,Exit long,2025-03-24 18:00:00,[ExitL 5A:61 bA:61 R:73 V:0.54 B:0.82 M:+ ST:U CH:8 CF:+ MI:91 SK:85 PS:U SQ:0],194.85,1000,194600,1.53,0.12,2.26,0.17,-0.07,0.00,591.5,59.15
267,Entry long,2025-03-24 12:00:00,[R001L 5A:59 bA:59 R:73 V:0.91 B:0.88 M:- ST:U CH:37 CF:+ MI:77 SK:100 PS:U SQ:0],194.6,1000,194600,1.53,0.12,2.26,0.17,-0.07,0.00,591.5,59.15
268,Exit short,2025-03-25 02:00:00,[ExitS 5A:38 bA:38 R:47 V:4.2 B:0.21 M:- ST:D CH:14 CF:+ MI:52 SK:18 PS:D SQ:0],194.5,1000,194850,2.19,0.17,2.92,0.23,-0.06,0.00,593.69,59.37
268,Entry short,2025-03-24 18:00:00,[R002S 5A:61 bA:61 R:73 V:0.54 B:0.82 M:+ ST:U CH:8 CF:+ MI:91 SK:85 PS:U SQ:0],194.85,1000,194850,2.19,0.17,2.92,0.23,-0.06,0.00,593.69,59.37
269,Exit short,2025-03-25 09:00:00,[ExitS 5A:38 bA:38 R:31 V:2.36 B:0.18 M:- ST:D CH:8 CF:- MI:19 SK:15 PS:D SQ:0],194,1000,194300,1.86,0.14,2.59,0.20,-0.06,0.00,595.55,59.56
269,Entry short,2025-03-25 06:00:00,[R001S 5A:28 bA:28 R:37 V:0.71 B:0.1 M:- ST:D CH:26 CF:- MI:46 SK:0 PS:D SQ:0],194.3,1000,194300,1.86,0.14,2.59,0.20,-0.06,0.00,595.55,59.56
270,Exit long,2025-03-25 23:00:00,[ExitL 5A:32 bA:32 R:64 V:1.14 B:0.81 M:+ ST:U CH:5 CF:+ MI:93 SK:86 PS:U SQ:0],194.65,1000,194550,0.54,0.04,0.94,0.07,-0.06,0.00,596.09,59.61
270,Entry long,2025-03-25 20:00:00,[R001L 5A:28 bA:28 R:67 V:0.62 B:0.99 M:+ ST:U CH:8 CF:+ MI:84 SK:100 PS:U SQ:0],194.55,1000,194550,0.54,0.04,0.94,0.07,-0.06,0.00,596.09,59.61
271,Exit short,2025-03-26 00:00:00,[ExitS 5A:32 bA:32 R:68 V:1.35 B:0.87 M:+ ST:U CH:11 CF:+ MI:90 SK:100 PS:U SQ:0],194.65,1000,194650,-0.13,-0.01,0,0.00,-0.4,-0.03,595.96,59.60
271,Entry short,2025-03-25 23:00:00,[R002S 5A:32 bA:32 R:64 V:1.14 B:0.81 M:+ ST:U CH:5 CF:+ MI:93 SK:86 PS:U SQ:0],194.65,1000,194650,-0.13,-0.01,0,0.00,-0.4,-0.03,595.96,59.60
272,Exit short,2025-03-26 05:00:00,[ExitS 5A:39 bA:39 R:30 V:1.42 B:0.2 M:- ST:D CH:8 CF:- MI:13 SK:15 PS:D SQ:0],193.85,1000,193900,0.2,0.02,0.94,0.07,-0.06,0.00,596.17,59.62
272,Entry short,2025-03-26 01:00:00,[R001S 5A:32 bA:32 R:25 V:0.77 B:0.06 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],193.9,1000,193900,0.2,0.02,0.94,0.07,-0.06,0.00,596.17,59.62
273,Exit long,2025-03-26 07:00:00,[ExitL 5A:41 bA:41 R:30 V:2.61 B:0.2 M:- ST:D CH:17 CF:- MI:19 SK:9 PS:D SQ:0],193.85,1000,193850,-0.13,-0.01,0.27,0.02,-0.4,-0.03,596.04,59.60
273,Entry long,2025-03-26 05:00:00,[R002L 5A:39 bA:39 R:30 V:1.42 B:0.2 M:- ST:D CH:8 CF:- MI:13 SK:15 PS:D SQ:0],193.85,1000,193850,-0.13,-0.01,0.27,0.02,-0.4,-0.03,596.04,59.60
274,Exit long,2025-03-26 14:00:00,[ExitL 5A:24 bA:24 R:45 V:0.31 B:0.51 M:+ ST:D CH:38 CF:- MI:42 SK:31 PS:D SQ:0],193.95,1000,193950,-0.13,-0.01,0.74,0.06,-0.06,0.00,595.91,59.59
274,Entry long,2025-03-26 12:00:00,[R002L 5A:28 bA:28 R:45 V:1.09 B:0.54 M:+ ST:D CH:34 CF:- MI:33 SK:40 PS:D SQ:0],193.95,1000,193950,-0.13,-0.01,0.74,0.06,-0.06,0.00,595.91,59.59
275,Exit short,2025-03-26 16:00:00,[ExitS 5A:30 bA:30 R:36 V:0.65 B:0.17 M:- ST:D CH:19 CF:- MI:51 SK:19 PS:D SQ:0],193.65,1000,193700,0.2,0.02,0.93,0.07,-0.06,0.00,596.11,59.61
275,Entry short,2025-03-26 15:00:00,[R001S 5A:25 bA:25 R:33 V:0.3 B:-0.04 M:- ST:D CH:24 CF:- MI:28 SK:0 PS:D SQ:0],193.7,1000,193700,0.2,0.02,0.93,0.07,-0.06,0.00,596.11,59.61
276,Exit long,2025-03-26 18:00:00,[ExitL 5A:22 bA:22 R:50 V:0.94 B:0.57 M:+ ST:U CH:26 CF:+ MI:59 SK:75 PS:U SQ:0],193.85,1000,193650,1.2,0.09,1.93,0.15,-0.06,0.00,597.31,59.73
276,Entry long,2025-03-26 16:00:00,[R002L 5A:30 bA:30 R:36 V:0.65 B:0.17 M:- ST:D CH:19 CF:- MI:51 SK:19 PS:D SQ:0],193.65,1000,193650,1.2,0.09,1.93,0.15,-0.06,0.00,597.31,59.73
277,Exit long,2025-03-27 06:00:00,[ExitL 5A:65 bA:65 R:81 V:3.27 B:0.8 M:+ ST:U CH:5 CF:+ MI:72 SK:85 PS:U SQ:0],195.15,1000,194400,4.85,0.38,5.58,0.43,-0.06,0.00,602.16,60.22
277,Entry long,2025-03-27 01:00:00,[R001L 5A:29 bA:29 R:76 V:0.75 B:0.98 M:+ ST:U CH:5 CF:+ MI:95 SK:100 PS:U SQ:0],194.4,1000,194400,4.85,0.38,5.58,0.43,-0.06,0.00,602.16,60.22
278,Exit long,2025-03-27 15:00:00,[ExitL 5A:71 bA:71 R:78 V:5.27 B:0.82 M:+ ST:U CH:13 CF:- MI:34 SK:83 PS:U SQ:0],195.6,1000,195400,1.19,0.09,1.93,0.15,-0.06,0.00,603.35,60.34
278,Entry long,2025-03-27 07:00:00,[R001L 5A:66 bA:66 R:83 V:0.59 B:0.9 M:- ST:U CH:18 CF:+ MI:55 SK:100 PS:U SQ:0],195.4,1000,195400,1.19,0.09,1.93,0.15,-0.06,0.00,603.35,60.34
279,Exit long,2025-03-27 22:00:00,[ExitL 5A:43 bA:43 R:46 V:1.19 B:0.1 M:- ST:D CH:24 CF:- MI:21 SK:0 PS:D SQ:0],195.2,1000,195250,-0.46,-0.04,0,0.00,-0.4,-0.03,602.89,60.29
279,Entry long,2025-03-27 22:00:00,[R002L 5A:46 bA:46 R:52 V:1.12 B:0.27 M:- ST:D CH:21 CF:- MI:27 SK:20 PS:D SQ:0],195.25,1000,195250,-0.46,-0.04,0,0.00,-0.4,-0.03,602.89,60.29
280,Exit short,2025-03-28 02:00:00,[ExitS 5A:39 bA:39 R:36 V:1.71 B:0.19 M:- ST:D CH:16 CF:- MI:25 SK:18 PS:D SQ:0],194.9,1000,195000,0.53,0.04,1.26,0.10,-0.06,0.00,603.43,60.34
280,Entry short,2025-03-27 23:00:00,[R001S 5A:37 bA:37 R:36 V:0.31 B:0.05 M:- ST:D CH:15 CF:- MI:12 SK:0 PS:D SQ:0],195,1000,195000,0.53,0.04,1.26,0.10,-0.06,0.00,603.43,60.34
281,Exit short,2025-03-30 16:00:00,[ExitS 5A:77 bA:77 R:17 V:1.09 B:0.2 M:- ST:D CH:5 CF:- MI:12 SK:15 PS:D SQ:0],193.45,1000,194250,5.21,0.40,5.94,0.46,-0.06,0.00,608.63,60.86
281,Entry short,2025-03-28 10:00:00,[R001S 5A:49 bA:49 R:17 V:0.31 B:0.04 M:- ST:D CH:6 CF:- MI:0 SK:0 PS:D SQ:0],194.25,1000,194250,5.21,0.40,5.94,0.46,-0.06,0.00,608.63,60.86
282,Exit long,2025-03-30 18:00:00,[ExitL 5A:73 bA:73 R:24 V:2.74 B:0.25 M:+ ST:U CH:18 CF:- MI:31 SK:20 PS:U SQ:0],193.45,1000,193450,-0.13,-0.01,0.6,0.05,-0.06,0.00,608.5,60.85
282,Entry long,2025-03-30 16:00:00,[R002L 5A:77 bA:77 R:17 V:1.09 B:0.2 M:- ST:D CH:5 CF:- MI:12 SK:15 PS:D SQ:0],193.45,1000,193450,-0.13,-0.01,0.6,0.05,-0.06,0.00,608.5,60.85
283,Exit short,2025-03-30 21:00:00,[ExitS 5A:72 bA:72 R:24 V:1.01 B:0.17 M:+ ST:D CH:16 CF:- MI:22 SK:18 PS:D SQ:0],193.1,1000,193250,0.87,0.07,1.6,0.12,-0.06,0.00,609.38,60.94
283,Entry short,2025-03-30 19:00:00,[R001S 5A:71 bA:71 R:19 V:0.4 B:0.1 M:+ ST:D CH:26 CF:- MI:19 SK:0 PS:D SQ:0],193.25,1000,193250,0.87,0.07,1.6,0.12,-0.06,0.00,609.38,60.94
284,Exit long,2025-03-31 01:00:00,[ExitL 5A:67 bA:67 R:29 V:0.56 B:0.23 M:+ ST:U CH:20 CF:+ MI:50 SK:20 PS:D SQ:0],193.1,1000,193100,-0.13,-0.01,0.6,0.05,-0.06,0.00,609.25,60.92
284,Entry long,2025-03-30 21:00:00,[R002L 5A:72 bA:72 R:24 V:1.01 B:0.17 M:+ ST:D CH:16 CF:- MI:22 SK:18 PS:D SQ:0],193.1,1000,193100,-0.13,-0.01,0.6,0.05,-0.06,0.00,609.25,60.92
285,Exit long,2025-03-31 07:00:00,[ExitL 5A:38 bA:38 R:57 V:0.49 B:0.83 M:+ ST:U CH:11 CF:+ MI:75 SK:83 PS:U SQ:0],193.4,1000,193000,2.54,0.20,3.27,0.25,-0.06,0.00,611.79,61.18
285,Entry long,2025-03-31 03:00:00,[R002L 5A:63 bA:63 R:32 V:0.39 B:0.26 M:+ ST:D CH:34 CF:- MI:55 SK:29 PS:D SQ:0],193,1000,193000,2.54,0.20,3.27,0.25,-0.06,0.00,611.79,61.18
286,Exit short,2025-03-31 08:00:00,[ExitS 5A:28 bA:28 R:44 V:2.06 B:0.35 M:- ST:D CH:22 CF:+ MI:68 SK:22 PS:D SQ:0],193.15,1000,193400,1.54,0.12,2.27,0.18,-0.06,0.00,613.33,61.33
286,Entry short,2025-03-31 07:00:00,[R002S 5A:38 bA:38 R:57 V:0.49 B:0.83 M:+ ST:U CH:11 CF:+ MI:75 SK:83 PS:U SQ:0],193.4,1000,193400,1.54,0.12,2.27,0.18,-0.06,0.00,613.33,61.33
287,Exit long,2025-03-31 17:00:00,[ExitL 5A:32 bA:32 R:67 V:3.49 B:0.82 M:+ ST:U CH:5 CF:+ MI:72 SK:85 PS:U SQ:0],193.7,1000,193650,0.2,0.02,0.94,0.07,-0.06,0.00,613.53,61.35
287,Entry long,2025-03-31 11:00:00,[R001L 5A:26 bA:26 R:71 V:0.71 B:0.97 M:+ ST:U CH:8 CF:+ MI:84 SK:100 PS:U SQ:0],193.65,1000,193650,0.2,0.02,0.94,0.07,-0.06,0.00,613.53,61.35
