Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
23,Entry long,2024-09-04 14:00:00,[SwBnc rA:27 R:42 SK:50 PS:U SL:57310 D:0.8%],57000,0.001,57,1.04,1.83,1.35,2.36,-0.003,0.00,20.27,2.03
24,Exit long,2024-09-06 07:00:00,[ExitL rA:30 R:41 SK:30 PS:U SL:56250 D:0.27%],56400,0.001,56.55,-0.16,-0.27,0,0.00,-0.15,-0.27,20.11,2.01
24,Entry long,2024-09-06 07:00:00,[SwBnc rA:39 R:47 SK:58 PS:U SL:56250 D:0.53%],56550,0.001,56.55,-0.16,-0.27,0,0.00,-0.15,-0.27,20.11,2.01
25,Exit long,2024-09-06 13:00:00,[ExitL rA:29 R:49 SK:72 PS:U SL:56250 D:0.53%],56550,0.001,56.7,-0.16,-0.27,0.15,0.26,-0.15,-0.27,19.96,2.00
25,Entry long,2024-09-06 12:00:00,[SwBnc rA:30 R:53 SK:100 PS:U SL:56250 D:0.53%],56700,0.001,56.7,-0.16,-0.27,0.15,0.26,-0.15,-0.27,19.96,2.00
26,Exit long,2024-09-12 12:00:00,[ExitL rA:22 R:67 SK:85 PS:U SL:55800 D:3.76%],57900,0.001,56.55,1.34,2.38,1.65,2.91,-0.003,0.00,21.3,2.13
26,Entry long,2024-09-11 15:00:00,[SwBnc rA:25 R:50 SK:75 PS:U SL:56550 D:0.27%],56550,0.001,56.55,1.34,2.38,1.65,2.91,-0.003,0.00,21.3,2.13
27,Exit long,2024-09-17 18:00:00,[ExitL rA:31 R:74 SK:86 PS:U SL:57600 D:5.47%],60750,0.001,58.2,2.54,4.37,2.85,4.89,-0.003,0.00,23.85,2.38
27,Entry long,2024-09-17 05:00:00,[SwBnc rA:24 R:47 SK:80 PS:U SL:57600 D:0.78%],58200,0.001,58.2,2.54,4.37,2.85,4.89,-0.003,0.00,23.85,2.38
28,Exit long,2024-09-23 05:00:00,[ExitL rA:48 R:61 SK:81 PS:U SL:62614 D:2.05%],63900,0.001,63.45,0.44,0.70,0.75,1.18,-0.003,0.00,24.29,2.43
28,Entry long,2024-09-22 22:00:00,[SwBnc rA:34 R:58 SK:100 PS:U SL:62850 D:0.72%],63450,0.001,63.45,0.44,0.70,0.75,1.18,-0.003,0.00,24.29,2.43
29,Exit long,2024-09-25 06:00:00,[ExitL rA:25 R:60 SK:81 PS:U SL:62948 D:1.99%],64200,0.001,63.6,0.59,0.93,0.9,1.41,-0.003,0.00,24.89,2.49
29,Entry long,2024-09-24 17:00:00,[SwBnc rA:19 R:54 SK:81 PS:U SL:62614 D:0.87%],63600,0.001,63.6,0.59,0.93,0.9,1.41,-0.003,0.00,24.89,2.49
30,Exit long,2024-10-03 08:00:00,[ExitL rA:19 R:47 SK:71 PS:U SL:60900 D:0.25%],61050,0.001,61.2,-0.16,-0.25,0,0.00,-0.15,-0.25,24.73,2.47
30,Entry long,2024-10-03 07:00:00,[SwBnc rA:13 R:53 SK:88 PS:U SL:60900 D:0.49%],61200,0.001,61.2,-0.16,-0.25,0,0.00,-0.15,-0.25,24.73,2.47
31,Exit long,2024-10-08 15:00:00,[ExitL rA:27 R:48 SK:43 PS:U SL:62857 D:0.25%],62700,0.001,62.85,-0.16,-0.25,0,0.00,-0.15,-0.24,24.57,2.46
31,Entry long,2024-10-08 15:00:00,[SwBnc rA:29 R:53 SK:71 PS:U SL:62857 D:0.01%],62850,0.001,62.85,-0.16,-0.25,0,0.00,-0.15,-0.24,24.57,2.46
32,Exit long,2024-10-23 00:00:00,[ExitL rA:17 R:46 SK:60 PS:U SL:66900 D:0.67%],67350,0.001,67.5,-0.16,-0.23,0,0.00,-0.15,-0.23,24.42,2.44
32,Entry long,2024-10-23 00:00:00,[SwBnc rA:18 R:51 SK:84 PS:U SL:68064 D:0.83%],67500,0.001,67.5,-0.16,-0.23,0,0.00,-0.15,-0.23,24.42,2.44
33,Exit long,2024-10-24 08:00:00,[ExitL rA:18 R:55 SK:80 PS:U SL:65700 D:2.05%],67050,0.001,66.45,0.59,0.89,0.93,1.40,-0.003,0.00,25.01,2.50
33,Entry long,2024-10-23 23:00:00,[SwBnc rA:19 R:44 SK:50 PS:U SL:66900 D:0.9%],66450,0.001,66.45,0.59,0.89,0.93,1.40,-0.003,0.00,25.01,2.50
34,Exit long,2024-10-31 12:00:00,[ExitL rA:24 R:53 SK:50 PS:U SL:71850 D:0.63%],72300,0.001,72.45,-0.16,-0.22,0.15,0.20,-0.25,-0.35,24.86,2.49
34,Entry long,2024-10-31 10:00:00,[SwBnc rA:31 R:57 SK:67 PS:U SL:71850 D:0.63%],72450,0.001,72.45,-0.16,-0.22,0.15,0.20,-0.25,-0.35,24.86,2.49
35,Exit long,2024-11-02 14:00:00,[ExitL rA:37 R:41 SK:33 PS:U SL:69183 D:0.39%],69450,0.001,69.6,-0.16,-0.22,0,0.00,-0.15,-0.22,24.7,2.47
35,Entry long,2024-11-02 12:00:00,[SwBnc rA:39 R:46 SK:57 PS:U SL:69183 D:0.6%],69600,0.001,69.6,-0.16,-0.22,0,0.00,-0.15,-0.22,24.7,2.47
36,Exit long,2024-11-04 01:00:00,[ExitL rA:27 R:46 SK:75 PS:U SL:69183 D:0.7%],68850,0.001,68.7,0.14,0.21,0.3,0.43,-0.003,0.00,24.84,2.48
36,Entry long,2024-11-03 19:00:00,[SwBnc rA:27 R:46 SK:67 PS:U SL:69183 D:0.91%],68700,0.001,68.7,0.14,0.21,0.3,0.43,-0.003,0.00,24.84,2.48
37,Exit long,2024-11-05 15:00:00,[ExitL rA:30 R:67 SK:85 PS:U SL:67200 D:3.57%],69750,0.001,68.1,1.64,2.41,1.8,2.64,-0.003,0.00,26.49,2.65
37,Entry long,2024-11-05 03:00:00,[SwBnc rA:37 R:49 SK:63 PS:U SL:67800 D:0.22%],68100,0.001,68.1,1.64,2.41,1.8,2.64,-0.003,0.00,26.49,2.65
38,Exit long,2024-11-06 23:00:00,[ExitL rA:34 R:73 SK:85 PS:U SL:73464 D:3.11%],75750,0.001,74.25,1.49,2.01,1.8,2.42,-0.003,0.00,27.98,2.80
38,Entry long,2024-11-06 16:00:00,[SwBnc rA:29 R:63 SK:100 PS:U SL:73464 D:0.87%],74250,0.001,74.25,1.49,2.01,1.8,2.42,-0.003,0.00,27.98,2.80
39,Exit long,2024-11-08 21:00:00,[ExitL rA:51 R:58 SK:71 PS:U SL:75788 D:1.14%],76650,0.001,76.35,0.29,0.38,0.6,0.78,-0.004,0.00,28.27,2.83
39,Entry long,2024-11-08 17:00:00,[SwBnc rA:42 R:57 SK:79 PS:U SL:75788 D:0.54%],76350,0.001,76.35,0.29,0.38,0.6,0.78,-0.004,0.00,28.27,2.83
40,Exit long,2024-11-12 20:00:00,[ExitL rA:34 R:71 SK:85 PS:U SL:86400 D:3.3%],89250,0.001,87.3,1.94,2.22,2.25,2.57,-0.004,0.00,30.21,3.02
40,Entry long,2024-11-12 17:00:00,[SwBnc rA:32 R:48 SK:86 PS:U SL:87900 D:0.85%],87300,0.001,87.3,1.94,2.22,2.25,2.57,-0.004,0.00,30.21,3.02
41,Exit long,2024-11-14 19:00:00,[ExitL rA:42 R:48 SK:78 PS:U SL:88050 D:1.19%],89100,0.001,88.8,0.29,0.33,0.6,0.67,-0.004,0.00,30.51,3.05
41,Entry long,2024-11-14 15:00:00,[SwBnc rA:38 R:40 SK:50 PS:U SL:89400 D:0.84%],88800,0.001,88.8,0.29,0.33,0.6,0.67,-0.004,0.00,30.51,3.05
42,Exit long,2024-11-15 03:00:00,[ExitL rA:31 R:46 SK:67 PS:U SL:88050 D:0%],88050,0.001,88.05,-0.01,-0.01,0.3,0.34,-0.004,0.00,30.5,3.05
42,Entry long,2024-11-15 01:00:00,[SwBnc rA:42 R:46 SK:80 PS:U SL:88050 D:0.17%],88050,0.001,88.05,-0.01,-0.01,0.3,0.34,-0.004,0.00,30.5,3.05
43,Exit long,2024-11-18 10:00:00,[ExitL rA:26 R:68 SK:85 PS:U SL:89250 D:2.69%],91650,0.001,90.15,1.49,1.65,1.8,1.99,-0.004,0.00,31.99,3.20
43,Entry long,2024-11-18 00:00:00,[SwBnc rA:32 R:50 SK:67 PS:U SL:90150 D:0.17%],90150,0.001,90.15,1.49,1.65,1.8,1.99,-0.004,0.00,31.99,3.20
44,Exit long,2024-11-25 00:00:00,[ExitL rA:33 R:60 SK:85 PS:U SL:96000 D:1.88%],97800,0.001,96.75,1.04,1.08,1.35,1.39,-0.004,0.00,33.03,3.30
44,Entry long,2024-11-24 19:00:00,[SwBnc rA:23 R:44 SK:57 PS:U SL:97500 D:0.92%],96750,0.001,96.75,1.04,1.08,1.35,1.39,-0.004,0.00,33.03,3.30
45,Exit long,2024-11-26 15:00:00,[ExitL rA:31 R:42 SK:54 PS:U SL:93150 D:0.32%],93000,0.001,93,-0.01,-0.01,0.15,0.16,-0.15,-0.17,33.02,3.30
45,Entry long,2024-11-26 13:00:00,[SwBnc rA:39 R:44 SK:65 PS:U SL:93150 D:0.32%],93000,0.001,93,-0.01,-0.01,0.15,0.16,-0.15,-0.17,33.02,3.30
46,Exit long,2024-11-26 16:00:00,[ExitL rA:33 R:57 SK:84 PS:U SL:92148 D:1.74%],93750,0.001,93.45,0.29,0.31,0.6,0.64,-0.004,0.00,33.31,3.33
