Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
9,Exit short,2025-01-06 06:00:00,[ExitS 5A:45 bA:45 R:40 V:0.91 B:0.19 M:- ST:D CH:5 CF:- MI:8 SK:15 PS:D SQ:0],196.45,1000,196400,-0.44,-0.04,0,0.00,-0.38,-0.03,22.05,2.20
9,Entry short,2025-01-06 06:00:00,[R001S 5A:46 bA:46 R:32 V:1.46 B:0.05 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],196.4,1000,196400,-0.44,-0.04,0,0.00,-0.38,-0.03,22.05,2.20
10,Exit long,2025-01-06 09:00:00,[ExitL 5A:45 bA:45 R:72 V:1.6 B:0.8 M:+ ST:U CH:5 CF:+ MI:89 SK:85 PS:U SQ:0],197.25,1000,196450,4.96,0.40,5.66,0.45,-0.06,0.00,27.01,2.70
10,Entry long,2025-01-06 06:00:00,[R002L 5A:45 bA:45 R:40 V:0.91 B:0.19 M:- ST:D CH:5 CF:- MI:8 SK:15 PS:D SQ:0],196.45,1000,196450,4.96,0.40,5.66,0.45,-0.06,0.00,27.01,2.70
11,Exit short,2025-01-06 12:00:00,[ExitS 5A:39 bA:39 R:61 V:1.25 B:0.62 M:- ST:D CH:26 CF:+ MI:55 SK:50 PS:D SQ:0],197.15,1000,197100,-0.44,-0.04,0,0.00,-0.38,-0.03,26.56,2.66
11,Entry short,2025-01-06 12:00:00,[R001S 5A:40 bA:40 R:55 V:0.94 B:0.52 M:- ST:D CH:19 CF:+ MI:56 SK:33 PS:D SQ:0],197.1,1000,197100,-0.44,-0.04,0,0.00,-0.38,-0.03,26.56,2.66
12,Exit long,2025-01-06 21:00:00,[ExitL 5A:63 bA:63 R:79 V:2.82 B:0.8 M:+ ST:U CH:5 CF:+ MI:75 SK:85 PS:U SQ:0],198.1,1000,197150,5.9,0.47,6.6,0.53,-0.06,0.00,32.46,3.25
12,Entry long,2025-01-06 12:00:00,[R002L 5A:39 bA:39 R:61 V:1.25 B:0.62 M:- ST:D CH:26 CF:+ MI:55 SK:50 PS:D SQ:0],197.15,1000,197150,5.9,0.47,6.6,0.53,-0.06,0.00,32.46,3.25
13,Exit short,2025-01-07 13:00:00,[ExitS 5A:43 bA:43 R:28 V:0.26 B:0.19 M:- ST:D CH:5 CF:- MI:2 SK:14 PS:D SQ:0],197.15,1000,197450,1.78,0.14,2.47,0.20,-0.06,0.00,34.24,3.42
13,Entry short,2025-01-07 07:00:00,[R001S 5A:28 bA:28 R:31 V:1.2 B:0.03 M:- ST:D CH:14 CF:- MI:18 SK:0 PS:D SQ:0],197.45,1000,197450,1.78,0.14,2.47,0.20,-0.06,0.00,34.24,3.42
14,Exit long,2025-01-07 17:00:00,[ExitL 5A:35 bA:35 R:43 V:1.76 B:0.46 M:+ ST:U CH:31 CF:- MI:11 SK:71 PS:U SQ:0],197.3,1000,197150,0.82,0.07,1.52,0.12,-0.06,0.00,35.06,3.51
14,Entry long,2025-01-07 13:00:00,[R002L 5A:43 bA:43 R:28 V:0.26 B:0.19 M:- ST:D CH:5 CF:- MI:2 SK:14 PS:D SQ:0],197.15,1000,197150,0.82,0.07,1.52,0.12,-0.06,0.00,35.06,3.51
15,Exit short,2025-01-08 07:00:00,[ExitS 5A:82 bA:82 R:16 V:1.48 B:0.2 M:- ST:D CH:5 CF:- MI:9 SK:15 PS:D SQ:0],195.35,1000,195500,0.83,0.07,1.52,0.12,-0.06,0.00,35.89,3.59
15,Entry short,2025-01-08 06:00:00,[R001S 5A:76 bA:76 R:5 V:0.83 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],195.5,1000,195500,0.83,0.07,1.52,0.12,-0.06,0.00,35.89,3.59
16,Exit long,2025-01-08 09:00:00,[ExitL 5A:54 bA:54 R:45 V:1.81 B:0.73 M:+ ST:U CH:18 CF:- MI:61 SK:80 PS:U SQ:0],195.65,1000,195350,1.77,0.14,2.47,0.20,-0.06,0.00,37.66,3.77
16,Entry long,2025-01-08 07:00:00,[R002L 5A:82 bA:82 R:16 V:1.48 B:0.2 M:- ST:D CH:5 CF:- MI:9 SK:15 PS:D SQ:0],195.35,1000,195350,1.77,0.14,2.47,0.20,-0.06,0.00,37.66,3.77
17,Exit short,2025-01-08 22:00:00,[ExitS 5A:51 bA:51 R:26 V:2.39 B:0.2 M:- ST:D CH:5 CF:- MI:29 SK:15 PS:D SQ:0],194.85,1000,195500,3.98,0.32,4.36,0.35,-0.43,-0.03,41.64,4.16
17,Entry short,2025-01-08 17:00:00,[R001S 5A:33 bA:33 R:38 V:1.28 B:0.35 M:+ ST:D CH:38 CF:- MI:33 SK:0 PS:D SQ:0],195.5,1000,195500,3.98,0.32,4.36,0.35,-0.43,-0.03,41.64,4.16
18,Exit long,2025-01-09 15:00:00,[ExitL 5A:36 bA:36 R:62 V:0.37 B:0.82 M:+ ST:U CH:5 CF:+ MI:97 SK:81 PS:U SQ:0],194.55,1000,194050,3.04,0.25,4.01,0.33,-0.06,0.00,44.68,4.47
18,Entry long,2025-01-09 06:00:00,[R002L 5A:54 bA:54 R:36 V:0.83 B:0.34 M:+ ST:D CH:33 CF:- MI:27 SK:32 PS:D SQ:0],194.05,1000,194050,3.04,0.25,4.01,0.33,-0.06,0.00,44.68,4.47
19,Exit short,2025-01-09 17:00:00,[ExitS 5A:28 bA:28 R:54 V:0.75 B:0.62 M:+ ST:D CH:24 CF:+ MI:75 SK:45 PS:D SQ:0],194.45,1000,194550,0.51,0.04,1.2,0.10,-0.06,0.00,45.19,4.52
19,Entry short,2025-01-09 15:00:00,[R002S 5A:36 bA:36 R:62 V:0.37 B:0.82 M:+ ST:U CH:5 CF:+ MI:97 SK:81 PS:U SQ:0],194.55,1000,194550,0.51,0.04,1.2,0.10,-0.06,0.00,45.19,4.52
20,Exit short,2025-01-10 10:00:00,[ExitS 5A:75 bA:75 R:17 V:3.28 B:0.2 M:- ST:D CH:5 CF:- MI:27 SK:15 PS:D SQ:0],192.7,1000,193850,7.15,0.58,7.84,0.64,-0.06,0.00,52.34,5.23
20,Entry short,2025-01-10 06:00:00,[R001S 5A:26 bA:26 R:26 V:0.99 B:0.02 M:- ST:D CH:3 CF:+ MI:14 SK:0 PS:D SQ:0],193.85,1000,193850,7.15,0.58,7.84,0.64,-0.06,0.00,52.34,5.23
21,Exit long,2025-01-13 17:00:00,[ExitL 5A:77 bA:77 R:83 V:4.77 B:0.8 M:+ ST:U CH:5 CF:+ MI:61 SK:85 PS:U SQ:0],192.35,1000,190500,11.62,0.96,12.32,1.02,-0.06,0.00,63.96,6.40
21,Entry long,2025-01-13 05:00:00,[R002L 5A:34 bA:34 R:39 V:0.88 B:0.21 M:- ST:D CH:14 CF:- MI:16 SK:18 PS:D SQ:0],190.5,1000,190500,11.62,0.96,12.32,1.02,-0.06,0.00,63.96,6.40
22,Exit short,2025-01-14 07:00:00,[ExitS 5A:41 bA:41 R:39 V:0.44 B:0.18 M:- ST:D CH:5 CF:- MI:3 SK:15 PS:D SQ:0],191.9,1000,192000,0.51,0.04,1.21,0.10,-0.06,0.00,64.47,6.45
22,Entry short,2025-01-14 05:00:00,[R001S 5A:44 bA:44 R:40 V:0.68 B:-0.04 M:- ST:D CH:15 CF:- MI:46 SK:0 PS:D SQ:0],192,1000,192000,0.51,0.04,1.21,0.10,-0.06,0.00,64.47,6.45
23,Exit long,2025-01-14 08:00:00,[ExitL 5A:39 bA:39 R:69 V:1.88 B:0.8 M:+ ST:U CH:5 CF:+ MI:83 SK:85 PS:U SQ:0],192.6,1000,191900,4.32,0.35,5.02,0.41,-0.06,0.00,68.79,6.88
23,Entry long,2025-01-14 07:00:00,[R002L 5A:41 bA:41 R:39 V:0.44 B:0.18 M:- ST:D CH:5 CF:- MI:3 SK:15 PS:D SQ:0],191.9,1000,191900,4.32,0.35,5.02,0.41,-0.06,0.00,68.79,6.88
24,Exit long,2025-01-14 11:00:00,[ExitL 5A:41 bA:41 R:66 V:1.19 B:0.77 M:+ ST:U CH:34 CF:+ MI:55 SK:71 PS:U SQ:0],192.75,1000,192800,-0.44,-0.04,0.26,0.02,-0.38,-0.03,68.35,6.84
24,Entry long,2025-01-14 10:00:00,[R001L 5A:40 bA:40 R:73 V:0.56 B:0.9 M:+ ST:U CH:26 CF:+ MI:63 SK:100 PS:U SQ:0],192.8,1000,192800,-0.44,-0.04,0.26,0.02,-0.38,-0.03,68.35,6.84
25,Exit short,2025-01-14 13:00:00,[ExitS 5A:40 bA:40 R:66 V:2.35 B:0.83 M:+ ST:U CH:36 CF:+ MI:55 SK:86 PS:U SQ:0],192.8,1000,192750,-0.44,-0.04,0.26,0.02,-0.38,-0.03,67.91,6.79
25,Entry short,2025-01-14 11:00:00,[R002S 5A:41 bA:41 R:66 V:1.19 B:0.77 M:+ ST:U CH:34 CF:+ MI:55 SK:71 PS:U SQ:0],192.75,1000,192750,-0.44,-0.04,0.26,0.02,-0.38,-0.03,67.91,6.79
26,Exit long,2025-01-15 06:00:00,[ExitL 5A:33 bA:33 R:56 V:0.64 B:0.83 M:+ ST:U CH:16 CF:- MI:69 SK:82 PS:U SQ:0],192.2,1000,192050,0.83,0.07,1.52,0.13,-0.06,0.00,68.74,6.87
26,Entry long,2025-01-15 05:00:00,[R001L 5A:40 bA:40 R:50 V:0.51 B:0.8 M:+ ST:U CH:34 CF:- MI:37 SK:100 PS:U SQ:0],192.05,1000,192050,0.83,0.07,1.52,0.13,-0.06,0.00,68.74,6.87
27,Exit short,2025-01-15 12:00:00,[ExitS 5A:45 bA:45 R:26 V:4.11 B:0.2 M:- ST:D CH:5 CF:- MI:30 SK:18 PS:D SQ:0],191.35,1000,192200,5.26,0.43,6.09,0.50,-0.06,0.00,74,7.40
27,Entry short,2025-01-15 06:00:00,[R002S 5A:33 bA:33 R:56 V:0.64 B:0.83 M:+ ST:U CH:16 CF:- MI:69 SK:82 PS:U SQ:0],192.2,1000,192200,5.26,0.43,6.09,0.50,-0.06,0.00,74,7.40
28,Exit long,2025-01-15 14:00:00,[ExitL 5A:40 bA:40 R:38 V:0.28 B:0.38 M:+ ST:U CH:25 CF:- MI:58 SK:53 PS:U SQ:0],191.45,1000,191500,-0.44,-0.04,0,0.00,-0.38,-0.03,73.56,7.36
28,Entry long,2025-01-15 14:00:00,[R001L 5A:42 bA:42 R:44 V:0.84 B:0.48 M:+ ST:U CH:19 CF:- MI:53 SK:68 PS:U SQ:0],191.5,1000,191500,-0.44,-0.04,0,0.00,-0.38,-0.03,73.56,7.36
29,Exit short,2025-01-15 19:00:00,[ExitS 5A:68 bA:68 R:19 V:3.59 B:0.2 M:- ST:D CH:5 CF:- MI:33 SK:15 PS:D SQ:0],190.35,1000,191450,6.91,0.56,7.61,0.62,-0.06,0.00,80.46,8.05
29,Entry short,2025-01-15 14:00:00,[R002S 5A:40 bA:40 R:38 V:0.28 B:0.38 M:+ ST:U CH:25 CF:- MI:58 SK:53 PS:U SQ:0],191.45,1000,191450,6.91,0.56,7.61,0.62,-0.06,0.00,80.46,8.05
30,Exit short,2025-01-16 15:00:00,[ExitS 5A:26 bA:26 R:37 V:0.51 B:0.17 M:- ST:D CH:19 CF:- MI:31 SK:18 PS:D SQ:0],189.95,1000,189900,-0.44,-0.04,0.27,0.02,-0.38,-0.03,80.02,8.00
30,Entry short,2025-01-16 15:00:00,[R001S 5A:25 bA:25 R:29 V:1.48 B:-0.03 M:- ST:D CH:16 CF:- MI:33 SK:0 PS:D SQ:0],189.9,1000,189900,-0.44,-0.04,0.27,0.02,-0.38,-0.03,80.02,8.00
31,Exit long,2025-01-16 16:00:00,[ExitL 5A:25 bA:25 R:39 V:0.91 B:0.23 M:- ST:D CH:26 CF:- MI:35 SK:23 PS:U SQ:0],189.95,1000,189950,-0.12,-0.01,0.58,0.05,-0.06,0.00,79.89,7.99
31,Entry long,2025-01-16 15:00:00,[R002L 5A:26 bA:26 R:37 V:0.51 B:0.17 M:- ST:D CH:19 CF:- MI:31 SK:18 PS:D SQ:0],189.95,1000,189950,-0.12,-0.01,0.58,0.05,-0.06,0.00,79.89,7.99
32,Exit short,2025-01-17 13:00:00,[ExitS 5A:24 bA:24 R:54 V:1.25 B:0.54 M:- ST:D CH:31 CF:+ MI:45 SK:29 PS:D SQ:0],190.15,1000,190100,-0.44,-0.04,0.29,0.02,-0.38,-0.03,79.45,7.94
32,Entry short,2025-01-17 11:00:00,[R001S 5A:27 bA:27 R:51 V:0.81 B:0.52 M:- ST:D CH:19 CF:- MI:46 SK:33 PS:D SQ:0],190.1,1000,190100,-0.44,-0.04,0.29,0.02,-0.38,-0.03,79.45,7.94
33,Exit long,2025-01-20 10:00:00,[ExitL 5A:53 bA:53 R:77 V:6.54 B:0.8 M:+ ST:U CH:5 CF:+ MI:43 SK:85 PS:U SQ:0],191.45,1000,190850,3.72,0.30,4.1,0.34,-0.06,0.00,83.16,8.32
33,Entry long,2025-01-20 05:00:00,[R001L 5A:26 bA:26 R:71 V:0.77 B:0.92 M:+ ST:U CH:15 CF:- MI:44 SK:100 PS:U SQ:0],190.85,1000,190850,3.72,0.30,4.1,0.34,-0.06,0.00,83.16,8.32
34,Exit long,2025-01-20 15:00:00,[ExitL 5A:66 bA:66 R:78 V:1.92 B:0.81 M:+ ST:U CH:16 CF:+ MI:47 SK:82 PS:U SQ:0],191.85,1000,191750,0.52,0.04,1.22,0.10,-0.06,0.00,83.68,8.37
34,Entry long,2025-01-20 11:00:00,[R001L 5A:60 bA:60 R:85 V:0.15 B:0.91 M:+ ST:U CH:11 CF:+ MI:56 SK:100 PS:U SQ:0],191.75,1000,191750,0.52,0.04,1.22,0.10,-0.06,0.00,83.68,8.37
35,Exit long,2025-01-21 16:00:00,[ExitL 5A:59 bA:59 R:78 V:1.16 B:0.8 M:+ ST:U CH:8 CF:+ MI:92 SK:85 PS:U SQ:0],192.05,1000,191100,5.98,0.49,6.69,0.54,-0.06,0.00,89.67,8.97
35,Entry long,2025-01-21 08:00:00,[R001L 5A:27 bA:27 R:57 V:0.34 B:0.96 M:+ ST:U CH:37 CF:+ MI:89 SK:100 PS:U SQ:0],191.1,1000,191100,5.98,0.49,6.69,0.54,-0.06,0.00,89.67,8.97
36,Exit long,2025-01-22 13:00:00,[ExitL 5A:59 bA:59 R:71 V:3.98 B:0.81 M:+ ST:U CH:23 CF:+ MI:45 SK:73 PS:U SQ:0],192.85,1000,192800,0.2,0.02,1.08,0.09,-0.06,0.00,89.87,8.99
36,Entry long,2025-01-22 08:00:00,[R001L 5A:57 bA:57 R:77 V:0.32 B:0.91 M:+ ST:U CH:18 CF:+ MI:67 SK:100 PS:U SQ:0],192.8,1000,192800,0.2,0.02,1.08,0.09,-0.06,0.00,89.87,8.99
37,Exit long,2025-01-26 14:00:00,[ExitL 5A:81 bA:81 R:84 V:0.02 B:0.8 M:+ ST:U CH:13 CF:+ MI:100 SK:85 PS:U SQ:0],194.6,1000,194500,0.52,0.04,1.22,0.10,-0.06,0.00,90.38,9.04
37,Entry long,2025-01-24 10:00:00,[R001L 5A:76 bA:76 R:96 V:0.43 B:0.91 M:+ ST:U CH:4 CF:+ MI:100 SK:100 PS:U SQ:0],194.5,1000,194500,0.52,0.04,1.22,0.10,-0.06,0.00,90.38,9.04
38,Exit short,2025-01-26 18:00:00,[ExitS 5A:47 bA:47 R:31 V:1.43 B:0.2 M:- ST:D CH:5 CF:- MI:13 SK:15 PS:D SQ:0],193.7,1000,194600,5.64,0.45,6.35,0.51,-0.06,0.00,96.02,9.60
38,Entry short,2025-01-26 14:00:00,[R002S 5A:81 bA:81 R:84 V:0.02 B:0.8 M:+ ST:U CH:13 CF:+ MI:100 SK:85 PS:U SQ:0],194.6,1000,194600,5.64,0.45,6.35,0.51,-0.06,0.00,96.02,9.60
39,Exit long,2025-01-27 07:00:00,[ExitL 5A:45 bA:45 R:49 V:0.55 B:0.79 M:+ ST:U CH:14 CF:+ MI:91 SK:82 PS:U SQ:0],192.85,1000,192850,-0.12,-0.01,0.58,0.05,-0.06,0.00,95.9,9.59
39,Entry long,2025-01-27 06:00:00,[R001L 5A:55 bA:55 R:49 V:1.09 B:0.79 M:+ ST:U CH:19 CF:+ MI:87 SK:100 PS:U SQ:0],192.85,1000,192850,-0.12,-0.01,0.58,0.05,-0.06,0.00,95.9,9.59
40,Exit short,2025-01-27 10:00:00,[ExitS 5A:37 bA:37 R:37 V:1.65 B:0.27 M:- ST:D CH:18 CF:+ MI:57 SK:20 PS:D SQ:0],192.55,1000,192850,1.8,0.15,2.5,0.20,-0.06,0.00,97.7,9.77
40,Entry short,2025-01-27 07:00:00,[R002S 5A:45 bA:45 R:49 V:0.55 B:0.79 M:+ ST:U CH:14 CF:+ MI:91 SK:82 PS:U SQ:0],192.85,1000,192850,1.8,0.15,2.5,0.20,-0.06,0.00,97.7,9.77
41,Exit long,2025-01-27 15:00:00,[ExitL 5A:29 bA:29 R:61 V:1.16 B:0.82 M:+ ST:U CH:8 CF:+ MI:80 SK:82 PS:U SQ:0],193,1000,192950,0.2,0.02,1.06,0.09,-0.06,0.00,97.9,9.79
41,Entry long,2025-01-27 11:00:00,[R001L 5A:27 bA:27 R:64 V:0.44 B:0.88 M:+ ST:U CH:15 CF:+ MI:60 SK:100 PS:U SQ:0],192.95,1000,192950,0.2,0.02,1.06,0.09,-0.06,0.00,97.9,9.79
42,Exit short,2025-01-27 16:00:00,[ExitS 5A:27 bA:27 R:59 V:0.5 B:0.76 M:+ ST:D CH:17 CF:+ MI:71 SK:76 PS:D SQ:0],193,1000,193000,-0.12,-0.01,0.58,0.05,-0.06,0.00,97.77,9.78
42,Entry short,2025-01-27 15:00:00,[R002S 5A:29 bA:29 R:61 V:1.16 B:0.82 M:+ ST:U CH:8 CF:+ MI:80 SK:82 PS:U SQ:0],193,1000,193000,-0.12,-0.01,0.58,0.05,-0.06,0.00,97.77,9.78
43,Exit long,2025-01-28 09:00:00,[ExitL 5A:26 bA:26 R:58 V:2.83 B:0.82 M:+ ST:U CH:19 CF:- MI:49 SK:82 PS:U SQ:0],193.45,1000,193350,0.52,0.04,1.23,0.10,-0.06,0.00,98.3,9.83
43,Entry long,2025-01-28 07:00:00,[R001L 5A:27 bA:27 R:56 V:0.4 B:0.68 M:+ ST:U CH:34 CF:- MI:40 SK:100 PS:U SQ:0],193.35,1000,193350,0.52,0.04,1.23,0.10,-0.06,0.00,98.3,9.83
44,Exit short,2025-01-29 08:00:00,[ExitS 5A:38 bA:38 R:29 V:2.32 B:0.18 M:- ST:D CH:10 CF:- MI:15 SK:15 PS:D SQ:0],192.7,1000,192850,0.84,0.07,1.55,0.12,-0.06,0.00,99.14,9.91
44,Entry short,2025-01-29 05:00:00,[R001S 5A:26 bA:26 R:27 V:1.24 B:-0.02 M:- ST:D CH:22 CF:- MI:13 SK:0 PS:D SQ:0],192.85,1000,192850,0.84,0.07,1.55,0.12,-0.06,0.00,99.14,9.91
45,Exit long,2025-01-30 09:00:00,[ExitL 5A:30 bA:30 R:51 V:0.63 B:0.73 M:+ ST:U CH:18 CF:+ MI:81 SK:80 PS:U SQ:0],192.15,1000,192050,0.52,0.04,1.23,0.10,-0.06,0.00,99.66,9.97
45,Entry long,2025-01-30 07:00:00,[R001L 5A:40 bA:40 R:46 V:1.07 B:0.49 M:+ ST:U CH:19 CF:+ MI:56 SK:67 PS:U SQ:0],192.05,1000,192050,0.52,0.04,1.23,0.10,-0.06,0.00,99.66,9.97
46,Exit short,2025-01-30 10:00:00,[ExitS 5A:25 bA:25 R:52 V:0.53 B:0.76 M:+ ST:D CH:20 CF:+ MI:84 SK:80 PS:U SQ:0],192.15,1000,192150,-0.12,-0.01,0.58,0.05,-0.06,0.00,99.53,9.95
46,Entry short,2025-01-30 09:00:00,[R002S 5A:30 bA:30 R:51 V:0.63 B:0.73 M:+ ST:U CH:18 CF:+ MI:81 SK:80 PS:U SQ:0],192.15,1000,192150,-0.12,-0.01,0.58,0.05,-0.06,0.00,99.53,9.95
47,Exit short,2025-01-30 16:00:00,[ExitS 5A:36 bA:36 R:30 V:1.04 B:0.19 M:- ST:D CH:5 CF:- MI:8 SK:15 PS:D SQ:0],191.55,1000,191650,0.52,0.04,1.23,0.10,-0.06,0.00,100.06,10.01
47,Entry short,2025-01-30 13:00:00,[R001S 5A:27 bA:27 R:27 V:0.64 B:-0.01 M:- ST:D CH:11 CF:- MI:20 SK:0 PS:D SQ:0],191.65,1000,191650,0.52,0.04,1.23,0.10,-0.06,0.00,100.06,10.01
48,Exit short,2025-01-31 07:00:00,[ExitS 5A:26 bA:26 R:38 V:0.54 B:0.17 M:- ST:D CH:8 CF:- MI:13 SK:15 PS:D SQ:0],191.75,1000,191700,-0.45,-0.04,0,0.00,-0.39,-0.03,99.61,9.96
48,Entry short,2025-01-31 07:00:00,[R001S 5A:25 bA:25 R:29 V:0.53 B:0 M:- ST:D CH:5 CF:- MI:18 SK:0 PS:D SQ:0],191.7,1000,191700,-0.45,-0.04,0,0.00,-0.39,-0.03,99.61,9.96
49,Exit long,2025-01-31 10:00:00,[ExitL 5A:45 bA:45 R:74 V:2.24 B:0.8 M:+ ST:U CH:5 CF:+ MI:82 SK:85 PS:U SQ:0],192.7,1000,191750,6.03,0.49,6.74,0.54,-0.06,0.00,105.64,10.56
49,Entry long,2025-01-31 07:00:00,[R002L 5A:26 bA:26 R:38 V:0.54 B:0.17 M:- ST:D CH:8 CF:- MI:13 SK:15 PS:D SQ:0],191.75,1000,191750,6.03,0.49,6.74,0.54,-0.06,0.00,105.64,10.56
50,Exit short,2025-02-02 15:00:00,[ExitS 5A:74 bA:74 R:17 V:4.02 B:0.2 M:- ST:D CH:5 CF:- MI:32 SK:15 PS:D SQ:0],190.85,1000,192400,9.86,0.80,10.57,0.85,-0.06,0.00,115.5,11.55
50,Entry short,2025-01-31 10:00:00,[R001S 5A:37 bA:37 R:49 V:1.44 B:0.32 M:- ST:D CH:24 CF:- MI:27 SK:0 PS:D SQ:0],192.4,1000,192400,9.86,0.80,10.57,0.85,-0.06,0.00,115.5,11.55
51,Exit long,2025-02-03 06:00:00,[ExitL 5A:29 bA:29 R:63 V:1.5 B:0.82 M:+ ST:U CH:8 CF:+ MI:89 SK:85 PS:U SQ:0],191.1,1000,190850,1.49,0.12,2.19,0.18,-0.06,0.00,116.99,11.70
51,Entry long,2025-02-03 05:00:00,[R001L 5A:26 bA:26 R:55 V:0.67 B:0.93 M:+ ST:U CH:34 CF:+ MI:69 SK:100 PS:U SQ:0],190.85,1000,190850,1.49,0.12,2.19,0.18,-0.06,0.00,116.99,11.70
52,Exit short,2025-02-03 07:00:00,[ExitS 5A:23 bA:23 R:55 V:0.44 B:0.62 M:+ ST:D CH:26 CF:+ MI:47 SK:50 PS:D SQ:0],191,1000,191100,0.52,0.04,1.23,0.10,-0.06,0.00,117.51,11.75
52,Entry short,2025-02-03 06:00:00,[R002S 5A:29 bA:29 R:63 V:1.5 B:0.82 M:+ ST:U CH:8 CF:+ MI:89 SK:85 PS:U SQ:0],191.1,1000,191100,0.52,0.04,1.23,0.10,-0.06,0.00,117.51,11.75
