Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
30,Exit long,2025-05-07 23:00:00,Close entry(s) order Long,41415,1,20685,20.6,0.10,41.05,0.20,-0.95,0.00,1045.5,10.46
30,Entry long,2025-05-07 20:00:00,Long,41370,1,20685,20.6,0.10,41.05,0.20,-0.95,0.00,1045.5,10.46
31,Exit long,2025-05-08 04:00:00,Close entry(s) order Long,41565,1,20790,-9.4,-0.05,6.55,0.03,-8.45,-0.04,1036.1,10.36
31,Entry long,2025-05-08 03:00:00,Long,41580,1,20790,-9.4,-0.05,6.55,0.03,-8.45,-0.04,1036.1,10.36
32,Exit short,2025-05-08 08:00:00,Close entry(s) order Short,41340,1,20700,28.1,0.14,44.05,0.21,-0.95,0.00,1064.2,10.64
32,Entry short,2025-05-08 06:00:00,Short,41400,1,20700,28.1,0.14,44.05,0.21,-0.95,0.00,1064.2,10.64
33,Exit long,2025-05-08 10:00:00,Close entry(s) order Long,41820,1,20752.5,155.6,0.75,171.55,0.83,-0.95,0.00,1219.8,12.20
33,Entry long,2025-05-08 08:00:00,Long,41505,1,20752.5,155.6,0.75,171.55,0.83,-0.95,0.00,1219.8,12.20
34,Exit short,2025-05-08 11:00:00,Close entry(s) order Short,41685,1,20835,-9.4,-0.05,0,0.00,-8.45,-0.04,1210.4,12.10
34,Entry short,2025-05-08 11:00:00,Short,41670,1,20835,-9.4,-0.05,0,0.00,-8.45,-0.04,1210.4,12.10
35,Exit short,2025-05-08 18:00:00,Close entry(s) order Short,41415,1,20760,50.6,0.24,66.55,0.32,-0.95,0.00,1261,12.61
35,Entry short,2025-05-08 12:00:00,Short,41520,1,20760,50.6,0.24,66.55,0.32,-0.95,0.00,1261,12.61
36,Exit long,2025-05-12 04:00:00,Close entry(s) order Long,42345,1,20760,410.6,1.98,426.55,2.05,-0.95,0.00,1671.6,16.72
36,Entry long,2025-05-11 15:00:00,Long,41520,1,20760,410.6,1.98,426.55,2.05,-0.95,0.00,1671.6,16.72
37,Exit long,2025-05-12 15:00:00,Close entry(s) order Long,42495,1,21202.5,43.1,0.20,59.05,0.28,-0.95,0.00,1714.7,17.15
37,Entry long,2025-05-12 11:00:00,Long,42405,1,21202.5,43.1,0.20,59.05,0.28,-0.95,0.00,1714.7,17.15
38,Exit short,2025-05-15 01:00:00,Close entry(s) order Short,41880,1,20985,43.1,0.21,59.05,0.28,-0.95,0.00,1757.8,17.58
38,Entry short,2025-05-14 16:00:00,Short,41970,1,20985,43.1,0.21,59.05,0.28,-0.95,0.00,1757.8,17.58
39,Exit long,2025-05-15 11:00:00,Close entry(s) order Long,42300,1,21022.5,125.6,0.60,134.05,0.64,-0.95,0.00,1883.4,18.83
39,Entry long,2025-05-15 07:00:00,Long,42045,1,21022.5,125.6,0.60,134.05,0.64,-0.95,0.00,1883.4,18.83
40,Exit long,2025-05-16 13:00:00,Close entry(s) order Long,42705,1,21307.5,43.1,0.20,59.05,0.28,-0.95,0.00,1926.5,19.27
40,Entry long,2025-05-16 10:00:00,Long,42615,1,21307.5,43.1,0.20,59.05,0.28,-0.95,0.00,1926.5,19.27
41,Exit short,2025-05-19 03:00:00,Close entry(s) order Short,42390,1,21270,73.1,0.34,89.05,0.42,-0.95,0.00,1999.6,20.00
41,Entry short,2025-05-18 15:00:00,Short,42540,1,21270,73.1,0.34,89.05,0.42,-0.95,0.00,1999.6,20.00
42,Exit long,2025-05-19 18:00:00,Close entry(s) order Long,42900,1,21277.5,170.6,0.80,186.55,0.88,-0.95,0.00,2170.2,21.70
42,Entry long,2025-05-19 06:00:00,Long,42555,1,21277.5,170.6,0.80,186.55,0.88,-0.95,0.00,2170.2,21.70
43,Exit short,2025-05-21 17:00:00,Close entry(s) order Short,41910,1,21142.5,185.6,0.88,201.55,0.95,-0.95,0.00,2355.8,23.56
43,Entry short,2025-05-21 10:00:00,Short,42285,1,21142.5,185.6,0.88,201.55,0.95,-0.95,0.00,2355.8,23.56
44,Exit short,2025-05-22 05:00:00,Close entry(s) order Short,41775,1,20887.5,-1.9,-0.01,14.05,0.07,-0.95,0.00,2353.9,23.54
44,Entry short,2025-05-22 04:00:00,Short,41775,1,20887.5,-1.9,-0.01,14.05,0.07,-0.95,0.00,2353.9,23.54
45,Exit long,2025-05-22 07:00:00,Close entry(s) order Long,41910,1,20962.5,-9.4,-0.04,0,0.00,-8.45,-0.04,2344.5,23.45
45,Entry long,2025-05-22 07:00:00,Long,41925,1,20962.5,-9.4,-0.04,0,0.00,-8.45,-0.04,2344.5,23.45
46,Exit short,2025-05-23 06:00:00,Close entry(s) order Short,41415,1,20887.5,178.1,0.85,194.05,0.93,-0.95,0.00,2522.6,25.23
46,Entry short,2025-05-23 04:00:00,Short,41775,1,20887.5,178.1,0.85,194.05,0.93,-0.95,0.00,2522.6,25.23
47,Exit long,2025-05-23 12:00:00,Close entry(s) order Long,41760,1,20790,88.1,0.42,105.55,0.51,-0.95,0.00,2610.7,26.11
47,Entry long,2025-05-23 08:00:00,Long,41580,1,20790,88.1,0.42,105.55,0.51,-0.95,0.00,2610.7,26.11
48,Exit long,2025-05-25 23:00:00,Close entry(s) order Long,42045,1,20940,80.6,0.38,89.05,0.43,-0.95,0.00,2691.3,26.91
48,Entry long,2025-05-25 15:00:00,Long,41880,1,20940,80.6,0.38,89.05,0.43,-0.95,0.00,2691.3,26.91
49,Exit long,2025-05-27 04:00:00,Close entry(s) order Long,42210,1,21097.5,5.6,0.03,16.05,0.08,-0.95,0.00,2696.9,26.97
49,Entry long,2025-05-27 00:00:00,Long,42195,1,21097.5,5.6,0.03,16.05,0.08,-0.95,0.00,2696.9,26.97
50,Exit long,2025-05-27 18:00:00,Close entry(s) order Long,42435,1,21120,95.6,0.45,111.55,0.53,-0.95,0.00,2792.5,27.93
50,Entry long,2025-05-27 08:00:00,Long,42240,1,21120,95.6,0.45,111.55,0.53,-0.95,0.00,2792.5,27.93
51,Exit long,2025-05-28 23:00:00,Close entry(s) order Long,42705,1,21187.5,163.1,0.77,182.05,0.86,-0.95,0.00,2955.6,29.56
51,Entry long,2025-05-28 16:00:00,Long,42375,1,21187.5,163.1,0.77,182.05,0.86,-0.95,0.00,2955.6,29.56
52,Exit short,2025-05-29 09:00:00,Close entry(s) order Short,41985,1,21262.5,268.1,1.26,284.05,1.34,-0.95,0.00,3223.7,32.24
52,Entry short,2025-05-29 03:00:00,Short,42525,1,21262.5,268.1,1.26,284.05,1.34,-0.95,0.00,3223.7,32.24
53,Exit long,2025-05-29 15:00:00,Close entry(s) order Long,42240,1,21075,43.1,0.20,59.05,0.28,-0.95,0.00,3266.8,32.67
53,Entry long,2025-05-29 11:00:00,Long,42150,1,21075,43.1,0.20,59.05,0.28,-0.95,0.00,3266.8,32.67
54,Exit long,2025-06-01 15:00:00,Close entry(s) order Long,42255,1,21120,5.6,0.03,23.55,0.11,-0.95,0.00,3272.4,32.72
54,Entry long,2025-05-30 11:00:00,Long,42240,1,21120,5.6,0.03,23.55,0.11,-0.95,0.00,3272.4,32.72
55,Exit short,2025-06-02 01:00:00,Close entry(s) order Short,42105,1,21045,-9.4,-0.04,6.55,0.03,-8.45,-0.04,3263,32.63
55,Entry short,2025-06-02 00:00:00,Short,42090,1,21045,-9.4,-0.04,6.55,0.03,-8.45,-0.04,3263,32.63
56,Exit long,2025-06-02 16:00:00,Close entry(s) order Long,42345,1,21120,50.6,0.24,69.05,0.33,-0.95,0.00,3313.6,33.14
56,Entry long,2025-06-02 11:00:00,Long,42240,1,21120,50.6,0.24,69.05,0.33,-0.95,0.00,3313.6,33.14
57,Exit short,2025-06-03 02:00:00,Close entry(s) order Short,42195,1,21090,-9.4,-0.04,6.55,0.03,-8.45,-0.04,3304.2,33.04
57,Entry short,2025-06-03 00:00:00,Short,42180,1,21090,-9.4,-0.04,6.55,0.03,-8.45,-0.04,3304.2,33.04
58,Exit long,2025-06-03 19:00:00,Close entry(s) order Long,42585,1,21180,110.6,0.52,126.55,0.60,-0.95,0.00,3414.8,34.15
58,Entry long,2025-06-03 07:00:00,Long,42360,1,21180,110.6,0.52,126.55,0.60,-0.95,0.00,3414.8,34.15
59,Exit short,2025-06-05 07:00:00,Close entry(s) order Short,42360,1,21187.5,5.6,0.03,21.55,0.10,-0.95,0.00,3420.4,34.20
59,Entry short,2025-06-05 06:00:00,Short,42375,1,21187.5,5.6,0.03,21.55,0.10,-0.95,0.00,3420.4,34.20
60,Exit long,2025-06-05 09:00:00,Close entry(s) order Long,42600,1,21262.5,35.6,0.17,51.55,0.24,-0.95,0.00,3456,34.56
60,Entry long,2025-06-05 08:00:00,Long,42525,1,21262.5,35.6,0.17,51.55,0.24,-0.95,0.00,3456,34.56
61,Exit long,2025-06-06 07:00:00,Close entry(s) order Long,42900,1,21345,103.1,0.48,119.05,0.56,-0.95,0.00,3559.1,35.59
61,Entry long,2025-06-06 06:00:00,Long,42690,1,21345,103.1,0.48,119.05,0.56,-0.95,0.00,3559.1,35.59
62,Exit short,2025-06-06 10:00:00,Close entry(s) order Short,42705,1,21367.5,13.1,0.06,29.05,0.14,-0.95,0.00,3572.2,35.72
62,Entry short,2025-06-06 09:00:00,Short,42735,1,21367.5,13.1,0.06,29.05,0.14,-0.95,0.00,3572.2,35.72
63,Exit long,2025-06-09 12:00:00,Close entry(s) order Long,42855,1,21435,-9.4,-0.04,9.55,0.04,-8.45,-0.04,3562.8,35.63
63,Entry long,2025-06-09 12:00:00,Long,42870,1,21435,-9.4,-0.04,9.55,0.04,-8.45,-0.04,3562.8,35.63
64,Exit short,2025-06-10 04:00:00,Close entry(s) order Short,42780,1,21382.5,-9.4,-0.04,0,0.00,-8.45,-0.04,3553.4,35.53
64,Entry short,2025-06-10 03:00:00,Short,42765,1,21382.5,-9.4,-0.04,0,0.00,-8.45,-0.04,3553.4,35.53
65,Exit long,2025-06-11 11:00:00,Close entry(s) order Long,43020,1,21510,-1.9,-0.01,14.05,0.07,-0.95,0.00,3551.5,35.52
65,Entry long,2025-06-11 07:00:00,Long,43020,1,21510,-1.9,-0.01,14.05,0.07,-0.95,0.00,3551.5,35.52
66,Exit short,2025-06-11 23:00:00,Close entry(s) order Short,42765,1,21427.5,43.1,0.20,59.05,0.28,-0.95,0.00,3594.6,35.95
66,Entry short,2025-06-11 15:00:00,Short,42855,1,21427.5,43.1,0.20,59.05,0.28,-0.95,0.00,3594.6,35.95
67,Exit short,2025-06-12 05:00:00,Close entry(s) order Short,42645,1,21315,-9.4,-0.04,0,0.00,-8.45,-0.04,3585.2,35.85
67,Entry short,2025-06-12 05:00:00,Short,42630,1,21315,-9.4,-0.04,0,0.00,-8.45,-0.04,3585.2,35.85
68,Exit long,2025-06-12 13:00:00,Close entry(s) order Long,42960,1,21405,73.1,0.34,89.05,0.42,-0.95,0.00,3658.3,36.58
68,Entry long,2025-06-12 07:00:00,Long,42810,1,21405,73.1,0.34,89.05,0.42,-0.95,0.00,3658.3,36.58
69,Exit short,2025-06-12 20:00:00,Close entry(s) order Short,42375,1,21397.5,208.1,0.97,224.05,1.05,-0.95,0.00,3866.4,38.66
69,Entry short,2025-06-12 16:00:00,Short,42795,1,21397.5,208.1,0.97,224.05,1.05,-0.95,0.00,3866.4,38.66
70,Exit long,2025-06-13 06:00:00,Close entry(s) order Long,42540,1,21277.5,-9.4,-0.04,0,0.00,-8.45,-0.04,3857,38.57
70,Entry long,2025-06-13 06:00:00,Long,42555,1,21277.5,-9.4,-0.04,0,0.00,-8.45,-0.04,3857,38.57
71,Exit short,2025-06-13 07:00:00,Close entry(s) order Short,42390,1,21187.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,3847.6,38.48
71,Entry short,2025-06-13 06:00:00,Short,42375,1,21187.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,3847.6,38.48
72,Exit long,2025-06-13 09:00:00,Close entry(s) order Long,42540,1,21277.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,3838.2,38.38
72,Entry long,2025-06-13 08:00:00,Long,42555,1,21277.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,3838.2,38.38
73,Exit short,2025-06-15 15:00:00,Close entry(s) order Short,42210,1,21187.5,80.6,0.38,96.55,0.46,-0.95,0.00,3918.8,39.19
73,Entry short,2025-06-13 11:00:00,Short,42375,1,21187.5,80.6,0.38,96.55,0.46,-0.95,0.00,3918.8,39.19
74,Exit long,2025-06-16 02:00:00,Close entry(s) order Long,42705,1,21187.5,163.1,0.77,179.05,0.85,-0.95,0.00,4081.9,40.82
74,Entry long,2025-06-15 15:00:00,Long,42375,1,21187.5,163.1,0.77,179.05,0.85,-0.95,0.00,4081.9,40.82
75,Exit long,2025-06-16 08:00:00,Close entry(s) order Long,42990,1,21442.5,50.6,0.24,66.55,0.31,-0.95,0.00,4132.5,41.33
75,Entry long,2025-06-16 06:00:00,Long,42885,1,21442.5,50.6,0.24,66.55,0.31,-0.95,0.00,4132.5,41.33
76,Exit short,2025-06-16 17:00:00,Close entry(s) order Short,42660,1,21412.5,80.6,0.38,96.55,0.45,-0.95,0.00,4213.1,42.13
76,Entry short,2025-06-16 15:00:00,Short,42825,1,21412.5,80.6,0.38,96.55,0.45,-0.95,0.00,4213.1,42.13
77,Exit short,2025-06-17 17:00:00,Close entry(s) order Short,42465,1,21292.5,58.1,0.27,74.05,0.35,-0.95,0.00,4271.2,42.71
77,Entry short,2025-06-17 11:00:00,Short,42585,1,21292.5,58.1,0.27,74.05,0.35,-0.95,0.00,4271.2,42.71
78,Exit long,2025-06-18 03:00:00,Close entry(s) order Long,42600,1,21307.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4261.8,42.62
78,Entry long,2025-06-18 03:00:00,Long,42615,1,21307.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4261.8,42.62
79,Exit long,2025-06-18 08:00:00,Close entry(s) order Long,42795,1,21360,35.6,0.17,51.55,0.24,-0.95,0.00,4297.4,42.97
79,Entry long,2025-06-18 07:00:00,Long,42720,1,21360,35.6,0.17,51.55,0.24,-0.95,0.00,4297.4,42.97
80,Exit short,2025-06-18 20:00:00,Close entry(s) order Short,42435,1,21315,95.6,0.45,111.55,0.52,-0.95,0.00,4393,43.93
80,Entry short,2025-06-18 11:00:00,Short,42630,1,21315,95.6,0.45,111.55,0.52,-0.95,0.00,4393,43.93
81,Exit short,2025-06-19 15:00:00,Close entry(s) order Short,42135,1,21082.5,13.1,0.06,29.05,0.14,-5.95,-0.03,4406.1,44.06
81,Entry short,2025-06-19 06:00:00,Short,42165,1,21082.5,13.1,0.06,29.05,0.14,-5.95,-0.03,4406.1,44.06
82,Exit long,2025-06-19 18:00:00,Close entry(s) order Long,42345,1,21150,20.6,0.10,36.55,0.17,-0.95,0.00,4426.7,44.27
82,Entry long,2025-06-19 15:00:00,Long,42300,1,21150,20.6,0.10,36.55,0.17,-0.95,0.00,4426.7,44.27
83,Exit long,2025-06-20 07:00:00,Close entry(s) order Long,42600,1,21292.5,5.6,0.03,22.05,0.10,-0.95,0.00,4432.3,44.32
83,Entry long,2025-06-20 05:00:00,Long,42585,1,21292.5,5.6,0.03,22.05,0.10,-0.95,0.00,4432.3,44.32
84,Exit short,2025-06-22 22:00:00,Close entry(s) order Short,42375,1,21187.5,-1.9,-0.01,14.05,0.07,-0.95,0.00,4430.4,44.30
84,Entry short,2025-06-22 17:00:00,Short,42375,1,21187.5,-1.9,-0.01,14.05,0.07,-0.95,0.00,4430.4,44.30
85,Exit long,2025-06-23 03:00:00,Close entry(s) order Long,42540,1,21270,-1.9,-0.01,14.05,0.07,-0.95,0.00,4428.5,44.29
85,Entry long,2025-06-23 01:00:00,Long,42540,1,21270,-1.9,-0.01,14.05,0.07,-0.95,0.00,4428.5,44.29
86,Exit long,2025-06-23 07:00:00,Close entry(s) order Long,42615,1,21315,-9.4,-0.04,0,0.00,-8.45,-0.04,4419.1,44.19
86,Entry long,2025-06-23 07:00:00,Long,42630,1,21315,-9.4,-0.04,0,0.00,-8.45,-0.04,4419.1,44.19
87,Exit short,2025-06-23 10:00:00,Close entry(s) order Short,42420,1,21225,13.1,0.06,29.05,0.14,-0.95,0.00,4432.2,44.32
87,Entry short,2025-06-23 09:00:00,Short,42450,1,21225,13.1,0.06,29.05,0.14,-0.95,0.00,4432.2,44.32
88,Exit long,2025-06-23 19:00:00,Close entry(s) order Long,43110,1,21292.5,260.6,1.22,276.55,1.30,-0.95,0.00,4692.8,46.93
88,Entry long,2025-06-23 10:00:00,Long,42585,1,21292.5,260.6,1.22,276.55,1.30,-0.95,0.00,4692.8,46.93
89,Exit long,2025-06-24 00:00:00,Close entry(s) order Long,43260,1,21637.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4683.4,46.83
89,Entry long,2025-06-24 00:00:00,Long,43275,1,21637.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4683.4,46.83
90,Exit long,2025-06-24 15:00:00,Close entry(s) order Long,43410,1,21690,13.1,0.06,29.05,0.13,-0.95,0.00,4696.5,46.97
90,Entry long,2025-06-24 10:00:00,Long,43380,1,21690,13.1,0.06,29.05,0.13,-0.95,0.00,4696.5,46.97
91,Exit short,2025-06-25 12:00:00,Close entry(s) order Short,43260,1,21622.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4687.1,46.87
91,Entry short,2025-06-25 12:00:00,Short,43245,1,21622.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4687.1,46.87
92,Exit long,2025-06-27 04:00:00,Close entry(s) order Long,43845,1,21712.5,208.1,0.96,216.55,1.00,-0.95,0.00,4895.2,48.95
92,Entry long,2025-06-26 06:00:00,Long,43425,1,21712.5,208.1,0.96,216.55,1.00,-0.95,0.00,4895.2,48.95
93,Exit long,2025-06-27 10:00:00,Close entry(s) order Long,44205,1,22012.5,88.1,0.40,104.05,0.47,-0.95,0.00,4983.3,49.83
93,Entry long,2025-06-27 07:00:00,Long,44025,1,22012.5,88.1,0.40,104.05,0.47,-0.95,0.00,4983.3,49.83
94,Exit short,2025-06-27 12:00:00,Close entry(s) order Short,43950,1,22020,43.1,0.20,59.05,0.27,-0.95,0.00,5026.4,50.26
94,Entry short,2025-06-27 11:00:00,Short,44040,1,22020,43.1,0.20,59.05,0.27,-0.95,0.00,5026.4,50.26
95,Exit long,2025-06-30 01:00:00,Close entry(s) order Long,44370,1,22057.5,125.6,0.57,147.05,0.67,-0.95,0.00,5152,51.52
95,Entry long,2025-06-27 13:00:00,Long,44115,1,22057.5,125.6,0.57,147.05,0.67,-0.95,0.00,5152,51.52
96,Exit long,2025-07-01 09:00:00,Close entry(s) order Long,44790,1,22267.5,125.6,0.56,141.55,0.64,-0.95,0.00,5277.6,52.78
96,Entry long,2025-07-01 07:00:00,Long,44535,1,22267.5,125.6,0.56,141.55,0.64,-0.95,0.00,5277.6,52.78
97,Exit short,2025-07-02 08:00:00,Close entry(s) order Short,44745,1,22380,5.6,0.03,21.55,0.10,-0.95,0.00,5283.2,52.83
97,Entry short,2025-07-02 06:00:00,Short,44760,1,22380,5.6,0.03,21.55,0.10,-0.95,0.00,5283.2,52.83
98,Exit long,2025-07-03 15:00:00,Close entry(s) order Long,45090,1,22485,58.1,0.26,79.05,0.35,-0.95,0.00,5341.3,53.41
98,Entry long,2025-07-03 06:00:00,Long,44970,1,22485,58.1,0.26,79.05,0.35,-0.95,0.00,5341.3,53.41
99,Exit short,2025-07-07 12:00:00,Close entry(s) order Short,44625,1,22455,140.6,0.63,159.55,0.71,-0.95,0.00,5481.9,54.82
99,Entry short,2025-07-07 07:00:00,Short,44910,1,22455,140.6,0.63,159.55,0.71,-0.95,0.00,5481.9,54.82
100,Exit long,2025-07-09 07:00:00,Close entry(s) order Long,44700,1,22327.5,20.6,0.09,36.55,0.16,-0.95,0.00,5502.5,55.03
100,Entry long,2025-07-09 06:00:00,Long,44655,1,22327.5,20.6,0.09,36.55,0.16,-0.95,0.00,5502.5,55.03
101,Exit long,2025-07-09 16:00:00,Close entry(s) order Long,44715,1,22365,-9.4,-0.04,0,0.00,-8.45,-0.04,5493.1,54.93
101,Entry long,2025-07-09 16:00:00,Long,44730,1,22365,-9.4,-0.04,0,0.00,-8.45,-0.04,5493.1,54.93
102,Exit long,2025-07-10 12:00:00,Close entry(s) order Long,44970,1,22425,58.1,0.26,74.05,0.33,-0.95,0.00,5551.2,55.51
102,Entry long,2025-07-10 07:00:00,Long,44850,1,22425,58.1,0.26,74.05,0.33,-0.95,0.00,5551.2,55.51
103,Exit short,2025-07-10 20:00:00,Close entry(s) order Short,44715,1,22365,5.6,0.03,21.55,0.10,-0.95,0.00,5556.8,55.57
103,Entry short,2025-07-10 17:00:00,Short,44730,1,22365,5.6,0.03,21.55,0.10,-0.95,0.00,5556.8,55.57
104,Exit short,2025-07-14 00:00:00,Close entry(s) order Short,44400,1,22215,13.1,0.06,32.05,0.14,-0.95,0.00,5569.9,55.70
104,Entry short,2025-07-13 17:00:00,Short,44430,1,22215,13.1,0.06,32.05,0.14,-0.95,0.00,5569.9,55.70
105,Exit long,2025-07-14 15:00:00,Close entry(s) order Long,44655,1,22282.5,43.1,0.19,59.05,0.26,-0.95,0.00,5613,56.13
105,Entry long,2025-07-14 07:00:00,Long,44565,1,22282.5,43.1,0.19,59.05,0.26,-0.95,0.00,5613,56.13
106,Exit short,2025-07-15 08:00:00,Close entry(s) order Short,44400,1,22245,43.1,0.19,59.05,0.27,-0.95,0.00,5656.1,56.56
106,Entry short,2025-07-15 07:00:00,Short,44490,1,22245,43.1,0.19,59.05,0.27,-0.95,0.00,5656.1,56.56
107,Exit short,2025-07-15 23:00:00,Close entry(s) order Short,44175,1,22087.5,-1.9,-0.01,6.55,0.03,-8.45,-0.04,5654.2,56.54
107,Entry short,2025-07-15 15:00:00,Short,44175,1,22087.5,-1.9,-0.01,6.55,0.03,-8.45,-0.04,5654.2,56.54
108,Exit long,2025-07-16 06:00:00,Close entry(s) order Long,44370,1,22162.5,20.6,0.09,36.55,0.16,-0.95,0.00,5674.8,56.75
108,Entry long,2025-07-16 04:00:00,Long,44325,1,22162.5,20.6,0.09,36.55,0.16,-0.95,0.00,5674.8,56.75
109,Exit long,2025-07-17 07:00:00,Close entry(s) order Long,44565,1,22290,-9.4,-0.04,6.55,0.03,-8.45,-0.04,5665.4,56.65
109,Entry long,2025-07-17 06:00:00,Long,44580,1,22290,-9.4,-0.04,6.55,0.03,-8.45,-0.04,5665.4,56.65
110,Exit long,2025-07-17 19:00:00,Close entry(s) order Long,44790,1,22395,-1.9,-0.01,0,0.00,-8.45,-0.04,5663.5,56.64
110,Entry long,2025-07-17 18:00:00,Long,44790,1,22395,-1.9,-0.01,0,0.00,-8.45,-0.04,5663.5,56.64
111,Exit short,2025-07-18 08:00:00,Close entry(s) order Short,44520,1,22297.5,35.6,0.16,51.55,0.23,-0.95,0.00,5699.1,56.99
111,Entry short,2025-07-18 07:00:00,Short,44595,1,22297.5,35.6,0.16,51.55,0.23,-0.95,0.00,5699.1,56.99
112,Exit long,2025-07-21 05:00:00,Close entry(s) order Long,44640,1,22320,-1.9,-0.01,14.05,0.06,-0.95,0.00,5697.2,56.97
112,Entry long,2025-07-21 01:00:00,Long,44640,1,22320,-1.9,-0.01,14.05,0.06,-0.95,0.00,5697.2,56.97
113,Exit short,2025-07-21 18:00:00,Close entry(s) order Short,44595,1,22297.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,5695.3,56.95
113,Entry short,2025-07-21 12:00:00,Short,44595,1,22297.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,5695.3,56.95
114,Exit long,2025-07-22 17:00:00,Close entry(s) order Long,44790,1,22380,13.1,0.06,29.05,0.13,-0.95,0.00,5708.4,57.08
114,Entry long,2025-07-22 16:00:00,Long,44760,1,22380,13.1,0.06,29.05,0.13,-0.95,0.00,5708.4,57.08
115,Exit long,2025-07-23 13:00:00,Close entry(s) order Long,45195,1,22545,50.6,0.22,66.55,0.30,-0.95,0.00,5759,57.59
115,Entry long,2025-07-23 10:00:00,Long,45090,1,22545,50.6,0.22,66.55,0.30,-0.95,0.00,5759,57.59
116,Exit short,2025-07-24 06:00:00,Close entry(s) order Short,44940,1,22515,43.1,0.19,59.05,0.26,-0.95,0.00,5802.1,58.02
116,Entry short,2025-07-24 05:00:00,Short,45030,1,22515,43.1,0.19,59.05,0.26,-0.95,0.00,5802.1,58.02
117,Exit long,2025-07-28 00:00:00,Close entry(s) order Long,45240,1,22552.5,65.6,0.29,86.55,0.38,-0.95,0.00,5867.7,58.68
117,Entry long,2025-07-27 15:00:00,Long,45105,1,22552.5,65.6,0.29,86.55,0.38,-0.95,0.00,5867.7,58.68
118,Exit short,2025-07-28 07:00:00,Close entry(s) order Short,45030,1,22537.5,20.6,0.09,36.55,0.16,-0.95,0.00,5888.3,58.88
118,Entry short,2025-07-28 06:00:00,Short,45075,1,22537.5,20.6,0.09,36.55,0.16,-0.95,0.00,5888.3,58.88
119,Exit short,2025-07-29 09:00:00,Close entry(s) order Short,44835,1,22440,20.6,0.09,36.55,0.16,-0.95,0.00,5908.9,59.09
119,Entry short,2025-07-29 07:00:00,Short,44880,1,22440,20.6,0.09,36.55,0.16,-0.95,0.00,5908.9,59.09
120,Exit short,2025-07-30 12:00:00,Close entry(s) order Short,44565,1,22327.5,43.1,0.19,59.05,0.26,-0.95,0.00,5952,59.52
120,Entry short,2025-07-30 11:00:00,Short,44655,1,22327.5,43.1,0.19,59.05,0.26,-0.95,0.00,5952,59.52
121,Exit long,2025-07-31 03:00:00,Close entry(s) order Long,44790,1,22365,28.1,0.13,44.05,0.20,-0.95,0.00,5980.1,59.80
121,Entry long,2025-07-30 19:00:00,Long,44730,1,22365,28.1,0.13,44.05,0.20,-0.95,0.00,5980.1,59.80
122,Exit short,2025-07-31 09:00:00,Close entry(s) order Short,44625,1,22312.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,5978.2,59.78
122,Entry short,2025-07-31 07:00:00,Short,44625,1,22312.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,5978.2,59.78
123,Exit short,2025-07-31 11:00:00,Close entry(s) order Short,44475,1,22237.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,5976.3,59.76
123,Entry short,2025-07-31 10:00:00,Short,44475,1,22237.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,5976.3,59.76
124,Exit short,2025-07-31 22:00:00,Close entry(s) order Short,44250,1,22147.5,20.6,0.09,29.05,0.13,-0.95,0.00,5996.9,59.97
124,Entry short,2025-07-31 13:00:00,Short,44295,1,22147.5,20.6,0.09,29.05,0.13,-0.95,0.00,5996.9,59.97
125,Exit short,2025-08-01 04:00:00,Close entry(s) order Short,43845,1,22035,110.6,0.50,126.55,0.57,-0.95,0.00,6107.5,61.08
125,Entry short,2025-08-01 00:00:00,Short,44070,1,22035,110.6,0.50,126.55,0.57,-0.95,0.00,6107.5,61.08
126,Exit short,2025-08-01 07:00:00,Close entry(s) order Short,43635,1,21862.5,43.1,0.20,59.05,0.27,-0.95,0.00,6150.6,61.51
126,Entry short,2025-08-01 06:00:00,Short,43725,1,21862.5,43.1,0.20,59.05,0.27,-0.95,0.00,6150.6,61.51
127,Exit long,2025-08-04 04:00:00,Close entry(s) order Long,43950,1,21907.5,65.6,0.30,88.55,0.40,-0.95,0.00,6216.2,62.16
127,Entry long,2025-08-03 19:00:00,Long,43815,1,21907.5,65.6,0.30,88.55,0.40,-0.95,0.00,6216.2,62.16
128,Exit long,2025-08-04 10:00:00,Close entry(s) order Long,44205,1,22042.5,58.1,0.26,74.05,0.34,-0.95,0.00,6274.3,62.74
