Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
99,Entry long,2025-08-01 19:00:00,[R002L rA:88 hA:66 E9:1.1199 E21:1.1181 R:60 V:0.39 B:0.44 M:- ST:D CH:25 CF:- MI:38 SK:30 PS:D SQ:0],1.1536,1000,1153.6,4.29,0.37,5.15,0.45,-0.05,0.00,180.06,18.01
100,Exit long,2025-08-05 00:00:00,[ExitL rA:56 hA:44 E9:1.1574 E21:1.156 R:56 V:0.24 B:0.69 M:- ST:U CH:50 CF:- MI:46 SK:67 PS:U SQ:0],1.1576,1000,1158,-0.51,-0.04,0.35,0.03,-0.45,-0.04,179.55,17.96
100,Entry long,2025-08-04 23:00:00,[R001L rA:44 hA:40 E9:1.1742 E21:1.1734 R:61 V:0.19 B:0.78 M:- ST:U CH:55 CF:- MI:44 SK:100 PS:U SQ:0],1.158,1000,1158,-0.51,-0.04,0.35,0.03,-0.45,-0.04,179.55,17.96
101,Exit short,2025-08-07 18:00:00,[ExitS rA:70 hA:58 E9:1.1422 E21:1.1442 R:41 V:1.63 B:0.18 M:- ST:D CH:5 CF:- MI:12 SK:15 PS:D SQ:0],1.1632,1000,1163.6,0.29,0.03,0.75,0.06,-0.05,0.00,179.85,17.98
101,Entry short,2025-08-07 14:00:00,[R001S rA:52 hA:50 E9:1.1478 E21:1.1494 R:37 V:0.78 B:0.01 M:- ST:D CH:5 CF:- MI:7 SK:0 PS:D SQ:0],1.1636,1000,1163.6,0.29,0.03,0.75,0.06,-0.05,0.00,179.85,17.98
102,Exit long,2025-09-17 02:00:00,[ExitL rA:26 hA:41 E9:1.1575 E21:1.157 R:81 V:0.69 B:0.8 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0],1.186,1000,1185.6,0.29,0.02,1.15,0.10,-0.05,0.00,180.14,18.01
102,Entry long,2025-09-16 16:00:00,[R001L rA:27 hA:41 E9:1.1572 E21:1.1568 R:91 V:0.88 B:0.91 M:+ ST:U CH:5 CF:+ MI:100 SK:100 PS:U SQ:0],1.1856,1000,1185.6,0.29,0.02,1.15,0.10,-0.05,0.00,180.14,18.01
103,Exit short,2025-09-18 01:00:00,[ExitS rA:39 hA:42 E9:1.1641 E21:1.1648 R:45 V:0.61 B:0.18 M:- ST:D CH:26 CF:- MI:26 SK:21 PS:D SQ:0],1.182,1000,1182,-0.11,-0.01,0.35,0.03,-0.45,-0.04,180.03,18.00
103,Entry short,2025-09-17 20:00:00,[R001S rA:42 hA:45 E9:1.165 E21:1.1653 R:39 V:0.18 B:0 M:- ST:D CH:22 CF:- MI:22 SK:0 PS:D SQ:0],1.182,1000,1182,-0.11,-0.01,0.35,0.03,-0.45,-0.04,180.03,18.00
104,Exit long,2025-09-29 11:00:00,[ExitL rA:77 hA:42 E9:1.1854 E21:1.1833 R:66 V:1.01 B:0.81 M:+ ST:U CH:5 CF:+ MI:93 SK:85 PS:U SQ:0],1.1724,1000,1170,2.29,0.20,2.75,0.23,-0.05,0.00,182.32,18.23
104,Entry long,2025-09-26 19:00:00,[R001L rA:73 hA:42 E9:1.184 E21:1.1819 R:61 V:0.55 B:1.03 M:+ ST:U CH:23 CF:+ MI:71 SK:100 PS:U SQ:0],1.17,1000,1170,2.29,0.20,2.75,0.23,-0.05,0.00,182.32,18.23
105,Exit long,2025-12-16 15:00:00,[ExitL rA:40 hA:32 E9:1.1714 E21:1.1702 R:70 V:0.34 B:0.83 M:+ ST:U CH:8 CF:+ MI:94 SK:85 PS:U SQ:0],1.1788,1000,1178,0.69,0.06,1.55,0.13,-0.05,0.00,183.01,18.30
105,Entry long,2025-12-16 14:00:00,[R001L rA:38 hA:39 E9:1.1687 E21:1.1685 R:73 V:0.85 B:1.01 M:+ ST:U CH:26 CF:+ MI:76 SK:100 PS:U SQ:0],1.178,1000,1178,0.69,0.06,1.55,0.13,-0.05,0.00,183.01,18.30
106,Exit short,2025-12-17 10:00:00,[ExitS rA:40 hA:44 E9:1.1828 E21:1.1833 R:30 V:2.96 B:0.2 M:- ST:D CH:5 CF:- MI:23 SK:15 PS:D SQ:0],1.172,1000,1175.2,3.09,0.26,3.95,0.34,-0.05,0.00,186.11,18.61
106,Entry short,2025-12-16 20:00:00,[R001S rA:42 hA:44 E9:1.1833 E21:1.1836 R:39 V:1.13 B:0.05 M:- ST:D CH:12 CF:+ MI:42 SK:0 PS:D SQ:0],1.1752,1000,1175.2,3.09,0.26,3.95,0.34,-0.05,0.00,186.11,18.61
107,Exit long,2026-01-25 23:00:00,[ExitL rA:39 hA:44 E9:1.1782 E21:1.1769 R:84 V:1.75 B:0.8 M:+ ST:U CH:5 CF:+ MI:59 SK:85 PS:U SQ:0],1.188,1000,1182.8,5.09,0.43,5.95,0.50,-0.05,0.00,191.2,19.12
107,Entry long,2026-01-25 22:00:00,[R001L rA:31 hA:43 E9:1.1767 E21:1.1756 R:91 V:0.06 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.1828,1000,1182.8,5.09,0.43,5.95,0.50,-0.05,0.00,191.2,19.12
108,Exit long,2026-01-26 17:00:00,[ExitL rA:82 hA:57 E9:1.1874 E21:1.1852 R:66 V:2.27 B:0.83 M:+ ST:U CH:11 CF:+ MI:57 SK:83 PS:U SQ:0],1.1884,1000,1186.4,1.89,0.16,2.75,0.23,-0.05,0.00,193.09,19.31
108,Entry long,2026-01-26 14:00:00,[R001L rA:63 hA:42 E9:1.1812 E21:1.1792 R:60 V:0.45 B:0.78 M:- ST:U CH:40 CF:- MI:54 SK:100 PS:U SQ:0],1.1864,1000,1186.4,1.89,0.16,2.75,0.23,-0.05,0.00,193.09,19.31
109,Exit long,2026-01-27 23:00:00,[ExitL rA:34 hA:49 E9:1.1879 E21:1.1869 R:84 V:0.49 B:0.8 M:+ ST:U CH:5 CF:+ MI:96 SK:80 PS:U SQ:0],1.2032,1000,1195.2,7.89,0.66,9.03,0.76,-0.05,0.00,200.98,20.10
109,Entry long,2026-01-27 16:00:00,[R001L rA:28 hA:50 E9:1.1856 E21:1.1854 R:87 V:0.37 B:0.91 M:+ ST:U CH:3 CF:+ MI:100 SK:100 PS:U SQ:0],1.1952,1000,1195.2,7.89,0.66,9.03,0.76,-0.05,0.00,200.98,20.10
110,Exit short,2026-01-28 19:00:00,[ExitS rA:41 hA:33 E9:1.1726 E21:1.174 R:24 V:1.19 B:0.2 M:- ST:D CH:7 CF:- MI:8 SK:14 PS:D SQ:0],1.1932,1000,1194.8,1.49,0.12,2.35,0.20,-0.05,0.00,202.47,20.25
110,Entry short,2026-01-28 15:00:00,[R001S rA:28 hA:43 E9:1.1765 E21:1.1767 R:19 V:1.44 B:0.09 M:- ST:D CH:10 CF:- MI:0 SK:0 PS:D SQ:0],1.1948,1000,1194.8,1.49,0.12,2.35,0.20,-0.05,0.00,202.47,20.25
111,Exit short,2026-02-02 18:00:00,[ExitS rA:57 hA:41 E9:1.1938 E21:1.1956 R:24 V:2.04 B:0.19 M:- ST:D CH:5 CF:- MI:21 SK:15 PS:D SQ:0],1.18,1000,1181.2,1.09,0.09,1.55,0.13,-0.05,0.00,203.56,20.36
111,Entry short,2026-02-02 15:00:00,[R001S rA:49 hA:44 E9:1.1964 E21:1.1979 R:18 V:0.88 B:0.02 M:- ST:D CH:8 CF:+ MI:56 SK:0 PS:D SQ:0],1.1812,1000,1181.2,1.09,0.09,1.55,0.13,-0.05,0.00,203.56,20.36
112,Exit short,2026-02-02 23:00:00,[ExitS rA:59 hA:43 E9:1.181 E21:1.1827 R:27 V:1.28 B:0.22 M:- ST:D CH:16 CF:- MI:26 SK:18 PS:D SQ:0],1.1788,1000,1178.4,-0.51,-0.04,0,0.00,-0.45,-0.04,203.05,20.30
112,Entry short,2026-02-02 19:00:00,[R001S rA:52 hA:41 E9:1.1827 E21:1.1842 R:17 V:0.72 B:0.1 M:- ST:D CH:11 CF:- MI:18 SK:0 PS:D SQ:0],1.1784,1000,1178.4,-0.51,-0.04,0,0.00,-0.45,-0.04,203.05,20.30
113,Exit short,2026-03-03 14:33:00,[ExitS rA:63 hA:45 E9:1.1793 E21:1.181 R:38 V:1.07 B:0.18 M:- ST:D CH:26 CF:- MI:26 SK:19 PS:D SQ:0],1.158,1000,1158.8,0.69,0.06,1.55,0.13,-0.05,0.00,203.74,20.37
113,Entry short,2026-03-03 14:15:00,[R001S rA:63 hA:45 E9:1.1794 E21:1.1812 R:38 V:1.2 B:0.17 M:+ ST:D CH:46 CF:- MI:35 SK:0 PS:D SQ:0],1.1588,1000,1158.8,0.69,0.06,1.55,0.13,-0.05,0.00,203.74,20.37
114,Exit short,2026-03-03 15:24:00,[ExitS rA:37 hA:44 E9:1.1584 E21:1.1593 R:29 V:1.61 B:0.18 M:- ST:D CH:16 CF:- MI:22 SK:20 PS:D SQ:0],1.1544,1000,1157.6,3.09,0.27,4.17,0.36,-0.35,-0.03,206.84,20.68
114,Entry short,2026-03-03 14:43:00,[R002S rA:45 hA:54 E9:1.154 E21:1.1548 R:37 V:1.49 B:0.15 M:- ST:D CH:27 CF:- MI:24 SK:9 PS:D SQ:0],1.1576,1000,1157.6,3.09,0.27,4.17,0.36,-0.35,-0.03,206.84,20.68
115,Exit long,2026-03-03 16:45:00,[ExitL rA:83 hA:66 E9:1.2026 E21:1.2004 R:58 V:1.65 B:0.79 M:+ ST:U CH:17 CF:+ MI:57 SK:75 PS:U SQ:0],1.1588,1000,1158.4,0.29,0.03,1.12,0.10,-0.05,0.00,207.13,20.71
115,Entry long,2026-03-03 16:14:00,[R001L rA:49 hA:50 E9:1.1936 E21:1.1918 R:61 V:0.24 B:0.94 M:+ ST:U CH:14 CF:- MI:60 SK:100 PS:U SQ:0],1.1584,1000,1158.4,0.29,0.03,1.12,0.10,-0.05,0.00,207.13,20.71
116,Exit long,2026-03-03 18:06:00,[ExitL rA:27 hA:46 E9:1.158 E21:1.1574 R:55 V:0.59 B:0.61 M:+ ST:U CH:49 CF:+ MI:65 SK:48 PS:D SQ:0],1.1596,1000,1159.6,-0.11,-0.01,0.6,0.05,-0.74,-0.06,207.02,20.70
116,Entry long,2026-03-03 17:48:00,[R002L rA:58 hA:41 E9:1.1538 E21:1.153 R:59 V:1.28 B:0.74 M:+ ST:U CH:36 CF:+ MI:52 SK:74 PS:D SQ:0],1.1596,1000,1159.6,-0.11,-0.01,0.6,0.05,-0.74,-0.06,207.02,20.70
117,Exit long,2026-03-03 19:09:00,[ExitL rA:22 hA:43 E9:1.1593 E21:1.1587 R:62 V:1.95 B:0.82 M:+ ST:U CH:40 CF:+ MI:60 SK:75 PS:U SQ:0],1.1612,1000,1160.4,0.69,0.06,1.57,0.14,-0.05,0.00,207.72,20.77
117,Entry long,2026-03-03 18:32:00,[R001L rA:29 hA:48 E9:1.1573 E21:1.1569 R:62 V:0.2 B:0.87 M:+ ST:U CH:55 CF:+ MI:65 SK:95 PS:U SQ:0],1.1604,1000,1160.4,0.69,0.06,1.57,0.14,-0.05,0.00,207.72,20.77
118,Exit short,2026-03-15 23:07:00,[ExitS rA:48 hA:49 E9:1.155 E21:1.1564 R:45 V:1.46 B:0.45 M:+ ST:U CH:35 CF:- MI:21 SK:50 PS:U SQ:0],1.1428,1000,1142.4,-0.51,-0.04,0.35,0.03,-0.69,-0.06,207.21,20.72
118,Entry short,2026-03-15 22:21:00,[R002S rA:36 hA:44 E9:1.1583 E21:1.1591 R:40 V:0.36 B:0.31 M:+ ST:U CH:34 CF:- MI:12 SK:37 PS:U SQ:0],1.1424,1000,1142.4,-0.51,-0.04,0.35,0.03,-0.69,-0.06,207.21,20.72
