Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
80,Entry short,2024-11-22 14:00:00,[R001S 5A:41 bA:41 R:38 V:1.1 B:0.32 M:+ ST:D CH:46 CF:- MI:40 SK:20 PS:U SQ:0],1.0412,1000,1041.2,0.3,0.03,1.15,0.11,-0.05,0.00,89.61,8.96
81,Exit long,2024-11-25 14:00:00,[ExitL 5A:48 bA:48 R:73 V:1.76 B:0.81 M:+ ST:U CH:13 CF:+ MI:54 SK:83 PS:U SQ:0],1.052,1000,1049.6,2.3,0.22,3.15,0.30,-0.05,0.00,91.91,9.19
81,Entry long,2024-11-25 13:00:00,[R001L 5A:35 bA:35 R:71 V:0.35 B:0.95 M:+ ST:U CH:16 CF:+ MI:61 SK:100 PS:U SQ:0],1.0496,1000,1049.6,2.3,0.22,3.15,0.30,-0.05,0.00,91.91,9.19
82,Exit long,2024-11-25 23:00:00,[ExitL 5A:24 bA:24 R:51 V:2.49 B:0.38 M:- ST:U CH:27 CF:- MI:28 SK:50 PS:U SQ:0],1.0496,1000,1049.6,-0.1,-0.01,0.93,0.09,-0.05,0.00,91.82,9.18
82,Entry long,2024-11-25 18:00:00,[R001L 5A:28 bA:28 R:52 V:0.85 B:0.35 M:- ST:U CH:14 CF:- MI:16 SK:36 PS:U SQ:0],1.0496,1000,1049.6,-0.1,-0.01,0.93,0.09,-0.05,0.00,91.82,9.18
83,Exit long,2024-11-27 07:00:00,[ExitL 5A:23 bA:23 R:46 V:3.59 B:0.31 M:- ST:U CH:24 CF:- MI:17 SK:33 PS:U SQ:0],1.0484,1000,1048.4,-0.1,-0.01,0.72,0.07,-0.45,-0.04,91.72,9.17
83,Entry long,2024-11-26 21:00:00,[R001L 5A:26 bA:26 R:49 V:0.2 B:0.34 M:- ST:U CH:12 CF:- MI:20 SK:36 PS:U SQ:0],1.0484,1000,1048.4,-0.1,-0.01,0.72,0.07,-0.45,-0.04,91.72,9.17
84,Exit short,2024-12-02 17:00:00,[ExitS 5A:46 bA:46 R:29 V:2.1 B:0.17 M:- ST:D CH:10 CF:- MI:28 SK:16 PS:D SQ:0],1.048,1000,1050,1.9,0.18,2.75,0.26,-0.05,0.00,93.62,9.36
84,Entry short,2024-12-02 14:00:00,[R001S 5A:36 bA:36 R:29 V:0.75 B:0.1 M:- ST:D CH:34 CF:- MI:59 SK:0 PS:D SQ:0],1.05,1000,1050,1.9,0.18,2.75,0.26,-0.05,0.00,93.62,9.36
85,Exit long,2024-12-06 01:00:00,[ExitL 5A:45 bA:45 R:74 V:0.97 B:0.8 M:+ ST:U CH:7 CF:+ MI:93 SK:81 PS:U SQ:0],1.0576,1000,1055.2,2.3,0.22,3.52,0.33,-0.05,0.00,95.93,9.59
85,Entry long,2024-12-05 13:00:00,[R001L 5A:27 bA:27 R:73 V:0.55 B:1.04 M:+ ST:U CH:21 CF:+ MI:73 SK:100 PS:U SQ:0],1.0552,1000,1055.2,2.3,0.22,3.52,0.33,-0.05,0.00,95.93,9.59
86,Exit short,2024-12-10 18:00:00,[ExitS 5A:40 bA:40 R:29 V:0.87 B:0.18 M:- ST:D CH:5 CF:- MI:6 SK:15 PS:D SQ:0],1.0512,1000,1052,0.7,0.07,1.55,0.15,-0.05,0.00,96.63,9.66
86,Entry short,2024-12-10 15:00:00,[R001S 5A:30 bA:30 R:24 V:1.46 B:0.03 M:- ST:D CH:14 CF:- MI:31 SK:0 PS:D SQ:0],1.052,1000,1052,0.7,0.07,1.55,0.15,-0.05,0.00,96.63,9.66
87,Exit short,2024-12-19 00:00:00,[ExitS 5A:76 bA:76 R:17 V:1.08 B:0.2 M:- ST:D CH:5 CF:- MI:7 SK:18 PS:D SQ:0],1.036,1000,1046,9.9,0.95,10.89,1.04,-0.05,0.00,106.53,10.65
87,Entry short,2024-12-18 19:00:00,[R001S 5A:25 bA:25 R:30 V:0.26 B:0.04 M:- ST:D CH:20 CF:- MI:13 SK:0 PS:D SQ:0],1.046,1000,1046,9.9,0.95,10.89,1.04,-0.05,0.00,106.53,10.65
88,Exit long,2024-12-20 20:00:00,[ExitL 5A:40 bA:40 R:70 V:0.48 B:0.82 M:+ ST:U CH:13 CF:+ MI:78 SK:83 PS:U SQ:0],1.0436,1000,1041.2,2.3,0.22,3.15,0.30,-0.05,0.00,108.84,10.88
88,Entry long,2024-12-20 16:00:00,[R001L 5A:25 bA:25 R:66 V:0.57 B:0.93 M:+ ST:U CH:22 CF:+ MI:74 SK:100 PS:U SQ:0],1.0412,1000,1041.2,2.3,0.22,3.15,0.30,-0.05,0.00,108.84,10.88
89,Exit short,2024-12-30 14:00:00,[ExitS 5A:26 bA:26 R:37 V:2.16 B:0.18 M:- ST:D CH:5 CF:+ MI:28 SK:14 PS:D SQ:0],1.04,1000,1039.6,-0.5,-0.05,0,0.00,-0.45,-0.04,108.34,10.83
89,Entry short,2024-12-30 14:00:00,[R001S 5A:25 bA:25 R:29 V:0.49 B:0.02 M:- ST:D CH:3 CF:+ MI:9 SK:0 PS:D SQ:0],1.0396,1000,1039.6,-0.5,-0.05,0,0.00,-0.45,-0.04,108.34,10.83
90,Exit short,2025-01-02 02:00:00,[ExitS 5A:38 bA:38 R:31 V:2.25 B:0.19 M:- ST:D CH:5 CF:- MI:18 SK:21 PS:D SQ:0],1.036,1000,1037.2,1.1,0.11,2.29,0.22,-0.05,0.00,109.45,10.94
90,Entry short,2024-12-31 15:00:00,[R001S 5A:26 bA:26 R:29 V:0.62 B:0 M:- ST:D CH:16 CF:- MI:30 SK:0 PS:D SQ:0],1.0372,1000,1037.2,1.1,0.11,2.29,0.22,-0.05,0.00,109.45,10.94
91,Exit short,2025-01-02 21:00:00,[ExitS 5A:70 bA:70 R:20 V:0.66 B:0.2 M:- ST:D CH:5 CF:- MI:5 SK:15 PS:D SQ:0],1.026,1000,1031.2,5.11,0.50,5.95,0.58,-0.05,0.00,114.55,11.46
91,Entry short,2025-01-02 14:00:00,[R001S 5A:51 bA:51 R:24 V:0.77 B:0.11 M:- ST:D CH:18 CF:- MI:19 SK:0 PS:D SQ:0],1.0312,1000,1031.2,5.11,0.50,5.95,0.58,-0.05,0.00,114.55,11.46
92,Exit short,2025-01-08 07:00:00,[ExitS 5A:43 bA:43 R:28 V:1.6 B:0.2 M:- ST:D CH:7 CF:- MI:10 SK:19 PS:D SQ:0],1.0348,1000,1036.8,1.9,0.18,2.59,0.25,-0.05,0.00,116.46,11.65
92,Entry short,2025-01-07 18:00:00,[R001S 5A:33 bA:33 R:27 V:1.45 B:0.03 M:- ST:D CH:5 CF:- MI:0 SK:0 PS:D SQ:0],1.0368,1000,1036.8,1.9,0.18,2.59,0.25,-0.05,0.00,116.46,11.65
93,Exit short,2025-01-13 09:00:00,[ExitS 5A:54 bA:54 R:23 V:3.06 B:0.2 M:- ST:D CH:9 CF:- MI:20 SK:15 PS:D SQ:0],1.0216,1000,1026.4,4.71,0.46,5.15,0.50,-0.05,0.00,121.16,12.12
93,Entry short,2025-01-10 13:00:00,[R001S 5A:27 bA:27 R:28 V:0.53 B:-0.02 M:- ST:D CH:18 CF:+ MI:53 SK:0 PS:D SQ:0],1.0264,1000,1026.4,4.71,0.46,5.15,0.50,-0.05,0.00,121.16,12.12
94,Exit long,2025-01-15 05:00:00,[ExitL 5A:47 bA:47 R:72 V:1.55 B:0.81 M:+ ST:U CH:5 CF:+ MI:88 SK:85 PS:U SQ:0],1.03,1000,1026.8,3.11,0.30,3.95,0.38,-0.05,0.00,124.27,12.43
94,Entry long,2025-01-14 15:00:00,[R001L 5A:32 bA:32 R:66 V:1.04 B:0.9 M:+ ST:U CH:43 CF:+ MI:71 SK:100 PS:U SQ:0],1.0268,1000,1026.8,3.11,0.30,3.95,0.38,-0.05,0.00,124.27,12.43
95,Exit long,2025-01-15 14:00:00,[ExitL 5A:61 bA:61 R:72 V:1.19 B:0.83 M:+ ST:U CH:20 CF:+ MI:68 SK:83 PS:U SQ:0],1.0336,1000,1032.4,1.1,0.11,1.95,0.19,-0.05,0.00,125.37,12.54
95,Entry long,2025-01-15 13:00:00,[R001L 5A:53 bA:53 R:75 V:0.36 B:0.94 M:+ ST:U CH:34 CF:+ MI:67 SK:100 PS:U SQ:0],1.0324,1000,1032.4,1.1,0.11,1.95,0.19,-0.05,0.00,125.37,12.54
96,Exit long,2025-01-20 16:00:00,[ExitL 5A:68 bA:68 R:81 V:3.44 B:0.8 M:+ ST:U CH:5 CF:+ MI:71 SK:85 PS:U SQ:0],1.0404,1000,1033.2,7.1,0.69,7.95,0.77,-0.05,0.00,132.48,13.25
