Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
61,Entry long,2026-02-23 04:00,Long,1.18236,1000,1182.36,-0.33,-0.03,0.01,0.00,-0.35,-0.03,12.96,1.30
62,Exit long,2026-02-23 18:15,Close entry(s) order Long,1.17965,1000,1179.76,-0.21,-0.02,0.23,0.02,-0.22,-0.02,12.75,1.27
62,Entry long,2026-02-23 17:55,Long,1.17976,1000,1179.76,-0.21,-0.02,0.23,0.02,-0.22,-0.02,12.75,1.27
63,Exit long,2026-02-25 07:35,Close entry(s) order Long,1.18003,1000,1180.22,-0.29,-0.02,0,0.00,-0.25,-0.02,12.46,1.25
63,Entry long,2026-02-25 07:30,Long,1.18022,1000,1180.22,-0.29,-0.02,0,0.00,-0.25,-0.02,12.46,1.25
64,Exit long,2026-02-25 19:00,Close entry(s) order Long,1.18048,1000,1180.63,-0.25,-0.02,0,0.00,-0.24,-0.02,12.2,1.22
64,Entry long,2026-02-25 18:50,Long,1.18063,1000,1180.63,-0.25,-0.02,0,0.00,-0.24,-0.02,12.2,1.22
65,Exit long,2026-02-26 06:20,Close entry(s) order Long,1.18168,1000,1181.84,-0.26,-0.02,0.39,0.03,-0.29,-0.02,11.94,1.19
65,Entry long,2026-02-26 05:00,Long,1.18184,1000,1181.84,-0.26,-0.02,0.39,0.03,-0.29,-0.02,11.94,1.19
66,Exit long,2026-02-26 21:45,Close entry(s) order Long,1.17992,1000,1180.09,-0.27,-0.02,0,0.00,-0.22,-0.02,11.67,1.17
66,Entry long,2026-02-26 21:40,Long,1.18009,1000,1180.09,-0.27,-0.02,0,0.00,-0.22,-0.02,11.67,1.17
67,Exit long,2026-02-27 09:10,Close entry(s) order Long,1.18064,1000,1181.19,-0.65,-0.06,0.94,0.08,-0.82,-0.07,11.02,1.10
67,Entry long,2026-02-27 07:45,Long,1.18119,1000,1181.19,-0.65,-0.06,0.94,0.08,-0.82,-0.07,11.02,1.10
68,Exit long,2026-02-27 21:30,Close entry(s) order Long,1.18152,1000,1181.61,-0.19,-0.02,0.19,0.02,-0.14,-0.01,10.83,1.08
68,Entry long,2026-02-27 21:20,Long,1.18161,1000,1181.61,-0.19,-0.02,0.19,0.02,-0.14,-0.01,10.83,1.08
69,Exit short,2026-03-03 01:00,Close entry(s) order Short,1.16954,1000,1169.49,-0.15,-0.01,0.8,0.07,-0.14,-0.01,10.68,1.07
69,Entry short,2026-03-03 00:00,Short,1.16949,1000,1169.49,-0.15,-0.01,0.8,0.07,-0.14,-0.01,10.68,1.07
70,Exit short,2026-03-03 12:20,Close entry(s) order Short,1.1603,1000,1159.72,-0.68,-0.06,0.65,0.06,-0.73,-0.06,10,1.00
70,Entry short,2026-03-03 12:00,Short,1.15972,1000,1159.72,-0.68,-0.06,0.65,0.06,-0.73,-0.06,10,1.00
71,Exit short,2026-03-04 00:15,Close entry(s) order Short,1.16064,1000,1160.42,-0.32,-0.03,0.07,0.01,-0.45,-0.04,9.68,0.97
71,Entry short,2026-03-04 00:10,Short,1.16042,1000,1160.42,-0.32,-0.03,0.07,0.01,-0.45,-0.04,9.68,0.97
