Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
41,Entry long,2024-12-17 16:00:00,[PSFL hA:44 rA:37 CH:26 R:54 B:0.43 M:- PS:U],107250,0.001,107.25,-0.61,-0.57,0.15,0.14,-0.6,-0.56,33.46,3.35
42,Exit long,2024-12-19 13:00:00,[ExitPS hA:36 rA:20 CH:37 R:56 B:0.65 M:+ PS:D],101700,0.001,100.65,1.04,1.03,1.74,1.73,-0.005,0.00,34.5,3.45
42,Entry long,2024-12-19 02:00:00,[PSFL hA:39 rA:25 CH:15 R:45 B:0.66 M:+ PS:U],100650,0.001,100.65,1.04,1.03,1.74,1.73,-0.005,0.00,34.5,3.45
43,Exit long,2024-12-19 22:00:00,[ExitPS hA:36 rA:33 CH:14 R:47 B:0.66 M:+ PS:D],97650,0.001,97.05,0.59,0.61,1.2,1.23,-0.004,0.00,35.09,3.51
43,Entry long,2024-12-19 20:00:00,[PSFL hA:49 rA:56 CH:39 R:33 B:0.4 M:+ PS:U],97050,0.001,97.05,0.59,0.61,1.2,1.23,-0.004,0.00,35.09,3.51
44,Exit long,2024-12-20 05:00:00,[ExitPS hA:49 rA:38 CH:12 R:41 B:0.34 M:+ PS:D],96900,0.001,97.05,-0.16,-0.16,0.45,0.46,-0.3,-0.31,34.93,3.49
44,Entry long,2024-12-20 01:00:00,[PSFL hA:54 rA:70 CH:15 R:47 B:0.42 M:+ PS:U],97050,0.001,97.05,-0.16,-0.16,0.45,0.46,-0.3,-0.31,34.93,3.49
45,Exit long,2024-12-20 21:00:00,[ExitPS hA:42 rA:23 CH:29 R:67 B:0.67 M:+ PS:D],96600,0.001,93.45,3.14,3.36,3.62,3.87,-0.004,0.00,38.07,3.81
45,Entry long,2024-12-20 11:00:00,[PSFL hA:44 rA:33 CH:15 R:34 B:0.4 M:+ PS:U],93450,0.001,93.45,3.14,3.36,3.62,3.87,-0.004,0.00,38.07,3.81
46,Exit long,2024-12-25 10:00:00,[ExitPS hA:33 rA:57 CH:15 R:58 B:0.65 M:- PS:D],98100,0.001,98.25,-0.16,-0.16,0.45,0.45,-0.43,-0.44,37.91,3.79
46,Entry long,2024-12-24 21:00:00,[PSFL hA:50 rA:65 CH:15 R:67 B:0.66 M:- PS:U],98250,0.001,98.25,-0.16,-0.16,0.45,0.45,-0.43,-0.44,37.91,3.79
47,Exit long,2024-12-30 20:00:00,[ExitPS hA:37 rA:36 CH:26 R:57 B:0.67 M:+ PS:D],93750,0.001,92.55,1.19,1.29,1.8,1.94,-0.004,0.00,39.11,3.91
47,Entry long,2024-12-30 16:00:00,[PSFL hA:36 rA:44 CH:22 R:43 B:0.42 M:+ PS:U],92550,0.001,92.55,1.19,1.29,1.8,1.94,-0.004,0.00,39.11,3.91
48,Exit long,2025-01-05 14:00:00,[ExitPS hA:25 rA:32 CH:12 R:46 B:0.06 M:- PS:D],97800,0.001,98.4,-0.61,-0.62,0.03,0.03,-0.75,-0.77,38.5,3.85
48,Entry long,2025-01-04 23:00:00,[PSFL hA:35 rA:39 CH:15 R:67 B:0.91 M:- PS:U],98400,0.001,98.4,-0.61,-0.62,0.03,0.03,-0.75,-0.77,38.5,3.85
49,Exit long,2025-01-08 03:00:00,[ExitPS hA:37 rA:27 CH:51 R:24 B:0.16 M:+ PS:D],96450,0.001,97.05,-0.61,-0.63,0,0.00,-0.6,-0.62,37.89,3.79
49,Entry long,2025-01-08 01:00:00,[PSFL hA:36 rA:34 CH:49 R:33 B:0.4 M:+ PS:U],97050,0.001,97.05,-0.61,-0.63,0,0.00,-0.6,-0.62,37.89,3.79
50,Exit long,2025-01-09 02:00:00,[ExitPS hA:38 rA:64 CH:37 R:38 B:0.34 M:+ PS:D],94500,0.001,94.8,-0.31,-0.33,0.45,0.47,-0.3,-0.32,37.58,3.76
50,Entry long,2025-01-08 21:00:00,[PSFL hA:38 rA:68 CH:15 R:42 B:0.46 M:+ PS:U],94800,0.001,94.8,-0.31,-0.33,0.45,0.47,-0.3,-0.32,37.58,3.76
51,Exit long,2025-01-09 16:00:00,[ExitPS hA:48 rA:36 CH:25 R:52 B:0.67 M:+ PS:D],93600,0.001,92.7,0.89,0.96,1.55,1.67,-0.004,0.00,38.47,3.85
51,Entry long,2025-01-09 14:00:00,[PSFL hA:49 rA:52 CH:23 R:38 B:0.36 M:+ PS:U],92700,0.001,92.7,0.89,0.96,1.55,1.67,-0.004,0.00,38.47,3.85
52,Exit long,2025-01-10 12:00:00,[ExitPS hA:43 rA:30 CH:11 R:64 B:0.67 M:+ PS:D],94650,0.001,92.7,1.94,2.09,2.55,2.75,-0.004,0.00,40.41,4.04
