Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1,Exit long,2026-02-02 10:21,Long SL/TP,49456,1,24728,-0.99,0.00,38.51,0.16,-1.49,-0.01,-0.99,-0.01
1,Entry long,2026-02-02 09:00,Long,49456,1,24728,-0.99,0.00,38.51,0.16,-1.49,-0.01,-0.99,-0.01
2,Exit short,2026-02-04 10:51,Time Stop,49290,1,24649.5,3.51,0.01,7.51,0.03,-45.99,-0.19,2.52,0.03
2,Entry short,2026-02-04 10:36,Short,49299,1,24649.5,3.51,0.01,7.51,0.03,-45.99,-0.19,2.52,0.03
3,Exit short,2026-02-05 07:18,Short SL/TP,49060,1,24643,112.02,0.45,112.51,0.46,-34.99,-0.14,114.54,1.15
3,Entry short,2026-02-05 06:57,Short,49286,1,24643,112.02,0.45,112.51,0.46,-34.99,-0.14,114.54,1.15
4,Exit long,2026-02-06 09:51,Long SL/TP,50063,1,24936.5,94,0.38,94.5,0.38,-20,-0.08,208.54,2.09
4,Entry long,2026-02-06 08:03,Long,49873,1,24936.5,94,0.38,94.5,0.38,-20,-0.08,208.54,2.09
5,Exit long,2026-02-06 12:42,Long SL/TP,50169,1,25050,33.5,0.13,34,0.14,-10.5,-0.04,242.04,2.42
5,Entry long,2026-02-06 11:48,Long,50100,1,25050,33.5,0.13,34,0.14,-10.5,-0.04,242.04,2.42
6,Exit long,2026-02-10 07:36,Time Stop,50466,1,25270.5,-38.51,-0.15,7.49,0.03,-40.01,-0.16,203.53,2.04
6,Entry long,2026-02-10 07:21,Long,50541,1,25270.5,-38.51,-0.15,7.49,0.03,-40.01,-0.16,203.53,2.04
7,Exit long,2026-02-11 09:30,Long SL/TP,50264,1,25132,-1.01,0.00,26.5,0.11,-15,-0.06,202.52,2.03
7,Entry long,2026-02-11 09:18,Long,50264,1,25132,-1.01,0.00,26.5,0.11,-15,-0.06,202.52,2.03
8,Exit long,2026-02-12 07:21,Long SL/TP,50339,1,25229.5,-61.01,-0.24,4,0.02,-60.5,-0.24,141.52,1.42
8,Entry long,2026-02-12 07:15,Long,50459,1,25229.5,-61.01,-0.24,4,0.02,-60.5,-0.24,141.52,1.42
9,Exit short,2026-02-12 09:45,Time Stop,49676,1,24799,-39.99,-0.16,11.5,0.05,-47,-0.19,101.52,1.02
9,Entry short,2026-02-12 09:30,Short,49598,1,24799,-39.99,-0.16,11.5,0.05,-47,-0.19,101.52,1.02
10,Exit long,2026-02-13 08:18,Long SL/TP,49604,1,24802,-0.99,0.00,46.5,0.19,-28,-0.11,100.53,1.01
10,Entry long,2026-02-13 07:54,Long,49604,1,24802,-0.99,0.00,46.5,0.19,-28,-0.11,100.53,1.01
11,Exit short,2026-02-13 11:30,Short SL/TP,49680,1,24840,-0.99,0.00,22.5,0.09,-4,-0.02,99.54,1.00
11,Entry short,2026-02-13 11:27,Short,49680,1,24840,-0.99,0.00,22.5,0.09,-4,-0.02,99.54,1.00
12,Exit long,2026-02-17 12:30,Long SL/TP,49609,1,24846,-42.49,-0.17,14.5,0.06,-42,-0.17,57.04,0.57
12,Entry long,2026-02-17 11:36,Long,49692,1,24846,-42.49,-0.17,14.5,0.06,-42,-0.17,57.04,0.57
13,Exit long,2026-02-20 11:48,Time Stop,49564,1,24806,-24.99,-0.10,5.5,0.02,-29,-0.12,32.05,0.32
13,Entry long,2026-02-20 11:33,Long,49612,1,24806,-24.99,-0.10,5.5,0.02,-29,-0.12,32.05,0.32
14,Exit short,2026-02-23 10:00,Short SL/TP,48947,1,24473.5,-0.98,0.00,66.01,0.27,-14.99,-0.06,31.07,0.31
14,Entry short,2026-02-23 08:51,Short,48947,1,24473.5,-0.98,0.00,66.01,0.27,-14.99,-0.06,31.07,0.31
15,Exit short,2026-02-23 12:15,Short SL/TP,48841,1,24420.5,-0.98,0.00,19.01,0.08,-0.99,0.00,30.1,0.30
15,Entry short,2026-02-23 12:09,Short,48841,1,24420.5,-0.98,0.00,19.01,0.08,-0.99,0.00,30.1,0.30
16,Exit long,2026-02-24 08:33,Long SL/TP,49128,1,24564,-0.98,0.00,85.01,0.35,-24.49,-0.10,29.11,0.29
16,Entry long,2026-02-24 07:12,Long,49128,1,24564,-0.98,0.00,85.01,0.35,-24.49,-0.10,29.11,0.29
17,Exit long,2026-02-24 11:06,Long SL/TP,49282,1,24641,-0.99,0.00,30.51,0.12,-0.49,0.00,28.13,0.28
17,Entry long,2026-02-24 10:36,Long,49282,1,24641,-0.99,0.00,30.51,0.12,-0.49,0.00,28.13,0.28
18,Exit short,2026-02-24 12:48,Session End,49243,1,24606,-16.48,-0.07,2.51,0.01,-17.99,-0.07,11.64,0.12
18,Entry short,2026-02-24 12:42,Short,49212,1,24606,-16.48,-0.07,2.51,0.01,-17.99,-0.07,11.64,0.12
19,Exit long,2026-02-26 12:48,Session End,49561,1,24779.5,0.01,0.00,6.5,0.03,-6.5,-0.03,11.65,0.12
19,Entry long,2026-02-26 12:42,Long,49559,1,24779.5,0.01,0.00,6.5,0.03,-6.5,-0.03,11.65,0.12
20,Exit short,2026-02-27 06:42,Short SL/TP,48816,1,24479,70.02,0.29,70.51,0.29,-0.49,0.00,81.68,0.82
20,Entry short,2026-02-27 06:36,Short,48958,1,24479,70.02,0.29,70.51,0.29,-0.49,0.00,81.68,0.82
21,Exit long,2026-03-02 08:24,Long SL/TP,48819,1,24409.5,-0.98,0.00,73.51,0.30,-27.99,-0.11,80.7,0.81
21,Entry long,2026-03-02 07:48,Long,48819,1,24409.5,-0.98,0.00,73.51,0.30,-27.99,-0.11,80.7,0.81
22,Exit short,2026-03-03 08:03,Short SL/TP,47914,1,23877.5,-80.46,-0.34,1.52,0.01,-79.98,-0.33,0.24,0.00
22,Entry short,2026-03-03 07:54,Short,47755,1,23877.5,-80.46,-0.34,1.52,0.01,-79.98,-0.33,0.24,0.00
23,Exit long,2026-03-03 11:33,Long SL/TP,48540,1,24320.5,-51.47,-0.21,3.01,0.01,-50.99,-0.21,-51.23,-0.51
23,Entry long,2026-03-03 11:21,Long,48641,1,24320.5,-51.47,-0.21,3.01,0.01,-50.99,-0.21,-51.23,-0.51
24,Exit long,2026-03-04 09:21,Long SL/TP,48839,1,24419.5,-0.98,0.00,37.51,0.15,-15.49,-0.06,-52.21,-0.52
24,Entry long,2026-03-04 08:30,Long,48839,1,24419.5,-0.98,0.00,37.51,0.15,-15.49,-0.06,-52.21,-0.52
