Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
52,Entry long,2025-03-11 09:00:00,[R001L rA:33 R:59 V:1.12 B:0.49 M:- ST:U CH:19 CF:- MI:39 SK:67 PS:U SQ:0 LC:0.22],190.85,1000,190850,-0.47,-0.04,0,0.00,-0.4,-0.03,105.02,10.50
53,Exit long,2025-03-11 20:00:00,[ExitL rA:33 R:64 V:4.91 B:0.71 M:- ST:U CH:37 CF:- MI:24 SK:61 PS:U SQ:0 LC:0.02],191.5,1000,191550,-0.47,-0.04,0.46,0.04,-0.4,-0.03,104.55,10.46
53,Entry long,2025-03-11 19:00:00,[R001L rA:34 R:73 V:0.8 B:0.89 M:+ ST:U CH:37 CF:+ MI:40 SK:100 PS:U SQ:0 LC:0.04],191.55,1000,191550,-0.47,-0.04,0.46,0.04,-0.4,-0.03,104.55,10.46
54,Exit short,2025-03-13 11:00:00,[ExitS rA:35 R:31 V:0.35 B:0.17 M:- ST:D CH:11 CF:- MI:11 SK:17 PS:D SQ:0 LC:-0.2],191.15,1000,191150,-0.13,-0.01,0.61,0.05,-0.06,0.00,104.42,10.44
54,Entry short,2025-03-13 09:00:00,[R001S rA:33 R:25 V:1.34 B:-0.02 M:- ST:D CH:18 CF:- MI:21 SK:0 PS:D SQ:0 LC:-0.05],191.15,1000,191150,-0.13,-0.01,0.61,0.05,-0.06,0.00,104.42,10.44
55,Exit long,2025-03-17 15:00:00,[ExitL rA:40 R:77 V:3.84 B:0.8 M:+ ST:U CH:5 CF:+ MI:58 SK:84 PS:U SQ:0 LC:0.36],193.8,1000,193200,3.89,0.30,4.32,0.33,-0.07,0.00,108.31,10.83
55,Entry long,2025-03-17 10:00:00,[R001L rA:40 R:71 V:0.46 B:0.88 M:- ST:U CH:37 CF:+ MI:54 SK:100 PS:U SQ:0 LC:0.37],193.2,1000,193200,3.89,0.30,4.32,0.33,-0.07,0.00,108.31,10.83
56,Exit short,2025-03-18 09:00:00,[ExitS rA:37 R:43 V:3.98 B:0.24 M:- ST:D CH:24 CF:- MI:54 SK:22 PS:D SQ:0 LC:-0.26],194.1,1000,194050,-0.47,-0.04,0,0.00,-0.4,-0.03,107.85,10.78
56,Entry short,2025-03-18 07:00:00,[R001S rA:33 R:35 V:0.95 B:0.1 M:- ST:D CH:18 CF:- MI:31 SK:0 PS:D SQ:0 LC:-0.2],194.05,1000,194050,-0.47,-0.04,0,0.00,-0.4,-0.03,107.85,10.78
57,Exit long,2025-03-19 07:00:00,[ExitL rA:59 R:63 V:1.44 B:0.76 M:+ ST:U CH:27 CF:+ MI:72 SK:78 PS:U SQ:0 LC:0.46],194.45,1000,194500,-0.46,-0.04,0,0.00,-0.4,-0.03,107.38,10.74
