Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
68,Entry long,2025-03-06 04:00:00,[R001L rA:51 hA:40 R:86 V:1 B:0.95 M:+ ST:U CH:6 SK:100 PS:U],92400,0.001,92.4,-0.01,-0.01,0.3,0.32,-0.004,0.00,74.61,7.46
69,Exit long,2025-03-10 08:00:00,[ExitL rA:58 hA:45 R:58 V:1 B:0.82 M:+ ST:U CH:8 SK:85 PS:U],82350,0.001,81.15,1.19,1.47,1.5,1.84,-0.004,0.00,75.81,7.58
69,Entry long,2025-03-10 01:00:00,[R001L rA:53 hA:43 R:34 V:1 B:0.4 M:+ ST:U CH:15 SK:50 PS:U],81150,0.001,81.15,1.19,1.47,1.5,1.84,-0.004,0.00,75.81,7.58
70,Exit long,2025-03-10 23:00:00,[ExitL rA:43 hA:55 R:52 V:1 B:0.81 M:+ ST:U CH:11 SK:83 PS:U],79200,0.001,78.45,0.74,0.95,1.05,1.33,-0.004,0.00,76.55,7.65
70,Entry long,2025-03-10 19:00:00,[R001L rA:72 hA:62 R:33 V:1 B:0.4 M:+ ST:U CH:15 SK:50 PS:U],78450,0.001,78.45,0.74,0.95,1.05,1.33,-0.004,0.00,76.55,7.65
71,Exit long,2025-03-31 17:00:00,[ExitL rA:43 hA:42 R:61 V:1 B:0.83 M:+ ST:U CH:10 SK:85 PS:U],83100,0.001,82.2,0.89,1.09,1.2,1.46,-0.004,0.00,77.44,7.74
71,Entry long,2025-03-31 12:00:00,[R001L rA:68 hA:47 R:50 V:1 B:0.68 M:+ ST:U CH:51 SK:100 PS:U],82200,0.001,82.2,0.89,1.09,1.2,1.46,-0.004,0.00,77.44,7.74
72,Exit long,2025-04-07 02:00:00,[ExitL rA:31 hA:36 R:39 V:1 B:0.49 M:+ ST:U CH:31 SK:71 PS:U],78750,0.001,78.6,0.14,0.18,0.45,0.57,-0.004,0.00,77.58,7.76
72,Entry long,2025-04-07 01:00:00,[R001L rA:34 hA:42 R:33 V:1 B:0.35 M:+ ST:U CH:20 SK:40 PS:U],78600,0.001,78.6,0.14,0.18,0.45,0.57,-0.004,0.00,77.58,7.76
73,Exit long,2025-04-07 15:00:00,[ExitL rA:55 hA:44 R:76 V:1 B:0.8 M:+ ST:U CH:5 SK:85 PS:U],78750,0.001,75.45,3.29,4.36,3.6,4.77,-0.003,0.00,80.88,8.09
73,Entry long,2025-04-07 08:00:00,[R001L rA:66 hA:44 R:34 V:1 B:0.4 M:+ ST:U CH:15 SK:50 PS:U],75450,0.001,75.45,3.29,4.36,3.6,4.77,-0.003,0.00,80.88,8.09
74,Exit long,2025-04-09 19:00:00,[ExitL rA:57 hA:39 R:83 V:1 B:0.8 M:+ ST:U CH:5 SK:85 PS:U],82050,0.001,80.25,1.79,2.23,1.95,2.43,-0.004,0.00,82.67,8.27
