Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
729,Exit long,2023-11-20 02:00:00,Close entry(s) order Long,1.0908,1000,1084.8,5.9,0.54,6.35,0.59,-0.05,0.00,1116.32,111.63
729,Entry long,2023-11-17 09:00:00,Long,1.0848,1000,1084.8,5.9,0.54,6.35,0.59,-0.05,0.00,1116.32,111.63
730,Exit short,2023-11-20 02:00:00,Close entry(s) order Short,1.0912,1000,1090.8,-0.5,-0.05,0,0.00,-0.45,-0.04,1115.82,111.58
730,Entry short,2023-11-20 02:00:00,Short,1.0908,1000,1090.8,-0.5,-0.05,0,0.00,-0.45,-0.04,1115.82,111.58
731,Exit long,2023-11-20 11:00:00,Close entry(s) order Long,1.0928,1000,1092,0.7,0.06,1.55,0.14,-0.43,-0.04,1116.52,111.65
731,Entry long,2023-11-20 03:00:00,Long,1.092,1000,1092,0.7,0.06,1.55,0.14,-0.43,-0.04,1116.52,111.65
732,Exit short,2023-11-20 14:00:00,Close entry(s) order Short,1.0932,1000,1092.8,-0.5,-0.05,0.35,0.03,-0.45,-0.04,1116.02,111.60
732,Entry short,2023-11-20 11:00:00,Short,1.0928,1000,1092.8,-0.5,-0.05,0.35,0.03,-0.45,-0.04,1116.02,111.60
733,Exit long,2023-11-21 08:00:00,Close entry(s) order Long,1.0952,1000,1094.4,0.7,0.06,1.92,0.18,-0.69,-0.06,1116.72,111.67
733,Entry long,2023-11-21 01:00:00,Long,1.0944,1000,1094.4,0.7,0.06,1.92,0.18,-0.69,-0.06,1116.72,111.67
734,Exit short,2023-11-21 14:00:00,Close entry(s) order Short,1.0948,1000,1095.2,0.3,0.03,1.15,0.10,-0.05,0.00,1117.02,111.70
734,Entry short,2023-11-21 08:00:00,Short,1.0952,1000,1095.2,0.3,0.03,1.15,0.10,-0.05,0.00,1117.02,111.70
735,Exit long,2023-11-21 15:00:00,Close entry(s) order Long,1.0944,1000,1094.8,-0.5,-0.05,0.35,0.03,-0.45,-0.04,1116.51,111.65
735,Entry long,2023-11-21 14:00:00,Long,1.0948,1000,1094.8,-0.5,-0.05,0.35,0.03,-0.45,-0.04,1116.51,111.65
736,Exit short,2023-11-22 08:00:00,Close entry(s) order Short,1.0908,1000,1093.6,2.7,0.25,3.15,0.29,-0.05,0.00,1119.21,111.92
736,Entry short,2023-11-21 16:00:00,Short,1.0936,1000,1093.6,2.7,0.25,3.15,0.29,-0.05,0.00,1119.21,111.92
737,Exit long,2023-11-22 08:00:00,Close entry(s) order Long,1.0904,1000,1090.8,-0.5,-0.05,0,0.00,-0.45,-0.04,1118.71,111.87
737,Entry long,2023-11-22 08:00:00,Long,1.0908,1000,1090.8,-0.5,-0.05,0,0.00,-0.45,-0.04,1118.71,111.87
738,Exit short,2023-11-22 09:00:00,Close entry(s) order Short,1.0896,1000,1089.6,-0.1,-0.01,0.75,0.07,-0.05,0.00,1118.61,111.86
738,Entry short,2023-11-22 08:00:00,Short,1.0896,1000,1089.6,-0.1,-0.01,0.75,0.07,-0.05,0.00,1118.61,111.86
739,Exit long,2023-11-22 14:00:00,Close entry(s) order Long,1.0896,1000,1089.6,-0.1,-0.01,0.75,0.07,-0.05,0.00,1118.51,111.85
739,Entry long,2023-11-22 09:00:00,Long,1.0896,1000,1089.6,-0.1,-0.01,0.75,0.07,-0.05,0.00,1118.51,111.85
740,Exit short,2023-11-22 18:00:00,Close entry(s) order Short,1.0876,1000,1089.6,1.9,0.17,2.75,0.25,-0.05,0.00,1120.41,112.04
740,Entry short,2023-11-22 14:00:00,Short,1.0896,1000,1089.6,1.9,0.17,2.75,0.25,-0.05,0.00,1120.41,112.04
