Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
74,Entry long,2024-06-12 12:00:00,Long,39060,1,19530,-1.9,-0.01,29.05,0.15,-0.95,0.00,4254.4,42.54
75,Exit long,2024-06-17 13:00:00,Close entry(s) order Long,38940,1,19425,43.1,0.22,79.05,0.41,-0.95,0.00,4297.5,42.98
75,Entry long,2024-06-16 22:00:00,Long,38850,1,19425,43.1,0.22,79.05,0.41,-0.95,0.00,4297.5,42.98
76,Exit long,2024-07-12 19:00:00,Close entry(s) order Long,40440,1,20025,193.1,0.96,227.05,1.13,-0.95,0.00,4490.6,44.91
76,Entry long,2024-07-11 14:00:00,Long,40050,1,20025,193.1,0.96,227.05,1.13,-0.95,0.00,4490.6,44.91
77,Exit long,2024-07-17 06:00:00,Close entry(s) order Long,41220,1,20490,118.1,0.58,153.55,0.75,-0.95,0.00,4608.7,46.09
77,Entry long,2024-07-16 14:00:00,Long,40980,1,20490,118.1,0.58,153.55,0.75,-0.95,0.00,4608.7,46.09
78,Exit short,2024-07-21 23:00:00,Close entry(s) order Short,40590,1,20550,253.1,1.23,284.05,1.38,-0.95,0.00,4861.8,48.62
78,Entry short,2024-07-18 18:00:00,Short,41100,1,20550,253.1,1.23,284.05,1.38,-0.95,0.00,4861.8,48.62
79,Exit short,2024-07-24 22:00:00,Close entry(s) order Short,40170,1,20130,43.1,0.21,74.05,0.37,-0.95,0.00,4904.9,49.05
79,Entry short,2024-07-24 18:00:00,Short,40260,1,20130,43.1,0.21,74.05,0.37,-0.95,0.00,4904.9,49.05
80,Exit long,2024-07-26 17:00:00,Close entry(s) order Long,40890,1,20340,103.1,0.51,134.05,0.66,-0.95,0.00,5008,50.08
80,Entry long,2024-07-26 14:00:00,Long,40680,1,20340,103.1,0.51,134.05,0.66,-0.95,0.00,5008,50.08
81,Exit long,2024-07-31 19:00:00,Close entry(s) order Long,41340,1,20685,-16.9,-0.08,0,0.00,-15.95,-0.08,4991.1,49.91
81,Entry long,2024-07-31 19:00:00,Long,41370,1,20685,-16.9,-0.08,0,0.00,-15.95,-0.08,4991.1,49.91
82,Exit short,2024-08-01 19:00:00,Close entry(s) order Short,40410,1,20325,118.1,0.58,149.05,0.73,-0.95,0.00,5109.2,51.09
82,Entry short,2024-08-01 15:00:00,Short,40650,1,20325,118.1,0.58,149.05,0.73,-0.95,0.00,5109.2,51.09
83,Exit short,2024-08-02 17:00:00,Close entry(s) order Short,39690,1,19905,58.1,0.29,74.05,0.37,-0.95,0.00,5167.3,51.67
83,Entry short,2024-08-02 14:00:00,Short,39810,1,19905,58.1,0.29,74.05,0.37,-0.95,0.00,5167.3,51.67
84,Exit short,2024-08-05 13:00:00,Close entry(s) order Short,38730,1,19560,193.1,0.99,224.05,1.15,-0.95,0.00,5360.4,53.60
84,Entry short,2024-08-05 11:00:00,Short,39120,1,19560,193.1,0.99,224.05,1.15,-0.95,0.00,5360.4,53.60
85,Exit short,2024-08-08 02:00:00,Close entry(s) order Short,38850,1,19545,118.1,0.60,149.05,0.76,-0.95,0.00,5478.5,54.79
85,Entry short,2024-08-07 18:00:00,Short,39090,1,19545,118.1,0.60,149.05,0.76,-0.95,0.00,5478.5,54.79
86,Exit long,2024-08-14 20:00:00,Close entry(s) order Long,40140,1,19935,133.1,0.67,149.05,0.75,-0.95,0.00,5611.6,56.12
86,Entry long,2024-08-14 05:00:00,Long,39870,1,19935,133.1,0.67,149.05,0.75,-0.95,0.00,5611.6,56.12
87,Exit long,2024-08-26 15:00:00,Close entry(s) order Long,41400,1,20595,103.1,0.50,134.05,0.65,-0.95,0.00,5714.7,57.15
87,Entry long,2024-08-23 19:00:00,Long,41190,1,20595,103.1,0.50,134.05,0.65,-0.95,0.00,5714.7,57.15
88,Exit short,2024-09-04 07:00:00,Close entry(s) order Short,40920,1,20580,118.1,0.57,149.05,0.72,-0.95,0.00,5832.8,58.33
88,Entry short,2024-09-03 18:00:00,Short,41160,1,20580,118.1,0.57,149.05,0.72,-0.95,0.00,5832.8,58.33
89,Exit short,2024-09-09 01:00:00,Close entry(s) order Short,40410,1,20235,28.1,0.14,59.05,0.29,-0.95,0.00,5860.9,58.61
89,Entry short,2024-09-06 15:00:00,Short,40470,1,20235,28.1,0.14,59.05,0.29,-0.95,0.00,5860.9,58.61
90,Exit short,2024-09-11 15:00:00,Close entry(s) order Short,40230,1,20100,-16.9,-0.08,14.05,0.07,-15.95,-0.08,5844,58.44
90,Entry short,2024-09-11 14:00:00,Short,40200,1,20100,-16.9,-0.08,14.05,0.07,-15.95,-0.08,5844,58.44
91,Exit long,2024-09-13 16:00:00,Close entry(s) order Long,41460,1,20610,118.1,0.57,149.05,0.72,-0.95,0.00,5962.1,59.62
91,Entry long,2024-09-13 13:00:00,Long,41220,1,20610,118.1,0.57,149.05,0.72,-0.95,0.00,5962.1,59.62
92,Exit long,2024-09-17 13:00:00,Close entry(s) order Long,42120,1,21030,28.1,0.13,59.05,0.28,-0.95,0.00,5990.2,59.90
92,Entry long,2024-09-17 07:00:00,Long,42060,1,21030,28.1,0.13,59.05,0.28,-0.95,0.00,5990.2,59.90
93,Exit long,2024-09-27 16:00:00,Close entry(s) order Long,42840,1,21375,43.1,0.20,80.55,0.38,-0.95,0.00,6033.3,60.33
93,Entry long,2024-09-27 14:00:00,Long,42750,1,21375,43.1,0.20,80.55,0.38,-0.95,0.00,6033.3,60.33
94,Exit short,2024-10-07 19:00:00,Close entry(s) order Short,42210,1,21090,-16.9,-0.08,14.05,0.07,-15.95,-0.08,6016.4,60.16
94,Entry short,2024-10-07 18:00:00,Short,42180,1,21090,-16.9,-0.08,14.05,0.07,-15.95,-0.08,6016.4,60.16
95,Exit long,2024-10-18 12:00:00,Close entry(s) order Long,43470,1,21735,-1.9,-0.01,35.05,0.16,-20.95,-0.10,6014.5,60.15
95,Entry long,2024-10-17 16:00:00,Long,43470,1,21735,-1.9,-0.01,35.05,0.16,-20.95,-0.10,6014.5,60.15
96,Exit short,2024-10-22 15:00:00,Close entry(s) order Short,43050,1,21540,13.1,0.06,45.05,0.21,-0.95,0.00,6027.6,60.28
96,Entry short,2024-10-22 08:00:00,Short,43080,1,21540,13.1,0.06,45.05,0.21,-0.95,0.00,6027.6,60.28
97,Exit short,2024-10-31 16:00:00,Close entry(s) order Short,42000,1,21075,73.1,0.35,104.05,0.49,-0.95,0.00,6100.7,61.01
97,Entry short,2024-10-31 14:00:00,Short,42150,1,21075,73.1,0.35,104.05,0.49,-0.95,0.00,6100.7,61.01
98,Exit long,2024-11-05 19:00:00,Close entry(s) order Long,42330,1,21165,-1.9,-0.01,29.05,0.14,-0.95,0.00,6098.8,60.99
98,Entry long,2024-11-05 17:00:00,Long,42330,1,21165,-1.9,-0.01,29.05,0.14,-0.95,0.00,6098.8,60.99
99,Exit long,2024-11-11 16:00:00,Close entry(s) order Long,44550,1,22185,88.1,0.40,119.05,0.54,-0.95,0.00,6186.9,61.87
99,Entry long,2024-11-11 14:00:00,Long,44370,1,22185,88.1,0.40,119.05,0.54,-0.95,0.00,6186.9,61.87
100,Exit long,2024-11-21 23:00:00,Close entry(s) order Long,44010,1,22020,-16.9,-0.08,0,0.00,-15.95,-0.07,6170,61.70
100,Entry long,2024-11-21 20:00:00,Long,44040,1,22020,-16.9,-0.08,0,0.00,-15.95,-0.07,6170,61.70
101,Exit long,2024-12-17 07:00:00,Close entry(s) order Long,44160,1,22095,-16.9,-0.08,26.05,0.12,-15.95,-0.07,6153.1,61.53
101,Entry long,2024-12-17 06:00:00,Long,44190,1,22095,-16.9,-0.08,26.05,0.12,-15.95,-0.07,6153.1,61.53
102,Exit short,2024-12-19 00:00:00,Close entry(s) order Short,42840,1,21840,418.1,1.91,449.05,2.06,-0.95,0.00,6571.2,65.71
102,Entry short,2024-12-18 19:00:00,Short,43680,1,21840,418.1,1.91,449.05,2.06,-0.95,0.00,6571.2,65.71
103,Exit short,2024-12-20 06:00:00,Close entry(s) order Short,42690,1,21330,-16.9,-0.08,14.05,0.07,-15.95,-0.07,6554.3,65.54
103,Entry short,2024-12-20 03:00:00,Short,42660,1,21330,-16.9,-0.08,14.05,0.07,-15.95,-0.07,6554.3,65.54
