Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
40,Exit short,2025-06-10 04:00:00,Close entry(s) order Short,42780,1,21427.5,35.6,0.17,51.55,0.24,-0.95,0.00,3351.5,33.52
40,Entry short,2025-06-09 22:00:00,Short,42855,1,21427.5,35.6,0.17,51.55,0.24,-0.95,0.00,3351.5,33.52
41,Exit long,2025-06-11 11:00:00,Close entry(s) order Long,43020,1,21435,73.1,0.34,89.05,0.42,-0.95,0.00,3424.6,34.25
41,Entry long,2025-06-11 05:00:00,Long,42870,1,21435,73.1,0.34,89.05,0.42,-0.95,0.00,3424.6,34.25
42,Exit short,2025-06-13 07:00:00,Close entry(s) order Short,42390,1,21240,43.1,0.20,59.05,0.28,-0.95,0.00,3467.7,34.68
42,Entry short,2025-06-13 06:00:00,Short,42480,1,21240,43.1,0.20,59.05,0.28,-0.95,0.00,3467.7,34.68
43,Exit short,2025-06-16 15:00:00,Session End,42855,1,21457.5,28.1,0.13,29.05,0.14,-0.95,0.00,3495.8,34.96
43,Entry short,2025-06-16 10:00:00,Short,42915,1,21457.5,28.1,0.13,29.05,0.14,-0.95,0.00,3495.8,34.96
44,Exit short,2025-06-17 04:00:00,Close entry(s) order Short,42630,1,21345,28.1,0.13,44.05,0.21,-0.95,0.00,3523.9,35.24
44,Entry short,2025-06-16 23:00:00,Short,42690,1,21345,28.1,0.13,44.05,0.21,-0.95,0.00,3523.9,35.24
45,Exit short,2025-06-18 04:00:00,Close entry(s) order Short,42555,1,21270,-9.4,-0.04,6.55,0.03,-8.45,-0.04,3514.5,35.14
45,Entry short,2025-06-18 03:00:00,Short,42540,1,21270,-9.4,-0.04,6.55,0.03,-8.45,-0.04,3514.5,35.14
46,Exit short,2025-06-18 15:00:00,Session End,42510,1,21360,103.1,0.48,104.05,0.49,-0.95,0.00,3617.6,36.18
46,Entry short,2025-06-18 08:00:00,Short,42720,1,21360,103.1,0.48,104.05,0.49,-0.95,0.00,3617.6,36.18
47,Exit short,2025-06-20 12:00:00,Close entry(s) order Short,42495,1,21270,20.6,0.10,38.55,0.18,-0.95,0.00,3638.2,36.38
47,Entry short,2025-06-20 10:00:00,Short,42540,1,21270,20.6,0.10,38.55,0.18,-0.95,0.00,3638.2,36.38
48,Exit long,2025-06-23 07:00:00,Close entry(s) order Long,42615,1,21262.5,43.1,0.20,59.05,0.28,-0.95,0.00,3681.3,36.81
48,Entry long,2025-06-23 05:00:00,Long,42525,1,21262.5,43.1,0.20,59.05,0.28,-0.95,0.00,3681.3,36.81
49,Exit short,2025-06-24 07:00:00,Close entry(s) order Short,43215,1,21600,-9.4,-0.04,12.05,0.06,-8.45,-0.04,3671.9,36.72
49,Entry short,2025-06-24 07:00:00,Short,43200,1,21600,-9.4,-0.04,12.05,0.06,-8.45,-0.04,3671.9,36.72
50,Exit short,2025-06-25 12:00:00,Close entry(s) order Short,43260,1,21690,58.1,0.27,74.05,0.34,-0.95,0.00,3730,37.30
50,Entry short,2025-06-25 07:00:00,Short,43380,1,21690,58.1,0.27,74.05,0.34,-0.95,0.00,3730,37.30
51,Exit short,2025-06-27 12:00:00,Close entry(s) order Short,43950,1,22065,88.1,0.40,104.05,0.47,-0.95,0.00,3818.1,38.18
51,Entry short,2025-06-27 10:00:00,Short,44130,1,22065,88.1,0.40,104.05,0.47,-0.95,0.00,3818.1,38.18
52,Exit long,2025-06-30 16:00:00,Close entry(s) order Long,44355,1,22155,20.6,0.09,29.05,0.13,-0.95,0.00,3838.7,38.39
52,Entry long,2025-06-30 12:00:00,Long,44310,1,22155,20.6,0.09,29.05,0.13,-0.95,0.00,3838.7,38.39
53,Exit short,2025-07-02 08:00:00,Close entry(s) order Short,44745,1,22432.5,58.1,0.26,74.05,0.33,-14.45,-0.06,3896.8,38.97
53,Entry short,2025-07-02 05:00:00,Short,44865,1,22432.5,58.1,0.26,74.05,0.33,-14.45,-0.06,3896.8,38.97
54,Exit short,2025-07-08 05:00:00,Close entry(s) order Short,44640,1,22320,-1.9,-0.01,0,0.00,-8.45,-0.04,3894.9,38.95
54,Entry short,2025-07-08 04:00:00,Short,44640,1,22320,-1.9,-0.01,0,0.00,-8.45,-0.04,3894.9,38.95
55,Exit long,2025-07-09 07:00:00,Close entry(s) order Long,44700,1,22275,73.1,0.33,89.05,0.40,-0.95,0.00,3968,39.68
55,Entry long,2025-07-09 02:00:00,Long,44550,1,22275,73.1,0.33,89.05,0.40,-0.95,0.00,3968,39.68
56,Exit long,2025-07-10 05:00:00,Close entry(s) order Long,44670,1,22335,-1.9,-0.01,14.05,0.06,-0.95,0.00,3966.1,39.66
56,Entry long,2025-07-10 04:00:00,Long,44670,1,22335,-1.9,-0.01,14.05,0.06,-0.95,0.00,3966.1,39.66
57,Exit long,2025-07-14 15:00:00,Close entry(s) order Long,44655,1,22237.5,88.1,0.40,104.05,0.47,-12.95,-0.06,4054.2,40.54
57,Entry long,2025-07-14 06:00:00,Long,44475,1,22237.5,88.1,0.40,104.05,0.47,-12.95,-0.06,4054.2,40.54
58,Exit long,2025-07-16 15:00:00,Close entry(s) order Long,44430,1,22170,43.1,0.19,59.05,0.27,-0.95,0.00,4097.3,40.97
58,Entry long,2025-07-16 10:00:00,Long,44340,1,22170,43.1,0.19,59.05,0.27,-0.95,0.00,4097.3,40.97
59,Exit long,2025-07-20 16:00:00,Session End,44550,1,22267.5,5.6,0.03,6.55,0.03,-0.95,0.00,4102.9,41.03
59,Entry long,2025-07-20 15:00:00,Long,44535,1,22267.5,5.6,0.03,6.55,0.03,-0.95,0.00,4102.9,41.03
60,Exit long,2025-07-24 09:00:00,Close entry(s) order Long,45030,1,22507.5,5.6,0.02,21.55,0.10,-0.95,0.00,4108.5,41.09
60,Entry long,2025-07-24 07:00:00,Long,45015,1,22507.5,5.6,0.02,21.55,0.10,-0.95,0.00,4108.5,41.09
61,Exit long,2025-07-27 15:00:00,Session End,45090,1,22492.5,50.6,0.22,51.55,0.23,-0.95,0.00,4159.1,41.59
61,Entry long,2025-07-25 10:00:00,Long,44985,1,22492.5,50.6,0.22,51.55,0.23,-0.95,0.00,4159.1,41.59
62,Exit short,2025-07-28 15:00:00,Close entry(s) order Short,45000,1,22522.5,20.6,0.09,42.55,0.19,-0.95,0.00,4179.7,41.80
62,Entry short,2025-07-28 09:00:00,Short,45045,1,22522.5,20.6,0.09,42.55,0.19,-0.95,0.00,4179.7,41.80
63,Exit long,2025-07-30 08:00:00,Close entry(s) order Long,44820,1,22417.5,-9.4,-0.04,11.05,0.05,-8.45,-0.04,4170.3,41.70
63,Entry long,2025-07-30 01:00:00,Long,44835,1,22417.5,-9.4,-0.04,11.05,0.05,-8.45,-0.04,4170.3,41.70
64,Exit short,2025-07-30 12:00:00,Close entry(s) order Short,44565,1,22402.5,118.1,0.53,134.05,0.60,-0.95,0.00,4288.4,42.88
64,Entry short,2025-07-30 11:00:00,Short,44805,1,22402.5,118.1,0.53,134.05,0.60,-0.95,0.00,4288.4,42.88
65,Exit long,2025-08-01 06:00:00,Close entry(s) order Long,43890,1,21952.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4279,42.79
65,Entry long,2025-08-01 06:00:00,Long,43905,1,21952.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4279,42.79
66,Exit short,2025-08-01 07:00:00,Close entry(s) order Short,43635,1,21937.5,118.1,0.54,134.05,0.61,-0.95,0.00,4397.1,43.97
66,Entry short,2025-08-01 06:00:00,Short,43875,1,21937.5,118.1,0.54,134.05,0.61,-0.95,0.00,4397.1,43.97
67,Exit short,2025-08-08 00:00:00,Close entry(s) order Short,44130,1,22057.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4387.7,43.88
67,Entry short,2025-08-08 00:00:00,Short,44115,1,22057.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4387.7,43.88
68,Exit long,2025-08-08 05:00:00,Close entry(s) order Long,44175,1,22072.5,13.1,0.06,29.05,0.13,-9.95,-0.05,4400.8,44.01
68,Entry long,2025-08-08 02:00:00,Long,44145,1,22072.5,13.1,0.06,29.05,0.13,-9.95,-0.05,4400.8,44.01
69,Exit short,2025-08-11 02:00:00,Close entry(s) order Short,44340,1,22162.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4391.4,43.91
69,Entry short,2025-08-11 02:00:00,Short,44325,1,22162.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4391.4,43.91
70,Exit long,2025-08-11 05:00:00,Close entry(s) order Long,44370,1,22177.5,5.6,0.03,21.55,0.10,-0.95,0.00,4397,43.97
70,Entry long,2025-08-11 02:00:00,Long,44355,1,22177.5,5.6,0.03,21.55,0.10,-0.95,0.00,4397,43.97
71,Exit long,2025-08-12 00:00:00,Close entry(s) order Long,44145,1,22072.5,-1.9,-0.01,0,0.00,-8.45,-0.04,4395.1,43.95
71,Entry long,2025-08-11 22:00:00,Long,44145,1,22072.5,-1.9,-0.01,0,0.00,-8.45,-0.04,4395.1,43.95
72,Exit short,2025-08-13 09:00:00,Close entry(s) order Short,44835,1,22410,-9.4,-0.04,6.55,0.03,-8.45,-0.04,4385.7,43.86
72,Entry short,2025-08-13 07:00:00,Short,44820,1,22410,-9.4,-0.04,6.55,0.03,-8.45,-0.04,4385.7,43.86
73,Exit short,2025-08-14 07:00:00,Close entry(s) order Short,44910,1,22477.5,20.6,0.09,36.55,0.16,-0.95,0.00,4406.3,44.06
73,Entry short,2025-08-14 05:00:00,Short,44955,1,22477.5,20.6,0.09,36.55,0.16,-0.95,0.00,4406.3,44.06
74,Exit long,2025-08-15 12:00:00,Close entry(s) order Long,45120,1,22567.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4396.9,43.97
74,Entry long,2025-08-15 11:00:00,Long,45135,1,22567.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4396.9,43.97
75,Exit short,2025-08-18 07:00:00,Close entry(s) order Short,44985,1,22492.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,4395,43.95
75,Entry short,2025-08-18 06:00:00,Short,44985,1,22492.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,4395,43.95
76,Exit short,2025-08-19 12:00:00,Close entry(s) order Short,44970,1,22515,28.1,0.12,44.05,0.20,-0.95,0.00,4423.1,44.23
76,Entry short,2025-08-19 08:00:00,Short,45030,1,22515,28.1,0.12,44.05,0.20,-0.95,0.00,4423.1,44.23
77,Exit short,2025-08-21 07:00:00,Close entry(s) order Short,44805,1,22470,65.6,0.29,81.55,0.36,-0.95,0.00,4488.7,44.89
77,Entry short,2025-08-21 01:00:00,Short,44940,1,22470,65.6,0.29,81.55,0.36,-0.95,0.00,4488.7,44.89
78,Exit short,2025-08-22 00:00:00,Close entry(s) order Short,44850,1,22425,-1.9,-0.01,14.05,0.06,-0.95,0.00,4486.8,44.87
78,Entry short,2025-08-21 23:00:00,Short,44850,1,22425,-1.9,-0.01,14.05,0.06,-0.95,0.00,4486.8,44.87
79,Exit long,2025-08-26 13:00:00,Session End,45495,1,22672.5,73.1,0.32,74.05,0.33,-0.95,0.00,4559.9,45.60
79,Entry long,2025-08-26 11:00:00,Long,45345,1,22672.5,73.1,0.32,74.05,0.33,-0.95,0.00,4559.9,45.60
80,Exit short,2025-08-28 08:00:00,Close entry(s) order Short,45570,1,22845,58.1,0.25,74.05,0.32,-0.95,0.00,4618,46.18
80,Entry short,2025-08-28 06:00:00,Short,45690,1,22845,58.1,0.25,74.05,0.32,-0.95,0.00,4618,46.18
81,Exit long,2025-08-29 13:00:00,Session End,45615,1,22792.5,13.1,0.06,14.05,0.06,-0.95,0.00,4631.1,46.31
81,Entry long,2025-08-29 12:00:00,Long,45585,1,22792.5,13.1,0.06,14.05,0.06,-0.95,0.00,4631.1,46.31
82,Exit long,2025-09-02 03:00:00,Close entry(s) order Long,45390,1,22702.5,-9.4,-0.04,7.55,0.03,-8.45,-0.04,4621.7,46.22
82,Entry long,2025-09-02 03:00:00,Long,45405,1,22702.5,-9.4,-0.04,7.55,0.03,-8.45,-0.04,4621.7,46.22
83,Exit long,2025-09-03 05:00:00,Close entry(s) order Long,45315,1,22635,20.6,0.09,41.55,0.18,-0.95,0.00,4642.3,46.42
83,Entry long,2025-09-03 01:00:00,Long,45270,1,22635,20.6,0.09,41.55,0.18,-0.95,0.00,4642.3,46.42
84,Exit short,2025-09-05 05:00:00,Close entry(s) order Short,45645,1,22815,-9.4,-0.04,6.55,0.03,-8.45,-0.04,4632.9,46.33
84,Entry short,2025-09-05 04:00:00,Short,45630,1,22815,-9.4,-0.04,6.55,0.03,-8.45,-0.04,4632.9,46.33
85,Exit long,2025-09-05 10:00:00,Close entry(s) order Long,45420,1,22702.5,5.6,0.02,21.55,0.09,-0.95,0.00,4638.5,46.39
85,Entry long,2025-09-05 09:00:00,Long,45405,1,22702.5,5.6,0.02,21.55,0.09,-0.95,0.00,4638.5,46.39
86,Exit long,2025-09-08 10:00:00,Close entry(s) order Long,45465,1,22732.5,-1.9,-0.01,15.55,0.07,-0.95,0.00,4636.6,46.37
86,Entry long,2025-09-08 07:00:00,Long,45465,1,22732.5,-1.9,-0.01,15.55,0.07,-0.95,0.00,4636.6,46.37
87,Exit long,2025-09-09 13:00:00,Close entry(s) order Long,45720,1,22792.5,65.6,0.29,83.05,0.36,-0.95,0.00,4702.2,47.02
87,Entry long,2025-09-09 08:00:00,Long,45585,1,22792.5,65.6,0.29,83.05,0.36,-0.95,0.00,4702.2,47.02
88,Exit long,2025-09-12 00:00:00,Close entry(s) order Long,46110,1,22800,253.1,1.11,273.55,1.20,-0.95,0.00,4955.3,49.55
88,Entry long,2025-09-11 03:00:00,Long,45600,1,22800,253.1,1.11,273.55,1.20,-0.95,0.00,4955.3,49.55
89,Exit short,2025-09-15 10:00:00,Close entry(s) order Short,45870,1,22950,13.1,0.06,29.05,0.13,-0.95,0.00,4968.4,49.68
89,Entry short,2025-09-15 08:00:00,Short,45900,1,22950,13.1,0.06,29.05,0.13,-0.95,0.00,4968.4,49.68
90,Exit long,2025-09-17 09:00:00,Close entry(s) order Long,46425,1,23077.5,133.1,0.58,149.05,0.65,-0.95,0.00,5101.5,51.02
90,Entry long,2025-09-17 05:00:00,Long,46155,1,23077.5,133.1,0.58,149.05,0.65,-0.95,0.00,5101.5,51.02
91,Exit long,2025-09-17 15:00:00,Session End,46380,1,23182.5,5.6,0.02,6.55,0.03,-0.95,0.00,5107.1,51.07
91,Entry long,2025-09-17 13:00:00,Long,46365,1,23182.5,5.6,0.02,6.55,0.03,-0.95,0.00,5107.1,51.07
92,Exit short,2025-09-18 07:00:00,Close entry(s) order Short,46470,1,23287.5,50.6,0.22,66.55,0.29,-0.95,0.00,5157.7,51.58
92,Entry short,2025-09-18 05:00:00,Short,46575,1,23287.5,50.6,0.22,66.55,0.29,-0.95,0.00,5157.7,51.58
93,Exit short,2025-09-19 01:00:00,Close entry(s) order Short,46485,1,23265,20.6,0.09,36.55,0.16,-0.95,0.00,5178.3,51.78
93,Entry short,2025-09-18 22:00:00,Short,46530,1,23265,20.6,0.09,36.55,0.16,-0.95,0.00,5178.3,51.78
94,Exit long,2025-09-22 23:00:00,Close entry(s) order Long,46725,1,23272.5,88.1,0.38,96.55,0.41,-0.95,0.00,5266.4,52.66
94,Entry long,2025-09-22 07:00:00,Long,46545,1,23272.5,88.1,0.38,96.55,0.41,-0.95,0.00,5266.4,52.66
95,Exit short,2025-09-23 12:00:00,Close entry(s) order Short,46620,1,23460,148.1,0.63,164.05,0.70,-0.95,0.00,5414.5,54.15
95,Entry short,2025-09-23 08:00:00,Short,46920,1,23460,148.1,0.63,164.05,0.70,-0.95,0.00,5414.5,54.15
96,Exit long,2025-09-25 08:00:00,Close entry(s) order Long,46395,1,23182.5,13.1,0.06,29.05,0.13,-0.95,0.00,5427.6,54.28
96,Entry long,2025-09-25 07:00:00,Long,46365,1,23182.5,13.1,0.06,29.05,0.13,-0.95,0.00,5427.6,54.28
97,Exit short,2025-09-26 09:00:00,Close entry(s) order Short,46410,1,23265,58.1,0.25,74.05,0.32,-0.95,0.00,5485.7,54.86
97,Entry short,2025-09-26 07:00:00,Short,46530,1,23265,58.1,0.25,74.05,0.32,-0.95,0.00,5485.7,54.86
98,Exit short,2025-09-30 05:00:00,Close entry(s) order Short,46530,1,23272.5,5.6,0.02,21.55,0.09,-0.95,0.00,5491.3,54.91
98,Entry short,2025-09-30 01:00:00,Short,46545,1,23272.5,5.6,0.02,21.55,0.09,-0.95,0.00,5491.3,54.91
99,Exit long,2025-09-30 13:00:00,Close entry(s) order Long,46650,1,23280,43.1,0.19,59.05,0.25,-0.95,0.00,5534.4,55.34
99,Entry long,2025-09-30 11:00:00,Long,46560,1,23280,43.1,0.19,59.05,0.25,-0.95,0.00,5534.4,55.34
100,Exit long,2025-10-01 09:00:00,Close entry(s) order Long,46710,1,23242.5,110.6,0.48,126.55,0.54,-0.95,0.00,5645,56.45
100,Entry long,2025-10-01 04:00:00,Long,46485,1,23242.5,110.6,0.48,126.55,0.54,-0.95,0.00,5645,56.45
101,Exit long,2025-10-02 07:00:00,Close entry(s) order Long,46785,1,23370,20.6,0.09,36.55,0.16,-0.95,0.00,5665.6,56.66
101,Entry long,2025-10-02 06:00:00,Long,46740,1,23370,20.6,0.09,36.55,0.16,-0.95,0.00,5665.6,56.66
102,Exit short,2025-10-05 15:00:00,Close entry(s) order Short,47070,1,23595,58.1,0.25,74.05,0.31,-0.95,0.00,5723.7,57.24
102,Entry short,2025-10-03 10:00:00,Short,47190,1,23595,58.1,0.25,74.05,0.31,-0.95,0.00,5723.7,57.24
103,Exit long,2025-10-06 15:00:00,Close entry(s) order Long,46965,1,23452.5,28.1,0.12,44.05,0.19,-0.95,0.00,5751.8,57.52
103,Entry long,2025-10-06 08:00:00,Long,46905,1,23452.5,28.1,0.12,44.05,0.19,-0.95,0.00,5751.8,57.52
104,Exit short,2025-10-07 12:00:00,Close entry(s) order Short,46815,1,23467.5,58.1,0.25,80.05,0.34,-0.95,0.00,5809.9,58.10
104,Entry short,2025-10-07 07:00:00,Short,46935,1,23467.5,58.1,0.25,80.05,0.34,-0.95,0.00,5809.9,58.10
105,Exit long,2025-10-08 10:00:00,Close entry(s) order Long,47010,1,23437.5,65.6,0.28,81.55,0.35,-0.95,0.00,5875.5,58.76
105,Entry long,2025-10-08 07:00:00,Long,46875,1,23437.5,65.6,0.28,81.55,0.35,-0.95,0.00,5875.5,58.76
106,Exit short,2025-10-10 04:00:00,Close entry(s) order Short,46635,1,23310,-9.4,-0.04,0,0.00,-8.45,-0.04,5866.1,58.66
106,Entry short,2025-10-10 03:00:00,Short,46620,1,23310,-9.4,-0.04,0,0.00,-8.45,-0.04,5866.1,58.66
107,Exit long,2025-10-10 07:00:00,Close entry(s) order Long,46710,1,23325,28.1,0.12,44.05,0.19,-0.95,0.00,5894.2,58.94
107,Entry long,2025-10-10 06:00:00,Long,46650,1,23325,28.1,0.12,44.05,0.19,-0.95,0.00,5894.2,58.94
108,Exit short,2025-10-13 05:00:00,Close entry(s) order Short,46080,1,23047.5,5.6,0.02,21.55,0.09,-0.95,0.00,5899.8,59.00
108,Entry short,2025-10-13 04:00:00,Short,46095,1,23047.5,5.6,0.02,21.55,0.09,-0.95,0.00,5899.8,59.00
109,Exit long,2025-10-13 15:00:00,Session End,46305,1,23145,5.6,0.02,6.55,0.03,-0.95,0.00,5905.4,59.05
109,Entry long,2025-10-13 15:00:00,Long,46290,1,23145,5.6,0.02,6.55,0.03,-0.95,0.00,5905.4,59.05
110,Exit short,2025-10-14 17:00:00,Session End,46500,1,23295,43.1,0.19,51.55,0.22,-0.95,0.00,5948.5,59.49
110,Entry short,2025-10-14 12:00:00,Short,46590,1,23295,43.1,0.19,51.55,0.22,-0.95,0.00,5948.5,59.49
111,Exit short,2025-10-15 15:00:00,Session End,46500,1,23355,103.1,0.44,111.55,0.48,-0.95,0.00,6051.6,60.52
111,Entry short,2025-10-15 08:00:00,Short,46710,1,23355,103.1,0.44,111.55,0.48,-0.95,0.00,6051.6,60.52
112,Exit short,2025-10-16 13:00:00,Session End,46155,1,23287.5,208.1,0.89,209.05,0.90,-0.95,0.00,6259.7,62.60
112,Entry short,2025-10-16 06:00:00,Short,46575,1,23287.5,208.1,0.89,209.05,0.90,-0.95,0.00,6259.7,62.60
113,Exit long,2025-10-17 07:00:00,Close entry(s) order Long,46215,1,22912.5,193.1,0.84,209.05,0.91,-0.95,0.00,6452.8,64.53
113,Entry long,2025-10-17 03:00:00,Long,45825,1,22912.5,193.1,0.84,209.05,0.91,-0.95,0.00,6452.8,64.53
114,Exit short,2025-10-20 05:00:00,Close entry(s) order Short,46470,1,23227.5,-9.4,-0.04,0,0.00,-8.45,-0.04,6443.4,64.43
114,Entry short,2025-10-20 04:00:00,Short,46455,1,23227.5,-9.4,-0.04,0,0.00,-8.45,-0.04,6443.4,64.43
115,Exit long,2025-10-20 08:00:00,Close entry(s) order Long,46770,1,23242.5,140.6,0.60,156.55,0.67,-0.95,0.00,6584,65.84
115,Entry long,2025-10-20 05:00:00,Long,46485,1,23242.5,140.6,0.60,156.55,0.67,-0.95,0.00,6584,65.84
116,Exit long,2025-10-21 10:00:00,Close entry(s) order Long,47205,1,23445,155.6,0.66,164.05,0.70,-0.95,0.00,6739.6,67.40
116,Entry long,2025-10-21 04:00:00,Long,46890,1,23445,155.6,0.66,164.05,0.70,-0.95,0.00,6739.6,67.40
117,Exit short,2025-10-23 03:00:00,Close entry(s) order Short,46710,1,23355,-1.9,-0.01,14.05,0.06,-0.95,0.00,6737.7,67.38
117,Entry short,2025-10-23 02:00:00,Short,46710,1,23355,-1.9,-0.01,14.05,0.06,-0.95,0.00,6737.7,67.38
118,Exit short,2025-10-27 12:00:00,Close entry(s) order Short,47640,1,23812.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,6728.3,67.28
118,Entry short,2025-10-27 04:00:00,Short,47625,1,23812.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,6728.3,67.28
119,Exit long,2025-10-29 08:00:00,Close entry(s) order Long,48135,1,23940,125.6,0.52,141.55,0.59,-0.95,0.00,6853.9,68.54
119,Entry long,2025-10-29 03:00:00,Long,47880,1,23940,125.6,0.52,141.55,0.59,-0.95,0.00,6853.9,68.54
120,Exit short,2025-10-29 22:00:00,Close entry(s) order Short,47745,1,23902.5,28.1,0.12,44.05,0.18,-0.95,0.00,6882,68.82
120,Entry short,2025-10-29 21:00:00,Short,47805,1,23902.5,28.1,0.12,44.05,0.18,-0.95,0.00,6882,68.82
121,Exit long,2025-10-30 08:00:00,Close entry(s) order Long,48075,1,23850,185.6,0.78,201.55,0.85,-0.95,0.00,7067.6,70.68
121,Entry long,2025-10-30 06:00:00,Long,47700,1,23850,185.6,0.78,201.55,0.85,-0.95,0.00,7067.6,70.68
122,Exit long,2025-10-31 08:00:00,Close entry(s) order Long,47715,1,23865,-9.4,-0.04,9.55,0.04,-8.45,-0.04,7058.2,70.58
122,Entry long,2025-10-31 05:00:00,Long,47730,1,23865,-9.4,-0.04,9.55,0.04,-8.45,-0.04,7058.2,70.58
123,Exit long,2025-11-04 09:00:00,Close entry(s) order Long,47310,1,23557.5,95.6,0.41,111.55,0.47,-0.95,0.00,7153.8,71.54
123,Entry long,2025-11-04 02:00:00,Long,47115,1,23557.5,95.6,0.41,111.55,0.47,-0.95,0.00,7153.8,71.54
124,Exit short,2025-11-05 03:00:00,Close entry(s) order Short,47190,1,23602.5,5.6,0.02,21.55,0.09,-0.95,0.00,7159.4,71.59
124,Entry short,2025-11-05 02:00:00,Short,47205,1,23602.5,5.6,0.02,21.55,0.09,-0.95,0.00,7159.4,71.59
125,Exit long,2025-11-06 06:00:00,Close entry(s) order Long,47430,1,23715,-1.9,-0.01,14.05,0.06,-0.95,0.00,7157.5,71.58
125,Entry long,2025-11-06 04:00:00,Long,47430,1,23715,-1.9,-0.01,14.05,0.06,-0.95,0.00,7157.5,71.58
126,Exit long,2025-11-06 12:00:00,Close entry(s) order Long,47130,1,23505,58.1,0.25,74.05,0.32,-0.95,0.00,7215.6,72.16
126,Entry long,2025-11-06 10:00:00,Long,47010,1,23505,58.1,0.25,74.05,0.32,-0.95,0.00,7215.6,72.16
127,Exit short,2025-11-07 05:00:00,Close entry(s) order Short,46890,1,23527.5,80.6,0.34,96.55,0.41,-0.95,0.00,7296.2,72.96
127,Entry short,2025-11-07 02:00:00,Short,47055,1,23527.5,80.6,0.34,96.55,0.41,-0.95,0.00,7296.2,72.96
128,Exit long,2025-11-07 13:00:00,Session End,47085,1,23377.5,163.1,0.70,164.05,0.70,-0.95,0.00,7459.3,74.59
128,Entry long,2025-11-07 10:00:00,Long,46755,1,23377.5,163.1,0.70,164.05,0.70,-0.95,0.00,7459.3,74.59
129,Exit short,2025-11-10 09:00:00,Close entry(s) order Short,47145,1,23595,20.6,0.09,36.55,0.15,-0.95,0.00,7479.9,74.80
129,Entry short,2025-11-10 07:00:00,Short,47190,1,23595,20.6,0.09,36.55,0.15,-0.95,0.00,7479.9,74.80
130,Exit short,2025-11-12 09:00:00,Close entry(s) order Short,48390,1,24202.5,5.6,0.02,21.55,0.09,-0.95,0.00,7485.5,74.86
130,Entry short,2025-11-12 08:00:00,Short,48405,1,24202.5,5.6,0.02,21.55,0.09,-0.95,0.00,7485.5,74.86
131,Exit long,2025-11-14 10:00:00,Close entry(s) order Long,47355,1,23595,80.6,0.34,96.55,0.41,-0.95,0.00,7566.1,75.66
131,Entry long,2025-11-14 07:00:00,Long,47190,1,23595,80.6,0.34,96.55,0.41,-0.95,0.00,7566.1,75.66
132,Exit short,2025-11-17 07:00:00,Close entry(s) order Short,47175,1,23625,35.6,0.15,44.05,0.19,-0.95,0.00,7601.7,76.02
132,Entry short,2025-11-17 02:00:00,Short,47250,1,23625,35.6,0.15,44.05,0.19,-0.95,0.00,7601.7,76.02
133,Exit long,2025-11-17 13:00:00,Session End,46680,1,23332.5,5.6,0.02,6.55,0.03,-0.95,0.00,7607.3,76.07
133,Entry long,2025-11-17 13:00:00,Long,46665,1,23332.5,5.6,0.02,6.55,0.03,-0.95,0.00,7607.3,76.07
134,Exit long,2025-11-18 03:00:00,Close entry(s) order Long,46530,1,23272.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,7597.9,75.98
134,Entry long,2025-11-18 01:00:00,Long,46545,1,23272.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,7597.9,75.98
135,Exit long,2025-11-18 12:00:00,Close entry(s) order Long,46365,1,23077.5,103.1,0.45,119.05,0.52,-0.95,0.00,7701,77.01
135,Entry long,2025-11-18 08:00:00,Long,46155,1,23077.5,103.1,0.45,119.05,0.52,-0.95,0.00,7701,77.01
136,Exit long,2025-11-19 06:00:00,Close entry(s) order Long,46245,1,23100,20.6,0.09,29.05,0.13,-0.95,0.00,7721.6,77.22
136,Entry long,2025-11-19 01:00:00,Long,46200,1,23100,20.6,0.09,29.05,0.13,-0.95,0.00,7721.6,77.22
137,Exit short,2025-11-19 12:00:00,Close entry(s) order Short,46125,1,23062.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,7719.7,77.20
137,Entry short,2025-11-19 11:00:00,Short,46125,1,23062.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,7719.7,77.20
138,Exit short,2025-11-20 11:00:00,Close entry(s) order Short,45885,1,23377.5,433.1,1.85,449.05,1.92,-0.95,0.00,8152.8,81.53
138,Entry short,2025-11-20 08:00:00,Short,46755,1,23377.5,433.1,1.85,449.05,1.92,-0.95,0.00,8152.8,81.53
