Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
63,Entry long,2025-09-22 07:00:00,Long,46545,1,23272.5,88.1,0.38,96.55,0.41,-0.95,0.00,3135.3,31.35
64,Exit short,2025-09-23 12:00:00,Close entry(s) order Short,46620,1,23460,148.1,0.63,164.05,0.70,-0.95,0.00,3283.4,32.83
64,Entry short,2025-09-23 08:00:00,Short,46920,1,23460,148.1,0.63,164.05,0.70,-0.95,0.00,3283.4,32.83
65,Exit long,2025-09-25 08:00:00,Close entry(s) order Long,46395,1,23182.5,13.1,0.06,29.05,0.13,-0.95,0.00,3296.5,32.97
65,Entry long,2025-09-25 07:00:00,Long,46365,1,23182.5,13.1,0.06,29.05,0.13,-0.95,0.00,3296.5,32.97
66,Exit short,2025-09-26 09:00:00,Close entry(s) order Short,46410,1,23265,58.1,0.25,74.05,0.32,-0.95,0.00,3354.6,33.55
66,Entry short,2025-09-26 07:00:00,Short,46530,1,23265,58.1,0.25,74.05,0.32,-0.95,0.00,3354.6,33.55
67,Exit short,2025-09-30 11:00:00,Close entry(s) order Short,46500,1,23280,28.1,0.12,44.05,0.19,-0.95,0.00,3382.7,33.83
67,Entry short,2025-09-30 07:00:00,Short,46560,1,23280,28.1,0.12,44.05,0.19,-0.95,0.00,3382.7,33.83
68,Exit long,2025-10-01 09:00:00,Close entry(s) order Long,46710,1,23242.5,110.6,0.48,126.55,0.54,-0.95,0.00,3493.3,34.93
68,Entry long,2025-10-01 04:00:00,Long,46485,1,23242.5,110.6,0.48,126.55,0.54,-0.95,0.00,3493.3,34.93
69,Exit long,2025-10-02 18:00:00,Session End,46830,1,23362.5,50.6,0.22,51.55,0.22,-0.95,0.00,3543.9,35.44
69,Entry long,2025-10-02 10:00:00,Long,46725,1,23362.5,50.6,0.22,51.55,0.22,-0.95,0.00,3543.9,35.44
70,Exit short,2025-10-05 15:00:00,Close entry(s) order Short,47070,1,23595,58.1,0.25,74.05,0.31,-0.95,0.00,3602,36.02
70,Entry short,2025-10-03 10:00:00,Short,47190,1,23595,58.1,0.25,74.05,0.31,-0.95,0.00,3602,36.02
71,Exit long,2025-10-06 15:00:00,Close entry(s) order Long,46965,1,23452.5,28.1,0.12,44.05,0.19,-0.95,0.00,3630.1,36.30
71,Entry long,2025-10-06 08:00:00,Long,46905,1,23452.5,28.1,0.12,44.05,0.19,-0.95,0.00,3630.1,36.30
72,Exit short,2025-10-07 12:00:00,Close entry(s) order Short,46815,1,23467.5,58.1,0.25,80.05,0.34,-0.95,0.00,3688.2,36.88
72,Entry short,2025-10-07 07:00:00,Short,46935,1,23467.5,58.1,0.25,80.05,0.34,-0.95,0.00,3688.2,36.88
73,Exit long,2025-10-08 10:00:00,Close entry(s) order Long,47010,1,23437.5,65.6,0.28,81.55,0.35,-0.95,0.00,3753.8,37.54
73,Entry long,2025-10-08 07:00:00,Long,46875,1,23437.5,65.6,0.28,81.55,0.35,-0.95,0.00,3753.8,37.54
74,Exit short,2025-10-10 13:00:00,Session End,45705,1,23325,470.6,2.02,471.55,2.02,-0.95,0.00,4224.4,42.24
74,Entry short,2025-10-10 07:00:00,Short,46650,1,23325,470.6,2.02,471.55,2.02,-0.95,0.00,4224.4,42.24
75,Exit short,2025-10-13 05:00:00,Close entry(s) order Short,46080,1,23047.5,5.6,0.02,21.55,0.09,-0.95,0.00,4230,42.30
75,Entry short,2025-10-13 04:00:00,Short,46095,1,23047.5,5.6,0.02,21.55,0.09,-0.95,0.00,4230,42.30
76,Exit short,2025-10-14 17:00:00,Session End,46500,1,23295,43.1,0.19,51.55,0.22,-0.95,0.00,4273.1,42.73
76,Entry short,2025-10-14 12:00:00,Short,46590,1,23295,43.1,0.19,51.55,0.22,-0.95,0.00,4273.1,42.73
77,Exit short,2025-10-15 15:00:00,Session End,46500,1,23355,103.1,0.44,111.55,0.48,-0.95,0.00,4376.2,43.76
77,Entry short,2025-10-15 08:00:00,Short,46710,1,23355,103.1,0.44,111.55,0.48,-0.95,0.00,4376.2,43.76
78,Exit short,2025-10-16 13:00:00,Session End,46155,1,23287.5,208.1,0.89,209.05,0.90,-0.95,0.00,4584.3,45.84
78,Entry short,2025-10-16 06:00:00,Short,46575,1,23287.5,208.1,0.89,209.05,0.90,-0.95,0.00,4584.3,45.84
79,Exit long,2025-10-17 07:00:00,Close entry(s) order Long,46215,1,22912.5,193.1,0.84,209.05,0.91,-0.95,0.00,4777.4,47.77
79,Entry long,2025-10-17 03:00:00,Long,45825,1,22912.5,193.1,0.84,209.05,0.91,-0.95,0.00,4777.4,47.77
80,Exit short,2025-10-20 05:00:00,Close entry(s) order Short,46470,1,23227.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4768,47.68
80,Entry short,2025-10-20 04:00:00,Short,46455,1,23227.5,-9.4,-0.04,0,0.00,-8.45,-0.04,4768,47.68
81,Exit short,2025-10-21 17:00:00,Session End,47115,1,23565,5.6,0.02,6.55,0.03,-15.45,-0.07,4773.6,47.74
81,Entry short,2025-10-21 16:00:00,Short,47130,1,23565,5.6,0.02,6.55,0.03,-15.45,-0.07,4773.6,47.74
82,Exit short,2025-10-27 12:00:00,Close entry(s) order Short,47640,1,23812.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,4764.2,47.64
82,Entry short,2025-10-27 04:00:00,Short,47625,1,23812.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,4764.2,47.64
83,Exit long,2025-10-29 08:00:00,Close entry(s) order Long,48135,1,23940,125.6,0.52,141.55,0.59,-0.95,0.00,4889.8,48.90
83,Entry long,2025-10-29 03:00:00,Long,47880,1,23940,125.6,0.52,141.55,0.59,-0.95,0.00,4889.8,48.90
84,Exit long,2025-10-30 08:00:00,Close entry(s) order Long,48075,1,23850,185.6,0.78,201.55,0.85,-0.95,0.00,5075.4,50.75
84,Entry long,2025-10-30 06:00:00,Long,47700,1,23850,185.6,0.78,201.55,0.85,-0.95,0.00,5075.4,50.75
85,Exit long,2025-11-02 15:00:00,Close entry(s) order Long,47730,1,23827.5,35.6,0.15,44.05,0.18,-0.95,0.00,5111,51.11
85,Entry long,2025-10-31 11:00:00,Long,47655,1,23827.5,35.6,0.15,44.05,0.18,-0.95,0.00,5111,51.11
86,Exit long,2025-11-04 09:00:00,Close entry(s) order Long,47310,1,23557.5,95.6,0.41,111.55,0.47,-0.95,0.00,5206.6,52.07
86,Entry long,2025-11-04 02:00:00,Long,47115,1,23557.5,95.6,0.41,111.55,0.47,-0.95,0.00,5206.6,52.07
87,Exit long,2025-11-06 12:00:00,Close entry(s) order Long,47130,1,23505,58.1,0.25,74.05,0.32,-0.95,0.00,5264.7,52.65
87,Entry long,2025-11-06 10:00:00,Long,47010,1,23505,58.1,0.25,74.05,0.32,-0.95,0.00,5264.7,52.65
88,Exit long,2025-11-07 13:00:00,Session End,47085,1,23377.5,163.1,0.70,164.05,0.70,-0.95,0.00,5427.8,54.28
88,Entry long,2025-11-07 10:00:00,Long,46755,1,23377.5,163.1,0.70,164.05,0.70,-0.95,0.00,5427.8,54.28
89,Exit short,2025-11-10 09:00:00,Close entry(s) order Short,47145,1,23595,20.6,0.09,36.55,0.15,-0.95,0.00,5448.4,54.48
89,Entry short,2025-11-10 07:00:00,Short,47190,1,23595,20.6,0.09,36.55,0.15,-0.95,0.00,5448.4,54.48
90,Exit short,2025-11-12 09:00:00,Close entry(s) order Short,48390,1,24202.5,5.6,0.02,21.55,0.09,-0.95,0.00,5454,54.54
90,Entry short,2025-11-12 08:00:00,Short,48405,1,24202.5,5.6,0.02,21.55,0.09,-0.95,0.00,5454,54.54
91,Exit long,2025-11-14 10:00:00,Close entry(s) order Long,47355,1,23595,80.6,0.34,96.55,0.41,-0.95,0.00,5534.6,55.35
91,Entry long,2025-11-14 07:00:00,Long,47190,1,23595,80.6,0.34,96.55,0.41,-0.95,0.00,5534.6,55.35
92,Exit long,2025-11-17 13:00:00,Session End,46680,1,23332.5,5.6,0.02,6.55,0.03,-0.95,0.00,5540.2,55.40
92,Entry long,2025-11-17 13:00:00,Long,46665,1,23332.5,5.6,0.02,6.55,0.03,-0.95,0.00,5540.2,55.40
93,Exit long,2025-11-18 03:00:00,Close entry(s) order Long,46530,1,23272.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,5530.8,55.31
93,Entry long,2025-11-18 01:00:00,Long,46545,1,23272.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,5530.8,55.31
94,Exit long,2025-11-18 12:00:00,Close entry(s) order Long,46365,1,23077.5,103.1,0.45,119.05,0.52,-0.95,0.00,5633.9,56.34
94,Entry long,2025-11-18 08:00:00,Long,46155,1,23077.5,103.1,0.45,119.05,0.52,-0.95,0.00,5633.9,56.34
95,Exit long,2025-11-19 11:00:00,Close entry(s) order Long,46170,1,23085,-1.9,-0.01,14.05,0.06,-0.95,0.00,5632,56.32
95,Entry long,2025-11-19 10:00:00,Long,46170,1,23085,-1.9,-0.01,14.05,0.06,-0.95,0.00,5632,56.32
96,Exit short,2025-11-20 11:00:00,Close entry(s) order Short,45885,1,23377.5,433.1,1.85,449.05,1.92,-0.95,0.00,6065.1,60.65
96,Entry short,2025-11-20 08:00:00,Short,46755,1,23377.5,433.1,1.85,449.05,1.92,-0.95,0.00,6065.1,60.65
97,Exit short,2025-11-21 00:00:00,Close entry(s) order Short,45900,1,22965,13.1,0.06,29.05,0.13,-0.95,0.00,6078.2,60.78
97,Entry short,2025-11-20 23:00:00,Short,45930,1,22965,13.1,0.06,29.05,0.13,-0.95,0.00,6078.2,60.78
98,Exit short,2025-11-21 07:00:00,Close entry(s) order Short,45990,1,23017.5,20.6,0.09,36.55,0.16,-0.95,0.00,6098.8,60.99
98,Entry short,2025-11-21 06:00:00,Short,46035,1,23017.5,20.6,0.09,36.55,0.16,-0.95,0.00,6098.8,60.99
99,Exit short,2025-11-23 15:00:00,Close entry(s) order Short,46365,1,23220,35.6,0.15,51.55,0.22,-0.95,0.00,6134.4,61.34
99,Entry short,2025-11-21 12:00:00,Short,46440,1,23220,35.6,0.15,51.55,0.22,-0.95,0.00,6134.4,61.34
100,Exit long,2025-11-24 06:00:00,Close entry(s) order Long,46410,1,23197.5,5.6,0.02,21.55,0.09,-0.95,0.00,6140,61.40
100,Entry long,2025-11-24 04:00:00,Long,46395,1,23197.5,5.6,0.02,21.55,0.09,-0.95,0.00,6140,61.40
101,Exit short,2025-11-24 17:00:00,Session End,46500,1,23257.5,5.6,0.02,6.55,0.03,-0.95,0.00,6145.6,61.46
101,Entry short,2025-11-24 15:00:00,Short,46515,1,23257.5,5.6,0.02,6.55,0.03,-0.95,0.00,6145.6,61.46
102,Exit short,2025-11-26 22:00:00,Close entry(s) order Short,47505,1,23752.5,-1.9,-0.01,10.05,0.04,-8.45,-0.04,6143.7,61.44
102,Entry short,2025-11-26 16:00:00,Short,47505,1,23752.5,-1.9,-0.01,10.05,0.04,-8.45,-0.04,6143.7,61.44
103,Exit short,2025-12-01 11:00:00,Close entry(s) order Short,47565,1,23797.5,13.1,0.06,24.55,0.10,-0.95,0.00,6156.8,61.57
103,Entry short,2025-12-01 07:00:00,Short,47595,1,23797.5,13.1,0.06,24.55,0.10,-0.95,0.00,6156.8,61.57
104,Exit long,2025-12-02 08:00:00,Close entry(s) order Long,47580,1,23707.5,80.6,0.34,96.55,0.41,-0.95,0.00,6237.4,62.37
104,Entry long,2025-12-02 05:00:00,Long,47415,1,23707.5,80.6,0.34,96.55,0.41,-0.95,0.00,6237.4,62.37
105,Exit short,2025-12-09 13:00:00,Session End,47610,1,23925,118.1,0.49,119.05,0.50,-0.95,0.00,6355.5,63.55
105,Entry short,2025-12-09 09:00:00,Short,47850,1,23925,118.1,0.49,119.05,0.50,-0.95,0.00,6355.5,63.55
106,Exit long,2025-12-16 11:00:00,Close entry(s) order Long,48450,1,24232.5,-9.4,-0.04,0,0.00,-8.45,-0.03,6346.1,63.46
106,Entry long,2025-12-16 11:00:00,Long,48465,1,24232.5,-9.4,-0.04,0,0.00,-8.45,-0.03,6346.1,63.46
107,Exit short,2025-12-17 12:00:00,Close entry(s) order Short,48300,1,24300,148.1,0.61,156.55,0.64,-0.95,0.00,6494.2,64.94
107,Entry short,2025-12-17 07:00:00,Short,48600,1,24300,148.1,0.61,156.55,0.64,-0.95,0.00,6494.2,64.94
108,Exit short,2025-12-18 13:00:00,Session End,48270,1,24277.5,140.6,0.58,141.55,0.58,-0.95,0.00,6634.8,66.35
108,Entry short,2025-12-18 08:00:00,Short,48555,1,24277.5,140.6,0.58,141.55,0.58,-0.95,0.00,6634.8,66.35
109,Exit short,2025-12-19 06:00:00,Close entry(s) order Short,48315,1,24150,-9.4,-0.04,0,0.00,-8.45,-0.03,6625.4,66.25
109,Entry short,2025-12-19 06:00:00,Short,48300,1,24150,-9.4,-0.04,0,0.00,-8.45,-0.03,6625.4,66.25
110,Exit short,2026-01-02 10:00:00,Close entry(s) order Short,48375,1,24225,35.6,0.15,51.55,0.21,-0.95,0.00,6661,66.61
110,Entry short,2026-01-02 06:00:00,Short,48450,1,24225,35.6,0.15,51.55,0.21,-0.95,0.00,6661,66.61
111,Exit short,2026-01-05 16:00:00,Session End,49230,1,24667.5,50.6,0.21,51.55,0.21,-0.95,0.00,6711.6,67.12
111,Entry short,2026-01-05 11:00:00,Short,49335,1,24667.5,50.6,0.21,51.55,0.21,-0.95,0.00,6711.6,67.12
112,Exit long,2026-01-08 10:00:00,Close entry(s) order Long,49515,1,24585,170.6,0.69,186.55,0.76,-0.95,0.00,6882.2,68.82
112,Entry long,2026-01-08 06:00:00,Long,49170,1,24585,170.6,0.69,186.55,0.76,-0.95,0.00,6882.2,68.82
113,Exit long,2026-01-12 15:00:00,Close entry(s) order Long,49770,1,24735,148.1,0.60,164.05,0.66,-0.95,0.00,7030.3,70.30
113,Entry long,2026-01-12 06:00:00,Long,49470,1,24735,148.1,0.60,164.05,0.66,-0.95,0.00,7030.3,70.30
114,Exit long,2026-01-19 06:00:00,Close entry(s) order Long,49155,1,24577.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,7028.4,70.28
114,Entry long,2026-01-19 05:00:00,Long,49155,1,24577.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,7028.4,70.28
115,Exit long,2026-01-20 05:00:00,Close entry(s) order Long,48900,1,24420,28.1,0.12,44.05,0.18,-0.95,0.00,7056.5,70.57
115,Entry long,2026-01-20 03:00:00,Long,48840,1,24420,28.1,0.12,44.05,0.18,-0.95,0.00,7056.5,70.57
116,Exit short,2026-01-21 10:00:00,Close entry(s) order Short,48975,1,24517.5,28.1,0.11,49.55,0.20,-0.95,0.00,7084.6,70.85
116,Entry short,2026-01-21 08:00:00,Short,49035,1,24517.5,28.1,0.11,49.55,0.20,-0.95,0.00,7084.6,70.85
117,Exit short,2026-01-21 15:00:00,Close entry(s) order Short,49305,1,24667.5,13.1,0.05,29.05,0.12,-0.95,0.00,7097.7,70.98
117,Entry short,2026-01-21 12:00:00,Short,49335,1,24667.5,13.1,0.05,29.05,0.12,-0.95,0.00,7097.7,70.98
118,Exit short,2026-01-22 13:00:00,Session End,49560,1,24832.5,50.6,0.20,51.55,0.21,-0.95,0.00,7148.3,71.48
118,Entry short,2026-01-22 11:00:00,Short,49665,1,24832.5,50.6,0.20,51.55,0.21,-0.95,0.00,7148.3,71.48
119,Exit long,2026-01-23 13:00:00,Close entry(s) order Long,49230,1,24622.5,-9.4,-0.04,0,0.00,-8.45,-0.03,7138.9,71.39
119,Entry long,2026-01-23 13:00:00,Long,49245,1,24622.5,-9.4,-0.04,0,0.00,-8.45,-0.03,7138.9,71.39
120,Exit long,2026-01-29 09:00:00,Close entry(s) order Long,49005,1,24487.5,13.1,0.05,29.05,0.12,-0.95,0.00,7152,71.52
120,Entry long,2026-01-29 08:00:00,Long,48975,1,24487.5,13.1,0.05,29.05,0.12,-0.95,0.00,7152,71.52
121,Exit long,2026-01-30 04:00:00,Close entry(s) order Long,49005,1,24427.5,73.1,0.30,89.05,0.36,-0.95,0.00,7225.1,72.25
121,Entry long,2026-01-30 03:00:00,Long,48855,1,24427.5,73.1,0.30,89.05,0.36,-0.95,0.00,7225.1,72.25
122,Exit long,2026-02-01 15:00:00,Close entry(s) order Long,48990,1,24397.5,95.6,0.39,111.55,0.46,-0.95,0.00,7320.7,73.21
122,Entry long,2026-01-30 10:00:00,Long,48795,1,24397.5,95.6,0.39,111.55,0.46,-0.95,0.00,7320.7,73.21
123,Exit long,2026-02-02 15:00:00,Close entry(s) order Long,49515,1,24330,425.6,1.75,434.05,1.78,-0.95,0.00,7746.3,77.46
123,Entry long,2026-02-02 00:00:00,Long,48660,1,24330,425.6,1.75,434.05,1.78,-0.95,0.00,7746.3,77.46
124,Exit long,2026-02-03 13:00:00,Session End,49350,1,24547.5,125.6,0.51,126.55,0.52,-0.95,0.00,7871.9,78.72
124,Entry long,2026-02-03 11:00:00,Long,49095,1,24547.5,125.6,0.51,126.55,0.52,-0.95,0.00,7871.9,78.72
125,Exit short,2026-02-04 11:00:00,Close entry(s) order Short,49425,1,24795,80.6,0.33,99.05,0.40,-0.95,0.00,7952.5,79.53
125,Entry short,2026-02-04 09:00:00,Short,49590,1,24795,80.6,0.33,99.05,0.40,-0.95,0.00,7952.5,79.53
126,Exit short,2026-02-05 08:00:00,Close entry(s) order Short,49050,1,24765,238.1,0.96,254.05,1.03,-0.95,0.00,8190.6,81.91
126,Entry short,2026-02-05 04:00:00,Short,49530,1,24765,238.1,0.96,254.05,1.03,-0.95,0.00,8190.6,81.91
127,Exit long,2026-02-09 09:00:00,Close entry(s) order Long,50220,1,25057.5,50.6,0.20,66.55,0.27,-0.95,0.00,8241.2,82.41
127,Entry long,2026-02-09 07:00:00,Long,50115,1,25057.5,50.6,0.20,66.55,0.27,-0.95,0.00,8241.2,82.41
128,Exit short,2026-02-10 09:00:00,Close entry(s) order Short,50475,1,25245,5.6,0.02,14.05,0.06,-0.95,0.00,8246.8,82.47
128,Entry short,2026-02-10 07:00:00,Short,50490,1,25245,5.6,0.02,14.05,0.06,-0.95,0.00,8246.8,82.47
129,Exit long,2026-02-11 10:00:00,Close entry(s) order Long,50220,1,25087.5,20.6,0.08,36.55,0.15,-0.95,0.00,8267.4,82.67
129,Entry long,2026-02-11 08:00:00,Long,50175,1,25087.5,20.6,0.08,36.55,0.15,-0.95,0.00,8267.4,82.67
130,Exit long,2026-02-12 12:00:00,Close entry(s) order Long,49785,1,24825,65.6,0.26,81.55,0.33,-0.95,0.00,8333,83.33
130,Entry long,2026-02-12 10:00:00,Long,49650,1,24825,65.6,0.26,81.55,0.33,-0.95,0.00,8333,83.33
131,Exit short,2026-02-13 13:00:00,Session End,49545,1,24810,35.6,0.14,36.55,0.15,-0.95,0.00,8368.6,83.69
131,Entry short,2026-02-13 11:00:00,Short,49620,1,24810,35.6,0.14,36.55,0.15,-0.95,0.00,8368.6,83.69
132,Exit long,2026-02-17 02:00:00,Close entry(s) order Long,49545,1,24742.5,28.1,0.11,44.05,0.18,-0.95,0.00,8396.7,83.97
132,Entry long,2026-02-17 00:00:00,Long,49485,1,24742.5,28.1,0.11,44.05,0.18,-0.95,0.00,8396.7,83.97
133,Exit short,2026-02-18 06:00:00,Close entry(s) order Short,49680,1,24877.5,35.6,0.14,51.55,0.21,-0.95,0.00,8432.3,84.32
133,Entry short,2026-02-18 04:00:00,Short,49755,1,24877.5,35.6,0.14,51.55,0.21,-0.95,0.00,8432.3,84.32
134,Exit short,2026-02-20 07:00:00,Close entry(s) order Short,49410,1,24727.5,20.6,0.08,36.55,0.15,-0.95,0.00,8452.9,84.53
134,Entry short,2026-02-20 03:00:00,Short,49455,1,24727.5,20.6,0.08,36.55,0.15,-0.95,0.00,8452.9,84.53
135,Exit long,2026-02-23 04:00:00,Close entry(s) order Long,49515,1,24727.5,28.1,0.11,44.05,0.18,-0.95,0.00,8481,84.81
135,Entry long,2026-02-23 00:00:00,Long,49455,1,24727.5,28.1,0.11,44.05,0.18,-0.95,0.00,8481,84.81
136,Exit long,2026-02-26 13:00:00,Close entry(s) order Long,49500,1,24697.5,50.6,0.20,71.05,0.29,-0.95,0.00,8531.6,85.32
136,Entry long,2026-02-26 10:00:00,Long,49395,1,24697.5,50.6,0.20,71.05,0.29,-0.95,0.00,8531.6,85.32
137,Exit long,2026-02-27 09:00:00,Close entry(s) order Long,48900,1,24412.5,35.6,0.15,51.55,0.21,-0.95,0.00,8567.2,85.67
137,Entry long,2026-02-27 07:00:00,Long,48825,1,24412.5,35.6,0.15,51.55,0.21,-0.95,0.00,8567.2,85.67
138,Exit long,2026-03-02 10:00:00,Close entry(s) order Long,48975,1,24187.5,298.1,1.23,314.05,1.30,-0.95,0.00,8865.3,88.65
138,Entry long,2026-03-02 01:00:00,Long,48375,1,24187.5,298.1,1.23,314.05,1.30,-0.95,0.00,8865.3,88.65
139,Exit short,2026-03-02 15:00:00,Session End,48930,1,24480,13.1,0.05,14.05,0.06,-0.95,0.00,8878.4,88.78
139,Entry short,2026-03-02 12:00:00,Short,48960,1,24480,13.1,0.05,14.05,0.06,-0.95,0.00,8878.4,88.78
140,Exit long,2026-03-03 05:00:00,Close entry(s) order Long,48240,1,24105,13.1,0.05,29.05,0.12,-0.95,0.00,8891.5,88.92
140,Entry long,2026-03-03 04:00:00,Long,48210,1,24105,13.1,0.05,29.05,0.12,-0.95,0.00,8891.5,88.92
141,Exit long,2026-03-03 12:00:00,Close entry(s) order Long,48630,1,23985,328.1,1.37,344.05,1.43,-0.95,0.00,9219.6,92.20
141,Entry long,2026-03-03 08:00:00,Long,47970,1,23985,328.1,1.37,344.05,1.43,-0.95,0.00,9219.6,92.20
142,Exit short,2026-03-04 05:00:00,Close entry(s) order Short,48570,1,24277.5,-9.4,-0.04,0,0.00,-8.45,-0.03,9210.2,92.10
142,Entry short,2026-03-04 05:00:00,Short,48555,1,24277.5,-9.4,-0.04,0,0.00,-8.45,-0.03,9210.2,92.10
143,Exit long,2026-03-05 15:00:00,Close entry(s) order Long,47970,1,23917.5,65.6,0.27,74.05,0.31,-0.95,0.00,9275.8,92.76
143,Entry long,2026-03-05 12:00:00,Long,47835,1,23917.5,65.6,0.27,74.05,0.31,-0.95,0.00,9275.8,92.76
144,Exit long,2026-03-06 09:00:00,Close entry(s) order Long,47430,1,23595,118.1,0.50,134.05,0.57,-0.95,0.00,9393.9,93.94
144,Entry long,2026-03-06 07:00:00,Long,47190,1,23595,118.1,0.50,134.05,0.57,-0.95,0.00,9393.9,93.94
145,Exit long,2026-03-08 23:00:00,Close entry(s) order Long,46680,1,23257.5,80.6,0.35,96.55,0.42,-0.95,0.00,9474.5,94.75
145,Entry long,2026-03-08 22:00:00,Long,46515,1,23257.5,80.6,0.35,96.55,0.42,-0.95,0.00,9474.5,94.75
146,Exit short,2026-03-09 07:00:00,Close entry(s) order Short,46875,1,23467.5,28.1,0.12,44.05,0.19,-5.45,-0.02,9502.6,95.03
146,Entry short,2026-03-09 04:00:00,Short,46935,1,23467.5,28.1,0.12,44.05,0.19,-5.45,-0.02,9502.6,95.03
147,Exit short,2026-03-09 11:00:00,Close entry(s) order Short,47100,1,23565,13.1,0.06,29.05,0.12,-0.95,0.00,9515.7,95.16
147,Entry short,2026-03-09 10:00:00,Short,47130,1,23565,13.1,0.06,29.05,0.12,-0.95,0.00,9515.7,95.16
148,Exit long,2026-03-10 03:00:00,Close entry(s) order Long,47895,1,23827.5,118.1,0.50,134.05,0.56,-0.95,0.00,9633.8,96.34
148,Entry long,2026-03-09 22:00:00,Long,47655,1,23827.5,118.1,0.50,134.05,0.56,-0.95,0.00,9633.8,96.34
149,Exit long,2026-03-10 11:00:00,Close entry(s) order Long,48120,1,23820,238.1,1.00,254.05,1.07,-0.95,0.00,9871.9,98.72
149,Entry long,2026-03-10 07:00:00,Long,47640,1,23820,238.1,1.00,254.05,1.07,-0.95,0.00,9871.9,98.72
150,Exit long,2026-03-11 04:00:00,Close entry(s) order Long,47805,1,23842.5,58.1,0.24,74.05,0.31,-0.95,0.00,9930,99.30
150,Entry long,2026-03-11 03:00:00,Long,47685,1,23842.5,58.1,0.24,74.05,0.31,-0.95,0.00,9930,99.30
151,Exit long,2026-03-11 10:00:00,Close entry(s) order Long,47400,1,23685,13.1,0.06,29.05,0.12,-0.95,0.00,9943.1,99.43
151,Entry long,2026-03-11 09:00:00,Long,47370,1,23685,13.1,0.06,29.05,0.12,-0.95,0.00,9943.1,99.43
152,Exit long,2026-03-12 03:00:00,Close entry(s) order Long,47190,1,23505,88.1,0.37,104.05,0.44,-0.95,0.00,10031.2,100.31
152,Entry long,2026-03-11 23:00:00,Long,47010,1,23505,88.1,0.37,104.05,0.44,-0.95,0.00,10031.2,100.31
153,Exit short,2026-03-13 01:00:00,Close entry(s) order Short,46635,1,23422.5,103.1,0.44,119.05,0.51,-0.95,0.00,10134.3,101.34
153,Entry short,2026-03-12 23:00:00,Short,46845,1,23422.5,103.1,0.44,119.05,0.51,-0.95,0.00,10134.3,101.34
154,Exit short,2026-03-13 11:00:00,Close entry(s) order Short,46680,1,23437.5,95.6,0.41,111.55,0.48,-0.95,0.00,10229.9,102.30
154,Entry short,2026-03-13 07:00:00,Short,46875,1,23437.5,95.6,0.41,111.55,0.48,-0.95,0.00,10229.9,102.30
155,Exit long,2026-03-16 08:04:00,Close entry(s) order Long,47055,1,23490,35.6,0.15,51.55,0.22,-0.95,0.00,10265.5,102.66
155,Entry long,2026-03-16 07:54:00,Long,46980,1,23490,35.6,0.15,51.55,0.22,-0.95,0.00,10265.5,102.66
156,Exit long,2026-03-16 09:56:00,Close entry(s) order Long,46950,1,23482.5,-9.4,-0.04,7.55,0.03,-8.45,-0.04,10256.1,102.56
156,Entry long,2026-03-16 09:51:00,Long,46965,1,23482.5,-9.4,-0.04,7.55,0.03,-8.45,-0.04,10256.1,102.56
157,Exit long,2026-03-16 11:11:00,Close entry(s) order Long,46980,1,23482.5,5.6,0.02,21.55,0.09,-0.95,0.00,10261.7,102.62
157,Entry long,2026-03-16 11:07:00,Long,46965,1,23482.5,5.6,0.02,21.55,0.09,-0.95,0.00,10261.7,102.62
158,Exit long,2026-03-18 04:58:00,Close entry(s) order Long,47505,1,23760,-9.4,-0.04,0,0.00,-8.45,-0.04,10252.3,102.52
158,Entry long,2026-03-18 04:46:00,Long,47520,1,23760,-9.4,-0.04,0,0.00,-8.45,-0.04,10252.3,102.52
159,Exit long,2026-03-19 02:00:00,Close entry(s) order Long,46440,1,23220,-1.9,-0.01,0,0.00,-8.45,-0.04,10250.4,102.50
159,Entry long,2026-03-19 01:59:00,Long,46440,1,23220,-1.9,-0.01,0,0.00,-8.45,-0.04,10250.4,102.50
160,Exit long,2026-03-19 02:37:00,Close entry(s) order Long,46395,1,23205,-9.4,-0.04,0,0.00,-8.45,-0.04,10241,102.41
160,Entry long,2026-03-19 02:34:00,Long,46410,1,23205,-9.4,-0.04,0,0.00,-8.45,-0.04,10241,102.41
161,Exit short,2026-03-19 06:59:00,Close entry(s) order Short,46320,1,23152.5,-9.4,-0.04,0,0.00,-8.45,-0.04,10231.6,102.32
161,Entry short,2026-03-19 06:59:00,Short,46305,1,23152.5,-9.4,-0.04,0,0.00,-8.45,-0.04,10231.6,102.32
162,Exit short,2026-03-19 07:40:00,Close entry(s) order Short,46185,1,23100,5.6,0.02,21.55,0.09,-0.95,0.00,10237.2,102.37
162,Entry short,2026-03-19 07:38:00,Short,46200,1,23100,5.6,0.02,21.55,0.09,-0.95,0.00,10237.2,102.37
